レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1997,1210010,12,001,01,1997,0422,0955,2,01,3,04,99,999,999,17.8,15.7,99999,1.55,E,99999
1210010002,1997,1210010,12,001,01,1997,0422,1455,2,01,3,04,99,999,999,19.9,17.2,99999,1.6,E,99999
1210010003,1997,1210010,12,001,01,1997,0422,2110,2,01,3,04,99,999,999,15.3,15.6,99999,1.6,E,99999
1210010004,1997,1210010,12,001,01,1997,0506,0845,2,01,3,04,99,999,999,23.3,18.3,99999,1.45,E,99999
1210010005,1997,1210010,12,001,01,1997,0506,1430,2,01,3,02,99,999,999,27.8,20.3,99999,1.45,E,99999
1210010006,1997,1210010,12,001,01,1997,0506,2045,2,01,3,04,99,999,999,19.8,19.5,99999,1.45,E,99999
1210010007,1997,1210010,12,001,01,1997,0603,0840,2,01,3,02,99,999,999,26.7,21,99999,1.4,E,99999
1210010008,1997,1210010,12,001,01,1997,0603,1440,2,01,3,02,99,999,999,26.4,23.3,99999,1.4,E,99999
1210010009,1997,1210010,12,001,01,1997,0603,2050,2,01,3,04,99,999,999,21.5,23,99999,1.4,E,99999
1210010010,1997,1210010,12,001,01,1997,0701,1000,2,01,3,02,99,999,999,28.5,24.9,99999,1.65,E,99999
1210010011,1997,1210010,12,001,01,1997,0701,1400,2,01,3,02,99,999,999,31,26.2,99999,1.6,E,99999
1210010012,1997,1210010,12,001,01,1997,0701,2200,2,01,3,02,99,999,999,24.7,23.5,99999,1.6,E,99999
1210010013,1997,1210010,12,001,01,1997,0805,0845,2,01,5,10,99,999,999,28.8,26.7,99999,2.3,E,99999
1210010014,1997,1210010,12,001,01,1997,0805,1430,2,01,4,10,99,999,999,26.8,26.3,99999,2.15,E,99999
1210010015,1997,1210010,12,001,01,1997,0805,2035,2,01,4,10,99,999,999,25,25.5,99999,2.15,E,99999
1210010016,1997,1210010,12,001,01,1997,0902,0845,2,01,4,02,99,999,999,31.3,26,99999,1.95,E,99999
1210010017,1997,1210010,12,001,01,1997,0902,1400,2,01,4,02,99,999,999,32.2,26.7,99999,1.85,E,99999
1210010018,1997,1210010,12,001,01,1997,0902,2040,2,01,4,02,99,999,999,26.3,25.7,99999,1.85,E,99999
1210010019,1997,1210010,12,001,01,1997,1007,0855,2,01,3,04,99,999,999,17.2,18.6,99999,1.7,E,99999
1210010020,1997,1210010,12,001,01,1997,1007,1415,2,01,3,04,99,999,999,23.6,19.4,99999,1.55,E,99999
1210010021,1997,1210010,12,001,01,1997,1007,2040,2,01,3,04,99,999,999,21,19.1,99999,1.65,E,99999
1210010022,1997,1210010,12,001,01,1997,1104,0840,2,01,3,04,99,999,999,15.5,14,99999,1.5,E,99999
1210010023,1997,1210010,12,001,01,1997,1104,1400,2,01,3,04,99,999,999,19.6,15.2,99999,1.45,E,99999
1210010024,1997,1210010,12,001,01,1997,1104,2040,2,01,3,04,99,999,999,14.2,15.3,99999,1.45,E,99999
1210010025,1997,1210010,12,001,01,1997,1202,1000,2,01,4,04,99,999,999,11,10.8,99999,1.95,E,99999
1210010026,1997,1210010,12,001,01,1997,1202,1400,2,01,4,04,99,999,999,12.2,10.9,99999,1.85,E,99999
1210010027,1997,1210010,12,001,01,1997,1202,2200,2,01,4,02,99,999,999,6.4,9.2,99999,1.85,E,99999
1210010028,1997,1210010,12,001,01,1998,0106,0845,2,01,3,02,99,999,999,6.9,4.7,99999,1.5,E,99999
1210010029,1997,1210010,12,001,01,1998,0106,1405,2,01,3,04,99,999,999,11,5.8,99999,1.5,E,99999
1210010030,1997,1210010,12,001,01,1998,0106,2040,2,01,3,02,99,999,999,5.3,6.2,99999,1.35,E,99999
1210010031,1997,1210010,12,001,01,1998,0203,1110,2,02,3,02,99,999,999,9,6.1,99999,1.4,E,99999
1210010032,1997,1210010,12,001,01,1998,0203,1550,2,01,3,04,99,999,999,10,6.8,99999,1.3,E,99999
1210010033,1997,1210010,12,001,01,1998,0203,2035,2,01,3,04,99,999,999,6.9,6.9,99999,1.3,E,99999
1210010034,1997,1210010,12,001,01,1998,0303,0900,2,01,5,02,99,999,999,8.2,7.2,99999,2.4,E,99999
1210010035,1997,1210010,12,001,01,1998,0303,1405,2,01,5,02,99,999,999,13.2,8.6,99999,2.35,E,99999
1210010036,1997,1210010,12,001,01,1998,0303,2035,2,01,4,02,99,999,999,7.2,8.2,99999,2.25,E,99999
1210020001,1997,1210020,12,001,02,1997,0422,1120,2,02,6,02,99,999,999,21.1,17,99999,2.85,E,99999
1210020002,1997,1210020,12,001,02,1997,0422,1535,2,02,6,02,99,999,999,19.2,18,99999,2.95,E,99999
1210020003,1997,1210020,12,001,02,1997,0422,2050,2,02,6,02,99,999,999,16.9,17.1,99999,2.9,E,99999
1210020004,1997,1210020,12,001,02,1997,0506,1035,2,02,6,04,99,999,999,23.1,18.8,99999,3,E,99999
1210020005,1997,1210020,12,001,02,1997,0506,1530,2,02,6,02,99,999,999,25.3,20.3,99999,3.05,E,99999
1210020006,1997,1210020,12,001,02,1997,0506,2000,2,02,6,04,99,999,999,19.9,19.2,99999,3,E,99999
1210020007,1997,1210020,12,001,02,1997,0603,1105,2,02,6,02,99,999,999,26.3,22.6,99999,3,E,99999
1210020008,1997,1210020,12,001,02,1997,0603,1535,2,02,6,04,99,999,999,25.2,23.2,99999,3.05,E,99999
1210020009,1997,1210020,12,001,02,1997,0603,2000,2,02,6,04,99,999,999,22,22.5,99999,3.05,E,99999
1210020010,1997,1210020,12,001,02,1997,0701,1000,2,02,3,02,99,999,999,29.3,24,99999,1.7,E,99999
1210020011,1997,1210020,12,001,02,1997,0701,1400,2,02,5,04,99,999,999,29.3,25.1,99999,2.45,E,99999
1210020012,1997,1210020,12,001,02,1997,0701,2200,2,02,5,02,99,999,999,23.6,25,99999,2.65,E,99999
1210020013,1997,1210020,12,001,02,1997,0805,1040,2,02,5,04,99,999,999,29.2,26.7,99999,2.5,E,99999
1210020014,1997,1210020,12,001,02,1997,0805,1600,2,02,5,10,99,999,999,26.1,26.5,99999,2.5,E,99999
1210020015,1997,1210020,12,001,02,1997,0805,2000,2,02,6,10,99,999,999,24.3,26.2,99999,3.1,E,99999
1210020016,1997,1210020,12,001,02,1997,0902,1100,2,02,4,02,99,999,999,31,26.3,99999,2.05,E,99999
1210020017,1997,1210020,12,001,02,1997,0902,1535,2,02,5,02,99,999,999,30.3,27.2,99999,2.5,E,99999
1210020018,1997,1210020,12,001,02,1997,0902,2000,2,02,6,02,99,999,999,26.5,26.5,99999,2.95,E,99999
1210020019,1997,1210020,12,001,02,1997,1007,1055,2,02,6,02,99,999,999,19.8,19.2,99999,3,E,99999
1210020020,1997,1210020,12,001,02,1997,1007,1525,2,02,6,04,99,999,999,23.9,19.4,99999,2.95,E,99999
1210020021,1997,1210020,12,001,02,1997,1007,2000,2,02,6,04,99,999,999,21,19.8,99999,3.15,E,99999
1210020022,1997,1210020,12,001,02,1997,1104,1030,2,02,6,04,99,999,999,17,14.2,99999,2.95,E,99999
1210020023,1997,1210020,12,001,02,1997,1104,1515,2,02,6,02,99,999,999,19.4,14.8,99999,2.95,E,99999
1210020024,1997,1210020,12,001,02,1997,1104,2000,2,02,6,04,99,999,999,14.8,14.5,99999,2.95,E,99999
1210020025,1997,1210020,12,001,02,1997,1202,1000,2,02,5,04,99,999,999,10.6,11,99999,2.65,E,99999
1210020026,1997,1210020,12,001,02,1997,1202,1400,2,02,4,02,99,999,999,11.6,11,99999,2.2,E,99999
1210020027,1997,1210020,12,001,02,1997,1202,2200,2,02,5,02,99,999,999,7,10.4,99999,2.45,E,99999
1210020028,1997,1210020,12,001,02,1998,0106,1030,2,02,6,02,99,999,999,10.3,6.7,99999,3.15,E,99999
1210020029,1997,1210020,12,001,02,1998,0106,1525,2,02,6,04,99,999,999,10,6.8,99999,3,E,99999
1210020030,1997,1210020,12,001,02,1998,0106,2000,2,02,6,02,99,999,999,5.5,6.4,99999,2.9,E,99999
1210020031,1997,1210020,12,001,02,1998,0203,0920,2,02,6,02,99,999,999,4.8,5.3,99999,2.95,E,99999
1210020032,1997,1210020,12,001,02,1998,0203,1430,2,02,5,04,99,999,999,10.8,6.5,99999,2.7,E,99999
1210020033,1997,1210020,12,001,02,1998,0203,2000,2,02,6,04,99,999,999,6,6.3,99999,2.75,E,99999
1210020034,1997,1210020,12,001,02,1998,0303,1110,2,02,5,02,99,999,999,10.8,7.6,99999,2.6,E,99999
