レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,2003,1310010,13,001,01,#,2.29,#,0.201
1310010005,2003,1310010,13,001,01,#,1.6,#,0.059
1310010009,2003,1310010,13,001,01,#,1.87,#,0.076
1310010013,2003,1310010,13,001,01,#,2.21,#,0.093
1310010021,2003,1310010,13,001,01,#,2.35,#,0.119
1310010025,2003,1310010,13,001,01,#,2.97,#,0.076
1310010029,2003,1310010,13,001,01,#,3.25,#,0.087
1310010033,2003,1310010,13,001,01,#,2.91,#,0.108
1310010037,2003,1310010,13,001,01,#,3.12,#,0.092
1310010045,2003,1310010,13,001,01,#,3.11,#,0.072
1310010049,2003,1310010,13,001,01,#,3.3,#,0.117
1310010053,2003,1310010,13,001,01,#,2.6,#,0.106
1310030001,2003,1310030,13,002,01,#,2.19,#,0.17
1310030005,2003,1310030,13,002,01,#,1.44,#,0.073
1310030009,2003,1310030,13,002,01,#,1.75,#,0.061
1310030013,2003,1310030,13,002,01,#,2.27,#,0.096
1310030021,2003,1310030,13,002,01,#,2.34,#,0.095
1310030025,2003,1310030,13,002,01,#,2.79,#,0.083
1310030029,2003,1310030,13,002,01,#,3.13,#,0.12
1310030033,2003,1310030,13,002,01,#,3.41,#,0.157
1310030037,2003,1310030,13,002,01,#,3.14,#,0.173
1310030045,2003,1310030,13,002,01,#,3.18,#,0.167
1310030049,2003,1310030,13,002,01,#,3.26,#,0.105
1310030053,2003,1310030,13,002,01,#,2.44,#,0.092
1310040001,2003,1310040,13,002,51,#,2.08,#,0.105
1310040004,2003,1310040,13,002,51,#,1.63,#,0.064
1310040007,2003,1310040,13,002,51,#,1.77,#,0.061
1310040010,2003,1310040,13,002,51,#,2.31,#,0.086
1310040013,2003,1310040,13,002,51,#,2.26,#,0.084
1310040016,2003,1310040,13,002,51,#,3.07,#,0.086
1310040019,2003,1310040,13,002,51,#,3.15,#,0.087
1310040022,2003,1310040,13,002,51,#,2.91,#,0.107
