レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1992,1410010,14,001,01,1992,0414,1103,2,01,4,02,99,999,999,14.8,14.6,99999,2.2,E,99999
1410010002,1992,1410010,14,001,01,1992,0414,1700,2,01,5,04,99,999,999,13.4,15.2,99999,2.5,E,99999
1410010003,1992,1410010,14,001,01,1992,0414,2300,2,01,4,04,99,999,999,10.7,12.6,99999,2,E,99999
1410010004,1992,1410010,14,001,01,1992,0415,0500,2,01,5,03,99,999,999,7,11.5,99999,2.6,E,99999
1410010005,1992,1410010,14,001,01,1992,0512,1100,2,01,9,02,99,999,999,18,17,99999,4.6,E,99999
1410010006,1992,1410010,14,001,01,1992,0512,1700,2,01,9,02,99,999,999,22.4,20,99999,4.5,E,99999
1410010007,1992,1410010,14,001,01,1992,0512,2300,2,01,9,02,99,999,999,17.6,15.7,99999,4.7,E,99999
1410010008,1992,1410010,14,001,01,1992,0513,0500,2,01,8,02,99,999,999,14,14.2,99999,4.1,E,99999
1410010009,1992,1410010,14,001,01,1992,0602,1100,2,01,9,02,99,999,999,23.8,22,99999,4.7,E,99999
1410010010,1992,1410010,14,001,01,1992,0602,1700,2,01,12,02,99,999,999,24.3,23.2,99999,5.8,E,99999
1410010011,1992,1410010,14,001,01,1992,0602,2300,2,01,11,02,99,999,999,21,21.6,99999,5.4,E,99999
1410010012,1992,1410010,14,001,01,1992,0603,0500,2,01,12,02,99,999,999,18.5,19,99999,6.1,E,99999
1410010013,1992,1410010,14,001,01,1992,0707,1100,2,01,10,02,99,999,999,27.3,22.7,99999,5.2,E,99999
1410010014,1992,1410010,14,001,01,1992,0707,1700,2,01,9,02,99,999,999,27.5,24.8,99999,4.7,E,99999
1410010015,1992,1410010,14,001,01,1992,0707,2300,2,01,11,02,99,999,999,22.2,22.2,99999,5.4,E,99999
