レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,1988,1410010,14,001,01,#,7,#,0.19
1410010005,1988,1410010,14,001,01,#,9.8,#,0.34
1410010009,1988,1410010,14,001,01,#,5.1,#,0.33
1410010013,1988,1410010,14,001,01,#,5.6,#,0.27
1410010017,1988,1410010,14,001,01,#,6.4,#,0.31
1410010021,1988,1410010,14,001,01,#,6.1,#,0.17
1410010025,1988,1410010,14,001,01,#,6.8,#,0.15
1410010029,1988,1410010,14,001,01,#,7.5,#,0.27
1410010033,1988,1410010,14,001,01,#,6.7,#,0.27
1410010037,1988,1410010,14,001,01,#,9.6,#,0.35
1410010041,1988,1410010,14,001,01,#,8.5,#,0.36
1410010045,1988,1410010,14,001,01,#,7.6,#,0.38
1410020001,1988,1410020,14,001,51,#,8.4,#,0.26
1410020005,1988,1410020,14,001,51,#,9.5,#,0.42
1410020009,1988,1410020,14,001,51,#,5.3,#,0.39
1410020013,1988,1410020,14,001,51,#,4.7,#,0.3
1410020017,1988,1410020,14,001,51,#,5.7,#,0.31
1410020021,1988,1410020,14,001,51,#,4.9,#,0.19
1410020025,1988,1410020,14,001,51,#,5,#,0.19
1410020029,1988,1410020,14,001,51,#,8,#,0.36
1410020033,1988,1410020,14,001,51,#,6.6,#,0.42
1410020037,1988,1410020,14,001,51,#,10,#,0.49
1410020041,1988,1410020,14,001,51,#,10,#,0.53
1410020045,1988,1410020,14,001,51,#,6.7,#,0.56
1410040001,1988,1410040,14,002,01,#,6.2,#,0.39
1410040005,1988,1410040,14,002,01,#,7.3,#,0.36
1410040009,1988,1410040,14,002,01,#,5.2,#,0.37
1410040013,1988,1410040,14,002,01,#,4.8,#,0.29
1410040017,1988,1410040,14,002,01,#,4.8,#,0.34
1410040025,1988,1410040,14,002,01,#,4.9,#,0.26
1410040029,1988,1410040,14,002,01,#,4.5,#,0.19
1410040033,1988,1410040,14,002,01,#,7.2,#,0.37
1410040037,1988,1410040,14,002,01,#,9.9,#,0.67
1410040041,1988,1410040,14,002,01,#,10,#,0.7
1410040045,1988,1410040,14,002,01,#,10,#,0.78
1410040053,1988,1410040,14,002,01,#,6.2,#,0.53
1410050001,1988,1410050,14,002,02,#,6.5,#,0.48
1410050005,1988,1410050,14,002,02,#,9.9,#,0.59
1410050009,1988,1410050,14,002,02,#,5.7,#,0.48
1410050013,1988,1410050,14,002,02,#,4.8,#,0.41
1410050017,1988,1410050,14,002,02,#,4,#,0.44
1410050021,1988,1410050,14,002,02,#,5.2,#,0.34
1410050025,1988,1410050,14,002,02,#,4.1,#,0.17
1410050029,1988,1410050,14,002,02,#,8.1,#,0.53
1410050033,1988,1410050,14,002,02,#,10,#,0.72
1410050037,1988,1410050,14,002,02,#,14,#,0.88
1410050041,1988,1410050,14,002,02,#,11,#,1
1410050045,1988,1410050,14,002,02,#,7.2,#,0.76
1410060001,1988,1410060,14,002,51,#,6.1,#,0.45
1410060005,1988,1410060,14,002,51,#,8.1,#,0.42
1410060009,1988,1410060,14,002,51,#,5.6,#,0.38
1410060013,1988,1410060,14,002,51,#,4.8,#,0.32
1410060017,1988,1410060,14,002,51,#,4.8,#,0.36
1410060021,1988,1410060,14,002,51,#,5.2,#,0.25
1410060025,1988,1410060,14,002,51,#,4.2,#,0.21
1410060029,1988,1410060,14,002,51,#,7.2,#,0.48
1410060033,1988,1410060,14,002,51,#,11,#,0.64
1410060037,1988,1410060,14,002,51,#,10,#,0.78
1410060041,1988,1410060,14,002,51,#,10,#,0.72
1410060045,1988,1410060,14,002,51,#,7.4,#,0.59
1410070001,1988,1410070,14,002,52,#,6.1,#,0.43
1410070005,1988,1410070,14,002,52,#,9.9,#,0.49
1410070009,1988,1410070,14,002,52,#,5.7,#,0.44
1410070013,1988,1410070,14,002,52,#,4.5,#,0.33
1410070017,1988,1410070,14,002,52,#,4.1,#,0.34
1410070021,1988,1410070,14,002,52,#,4.7,#,0.25
1410070025,1988,1410070,14,002,52,#,3.3,#,0.19
1410070029,1988,1410070,14,002,52,#,7.7,#,0.54
1410070033,1988,1410070,14,002,52,#,10,#,0.79
1410070037,1988,1410070,14,002,52,#,14,#,0.82
1410070041,1988,1410070,14,002,52,#,9.6,#,0.78
1410070045,1988,1410070,14,002,52,#,6.3,#,0.57
1410080001,1988,1410080,14,002,53,E,99999,#,0.59
1410080003,1988,1410080,14,002,53,E,99999,#,0.56
1410080005,1988,1410080,14,002,53,E,99999,#,0.61
1410080007,1988,1410080,14,002,53,E,99999,#,0.59
1410080009,1988,1410080,14,002,53,E,99999,#,0.58
1410080011,1988,1410080,14,002,53,E,99999,#,0.63
1410080013,1988,1410080,14,002,53,E,99999,#,0.48
1410080015,1988,1410080,14,002,53,E,99999,#,0.49
1410080017,1988,1410080,14,002,53,E,99999,#,0.53
1410080019,1988,1410080,14,002,53,E,99999,#,0.51
1410080021,1988,1410080,14,002,53,E,99999,#,0.44
1410080023,1988,1410080,14,002,53,E,99999,#,0.58
1410080025,1988,1410080,14,002,53,E,99999,#,0.54
1410080027,1988,1410080,14,002,53,E,99999,#,0.48
1410080029,1988,1410080,14,002,53,E,99999,#,0.7
1410080031,1988,1410080,14,002,53,E,99999,#,0.71
1410080033,1988,1410080,14,002,53,E,99999,#,0.67
1410080035,1988,1410080,14,002,53,E,99999,#,0.71
1410080037,1988,1410080,14,002,53,E,99999,#,0.78
1410080039,1988,1410080,14,002,53,E,99999,#,0.81
1410080041,1988,1410080,14,002,53,E,99999,#,0.81
1410080043,1988,1410080,14,002,53,E,99999,#,0.66
1410080045,1988,1410080,14,002,53,E,99999,#,0.67
1410080047,1988,1410080,14,002,53,E,99999,#,0.48
1410090001,1988,1410090,14,003,01,#,8.3,#,0.4
1410090005,1988,1410090,14,003,01,#,9.1,#,0.48
1410090009,1988,1410090,14,003,01,#,8,#,0.52
1410090013,1988,1410090,14,003,01,#,8.7,#,0.38
1410090017,1988,1410090,14,003,01,#,5.9,#,0.57
1410090021,1988,1410090,14,003,01,#,9.4,#,0.47
1410090025,1988,1410090,14,003,01,#,9.4,#,0.34
1410090029,1988,1410090,14,003,01,#,10,#,0.55
1410090033,1988,1410090,14,003,01,#,10,#,0.66
1410090037,1988,1410090,14,003,01,#,14,#,0.6
1410090041,1988,1410090,14,003,01,#,7.7,#,0.57
1410090045,1988,1410090,14,003,01,#,9.4,#,0.51
1410100001,1988,1410100,14,003,02,#,7.6,#,0.55
1410100005,1988,1410100,14,003,02,#,10,#,0.68
1410100009,1988,1410100,14,003,02,#,8.1,#,0.54
1410100013,1988,1410100,14,003,02,#,7,#,0.46
1410100017,1988,1410100,14,003,02,#,7.7,#,0.64
1410100021,1988,1410100,14,003,02,#,8.5,#,0.62
1410100025,1988,1410100,14,003,02,#,7.9,#,0.37
1410100029,1988,1410100,14,003,02,#,10,#,0.64
1410100033,1988,1410100,14,003,02,#,11,#,0.95
1410100037,1988,1410100,14,003,02,#,16,#,1.8
1410100041,1988,1410100,14,003,02,#,14,#,1.2
