レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1410010001,2007,1410010,14,001,03,#,7.6,#,12,#,3,#,5.8,#,4,#,17000,E,99999
1410010002,2007,1410010,14,001,03,#,7.6,#,9.5,#,2.7,E,99999,#,4,E,99999,E,99999
1410010003,2007,1410010,14,001,03,#,7.7,#,10.1,#,2,E,99999,#,5,E,99999,E,99999
1410010004,2007,1410010,14,001,03,#,7.4,#,7.7,#,2.4,E,99999,#,4,E,99999,E,99999
1410010005,2007,1410010,14,001,03,#,7.7,#,6.8,#,1.5,#,4.2,#,4,#,2300,E,99999
1410010006,2007,1410010,14,001,03,#,7.5,#,6.8,#,1.8,E,99999,#,14,E,99999,E,99999
1410010007,2007,1410010,14,001,03,#,7.8,#,6.7,#,1.7,E,99999,#,10,E,99999,E,99999
1410010008,2007,1410010,14,001,03,#,7.8,#,6.4,#,2,E,99999,#,8,E,99999,E,99999
1410010009,2007,1410010,14,001,03,#,7.6,#,7.3,#,2.3,#,6.6,#,6,#,2300,E,99999
1410010010,2007,1410010,14,001,03,#,8,#,6.6,#,2.7,E,99999,#,14,E,99999,E,99999
1410010011,2007,1410010,14,001,03,#,8,#,7.5,#,2.1,E,99999,#,9,E,99999,E,99999
1410010012,2007,1410010,14,001,03,#,8,#,6.4,#,2.9,E,99999,#,9,E,99999,E,99999
1410010013,2007,1410010,14,001,03,#,7.6,#,8.2,#,0.9,#,4,#,6,#,1100,E,99999
1410010014,2007,1410010,14,001,03,#,7.6,#,9.7,#,4,E,99999,#,15,E,99999,E,99999
1410010015,2007,1410010,14,001,03,#,7.6,#,8.2,#,1,E,99999,#,8,E,99999,E,99999
1410010016,2007,1410010,14,001,03,#,7.7,#,7.3,#,1.5,E,99999,#,3,E,99999,E,99999
1410010017,2007,1410010,14,001,03,#,7.7,#,8.4,#,3.3,#,4.1,#,5,#,1300,E,99999
1410010018,2007,1410010,14,001,03,#,8.3,#,11.8,#,3.2,E,99999,#,7,E,99999,E,99999
1410010019,2007,1410010,14,001,03,#,7.7,#,8.5,#,3.1,E,99999,#,8,E,99999,E,99999
1410010020,2007,1410010,14,001,03,#,7.9,#,4.8,#,5.1,E,99999,#,10,E,99999,E,99999
1410010021,2007,1410010,14,001,03,#,7.8,#,8,#,1.4,#,3.2,#,38,#,3300,E,99999
1410010022,2007,1410010,14,001,03,#,7.6,#,7.8,#,2,E,99999,#,35,E,99999,E,99999
1410010023,2007,1410010,14,001,03,#,7.7,#,8,#,0.8,E,99999,#,29,E,99999,E,99999
1410010024,2007,1410010,14,001,03,#,7.6,#,7.5,#,0.6,E,99999,#,24,E,99999,E,99999
1410010025,2007,1410010,14,001,03,#,7.6,#,7.9,#,1.1,#,2.7,#,18,#,17000,E,99999
1410010026,2007,1410010,14,001,03,#,7.5,#,7.5,#,1,E,99999,#,16,E,99999,E,99999
1410010027,2007,1410010,14,001,03,#,7.6,#,7.5,#,0.6,E,99999,#,15,E,99999,E,99999
1410010028,2007,1410010,14,001,03,#,7.5,#,6.4,#,0.9,E,99999,#,13,E,99999,E,99999
1410010029,2007,1410010,14,001,03,#,7.5,#,8.1,#,1.8,#,4.5,#,6,#,49000,E,99999
1410010030,2007,1410010,14,001,03,#,7.6,#,7.6,#,0.9,E,99999,#,10,E,99999,E,99999
1410010031,2007,1410010,14,001,03,#,7.4,#,7.1,#,1.8,E,99999,#,6,E,99999,E,99999
1410010032,2007,1410010,14,001,03,#,7.6,#,6.2,#,1.6,E,99999,#,9,E,99999,E,99999
1410010033,2007,1410010,14,001,03,#,7.6,#,6.6,#,1.5,#,3.8,#,6,#,790,E,99999
1410010034,2007,1410010,14,001,03,#,7.5,#,8,#,1.5,E,99999,#,5,E,99999,E,99999
1410010035,2007,1410010,14,001,03,#,7.4,#,7.5,#,1.7,E,99999,#,4,E,99999,E,99999
1410010036,2007,1410010,14,001,03,#,7.5,#,7.2,#,1.4,E,99999,#,4,E,99999,E,99999
1410010037,2007,1410010,14,001,03,#,7.7,#,7.6,#,0.9,#,4,#,8,#,330,E,99999
1410010038,2007,1410010,14,001,03,#,7.8,#,7.9,#,0.9,E,99999,#,7,E,99999,E,99999
1410010039,2007,1410010,14,001,03,#,7.6,#,6.8,#,1.1,E,99999,#,7,E,99999,E,99999
1410010040,2007,1410010,14,001,03,#,7.7,#,7.5,#,0.9,E,99999,#,18,E,99999,E,99999
1410010041,2007,1410010,14,001,03,#,7.6,#,8.4,#,2,#,4.1,#,4,#,490,E,99999
1410010042,2007,1410010,14,001,03,#,7.8,#,8.3,#,1.3,E,99999,#,6,E,99999,E,99999
1410010043,2007,1410010,14,001,03,#,7.6,#,8,#,1.3,E,99999,#,3,E,99999,E,99999
1410010044,2007,1410010,14,001,03,#,7.8,#,8.2,#,1.3,E,99999,#,8,E,99999,E,99999
1410010045,2007,1410010,14,001,03,#,7.7,#,9,#,1.6,#,5.7,#,8,#,940,E,99999
1410010046,2007,1410010,14,001,03,#,7.9,#,9.7,#,1.6,E,99999,#,8,E,99999,E,99999
1410010047,2007,1410010,14,001,03,#,7.7,#,8.8,#,1.8,E,99999,#,11,E,99999,E,99999
1410010048,2007,1410010,14,001,03,#,8.1,#,9,#,1.7,E,99999,#,10,E,99999,E,99999
1410020001,2007,1410020,14,001,53,#,7.4,#,9.6,#,4.8,#,6.7,#,6,#,49000,E,99999
1410020002,2007,1410020,14,001,53,#,7.3,#,8.9,#,3.2,E,99999,#,4,E,99999,E,99999
1410020003,2007,1410020,14,001,53,#,7.3,#,9.4,#,2.3,E,99999,#,2,E,99999,E,99999
1410020004,2007,1410020,14,001,53,#,7.3,#,8.7,#,3.6,E,99999,#,3,E,99999,E,99999
1410020005,2007,1410020,14,001,53,#,7.3,#,8.2,#,2.2,#,5.6,#,10,#,3300,E,99999
1410020006,2007,1410020,14,001,53,#,7.5,#,5.2,#,1.6,E,99999,#,15,E,99999,E,99999
1410020007,2007,1410020,14,001,53,#,7.4,#,7.1,#,1.7,E,99999,#,16,E,99999,E,99999
1410020008,2007,1410020,14,001,53,#,7.3,#,7,#,1.8,E,99999,#,15,E,99999,E,99999
1410020009,2007,1410020,14,001,53,#,7.4,#,7.3,#,1.7,#,7.4,#,5,#,4900,E,99999
1410020010,2007,1410020,14,001,53,#,7.4,#,6.8,#,2.7,E,99999,#,6,E,99999,E,99999
1410020011,2007,1410020,14,001,53,#,7.8,#,7.2,#,2.1,E,99999,#,8,E,99999,E,99999
1410020012,2007,1410020,14,001,53,#,7.6,#,5.7,#,4.3,E,99999,#,6,E,99999,E,99999
1410020013,2007,1410020,14,001,53,#,7.6,#,7.3,#,0.5,#,3.6,#,4,#,2300,E,99999
1410020014,2007,1410020,14,001,53,#,7.5,#,7.3,#,0.9,E,99999,#,1,E,99999,E,99999
1410020015,2007,1410020,14,001,53,#,7.7,#,8.4,#,0.7,E,99999,#,10,E,99999,E,99999
1410020016,2007,1410020,14,001,53,#,7.6,#,8.3,#,1.1,E,99999,#,4,E,99999,E,99999
1410020017,2007,1410020,14,001,53,#,7.4,#,7,#,2.6,#,4,#,2,#,2300,E,99999
1410020018,2007,1410020,14,001,53,#,7.5,#,8.1,#,1.5,E,99999,#,3,E,99999,E,99999
1410020019,2007,1410020,14,001,53,#,7.6,#,7.8,#,1.4,E,99999,#,3,E,99999,E,99999
1410020020,2007,1410020,14,001,53,#,7.6,#,8.2,#,1.4,E,99999,#,3,E,99999,E,99999
1410020021,2007,1410020,14,001,53,#,7.6,#,8.2,#,1.9,#,3.1,#,36,#,7900,E,99999
1410020022,2007,1410020,14,001,53,#,7.7,#,8.4,#,1.5,E,99999,#,35,E,99999,E,99999
1410020023,2007,1410020,14,001,53,#,7.5,#,8.2,#,1.3,E,99999,#,28,E,99999,E,99999
1410020024,2007,1410020,14,001,53,#,7.5,#,8,#,0.8,E,99999,#,39,E,99999,E,99999
1410020025,2007,1410020,14,001,53,#,7.6,#,8.1,#,1.7,#,2.6,#,16,#,17000,E,99999
1410020026,2007,1410020,14,001,53,#,7.5,#,8.3,#,1.1,E,99999,#,15,E,99999,E,99999
1410020027,2007,1410020,14,001,53,#,7.5,#,8.3,#,1.1,E,99999,#,14,E,99999,E,99999
1410020028,2007,1410020,14,001,53,#,7.5,#,8,#,1.4,E,99999,#,16,E,99999,E,99999
1410020029,2007,1410020,14,001,53,#,7.5,#,7.7,#,1.6,#,4.8,#,7,#,70000,E,99999
1410020030,2007,1410020,14,001,53,#,7.5,#,8.2,#,1.3,E,99999,#,9,E,99999,E,99999
1410020031,2007,1410020,14,001,53,#,7.5,#,8.3,#,1.5,E,99999,#,6,E,99999,E,99999
1410020032,2007,1410020,14,001,53,#,7.5,#,7.5,#,1.6,E,99999,#,7,E,99999,E,99999
1410020033,2007,1410020,14,001,53,#,7.6,#,5.8,#,1.5,#,2.8,#,4,#,790,E,99999
1410020034,2007,1410020,14,001,53,#,7.6,#,6.6,#,1.3,E,99999,#,6,E,99999,E,99999
1410020035,2007,1410020,14,001,53,#,7.5,#,5.2,#,1,E,99999,#,4,E,99999,E,99999
1410020036,2007,1410020,14,001,53,#,7.6,#,6.3,#,1.2,E,99999,#,7,E,99999,E,99999
1410020037,2007,1410020,14,001,53,#,7.5,#,8,#,0.9,#,5.5,#,4,#,1700,E,99999
1410020038,2007,1410020,14,001,53,#,7.6,#,7.4,#,0.9,E,99999,#,6,E,99999,E,99999
1410020039,2007,1410020,14,001,53,#,7.4,#,8,#,0.9,E,99999,#,3,E,99999,E,99999
1410020040,2007,1410020,14,001,53,#,7.5,#,7.6,#,0.8,E,99999,#,7,E,99999,E,99999
1410020041,2007,1410020,14,001,53,#,7.5,#,9,#,2.1,#,5.5,#,2,#,14000,E,99999
1410020042,2007,1410020,14,001,53,#,7.5,#,8.3,#,1.8,E,99999,#,2,E,99999,E,99999
1410020043,2007,1410020,14,001,53,#,7.4,#,8.8,#,1.6,E,99999,#,2,E,99999,E,99999
1410020044,2007,1410020,14,001,53,#,7.6,#,8.2,#,1.6,E,99999,#,5,E,99999,E,99999
1410020045,2007,1410020,14,001,53,#,7.7,#,9.2,#,1.6,#,5.1,#,8,#,790,E,99999
1410020046,2007,1410020,14,001,53,#,8,#,9.6,#,1.7,E,99999,#,9,E,99999,E,99999
1410020047,2007,1410020,14,001,53,#,7.6,#,9.5,#,1.5,E,99999,#,7,E,99999,E,99999
1410020048,2007,1410020,14,001,53,#,7.9,#,8.8,#,1.4,E,99999,#,10,E,99999,E,99999
1410040001,2007,1410040,14,001,02,#,7.5,#,8.5,#,2.4,#,4.5,#,5,#,3300,E,99999
1410040002,2007,1410040,14,001,02,#,7.8,#,11.3,#,2,E,99999,#,2,E,99999,E,99999
1410040003,2007,1410040,14,001,02,#,7.6,#,9.7,#,3.9,E,99999,#,10,E,99999,E,99999
1410040004,2007,1410040,14,001,02,#,7.5,#,8.7,#,4.5,E,99999,#,8,E,99999,E,99999
1410040005,2007,1410040,14,001,02,#,7.5,#,9.3,#,1.8,#,5.7,#,14,#,4900,E,99999
1410040006,2007,1410040,14,001,02,#,8.6,#,12.5,#,1.8,E,99999,#,5,E,99999,E,99999
1410040007,2007,1410040,14,001,02,#,7.6,#,7.8,#,1.7,E,99999,#,6,E,99999,E,99999
1410040008,2007,1410040,14,001,02,#,7.4,#,6.1,#,1.3,E,99999,#,12,E,99999,E,99999
1410040009,2007,1410040,14,001,02,#,7.7,#,8.9,#,1.5,#,5.9,#,4,#,22000,E,99999
1410040010,2007,1410040,14,001,02,#,8.7,#,11.4,#,1.8,E,99999,#,7,E,99999,E,99999
1410040011,2007,1410040,14,001,02,#,7.9,#,7.8,#,1.3,E,99999,#,6,E,99999,E,99999
1410040012,2007,1410040,14,001,02,#,7.6,#,6,#,1.6,E,99999,#,5,E,99999,E,99999
1410040013,2007,1410040,14,001,02,#,7.8,#,8.5,<,0.5,#,3.3,#,3,#,3300,E,99999
1410040014,2007,1410040,14,001,02,#,7.9,#,9.1,<,0.5,E,99999,#,2,E,99999,E,99999
1410040015,2007,1410040,14,001,02,#,7.8,#,7.4,<,0.5,E,99999,#,13,E,99999,E,99999
1410040016,2007,1410040,14,001,02,#,7.7,#,7.2,<,0.5,E,99999,#,2,E,99999,E,99999
1410040017,2007,1410040,14,001,02,#,7.9,#,9.2,#,0.9,#,2.4,#,3,#,1300,E,99999
1410040018,2007,1410040,14,001,02,#,8.6,#,11,#,1.1,E,99999,#,2,E,99999,E,99999
1410040019,2007,1410040,14,001,02,#,7.8,#,7.2,#,0.8,E,99999,#,3,E,99999,E,99999
1410040020,2007,1410040,14,001,02,#,7.7,#,6.7,#,0.9,E,99999,#,3,E,99999,E,99999
1410040021,2007,1410040,14,001,02,#,7.8,#,8.4,#,0.9,#,2.7,#,47,#,2300,E,99999
1410040022,2007,1410040,14,001,02,#,7.8,#,8.6,#,1,E,99999,#,38,E,99999,E,99999
1410040023,2007,1410040,14,001,02,#,7.8,#,8.5,#,1,E,99999,#,36,E,99999,E,99999
1410040024,2007,1410040,14,001,02,#,7.8,#,8.3,#,0.6,E,99999,#,40,E,99999,E,99999
1410040025,2007,1410040,14,001,02,#,7.7,#,8.9,#,1.3,#,2.5,#,27,#,28000,E,99999
1410040026,2007,1410040,14,001,02,#,7.7,#,8.7,#,0.8,E,99999,#,21,E,99999,E,99999
1410040027,2007,1410040,14,001,02,#,7.7,#,8.7,#,0.9,E,99999,#,17,E,99999,E,99999
1410040028,2007,1410040,14,001,02,#,7.7,#,8.5,#,0.8,E,99999,#,16,E,99999,E,99999
1410040029,2007,1410040,14,001,02,#,7.7,#,9.6,#,1.2,#,3.2,#,4,#,23000,E,99999
1410040030,2007,1410040,14,001,02,#,7.9,#,10.4,#,1.1,E,99999,#,5,E,99999,E,99999
1410040031,2007,1410040,14,001,02,#,7.7,#,8.7,#,1,E,99999,#,8,E,99999,E,99999
1410040032,2007,1410040,14,001,02,#,7.7,#,8.5,#,1.1,E,99999,#,5,E,99999,E,99999
