レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1410010001,1988,1410010,14,001,01,#,7.6,#,6.5,#,3.2,#,5.8,#,11,E,99999,E,99999
1410010002,1988,1410010,14,001,01,#,7.7,#,9.8,#,5.5,#,8.8,#,20,E,99999,E,99999
1410010003,1988,1410010,14,001,01,#,7.4,#,4.4,#,4.6,#,9.5,#,22,E,99999,E,99999
1410010004,1988,1410010,14,001,01,#,7.6,#,6.1,#,3.7,#,6.3,#,15,E,99999,E,99999
1410010005,1988,1410010,14,001,01,#,7.7,#,6.2,#,2.7,#,6.5,#,12,E,99999,E,99999
1410010006,1988,1410010,14,001,01,#,7.6,#,6.5,#,3.5,#,6.2,#,12,E,99999,E,99999
1410010007,1988,1410010,14,001,01,#,7.7,#,4.4,#,2.3,#,5.9,#,14,E,99999,E,99999
1410010008,1988,1410010,14,001,01,#,7.7,#,7.4,#,3,#,5.9,#,10,E,99999,E,99999
1410010009,1988,1410010,14,001,01,#,7.3,#,9.8,#,3.2,#,10,#,16,E,99999,E,99999
1410010010,1988,1410010,14,001,01,#,7.5,#,10,#,3.8,#,9.8,#,16,E,99999,E,99999
1410010011,1988,1410010,14,001,01,#,7.7,#,7.1,#,3.3,#,8.2,#,12,E,99999,E,99999
1410010012,1988,1410010,14,001,01,#,7.8,#,7.6,#,4.1,#,8,#,15,E,99999,E,99999
1410010013,1988,1410010,14,001,01,#,7.3,#,7.4,#,2.4,#,5.1,#,6,E,99999,E,99999
1410010014,1988,1410010,14,001,01,#,7.3,#,8.1,#,2.6,#,5.4,#,8,E,99999,E,99999
1410010015,1988,1410010,14,001,01,#,7.4,#,7,#,1.7,#,4.8,#,7,E,99999,E,99999
1410010016,1988,1410010,14,001,01,#,7.4,#,6.8,#,2.9,#,5.4,#,9,E,99999,E,99999
1410010017,1988,1410010,14,001,01,#,7.4,#,7.5,#,2.6,#,7.5,#,12,E,99999,E,99999
1410010018,1988,1410010,14,001,01,#,7.6,#,7.9,#,3.2,#,8.2,#,22,E,99999,E,99999
1410010019,1988,1410010,14,001,01,#,7.9,#,8.4,#,2.8,#,5.1,#,13,E,99999,E,99999
