レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,1998,1310010,13,001,01,#,2.1,#,0.22
1310010004,1998,1310010,13,001,01,#,2.6,#,0.12
1310010007,1998,1310010,13,001,01,#,2.9,#,0.11
1310010010,1998,1310010,13,001,01,#,2.4,#,0.13
1310010017,1998,1310010,13,001,01,#,3.5,#,0.15
1310010020,1998,1310010,13,001,01,#,3.7,#,0.18
1310010023,1998,1310010,13,001,01,#,3.9,#,0.12
1310010026,1998,1310010,13,001,01,#,3.2,#,0.071
1310010029,1998,1310010,13,001,01,#,4,#,0.098
1310010036,1998,1310010,13,001,01,#,3.9,#,0.1
1310010039,1998,1310010,13,001,01,#,3.4,#,0.14
1310010042,1998,1310010,13,001,01,#,3.5,#,0.15
1310020001,1998,1310020,13,001,51,#,2.4,#,0.19
1310020002,1998,1310020,13,001,51,#,2.6,#,0.12
1310020003,1998,1310020,13,001,51,#,3.5,#,0.11
1310020004,1998,1310020,13,001,51,#,3,#,0.11
1310020005,1998,1310020,13,001,51,#,3.5,#,0.11
1310020006,1998,1310020,13,001,51,#,4.1,#,0.11
1310020007,1998,1310020,13,001,51,#,3.8,#,0.088
1310020008,1998,1310020,13,001,51,#,4.1,#,0.068
1310020009,1998,1310020,13,001,51,#,4.9,#,0.094
1310020010,1998,1310020,13,001,51,#,4.8,#,0.1
1310020011,1998,1310020,13,001,51,#,3.5,#,0.12
1310020012,1998,1310020,13,001,51,#,4.1,#,0.15
1310030001,1998,1310030,13,002,01,#,2,#,0.12
1310030004,1998,1310030,13,002,01,#,3.2,#,0.14
1310030007,1998,1310030,13,002,01,#,2.8,#,0.11
1310030010,1998,1310030,13,002,01,#,2.4,#,0.12
1310030017,1998,1310030,13,002,01,#,3.6,#,0.11
1310030020,1998,1310030,13,002,01,#,3.4,#,0.18
1310030023,1998,1310030,13,002,01,#,4,#,0.1
1310030026,1998,1310030,13,002,01,#,3.2,#,0.085
1310030029,1998,1310030,13,002,01,#,4.1,#,0.095
1310030036,1998,1310030,13,002,01,#,5,#,0.2
1310030039,1998,1310030,13,002,01,#,4.5,#,0.24
1310030042,1998,1310030,13,002,01,#,4.5,#,0.22
1310040001,1998,1310040,13,002,51,#,2,#,0.15
1310040003,1998,1310040,13,002,51,#,2.5,#,0.082
1310040005,1998,1310040,13,002,51,#,2.8,#,0.1
1310040007,1998,1310040,13,002,51,#,2.4,#,0.11
1310040009,1998,1310040,13,002,51,#,3.6,#,0.11
1310040011,1998,1310040,13,002,51,#,3.6,#,0.17
1310040013,1998,1310040,13,002,51,#,4,#,0.1
1310040015,1998,1310040,13,002,51,#,3.3,#,0.091
1310040017,1998,1310040,13,002,51,#,3.9,#,0.1
1310040019,1998,1310040,13,002,51,#,5.1,#,0.22
1310040021,1998,1310040,13,002,51,#,5.5,#,0.31
