レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1995,1210010,12,001,01,1995,0411,0850,2,01,4,04,99,999,999,11,11,99999,1.9,E,99999
1210010002,1995,1210010,12,001,01,1995,0411,1400,2,01,4,04,99,999,999,11.8,11,99999,1.95,E,99999
1210010003,1995,1210010,12,001,01,1995,0411,2130,2,01,4,04,99,999,999,10.1,11.3,99999,1.95,E,99999
1210010004,1995,1210010,12,001,01,1995,0509,0845,2,01,4,02,99,999,999,19.1,15.4,99999,2,E,99999
1210010005,1995,1210010,12,001,01,1995,0509,1400,2,01,4,02,99,999,999,25,15.8,99999,2,E,99999
1210010006,1995,1210010,12,001,01,1995,0509,2155,2,01,4,02,99,999,999,18,16.2,99999,1.75,E,99999
1210010007,1995,1210010,12,001,01,1995,0606,0830,2,01,4,02,99,999,999,21.2,17.5,99999,1.8,E,99999
1210010008,1995,1210010,12,001,01,1995,0606,1410,2,01,3,04,99,999,999,21.5,18.9,99999,1.7,E,99999
1210010009,1995,1210010,12,001,01,1995,0606,2155,2,01,4,10,99,999,999,16.5,19,99999,1.75,E,99999
1210010010,1995,1210010,12,001,01,1995,0704,1000,2,01,5,10,99,999,999,23.4,21.1,99999,2.3,E,99999
1210010011,1995,1210010,12,001,01,1995,0704,1400,2,01,5,10,99,999,999,23.3,21,99999,2.5,E,99999
1210010012,1995,1210010,12,001,01,1995,0704,2200,2,01,5,04,99,999,999,22.1,20.6,99999,2.55,E,99999
1210010013,1995,1210010,12,001,01,1995,0801,0900,2,01,3,02,99,999,999,32.7,29,99999,1.55,E,99999
1210010014,1995,1210010,12,001,01,1995,0801,1400,2,01,3,02,99,999,999,36.8,31.4,99999,1.45,E,99999
1210010015,1995,1210010,12,001,01,1995,0801,2155,2,01,3,04,99,999,999,28.2,30.8,99999,1.5,E,99999
1210010016,1995,1210010,12,001,01,1995,0905,0850,2,01,3,04,99,999,999,27,23.2,99999,1.55,E,99999
1210010017,1995,1210010,12,001,01,1995,0905,1400,2,01,3,04,99,999,999,30,24.6,99999,1.55,E,99999
1210010018,1995,1210010,12,001,01,1995,0905,2205,2,01,3,04,99,999,999,22.8,23.8,99999,1.6,E,99999
1210010019,1995,1210010,12,001,01,1995,1003,0900,2,01,4,02,99,999,999,26.5,20.1,99999,2.2,E,99999
1210010020,1995,1210010,12,001,01,1995,1003,1400,2,01,4,02,99,999,999,28.2,20.7,99999,2.1,E,99999
1210010021,1995,1210010,12,001,01,1995,1003,2205,2,01,4,02,99,999,999,20,20.5,99999,1.95,E,99999
1210010022,1995,1210010,12,001,01,1995,1107,0850,2,01,3,02,99,999,999,13.5,13,99999,1.5,E,99999
1210010023,1995,1210010,12,001,01,1995,1107,1420,2,01,3,02,99,999,999,19,14.7,99999,1.5,E,99999
1210010024,1995,1210010,12,001,01,1995,1107,2110,2,01,3,10,99,999,999,17.5,15,99999,1.55,E,99999
1210010025,1995,1210010,12,001,01,1995,1205,1000,2,01,3,02,99,999,999,9.6,8,99999,1.45,E,99999
1210010026,1995,1210010,12,001,01,1995,1205,1400,2,01,3,02,99,999,999,13.3,9,99999,1.5,E,99999
1210010027,1995,1210010,12,001,01,1995,1205,2200,2,01,3,02,99,999,999,4.9,8.1,99999,1.4,E,99999
1210010028,1995,1210010,12,001,01,1996,0109,0840,2,01,3,02,99,999,999,0.8,3.2,99999,1.45,E,99999
1210010029,1995,1210010,12,001,01,1996,0109,1400,2,01,3,02,99,999,999,5.1,3.8,99999,1.5,E,99999
1210010030,1995,1210010,12,001,01,1996,0109,2000,2,01,3,02,99,999,999,0,3.3,99999,1.55,E,99999
1210010031,1995,1210010,12,001,01,1996,0206,0840,2,01,3,02,99,999,999,5,4.1,99999,1.35,E,99999
1210010032,1995,1210010,12,001,01,1996,0206,1400,2,01,3,02,99,999,999,8.2,5.1,99999,1.35,E,99999
1210010033,1995,1210010,12,001,01,1996,0206,2025,2,01,3,02,99,999,999,3.7,4.2,99999,1.35,E,99999
1210010034,1995,1210010,12,001,01,1996,0305,0845,2,01,3,02,99,999,999,4.2,6,99999,1.4,E,99999
1210010035,1995,1210010,12,001,01,1996,0305,1400,2,01,3,02,99,999,999,8,7.2,99999,1.4,E,99999
1210010036,1995,1210010,12,001,01,1996,0305,2035,2,01,3,02,99,999,999,1.3,5.6,99999,1.4,E,99999
1210020001,1995,1210020,12,001,02,1995,0411,1020,2,02,5,04,99,999,999,12.9,10.8,99999,2.6,E,99999
1210020002,1995,1210020,12,001,02,1995,0411,1515,2,02,6,04,99,999,999,12,10.9,99999,3,E,99999
1210020003,1995,1210020,12,001,02,1995,0411,2050,2,02,5,04,99,999,999,11,11.4,99999,2.35,E,99999
1210020004,1995,1210020,12,001,02,1995,0509,1020,2,02,6,02,99,999,999,20.4,15.8,99999,3,E,99999
1210020005,1995,1210020,12,001,02,1995,0509,1515,2,02,6,02,99,999,999,23.7,17,99999,2.95,E,99999
1210020006,1995,1210020,12,001,02,1995,0509,2045,2,02,5,02,99,999,999,18.3,16.7,99999,2.7,E,99999
1210020007,1995,1210020,12,001,02,1995,0606,1005,2,02,5,04,99,999,999,20.9,17.5,99999,2.55,E,99999
1210020008,1995,1210020,12,001,02,1995,0606,1530,2,02,4,04,99,999,999,19,18.8,99999,2.05,E,99999
1210020009,1995,1210020,12,001,02,1995,0606,2050,2,02,5,04,99,999,999,17,19,99999,2.5,E,99999
1210020010,1995,1210020,12,001,02,1995,0704,1000,2,02,5,10,99,999,999,23.3,21.3,99999,2.65,E,99999
1210020011,1995,1210020,12,001,02,1995,0704,1400,2,02,4,10,99,999,999,23.1,21.4,99999,2.15,E,99999
1210020012,1995,1210020,12,001,02,1995,0704,2200,2,02,6,99,99,999,999,20.8,21,99999,2.95,E,99999
1210020013,1995,1210020,12,001,02,1995,0801,1050,2,02,6,02,99,999,999,34,30,99999,2.95,E,99999
1210020014,1995,1210020,12,001,02,1995,0801,1520,2,02,6,02,99,999,999,34.7,31.4,99999,3,E,99999
1210020015,1995,1210020,12,001,02,1995,0801,2055,2,02,6,04,99,999,999,28.8,30.2,99999,3.05,E,99999
1210020016,1995,1210020,12,001,02,1995,0905,1030,2,02,6,02,99,999,999,26.8,24.8,99999,2.9,E,99999
1210020017,1995,1210020,12,001,02,1995,0905,1530,2,02,6,99,99,999,999,23.5,24.8,99999,2.95,E,99999
1210020018,1995,1210020,12,001,02,1995,0905,2055,2,02,6,04,99,999,999,22,24.5,99999,2.9,E,99999
1210020019,1995,1210020,12,001,02,1995,1003,1045,2,02,5,02,99,999,999,25.9,20.5,99999,2.3,E,99999
1210020020,1995,1210020,12,001,02,1995,1003,1525,2,02,5,02,99,999,999,26.2,21.7,99999,2.6,E,99999
1210020021,1995,1210020,12,001,02,1995,1003,2045,2,02,4,02,99,999,999,21.2,20.7,99999,2.2,E,99999
1210020022,1995,1210020,12,001,02,1995,1107,1025,2,02,6,02,99,999,999,16,14.3,99999,3,E,99999
1210020023,1995,1210020,12,001,02,1995,1107,1535,2,02,6,02,99,999,999,18.5,15,99999,3.05,E,99999
1210020024,1995,1210020,12,001,02,1995,1107,2000,2,02,6,04,99,999,999,18.5,15.7,99999,3.15,E,99999
1210020025,1995,1210020,12,001,02,1995,1205,1000,2,02,6,02,99,999,999,10,7.9,99999,3,E,99999
1210020026,1995,1210020,12,001,02,1995,1205,1400,2,02,6,02,99,999,999,13.2,8.3,99999,3.05,E,99999
1210020027,1995,1210020,12,001,02,1995,1205,2200,2,02,6,02,99,999,999,2.2,8.1,99999,3,E,99999
1210020028,1995,1210020,12,001,02,1996,0109,1025,2,02,6,02,99,999,999,2.2,4.7,99999,3.05,E,99999
1210020029,1995,1210020,12,001,02,1996,0109,1510,2,02,6,02,99,999,999,3.9,4.8,99999,3.05,E,99999
1210020030,1995,1210020,12,001,02,1996,0109,2055,2,02,6,02,99,999,999,0,4.3,99999,3.05,E,99999
1210020031,1995,1210020,12,001,02,1996,0206,1015,2,02,6,02,99,999,999,6,3.4,99999,2.95,E,99999
1210020032,1995,1210020,12,001,02,1996,0206,1515,2,02,6,02,99,999,999,6.5,4.2,99999,2.95,E,99999
1210020033,1995,1210020,12,001,02,1996,0206,2000,2,02,6,02,99,999,999,4,3.3,99999,2.95,E,99999
1210020034,1995,1210020,12,001,02,1996,0305,1025,2,02,6,02,99,999,999,3.9,6.8,99999,3,E,99999
1210020035,1995,1210020,12,001,02,1996,0305,1525,2,02,6,02,99,999,999,6.8,8,99999,3,E,99999
1210020036,1995,1210020,12,001,02,1996,0305,2000,2,02,6,02,99,999,999,1.5,5.3,99999,3,E,99999
1210030001,1995,1210030,12,001,51,1995,0411,1040,2,01,6,04,99,999,999,13.5,11.4,99999,3.05,E,99999
1210030002,1995,1210030,12,001,51,1995,0411,1545,2,01,6,04,99,999,999,11,11.5,99999,3.05,E,99999
1210030003,1995,1210030,12,001,51,1995,0509,1015,2,01,7,02,99,999,999,23.5,15,99999,3.3,E,99999
1210030004,1995,1210030,12,001,51,1995,0509,1525,2,01,6,02,99,999,999,24,17,99999,3.05,E,99999
1210030005,1995,1210030,12,001,51,1995,0606,1010,2,01,6,02,99,999,999,22.6,17.4,99999,2.9,E,99999
1210030006,1995,1210030,12,001,51,1995,0606,1545,2,01,6,10,99,999,999,20.4,19.2,99999,3.1,E,99999
1210030007,1995,1210030,12,001,51,1995,0704,0910,2,01,8,10,99,999,999,25.5,20.5,99999,3.95,E,99999
1210030008,1995,1210030,12,001,51,1995,0704,1510,2,01,8,10,99,999,999,24.9,20.8,99999,3.95,E,99999
1210030009,1995,1210030,12,001,51,1995,0801,0945,2,01,5,02,99,999,999,33.2,29.3,99999,2.5,E,99999
1210030010,1995,1210030,12,001,51,1995,0801,1445,2,01,5,02,99,999,999,34.2,30.7,99999,2.55,E,99999
1210030011,1995,1210030,12,001,51,1995,0905,0950,2,01,5,02,99,999,999,28.2,24,99999,2.5,E,99999
1210030012,1995,1210030,12,001,51,1995,0905,1530,2,01,5,02,99,999,999,28,25.2,99999,2.5,E,99999
1210030013,1995,1210030,12,001,51,1995,1003,1020,2,01,7,02,99,999,999,26.8,21.2,99999,3.3,E,99999
1210030014,1995,1210030,12,001,51,1995,1003,1530,2,01,6,02,99,999,999,27.3,22.3,99999,3.2,E,99999
1210030015,1995,1210030,12,001,51,1995,1107,0945,2,01,5,02,99,999,999,14.4,13.1,99999,2.3,E,99999
1210030016,1995,1210030,12,001,51,1995,1107,1510,2,01,5,04,99,999,999,17.9,13.9,99999,2.3,E,99999
1210030017,1995,1210030,12,001,51,1995,1205,0900,2,01,4,02,99,999,999,6.5,7.9,99999,2.2,E,99999
1210030018,1995,1210030,12,001,51,1995,1205,1445,2,01,5,02,99,999,999,13.7,8.7,99999,2.3,E,99999
1210030019,1995,1210030,12,001,51,1996,0109,0935,2,01,4,02,99,999,999,1.9,3,99999,2.25,E,99999
1210030020,1995,1210030,12,001,51,1996,0109,1445,2,01,4,02,99,999,999,3.8,3.5,99999,2.2,E,99999
1210030021,1995,1210030,12,001,51,1996,0206,0905,2,01,4,02,99,999,999,4.2,3.8,99999,2,E,99999
1210030022,1995,1210030,12,001,51,1996,0206,1510,2,01,4,02,99,999,999,5.4,4.7,99999,2.05,E,99999
1210030023,1995,1210030,12,001,51,1996,0305,0845,2,01,4,02,99,999,999,2.6,4.6,99999,2.15,E,99999
1210030024,1995,1210030,12,001,51,1996,0305,1400,2,01,4,02,99,999,999,6.2,5.7,99999,2.15,E,99999
1210040001,1995,1210040,12,001,52,1995,0411,0930,2,01,5,02,99,999,999,12.7,12,99999,2.55,E,99999
1210040002,1995,1210040,12,001,52,1995,0411,1455,2,01,5,04,99,999,999,11.8,11.4,99999,2.55,E,99999
1210040003,1995,1210040,12,001,52,1995,0411,2120,2,01,5,04,99,999,999,10,10.2,99999,2.6,E,99999
1210040004,1995,1210040,12,001,52,1995,0509,0925,2,01,5,02,99,999,999,20,14.5,99999,2.7,E,99999
1210040005,1995,1210040,12,001,52,1995,0509,1450,2,01,5,02,99,999,999,24,16,99999,2.6,E,99999
1210040006,1995,1210040,12,001,52,1995,0509,2245,2,01,5,02,99,999,999,19.2,16.3,99999,2.45,E,99999
1210040007,1995,1210040,12,001,52,1995,0606,0920,2,01,5,04,99,999,999,21.5,17.8,99999,2.6,E,99999
1210040008,1995,1210040,12,001,52,1995,0606,1500,2,01,5,04,99,999,999,20.5,18.4,99999,2.65,E,99999
1210040009,1995,1210040,12,001,52,1995,0606,2245,2,01,5,04,99,999,999,15.8,19.1,99999,2.7,E,99999
1210040010,1995,1210040,12,001,52,1995,0704,1000,2,01,7,10,99,999,999,25.2,20.7,99999,3.5,E,99999
1210040011,1995,1210040,12,001,52,1995,0704,1400,2,01,7,10,99,999,999,25,21,99999,3.65,E,99999
1210040012,1995,1210040,12,001,52,1995,0704,2200,2,01,7,10,99,999,999,22.7,20.9,99999,3.6,E,99999
1210040013,1995,1210040,12,001,52,1995,0801,0900,2,01,5,02,99,999,999,32.4,29.6,99999,2.6,E,99999
1210040014,1995,1210040,12,001,52,1995,0801,1400,2,01,5,02,99,999,999,33.9,30.9,99999,2.65,E,99999
1210040015,1995,1210040,12,001,52,1995,0801,2245,2,01,5,02,99,999,999,28,29.6,99999,2.6,E,99999
1210040016,1995,1210040,12,001,52,1995,0905,0900,2,01,5,02,99,999,999,24.8,24.4,99999,2.35,E,99999
1210040017,1995,1210040,12,001,52,1995,0905,1440,2,01,5,04,99,999,999,28.4,25.7,99999,2.35,E,99999
1210040018,1995,1210040,12,001,52,1995,0905,2305,2,01,5,04,99,999,999,21.4,23.2,99999,2.35,E,99999
1210040019,1995,1210040,12,001,52,1995,1003,0920,2,01,7,02,99,999,999,25.1,21,99999,3.4,E,99999
1210040020,1995,1210040,12,001,52,1995,1003,1445,2,01,7,02,99,999,999,26.8,21.8,99999,3.3,E,99999
1210040021,1995,1210040,12,001,52,1995,1003,2255,2,01,6,02,99,999,999,20,21,99999,3.15,E,99999
1210040022,1995,1210040,12,001,52,1995,1107,0900,2,01,3,02,99,999,999,13.2,13,99999,1.5,E,99999
1210040023,1995,1210040,12,001,52,1995,1107,1415,2,01,3,04,99,999,999,19.5,13.9,99999,1.5,E,99999
1210040024,1995,1210040,12,001,52,1995,1107,2150,2,01,3,10,99,999,999,16.5,14.7,99999,1.5,E,99999
1210040025,1995,1210040,12,001,52,1995,1205,1000,2,01,3,02,99,999,999,10.3,8,99999,1.45,E,99999
1210040026,1995,1210040,12,001,52,1995,1205,1400,2,01,3,02,99,999,999,13.9,9.5,99999,1.45,E,99999
1210040027,1995,1210040,12,001,52,1995,1205,2200,2,01,3,02,99,999,999,5.2,8.2,99999,1.5,E,99999
1210040028,1995,1210040,12,001,52,1996,0109,0845,2,01,3,02,99,999,999,1.3,2.9,99999,1.35,E,99999
1210040029,1995,1210040,12,001,52,1996,0109,1400,2,01,3,04,99,999,999,4.9,4.5,99999,1.4,E,99999
1210040030,1995,1210040,12,001,52,1996,0109,2100,2,01,3,02,99,999,999,0,3.8,99999,1.4,E,99999
1210040031,1995,1210040,12,001,52,1996,0206,0805,2,01,3,02,99,999,999,3.9,3,99999,1.3,E,99999
1210040032,1995,1210040,12,001,52,1996,0206,1405,2,01,3,02,99,999,999,5.8,5.6,99999,1.35,E,99999
1210040033,1995,1210040,12,001,52,1996,0206,2130,2,01,3,02,99,999,999,4.2,4,99999,1.4,E,99999
1210040034,1995,1210040,12,001,52,1996,0305,1000,2,01,3,02,99,999,999,6,4.9,99999,1.35,E,99999
1210040035,1995,1210040,12,001,52,1996,0305,1500,2,01,3,02,99,999,999,7,7.1,99999,1.35,E,99999
1210040036,1995,1210040,12,001,52,1996,0305,2130,2,01,3,02,99,999,999,0,4.3,99999,1.4,E,99999
1210050001,1995,1210050,12,001,53,1995,0411,0945,2,01,7,04,99,999,999,14,10.6,47.37,3.7,E,99999
