レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1997,1210010,12,001,01,#,7.2,#,9.7,#,1.5,#,3.5,#,26,#,4900,E,99999
1210010002,1997,1210010,12,001,01,#,7.4,#,10,#,1.7,#,3.8,#,26,E,99999,E,99999
1210010003,1997,1210010,12,001,01,#,7.3,#,10,#,9.2,#,9.2,#,21,E,99999,E,99999
1210010004,1997,1210010,12,001,01,#,7.2,#,8.9,#,1.3,#,3.4,#,16,#,7000,E,99999
1210010005,1997,1210010,12,001,01,#,7.3,#,9.5,#,1.4,#,3.3,#,15,E,99999,E,99999
1210010006,1997,1210010,12,001,01,#,7.3,#,9.3,#,1.6,#,3.2,#,14,E,99999,E,99999
1210010007,1997,1210010,12,001,01,#,7.2,#,7.3,#,1.5,#,4.8,#,21,#,7900,E,99999
1210010008,1997,1210010,12,001,01,#,7.4,#,8.5,#,2.3,#,6.7,#,43,E,99999,E,99999
1210010009,1997,1210010,12,001,01,#,7.3,#,8.3,#,2,#,5.1,#,38,E,99999,E,99999
1210010010,1997,1210010,12,001,01,#,7.3,#,7.9,#,1.3,#,7.1,#,49,#,1100,E,99999
1210010011,1997,1210010,12,001,01,#,7.3,#,7.8,#,1.1,#,6.4,#,45,E,99999,E,99999
1210010012,1997,1210010,12,001,01,#,7.3,#,7.8,#,1.3,#,6.7,#,44,E,99999,E,99999
1210010013,1997,1210010,12,001,01,#,7.3,#,7.3,#,0.8,#,5.6,#,55,#,7900,E,99999
1210010014,1997,1210010,12,001,01,#,7.4,#,7.5,#,0.7,#,5,#,48,E,99999,E,99999
1210010015,1997,1210010,12,001,01,#,7.3,#,7.9,#,0.6,#,4.8,#,47,E,99999,E,99999
1210010016,1997,1210010,12,001,01,#,7.5,#,7.6,#,0.7,#,4.2,#,63,#,4600,E,99999
1210010017,1997,1210010,12,001,01,#,7.5,#,8,#,0.7,#,3.6,#,45,E,99999,E,99999
1210010018,1997,1210010,12,001,01,#,7.6,#,7.9,#,0.8,#,3.4,#,37,E,99999,E,99999
1210010019,1997,1210010,12,001,01,#,7.4,#,8.7,#,0.5,#,2.3,#,10,#,2200,E,99999
1210010020,1997,1210010,12,001,01,#,7.5,#,9.3,#,0.8,#,2.3,#,9,E,99999,E,99999
1210010021,1997,1210010,12,001,01,#,7.5,#,9.2,#,0.7,#,2.3,#,9,E,99999,E,99999
1210010022,1997,1210010,12,001,01,#,7.4,#,9.9,#,1.4,#,3.1,#,9,#,4900,E,99999
1210010023,1997,1210010,12,001,01,#,7.5,#,10,#,1.8,#,3,#,8,E,99999,E,99999
1210010024,1997,1210010,12,001,01,#,7.5,#,10,#,1.6,#,3.1,#,9,E,99999,E,99999
1210010025,1997,1210010,12,001,01,#,7.3,#,10,#,1.8,#,4.3,#,27,#,22000,E,99999
1210010026,1997,1210010,12,001,01,#,7.2,#,10,#,1.8,#,4,#,28,E,99999,E,99999
1210010027,1997,1210010,12,001,01,#,7.2,#,10,#,1.4,#,3.4,#,23,E,99999,E,99999
1210010028,1997,1210010,12,001,01,#,7.3,#,12,#,1.4,#,2.2,#,4,#,13000,E,99999
1210010029,1997,1210010,12,001,01,#,7.3,#,12,#,1,#,2.4,#,4,E,99999,E,99999
1210010030,1997,1210010,12,001,01,#,7.3,#,12,#,1.2,#,2.3,#,5,E,99999,E,99999
1210010031,1997,1210010,12,001,01,#,7.4,#,10,#,2.8,#,3.9,#,10,#,11000,E,99999
1210010032,1997,1210010,12,001,01,#,7.5,#,11,#,2.7,#,3.7,#,9,E,99999,E,99999
1210010033,1997,1210010,12,001,01,#,7.5,#,11,#,2.6,#,3.8,#,8,E,99999,E,99999
1210010034,1997,1210010,12,001,01,#,7.2,#,11,#,2.8,#,5.8,#,51,#,3900,E,99999
1210010035,1997,1210010,12,001,01,#,7.3,#,11,#,2.7,#,4.9,#,39,E,99999,E,99999
1210010036,1997,1210010,12,001,01,#,7.3,#,11,#,2.3,#,4,#,28,E,99999,E,99999
1210020001,1997,1210020,12,001,02,#,7.4,#,10,#,2.1,#,3.5,#,9,#,2200,E,99999
1210020002,1997,1210020,12,001,02,#,7.7,#,11,#,2.6,#,3.9,#,8,E,99999,E,99999
