レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1211190001,1993,1211190,12,054,02,#,11,#,1.2
1211190002,1993,1211190,12,054,02,#,10,#,1.5
1211190003,1993,1211190,12,054,02,#,11,#,2.4
1211190004,1993,1211190,12,054,02,#,8,#,1.3
1211190005,1993,1211190,12,054,02,#,7.3,#,1.4
1211190006,1993,1211190,12,054,02,#,9.9,#,1.6
1211190007,1993,1211190,12,054,02,#,7.1,#,0.71
1211190008,1993,1211190,12,054,02,#,6,#,0.45
1211190009,1993,1211190,12,054,02,#,5.8,#,0.53
1211190010,1993,1211190,12,054,02,#,5.7,#,0.88
1211190011,1993,1211190,12,054,02,#,6.7,#,0.48
1211190012,1993,1211190,12,054,02,#,7.4,#,0.94
1211190013,1993,1211190,12,054,02,#,6.5,#,0.4
1211190014,1993,1211190,12,054,02,#,5.3,#,0.46
1211190015,1993,1211190,12,054,02,#,7.2,#,0.89
1211190016,1993,1211190,12,054,02,#,6.4,#,0.74
1211190017,1993,1211190,12,054,02,#,8.1,#,0.66
1211190018,1993,1211190,12,054,02,#,6.8,#,0.65
1211190019,1993,1211190,12,054,02,#,10,#,1.1
1211190020,1993,1211190,12,054,02,#,11,#,1.1
1211190021,1993,1211190,12,054,02,#,12,#,1.2
1211190022,1993,1211190,12,054,02,#,7.4,#,0.89
1211190023,1993,1211190,12,054,02,#,12,#,1.1
1211190024,1993,1211190,12,054,02,#,8.7,#,1.1
1220010001,1993,1220010,12,501,01,#,3,#,0.1
1220010002,1993,1220010,12,501,01,#,2.6,#,0.22
1220010003,1993,1220010,12,501,01,#,1.4,#,0.098
1220010004,1993,1220010,12,501,01,#,1.8,#,0.069
1220010005,1993,1220010,12,501,01,#,2.3,#,0.12
1220010006,1993,1220010,12,501,01,#,1.1,#,0.045
1220010007,1993,1220010,12,501,01,#,1.3,#,0.11
1220010008,1993,1220010,12,501,01,#,1.7,#,0.086
1220010009,1993,1220010,12,501,01,#,2.3,#,0.09
1220010010,1993,1220010,12,501,01,#,1.5,#,0.082
1220010011,1993,1220010,12,501,01,#,3.1,#,0.12
1220010012,1993,1220010,12,501,01,#,2.5,#,0.14
1220010013,1993,1220010,12,501,01,#,2.6,#,0.063
1220010014,1993,1220010,12,501,01,#,3,#,0.063
1220010015,1993,1220010,12,501,01,#,3.4,#,0.099
1220010016,1993,1220010,12,501,01,#,3.9,#,0.11
1220010017,1993,1220010,12,501,01,#,3.8,#,0.094
1220010018,1993,1220010,12,501,01,#,3.2,#,0.082
1220010019,1993,1220010,12,501,01,#,3.8,#,0.1
1220010020,1993,1220010,12,501,01,#,3.4,#,0.1
1220010021,1993,1220010,12,501,01,#,3.3,#,0.073
1220010022,1993,1220010,12,501,01,#,3.2,#,0.12
1220010023,1993,1220010,12,501,01,#,3.5,#,0.1
1220010024,1993,1220010,12,501,01,#,3.4,#,0.096
1220020001,1993,1220020,12,501,51,#,4.1,#,0.14
1220020002,1993,1220020,12,501,51,#,4.6,#,0.15
1220020003,1993,1220020,12,501,51,#,2.7,#,0.14
1220020004,1993,1220020,12,501,51,#,2.4,#,0.15
1220020005,1993,1220020,12,501,51,#,2.6,#,0.11
1220020006,1993,1220020,12,501,51,#,3,#,0.077
1220020007,1993,1220020,12,501,51,#,2.3,#,0.087
1220020008,1993,1220020,12,501,51,#,1.9,#,0.081
1220020009,1993,1220020,12,501,51,#,3,#,0.066
1220020010,1993,1220020,12,501,51,#,3.1,#,0.075
1220020011,1993,1220020,12,501,51,#,3.5,#,0.16
1220020012,1993,1220020,12,501,51,#,5.1,#,0.062
1220020013,1993,1220020,12,501,51,#,3.2,#,0.06
1220020014,1993,1220020,12,501,51,#,4.9,#,0.081
1220020015,1993,1220020,12,501,51,#,5.3,#,0.1
1220020016,1993,1220020,12,501,51,#,3.6,#,0.12
1220020017,1993,1220020,12,501,51,#,6.1,#,0.1
1220020018,1993,1220020,12,501,51,#,3.3,#,0.098
1220020019,1993,1220020,12,501,51,#,5.7,#,0.14
1220020020,1993,1220020,12,501,51,#,4,#,0.097
1220020021,1993,1220020,12,501,51,#,3.8,#,0.1
1220020022,1993,1220020,12,501,51,#,4,#,0.13
1220020023,1993,1220020,12,501,51,#,4.9,#,0.14
1220020024,1993,1220020,12,501,51,#,4.2,#,0.13
1220030001,1993,1220030,12,501,52,#,2.7,#,0.11
1220030002,1993,1220030,12,501,52,#,1.9,#,0.19
1220030003,1993,1220030,12,501,52,#,1.2,#,0.091
1220030004,1993,1220030,12,501,52,#,1.9,#,0.076
1220030005,1993,1220030,12,501,52,#,1.6,#,0.087
1220030006,1993,1220030,12,501,52,#,1.5,#,0.052
1220030007,1993,1220030,12,501,52,#,1.2,#,0.091
1220030008,1993,1220030,12,501,52,#,1.6,#,0.086
1220030009,1993,1220030,12,501,52,#,1.9,#,0.076
1220030010,1993,1220030,12,501,52,#,1.5,#,0.069
1220030011,1993,1220030,12,501,52,#,2.3,#,0.19
1220030012,1993,1220030,12,501,52,#,2.1,#,0.13
1220030013,1993,1220030,12,501,52,#,2.2,#,0.066
1220030014,1993,1220030,12,501,52,#,2.5,#,0.062
1220030015,1993,1220030,12,501,52,#,2.5,#,0.14
1220030016,1993,1220030,12,501,52,#,3,#,0.19
1220030017,1993,1220030,12,501,52,#,3.8,#,0.14
1220030018,1993,1220030,12,501,52,#,3.5,#,0.067
1220030019,1993,1220030,12,501,52,#,3,#,0.074
1220030020,1993,1220030,12,501,52,#,3.2,#,0.12
1220030021,1993,1220030,12,501,52,#,2.7,#,0.06
1220030022,1993,1220030,12,501,52,#,3.3,#,0.11
1220030023,1993,1220030,12,501,52,#,2.8,#,0.1
1220030024,1993,1220030,12,501,52,#,2.6,#,0.084
1220040001,1993,1220040,12,501,53,#,1.2,#,0.079
1220040002,1993,1220040,12,501,53,#,1.3,#,0.12
1220040003,1993,1220040,12,501,53,#,0.86,#,0.079
1220040004,1993,1220040,12,501,53,#,1.2,#,0.082
