レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,1991,1310010,13,001,01,#,2,#,0.12
1310010004,1991,1310010,13,001,01,#,2.6,#,0.18
1310010007,1991,1310010,13,001,01,#,2.2,#,0.16
1310010010,1991,1310010,13,001,01,#,3.1,#,0.33
1310010017,1991,1310010,13,001,01,#,2.3,#,0.16
1310010020,1991,1310010,13,001,01,#,3.1,#,0.11
1310010023,1991,1310010,13,001,01,#,3.8,#,0.1
1310010026,1991,1310010,13,001,01,#,3.6,#,0.1
1310010029,1991,1310010,13,001,01,#,2.8,#,0.11
1310010036,1991,1310010,13,001,01,#,3.8,#,0.16
1310010039,1991,1310010,13,001,01,#,3.8,#,0.2
1310010042,1991,1310010,13,001,01,#,3,#,0.22
1310020001,1991,1310020,13,001,51,#,2.2,#,0.079
1310020002,1991,1310020,13,001,51,#,2.2,#,0.11
1310020003,1991,1310020,13,001,51,#,2.5,#,0.15
1310020004,1991,1310020,13,001,51,#,2.3,#,0.1
1310020005,1991,1310020,13,001,51,#,2.6,#,0.13
1310020006,1991,1310020,13,001,51,#,3.2,#,0.091
1310020007,1991,1310020,13,001,51,#,4.6,#,0.078
1310020008,1991,1310020,13,001,51,#,4.3,#,0.068
1310020009,1991,1310020,13,001,51,#,3.6,#,0.099
1310020010,1991,1310020,13,001,51,#,4.3,#,0.13
1310020011,1991,1310020,13,001,51,#,4.5,#,0.17
1310020012,1991,1310020,13,001,51,#,3.1,#,0.16
1310030001,1991,1310030,13,002,01,#,2.1,#,0.18
1310030004,1991,1310030,13,002,01,#,2.6,#,0.17
1310030007,1991,1310030,13,002,01,#,2.5,#,0.19
1310030010,1991,1310030,13,002,01,#,3.2,#,0.22
1310030017,1991,1310030,13,002,01,#,2.6,#,0.17
1310030020,1991,1310030,13,002,01,#,3.1,#,0.092
1310030023,1991,1310030,13,002,01,#,3.8,#,0.12
1310030026,1991,1310030,13,002,01,#,3.7,#,0.11
1310030029,1991,1310030,13,002,01,#,3.3,#,0.12
1310030036,1991,1310030,13,002,01,#,3.8,#,0.17
1310030039,1991,1310030,13,002,01,#,4,#,0.28
1310030042,1991,1310030,13,002,01,#,3.8,#,0.23
1310040001,1991,1310040,13,002,51,#,2,#,0.12
1310040003,1991,1310040,13,002,51,#,2.6,#,0.14
1310040005,1991,1310040,13,002,51,#,2.6,#,0.17
1310040007,1991,1310040,13,002,51,#,2.9,#,0.25
1310040009,1991,1310040,13,002,51,#,2.5,#,0.19
1310040011,1991,1310040,13,002,51,#,3.2,#,0.1
1310040013,1991,1310040,13,002,51,#,3.8,#,0.1
1310040015,1991,1310040,13,002,51,#,3.7,#,0.1
1310040017,1991,1310040,13,002,51,#,2.9,#,0.1
1310040019,1991,1310040,13,002,51,#,3.4,#,0.12
1310040021,1991,1310040,13,002,51,#,3.6,#,0.23
1310040023,1991,1310040,13,002,51,#,3.8,#,0.25
1310060001,1991,1310060,13,003,01,#,2.8,#,0.14
1310060005,1991,1310060,13,003,01,#,3.1,#,0.18
1310060009,1991,1310060,13,003,01,#,3.5,#,0.2
1310060013,1991,1310060,13,003,01,#,3.2,#,0.23
1310060017,1991,1310060,13,003,01,#,2.9,#,0.15
