レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,2001,1210010,12,001,01,2001,0417,0900,0,02,0.2,99,99,999,999,17.9,16.4,62.06,1,E,99999
1210010002,2001,1210010,12,001,01,2001,0417,1400,0,02,0.2,99,99,999,999,22.3,18.2,63.23,1,E,99999
1210010003,2001,1210010,12,001,01,2001,0417,2130,0,02,0.2,99,99,999,999,14.2,14.3,101.18,1,E,99999
1210010004,2001,1210010,12,001,01,2001,0508,0900,0,02,0.2,99,99,999,999,20.6,18.5,45.7,1,E,99999
1210010005,2001,1210010,12,001,01,2001,0508,1400,0,02,0.2,99,99,999,999,19.8,18.9,42.02,1,E,99999
1210010006,2001,1210010,12,001,01,2001,0508,2130,0,02,0.21,99,99,999,999,17.9,16.9,40.77,1.05,E,99999
1210010007,2001,1210010,12,001,01,2001,0605,0900,0,02,0.19,99,99,999,999,25.2,20.8,45.98,0.95,E,99999
1210010008,2001,1210010,12,001,01,2001,0605,1400,0,02,0.18,99,99,999,999,27.4,20.9,40.44,0.9,E,99999
1210010009,2001,1210010,12,001,01,2001,0605,2130,0,02,0.18,99,99,999,999,21.2,20,43.85,0.9,E,99999
1210010010,2001,1210010,12,001,01,2001,0703,1000,0,02,0.23,99,99,999,999,31.2,25.5,92.28,1.15,E,99999
1210010011,2001,1210010,12,001,01,2001,0703,1000,2,02,0.23,99,99,999,999,31.2,25.5,92.28,1.15,E,99999
1210010012,2001,1210010,12,001,01,2001,0703,1400,0,02,0.2,99,99,999,999,34,27,92.11,1.1,E,99999
1210010013,2001,1210010,12,001,01,2001,0703,1400,2,02,0.2,99,99,999,999,34,27,92.11,1.1,E,99999
1210010014,2001,1210010,12,001,01,2001,0703,1800,2,02,0.24,99,99,999,999,25.9,26,79.18,1.2,E,99999
1210010015,2001,1210010,12,001,01,2001,0703,2200,0,02,0.23,99,99,999,999,24.1,24.7,70.65,1.15,E,99999
1210010016,2001,1210010,12,001,01,2001,0703,2200,2,02,0.23,99,99,999,999,24.1,24.7,70.65,1.15,E,99999
1210010017,2001,1210010,12,001,01,2001,0704,0200,2,02,0.18,99,99,999,999,23.9,24.5,58.31,0.9,E,99999
1210010018,2001,1210010,12,001,01,2001,0704,0600,2,02,0.23,99,99,999,999,25.6,25.5,64.02,1.15,E,99999
1210010019,2001,1210010,12,001,01,2001,0704,1000,2,02,0.23,99,99,999,999,32,28,67.66,1.15,E,99999
1210010020,2001,1210010,12,001,01,2001,0807,0900,0,02,0.2,99,99,999,999,22.8,23.5,33.86,1,E,99999
1210010021,2001,1210010,12,001,01,2001,0807,1400,0,02,0.17,99,99,999,999,23.9,24.1,30.47,0.85,E,99999
1210010022,2001,1210010,12,001,01,2001,0807,2130,0,02,0.2,99,99,999,999,22.1,23.1,36.48,1,E,99999
1210010023,2001,1210010,12,001,01,2001,0918,0900,0,02,0.66,99,99,999,999,25.9,22.9,270.29,3.3,E,99999
1210010024,2001,1210010,12,001,01,2001,0918,1400,0,02,0.63,99,99,999,999,30.2,24,294.02,3.15,E,99999
1210010025,2001,1210010,12,001,01,2001,0918,2130,0,02,0.63,99,99,999,999,24.2,23.2,268.53,3.15,E,99999
1210010026,2001,1210010,12,001,01,2001,1002,0900,0,02,0.5,99,99,999,999,21.8,19.5,198.04,2.5,E,99999
1210010027,2001,1210010,12,001,01,2001,1002,1400,0,02,0.49,99,99,999,999,28,19.8,212.17,2.45,E,99999
1210010028,2001,1210010,12,001,01,2001,1002,2130,0,02,0.47,99,99,999,999,20.2,18,199.04,2.35,E,99999
1210010029,2001,1210010,12,001,01,2001,1106,0900,0,02,0.33,99,99,999,999,12.8,13.5,109.62,1.65,E,99999
1210010030,2001,1210010,12,001,01,2001,1106,1400,0,02,0.34,99,99,999,999,18.1,14.5,123.77,1.7,E,99999
1210010031,2001,1210010,12,001,01,2001,1106,2130,0,02,0.35,99,99,999,999,14.9,10.9,126.35,1.75,E,99999
1210010032,2001,1210010,12,001,01,2001,1204,1000,0,02,0.25,99,99,999,999,8.1,9.5,54.43,1.25,E,99999
1210010033,2001,1210010,12,001,01,2001,1204,1000,2,02,0.25,99,99,999,999,8.1,9.5,54.43,1.25,E,99999
1210010034,2001,1210010,12,001,01,2001,1204,1400,0,02,0.25,99,99,999,999,9.2,9.6,54.63,1.25,E,99999
1210010035,2001,1210010,12,001,01,2001,1204,1400,2,02,0.25,99,99,999,999,9.2,9.6,54.63,1.25,E,99999
1210010036,2001,1210010,12,001,01,2001,1204,1800,2,02,0.25,99,99,999,999,8.4,9.8,47.78,1.25,E,99999
1210010037,2001,1210010,12,001,01,2001,1204,2200,0,02,0.24,99,99,999,999,7.9,9.7,43.58,1.2,E,99999
1210010038,2001,1210010,12,001,01,2001,1204,2200,2,02,0.24,99,99,999,999,7.9,9.7,43.58,1.2,E,99999
1210010039,2001,1210010,12,001,01,2001,1205,0200,2,02,0.24,99,99,999,999,5.2,8.8,46.03,1.2,E,99999
1210010040,2001,1210010,12,001,01,2001,1205,0600,2,02,0.25,99,99,999,999,6.1,9.2,42.87,1.25,E,99999
1210010041,2001,1210010,12,001,01,2001,1205,1000,2,02,0.26,99,99,999,999,11.8,9.7,42.6,1.3,E,99999
1210010042,2001,1210010,12,001,01,2002,0108,0900,0,02,0.25,99,99,999,999,5.8,2.9,35.45,1.25,E,99999
1210010043,2001,1210010,12,001,01,2002,0108,1400,0,02,0.26,99,99,999,999,12.2,4.8,40.92,1.3,E,99999
1210010044,2001,1210010,12,001,01,2002,0108,2130,0,02,0.23,99,99,999,999,5.5,4,36.45,1.15,E,99999
1210010045,2001,1210010,12,001,01,2002,0205,0900,0,02,0.27,99,99,999,999,6,7.2,85.72,1.35,E,99999
1210010046,2001,1210010,12,001,01,2002,0205,1400,0,02,0.27,99,99,999,999,7.8,7.8,85.78,1.35,E,99999
1210010047,2001,1210010,12,001,01,2002,0205,2130,0,02,0.25,99,99,999,999,8,7.9,78.57,1.25,E,99999
1210010048,2001,1210010,12,001,01,2002,0305,0900,0,02,0.26,99,99,999,999,4.9,8.6,102.45,1.3,E,99999
1210010049,2001,1210010,12,001,01,2002,0305,1400,0,02,0.24,99,99,999,999,10.9,9.7,88.92,1.2,E,99999
1210010050,2001,1210010,12,001,01,2002,0305,2130,0,02,0.25,99,99,999,999,10.2,9,63.02,1.25,E,99999
1210020001,2001,1210020,12,001,02,2001,0417,1055,0,03,0.56,99,99,999,999,24.2,16.4,99999,2.8,E,99999
1210020002,2001,1210020,12,001,02,2001,0417,1505,0,03,0.57,99,99,999,999,23.5,18,99999,2.85,E,99999
1210020003,2001,1210020,12,001,02,2001,0417,2035,0,03,0.58,99,99,999,999,17.5,15,99999,2.9,E,99999
1210020004,2001,1210020,12,001,02,2001,0508,1055,0,03,0.62,99,99,999,999,20.6,18.6,99999,3.1,E,99999
1210020005,2001,1210020,12,001,02,2001,0508,1505,0,03,0.64,99,99,999,999,20.2,18.6,99999,3.2,E,99999
1210020006,2001,1210020,12,001,02,2001,0508,2035,0,03,0.67,99,99,999,999,18.9,18.4,99999,3.35,E,99999
1210020007,2001,1210020,12,001,02,2001,0605,1055,0,03,0.6,99,99,999,999,27.9,20.4,99999,3,E,99999
