レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,1996,1310010,13,001,01,#,2.6,#,0.16
1310010004,1996,1310010,13,001,01,#,1.9,#,0.23
1310010007,1996,1310010,13,001,01,#,1,#,0.11
1310010010,1996,1310010,13,001,01,#,1.8,#,0.1
1310010017,1996,1310010,13,001,01,#,2.3,#,0.19
1310010020,1996,1310010,13,001,01,#,2.6,#,0.15
1310010023,1996,1310010,13,001,01,#,3.3,#,0.11
1310010026,1996,1310010,13,001,01,#,3.4,#,0.12
1310010029,1996,1310010,13,001,01,#,3.3,#,0.14
1310010036,1996,1310010,13,001,01,#,3,#,0.13
1310010039,1996,1310010,13,001,01,#,3.3,#,0.17
1310010042,1996,1310010,13,001,01,#,3.4,#,0.2
1310020001,1996,1310020,13,001,51,#,2.7,#,0.15
1310020002,1996,1310020,13,001,51,#,2.3,#,0.12
1310020004,1996,1310020,13,001,51,#,1,#,0.084
1310020005,1996,1310020,13,001,51,#,2.4,#,0.1
1310020006,1996,1310020,13,001,51,#,2.4,#,0.18
1310020007,1996,1310020,13,001,51,#,3.6,#,0.13
1310020008,1996,1310020,13,001,51,#,3.8,#,0.1
1310020009,1996,1310020,13,001,51,#,3.9,#,0.11
1310020010,1996,1310020,13,001,51,#,3.6,#,0.11
1310020011,1996,1310020,13,001,51,#,3.3,#,0.086
1310020012,1996,1310020,13,001,51,#,3.7,#,0.16
1310020013,1996,1310020,13,001,51,#,3.3,#,0.18
1310030001,1996,1310030,13,002,01,#,2.7,#,0.15
1310030004,1996,1310030,13,002,01,#,1.6,#,0.14
1310030007,1996,1310030,13,002,01,#,1,#,0.13
1310030010,1996,1310030,13,002,01,#,1.9,#,0.099
1310030017,1996,1310030,13,002,01,#,2.3,#,0.17
1310030020,1996,1310030,13,002,01,#,2.2,#,0.11
1310030023,1996,1310030,13,002,01,#,3.3,#,0.14
1310030026,1996,1310030,13,002,01,#,3.3,#,0.12
1310030029,1996,1310030,13,002,01,#,3.1,#,0.12
1310030036,1996,1310030,13,002,01,#,3.1,#,0.15
1310030039,1996,1310030,13,002,01,#,3,#,0.17
1310030042,1996,1310030,13,002,01,#,3.7,#,0.17
1310040001,1996,1310040,13,002,51,#,2.7,#,0.14
1310040003,1996,1310040,13,002,51,#,1.5,#,0.11
1310040005,1996,1310040,13,002,51,#,1,#,0.1
1310040007,1996,1310040,13,002,51,#,1.8,#,0.1
1310040009,1996,1310040,13,002,51,#,2.5,#,0.16
1310040011,1996,1310040,13,002,51,#,2.4,#,0.13
1310040013,1996,1310040,13,002,51,#,3.2,#,0.11
1310040015,1996,1310040,13,002,51,#,3.5,#,0.14
1310040017,1996,1310040,13,002,51,#,3.4,#,0.13
1310040019,1996,1310040,13,002,51,#,3.2,#,0.18
