レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,1987,1310010,13,001,01,1987,0422,1030,2,01,8.6,02,99,999,999,22.8,19.8,14.94,43,E,99999
1310010002,1987,1310010,13,001,01,1987,0422,1450,2,01,8.4,02,99,999,999,24,20,33.22,42,E,99999
1310010003,1987,1310010,13,001,01,1987,0422,2050,2,01,8,04,99,999,999,16,17.4,43.56,40,E,99999
1310010004,1987,1310010,13,001,01,1987,0506,0930,2,01,9,02,99,999,999,17.1,15.9,1.96,45,E,99999
1310010005,1987,1310010,13,001,01,1987,0506,1430,2,01,9,02,99,999,999,21.2,17.8,15.29,45,E,99999
1310010006,1987,1310010,13,001,01,1987,0506,2020,2,01,9,02,99,999,999,15,15.4,14.32,45,E,99999
1310010007,1987,1310010,13,001,01,1987,0602,0950,2,01,9,04,99,999,999,23.2,23,61.18,45,E,99999
1310010008,1987,1310010,13,001,01,1987,0602,1450,2,01,8.8,04,99,999,999,23.5,23.5,25.62,44,E,99999
1310010009,1987,1310010,13,001,01,1987,0602,2035,2,01,9,04,99,999,999,19.8,21,28.32,45,E,99999
1310010010,1987,1310010,13,001,01,1987,0707,1000,2,01,71,02,99,999,999,26.8,23.5,73.02,35.5,E,99999
1310010011,1987,1310010,13,001,01,1987,0707,1400,2,01,84,02,99,999,999,33.2,25.2,31.25,42,E,99999
1310010012,1987,1310010,13,001,01,1987,0707,1800,2,01,85,02,99,999,999,27.4,24.5,13.47,42.5,E,99999
1310010013,1987,1310010,13,001,01,1987,0707,2200,2,01,85,02,99,999,999,25.6,25,21.26,42.5,E,99999
1310010014,1987,1310010,13,001,01,1987,0708,0200,2,01,89,02,99,999,999,22.2,24.5,37.04,44.5,E,99999
1310010015,1987,1310010,13,001,01,1987,0708,0600,2,01,79,02,99,999,999,24.5,24.8,53.75,39.5,E,99999
1310010016,1987,1310010,13,001,01,1987,0708,1000,2,01,83,02,99,999,999,27.7,25,11.48,41.5,E,99999
1310010017,1987,1310010,13,001,01,1987,0804,1030,2,01,8.6,04,99,999,999,27,24.8,22.34,43,E,99999
1310010018,1987,1310010,13,001,01,1987,0804,1435,2,01,8.7,04,99,999,999,27.8,25.5,0,43.5,E,99999
1310010019,1987,1310010,13,001,01,1987,0804,2100,2,01,8.8,04,99,999,999,23,24.5,12.78,44,E,99999
