レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,2002,1310010,13,001,01,2002,0416,1000,0,01,0.77,99,99,999,999,22.4,17.8,166.04,3.85,E,99999
1310010002,2002,1310010,13,001,01,2002,0416,1000,2,01,0.77,99,99,999,999,22.4,17.8,166.04,3.85,E,99999
1310010003,2002,1310010,13,001,01,2002,0416,1450,2,01,0.74,99,99,999,999,19.2,16.5,80.28,3.7,E,99999
1310010004,2002,1310010,13,001,01,2002,0416,2000,2,01,0.76,99,99,999,999,19.1,17.2,44.82,3.8,E,99999
1310010005,2002,1310010,13,001,01,2002,0514,1000,0,01,0.76,99,99,999,999,21,17,71.22,3.8,E,99999
1310010006,2002,1310010,13,001,01,2002,0514,1000,2,01,0.76,99,99,999,999,21,17,71.22,3.8,E,99999
1310010007,2002,1310010,13,001,01,2002,0514,1450,2,01,0.78,99,99,999,999,23,18.9,48.21,3.9,E,99999
1310010008,2002,1310010,13,001,01,2002,0514,2000,2,01,0.82,99,99,999,999,20,18.1,40.13,4.1,E,99999
1310010009,2002,1310010,13,001,01,2002,0604,1000,0,01,0.75,99,99,999,999,30.5,24.8,22.76,3.75,E,99999
1310010010,2002,1310010,13,001,01,2002,0604,1000,2,01,0.75,99,99,999,999,30.5,24.8,22.76,3.75,E,99999
1310010011,2002,1310010,13,001,01,2002,0604,1450,2,01,0.76,99,99,999,999,30.2,24,16.93,3.8,E,99999
1310010012,2002,1310010,13,001,01,2002,0604,2000,2,01,0.77,99,99,999,999,22.5,21.3,14.97,3.85,E,99999
1310010013,2002,1310010,13,001,01,2002,0702,1000,0,01,0.83,99,99,999,999,26.5,23.3,35.36,4.15,E,99999
1310010014,2002,1310010,13,001,01,2002,0702,1000,2,01,0.83,99,99,999,999,26.5,23.3,35.36,4.15,E,99999
1310010015,2002,1310010,13,001,01,2002,0702,1400,2,01,0.7,99,99,999,999,27,23.8,108.35,3.5,E,99999
1310010016,2002,1310010,13,001,01,2002,0702,1800,2,01,0.61,99,99,999,999,24.1,23.2,61.91,3.05,E,99999
