レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1210010001,1987,1210010,12,001,01,#,2,#,0.11
1210010004,1987,1210010,12,001,01,#,1.3,#,0.12
1210010007,1987,1210010,12,001,01,#,1.1,#,0.11
1210010010,1987,1210010,12,001,01,#,2.3,#,0.2
1210010013,1987,1210010,12,001,01,#,1.8,#,0.14
1210010016,1987,1210010,12,001,01,#,2,#,0.13
1210010019,1987,1210010,12,001,01,#,3.5,#,0.09
1210010022,1987,1210010,12,001,01,#,3.5,#,0.09
1210010025,1987,1210010,12,001,01,#,3.7,#,0.1
1210010028,1987,1210010,12,001,01,#,3,#,0.11
1210010031,1987,1210010,12,001,01,#,3.9,#,0.14
1210010034,1987,1210010,12,001,01,#,4.1,#,0.19
1210020001,1987,1210020,12,001,02,#,2.5,#,0.09
1210020004,1987,1210020,12,001,02,#,1.9,#,0.14
1210020007,1987,1210020,12,001,02,#,2,#,0.19
1210020010,1987,1210020,12,001,02,#,2.6,#,0.13
1210020013,1987,1210020,12,001,02,#,2.1,#,0.12
1210020016,1987,1210020,12,001,02,#,2,#,0.13
1210020019,1987,1210020,12,001,02,#,3.6,#,0.09
1210020022,1987,1210020,12,001,02,#,3.9,#,0.12
1210020025,1987,1210020,12,001,02,#,3.8,#,0.13
1210020028,1987,1210020,12,001,02,#,3.6,#,0.18
1210020031,1987,1210020,12,001,02,#,4.2,#,0.17
1210020034,1987,1210020,12,001,02,#,4.5,#,0.24
1210030001,1987,1210030,12,001,51,#,1.9,#,0.08
1210030003,1987,1210030,12,001,51,#,1.4,#,0.15
1210030005,1987,1210030,12,001,51,#,0.96,#,0.08
1210030007,1987,1210030,12,001,51,#,2.2,#,0.11
1210030009,1987,1210030,12,001,51,#,1.8,#,0.09
1210030011,1987,1210030,12,001,51,#,2.1,#,0.09
1210030013,1987,1210030,12,001,51,#,3.6,#,0.07
1210030015,1987,1210030,12,001,51,#,3.3,#,0.09
1210030017,1987,1210030,12,001,51,#,3.6,#,0.09
1210030019,1987,1210030,12,001,51,#,2.7,#,0.08
1210030021,1987,1210030,12,001,51,#,3.6,#,0.14
1210030023,1987,1210030,12,001,51,#,4.6,#,0.17
1210040001,1987,1210040,12,001,52,#,1.9,#,0.13
1210040003,1987,1210040,12,001,52,#,1.4,#,0.12
1210040005,1987,1210040,12,001,52,#,1.1,#,0.11
1210040007,1987,1210040,12,001,52,#,2.5,#,0.18
1210040009,1987,1210040,12,001,52,#,1.8,#,0.12
1210040011,1987,1210040,12,001,52,#,2,#,0.13
1210040013,1987,1210040,12,001,52,#,3.6,#,0.09
1210040015,1987,1210040,12,001,52,#,3.5,#,0.08
1210040017,1987,1210040,12,001,52,#,3.8,#,0.1
1210040019,1987,1210040,12,001,52,#,2.7,#,0.08
1210040021,1987,1210040,12,001,52,#,3.7,#,0.11
1210040023,1987,1210040,12,001,52,#,4.5,#,0.15
1210050001,1987,1210050,12,001,53,#,2.1,#,0.11
1210050004,1987,1210050,12,001,53,#,2,#,0.13
1210050007,1987,1210050,12,001,53,#,1.5,#,0.16
1210050010,1987,1210050,12,001,53,#,2.7,#,0.23
1210050013,1987,1210050,12,001,53,#,2,#,0.14
1210050016,1987,1210050,12,001,53,#,2.2,#,0.13
1210050019,1987,1210050,12,001,53,#,3.7,#,0.12
1210050022,1987,1210050,12,001,53,#,3.6,#,0.14
1210050025,1987,1210050,12,001,53,#,3.9,#,0.15
1210050028,1987,1210050,12,001,53,#,3.5,#,0.16
1210050031,1987,1210050,12,001,53,#,4.2,#,0.22
1210050034,1987,1210050,12,001,53,#,4.9,#,0.22
1210060001,1987,1210060,12,002,01,#,3,#,0.1
1210060004,1987,1210060,12,002,01,#,2.9,#,0.17
1210060007,1987,1210060,12,002,01,#,2.9,#,0.18
1210060010,1987,1210060,12,002,01,#,2.3,#,0.14
1210060013,1987,1210060,12,002,01,#,2.2,#,0.15
1210060016,1987,1210060,12,002,01,#,2.5,#,0.14
1210060019,1987,1210060,12,002,01,#,3.6,#,0.1
1210060022,1987,1210060,12,002,01,#,3.5,#,0.12
1210060025,1987,1210060,12,002,01,#,4,#,0.16
1210060028,1987,1210060,12,002,01,#,4.5,#,0.26
1210060031,1987,1210060,12,002,01,#,5.3,#,0.23
1210060034,1987,1210060,12,002,01,#,6.1,#,0.33
1210070001,1987,1210070,12,002,51,#,3.2,#,0.16
1210070003,1987,1210070,12,002,51,#,4,#,0.24
1210070005,1987,1210070,12,002,51,#,2,#,0.15
1210070007,1987,1210070,12,002,51,#,2.3,#,0.12
1210070009,1987,1210070,12,002,51,#,2.2,#,0.14
1210070011,1987,1210070,12,002,51,#,2.2,#,0.11
1210070013,1987,1210070,12,002,51,#,3.5,#,0.13
1210070015,1987,1210070,12,002,51,#,3.9,#,0.14
1210070017,1987,1210070,12,002,51,#,4,#,0.18
1210070019,1987,1210070,12,002,51,#,3.3,#,0.16
1210070021,1987,1210070,12,002,51,#,5.3,#,0.38
1210070023,1987,1210070,12,002,51,#,6.6,#,0.4
1210090001,1987,1210090,12,003,01,#,2.6,#,0.06
1210090003,1987,1210090,12,003,01,#,1.3,#,0.11
1210090005,1987,1210090,12,003,01,#,1.4,#,0.14
1210090007,1987,1210090,12,003,01,#,3.5,#,0.2
1210090009,1987,1210090,12,003,01,#,2.6,#,0.23
1210090011,1987,1210090,12,003,01,#,2.6,#,0.18
1210090013,1987,1210090,12,003,01,#,2.6,#,0.13
1210090015,1987,1210090,12,003,01,#,3.3,#,0.12
1210090017,1987,1210090,12,003,01,#,3.3,#,0.15
1210090019,1987,1210090,12,003,01,#,3.2,#,0.12
1210090021,1987,1210090,12,003,01,#,3.5,#,0.12
1210090023,1987,1210090,12,003,01,#,2.5,#,0.17
1210100001,1987,1210100,12,004,01,#,2.9,#,0.15
1210100004,1987,1210100,12,004,01,#,3.3,#,0.23
1210100005,1987,1210100,12,004,01,#,5.1,#,0.17
1210100008,1987,1210100,12,004,01,#,2.6,#,0.16
1210100010,1987,1210100,12,004,01,#,3,#,0.31
1210100012,1987,1210100,12,004,01,#,3,#,0.18
1210100013,1987,1210100,12,004,01,#,3.8,#,0.17
1210100015,1987,1210100,12,004,01,#,4.9,#,0.13
1210100017,1987,1210100,12,004,01,#,3.9,#,0.19
1210100019,1987,1210100,12,004,01,#,4,#,0.19
1210100021,1987,1210100,12,004,01,#,6.3,#,0.26
1210100023,1987,1210100,12,004,01,#,6.1,#,0.27
1210110002,1987,1210110,12,005,02,#,0.78,#,0.11
1210110004,1987,1210110,12,005,02,#,0.76,#,0.09
1210110006,1987,1210110,12,005,02,#,1.2,#,0.14
1210110008,1987,1210110,12,005,02,#,1.4,#,0.11
1210110010,1987,1210110,12,005,02,#,1.4,#,0.13
1210110012,1987,1210110,12,005,02,#,1.4,#,0.15
1210120002,1987,1210120,12,006,01,#,1.3,#,0.23
1210120004,1987,1210120,12,006,01,#,1.8,#,0.14
1210120006,1987,1210120,12,006,01,#,1.2,#,0.19
1210120008,1987,1210120,12,006,01,#,1.2,#,0.13
1210120010,1987,1210120,12,006,01,#,1.2,#,0.14
1210120012,1987,1210120,12,006,01,#,1.5,#,0.17
1210130001,1987,1210130,12,007,01,#,2.2,#,0.17
1210130002,1987,1210130,12,007,01,#,4.7,#,0.55
1210130003,1987,1210130,12,007,01,#,1.1,#,0.13
1210130004,1987,1210130,12,007,01,#,1.2,#,0.09
1210130005,1987,1210130,12,007,01,#,1,#,0.22
1210130006,1987,1210130,12,007,01,#,1.5,#,0.2
1210130007,1987,1210130,12,007,01,#,1.2,#,0.22
1210130008,1987,1210130,12,007,01,#,1.3,#,0.14
1210130009,1987,1210130,12,007,01,#,1.5,#,0.18
1210130010,1987,1210130,12,007,01,#,1.6,#,0.15
1210130011,1987,1210130,12,007,01,#,2,#,0.014
1210130012,1987,1210130,12,007,01,#,1.7,#,0.18
1210140001,1987,1210140,12,008,01,#,2.2,#,0.1
1210140003,1987,1210140,12,008,01,#,1.5,#,0.1
1210140005,1987,1210140,12,008,01,#,1.5,#,0.12
1210140007,1987,1210140,12,008,01,#,2,#,0.11
1210140009,1987,1210140,12,008,01,#,2,#,0.08
1210140011,1987,1210140,12,008,01,#,1.8,#,0.1
1210140013,1987,1210140,12,008,01,#,2.7,#,0.083
1210140015,1987,1210140,12,008,01,#,2.9,#,0.08
1210140017,1987,1210140,12,008,01,#,3.3,#,0.09
1210140019,1987,1210140,12,008,01,#,3.2,#,0.09
1210140021,1987,1210140,12,008,01,#,2.9,#,0.12
1210140023,1987,1210140,12,008,01,#,3.3,#,0.15
1210150001,1987,1210150,12,008,02,#,2.5,#,0.1
1210150003,1987,1210150,12,008,02,#,2.5,#,0.1
1210150005,1987,1210150,12,008,02,#,2,#,0.07
1210150007,1987,1210150,12,008,02,#,1.9,#,0.09
1210150009,1987,1210150,12,008,02,#,1.7,#,0.06
