レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1988,1410010,14,001,01,1988,0412,1050,2,01,99999,04,99,999,999,18,14.5,99999,4,E,99999
1410010002,1988,1410010,14,001,01,1988,0412,1650,2,01,99999,04,99,999,999,16.9,13.9,99999,3.6,E,99999
1410010003,1988,1410010,14,001,01,1988,0412,2305,2,01,99999,04,99,999,999,15,13.5,99999,3.6,E,99999
1410010004,1988,1410010,14,001,01,1988,0413,0500,2,01,99999,04,99,999,999,13.8,14,99999,4.2,E,99999
1410010005,1988,1410010,14,001,01,1988,0510,1055,2,01,99999,04,99,999,999,20.8,15.6,99999,3.8,E,99999
1410010006,1988,1410010,14,001,01,1988,0510,1655,2,01,99999,04,99,999,999,20,16.3,99999,3.1,E,99999
1410010007,1988,1410010,14,001,01,1988,0510,2300,2,01,99999,10,99,999,999,17.8,15.2,99999,3.7,E,99999
1410010008,1988,1410010,14,001,01,1988,0511,0455,2,01,99999,04,99,999,999,16,14.6,99999,3.5,E,99999
1410010009,1988,1410010,14,001,01,1988,0607,1100,2,01,99999,02,99,999,999,31.2,24.2,99999,4,E,99999
1410010010,1988,1410010,14,001,01,1988,0607,1705,2,01,99999,02,99,999,999,28.8,23.6,99999,3.3,E,99999
1410010011,1988,1410010,14,001,01,1988,0607,2255,2,01,99999,02,99,999,999,24.8,23.8,99999,4.3,E,99999
1410010012,1988,1410010,14,001,01,1988,0608,0505,2,01,99999,02,99,999,999,22.6,21,99999,3.7,E,99999
1410010013,1988,1410010,14,001,01,1988,0705,1100,2,01,99999,04,99,999,999,22.4,22.4,99999,1.8,E,99999
1410010014,1988,1410010,14,001,01,1988,0705,1700,2,01,99999,04,99,999,999,25.8,23.6,99999,1.5,E,99999
1410010015,1988,1410010,14,001,01,1988,0705,2255,2,01,99999,04,99,999,999,20.4,21.5,99999,2.2,E,99999
1410010016,1988,1410010,14,001,01,1988,0706,0500,2,01,99999,04,99,999,999,18.2,18.4,99999,1.6,E,99999
1410010017,1988,1410010,14,001,01,1988,0809,1100,2,01,99999,02,99,999,999,34.5,28,99999,2.9,E,99999
1410010018,1988,1410010,14,001,01,1988,0809,1700,2,01,99999,02,99,999,999,27.4,28,99999,3.8,E,99999
1410010019,1988,1410010,14,001,01,1988,0809,2255,2,01,99999,02,99,999,999,27.2,27.5,99999,3.5,E,99999
1410010020,1988,1410010,14,001,01,1988,0810,0500,2,01,99999,10,99,999,999,25.4,26.8,99999,3.4,E,99999
1410010021,1988,1410010,14,001,01,1988,0906,1100,2,01,99999,10,99,999,999,23.8,22,99999,3.4,E,99999
1410010022,1988,1410010,14,001,01,1988,0906,1705,2,01,99999,10,99,999,999,24.2,22,99999,3.7,E,99999
1410010023,1988,1410010,14,001,01,1988,0906,2300,2,01,99999,10,99,999,999,20.2,20.6,99999,3.8,E,99999
1410010024,1988,1410010,14,001,01,1988,0907,0500,2,01,99999,10,99,999,999,19,20.2,99999,3.5,E,99999
1410010025,1988,1410010,14,001,01,1988,1011,1100,2,01,99999,02,99,999,999,22.2,20.4,99999,3,E,99999
1410010026,1988,1410010,14,001,01,1988,1011,1700,2,01,99999,02,99,999,999,24.8,21.6,99999,4.3,E,99999
1410010027,1988,1410010,14,001,01,1988,1011,2300,2,01,99999,02,99,999,999,21,19.4,99999,2.7,E,99999
1410010028,1988,1410010,14,001,01,1988,1012,0500,2,01,99999,04,99,999,999,14.2,15.6,99999,4.1,E,99999
1410010029,1988,1410010,14,001,01,1988,1101,1105,2,01,99999,02,99,999,999,15.8,16.2,99999,3.6,E,99999
1410010030,1988,1410010,14,001,01,1988,1101,1705,2,01,99999,02,99,999,999,17,16.6,99999,3.5,E,99999
1410010031,1988,1410010,14,001,01,1988,1101,2305,2,01,99999,02,99,999,999,15.2,16,99999,3.3,E,99999
1410010032,1988,1410010,14,001,01,1988,1102,0500,2,01,99999,02,99,999,999,8.2,13.8,99999,2.6,E,99999
1410010033,1988,1410010,14,001,01,1988,1206,1100,2,01,99999,02,99,999,999,12.8,14.2,99999,3.1,E,99999
1410010034,1988,1410010,14,001,01,1988,1206,1705,2,01,99999,02,99,999,999,10.2,13.8,99999,3,E,99999
1410010035,1988,1410010,14,001,01,1988,1206,2300,2,01,99999,02,99,999,999,9.4,12.2,99999,2.4,E,99999
1410010036,1988,1410010,14,001,01,1988,1207,0500,2,01,99999,02,99,999,999,3.6,10.4,99999,3.4,E,99999
