レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1210010001,1985,1210010,12,001,01,#,3.1,#,0.28
1210010004,1985,1210010,12,001,01,#,1.6,#,0.05
1210010007,1985,1210010,12,001,01,#,1.8,#,0.09
1210010010,1985,1210010,12,001,01,#,3,#,0.05
1210010013,1985,1210010,12,001,01,#,2.2,#,0.12
1210010016,1985,1210010,12,001,01,#,2.8,#,0.08
1210010019,1985,1210010,12,001,01,#,3.8,#,0.23
1210010022,1985,1210010,12,001,01,#,2.8,#,0.08
1210010025,1985,1210010,12,001,01,#,2.4,#,0.1
1210010028,1985,1210010,12,001,01,#,3.4,#,0.12
1210010031,1985,1210010,12,001,01,#,2.8,#,0.12
1210010034,1985,1210010,12,001,01,#,3.6,#,0.15
1210020001,1985,1210020,12,001,02,#,2.6,#,0.19
1210020004,1985,1210020,12,001,02,#,1.9,#,0.09
1210020007,1985,1210020,12,001,02,#,2.1,#,0.12
1210020010,1985,1210020,12,001,02,#,2.7,#,0.07
1210020013,1985,1210020,12,001,02,#,2.6,#,0.14
1210020016,1985,1210020,12,001,02,#,2.6,#,0.08
1210020019,1985,1210020,12,001,02,#,3.9,#,0.3
1210020022,1985,1210020,12,001,02,#,3.3,#,0.1
1210020025,1985,1210020,12,001,02,#,2.7,#,0.12
1210020028,1985,1210020,12,001,02,#,3.4,#,0.13
1210020031,1985,1210020,12,001,02,#,3.3,#,0.15
1210020034,1985,1210020,12,001,02,#,3.1,#,0.12
1210030001,1985,1210030,12,001,51,#,3.1,#,0.36
1210030003,1985,1210030,12,001,51,#,1.4,#,0.04
1210030005,1985,1210030,12,001,51,#,1.7,#,0.08
1210030007,1985,1210030,12,001,51,#,3,#,0.04
1210030009,1985,1210030,12,001,51,#,2.1,#,0.06
1210030011,1985,1210030,12,001,51,#,2.3,#,0.06
1210030013,1985,1210030,12,001,51,#,3.5,#,0.13
1210030015,1985,1210030,12,001,51,#,3.1,#,0.06
1210030017,1985,1210030,12,001,51,#,2.3,#,0.05
1210030019,1985,1210030,12,001,51,#,3.2,#,0.08
1210030021,1985,1210030,12,001,51,#,2.5,#,0.08
1210030023,1985,1210030,12,001,51,#,3.2,#,0.13
1210040001,1985,1210040,12,001,52,#,3.3,#,0.36
1210040003,1985,1210040,12,001,52,#,1.7,#,0.05
1210040005,1985,1210040,12,001,52,#,1.5,#,0.06
1210040007,1985,1210040,12,001,52,#,3.1,#,0.05
1210040009,1985,1210040,12,001,52,#,2.4,#,0.07
1210040011,1985,1210040,12,001,52,#,2.6,#,0.11
1210040013,1985,1210040,12,001,52,#,3.6,#,0.17
1210040015,1985,1210040,12,001,52,#,3.2,#,0.08
1210040017,1985,1210040,12,001,52,#,2.3,#,0.07
1210040019,1985,1210040,12,001,52,#,3.1,#,0.08
1210040021,1985,1210040,12,001,52,#,2.7,#,0.1
1210040023,1985,1210040,12,001,52,#,3.5,#,0.14
1210050001,1985,1210050,12,001,53,#,2.4,#,0.17
1210050004,1985,1210050,12,001,53,#,1.9,#,0.09
1210050007,1985,1210050,12,001,53,#,2,#,0.09
1210050010,1985,1210050,12,001,53,#,2.8,#,0.06
1210050013,1985,1210050,12,001,53,#,2.5,#,0.13
1210050016,1985,1210050,12,001,53,#,2.5,#,0.07
1210050019,1985,1210050,12,001,53,#,4.3,#,0.29
1210050022,1985,1210050,12,001,53,#,3.2,#,0.12
1210050025,1985,1210050,12,001,53,#,2.6,#,0.13
1210050028,1985,1210050,12,001,53,#,3.6,#,0.13
1210050031,1985,1210050,12,001,53,#,3.3,#,0.18
1210050034,1985,1210050,12,001,53,#,3.1,#,0.12
1210060001,1985,1210060,12,002,01,#,2.4,#,0.18
1210060004,1985,1210060,12,002,01,#,2.2,#,0.13
1210060007,1985,1210060,12,002,01,#,2.5,#,0.12
1210060010,1985,1210060,12,002,01,#,2.7,#,0.05
1210060013,1985,1210060,12,002,01,#,2.5,#,0.13
1210060016,1985,1210060,12,002,01,#,2.9,#,0.07
1210060019,1985,1210060,12,002,01,#,3.8,#,0.24
1210060022,1985,1210060,12,002,01,#,4.6,#,0.12
1210060025,1985,1210060,12,002,01,#,2.8,#,0.13
1210060028,1985,1210060,12,002,01,#,4.3,#,0.24
1210060031,1985,1210060,12,002,01,#,4.6,#,0.22
1210060034,1985,1210060,12,002,01,#,3.2,#,0.17
1210090001,1985,1210090,12,003,01,#,1.7,#,0.13
1210090003,1985,1210090,12,003,01,#,2.2,#,0.1
1210090005,1985,1210090,12,003,01,#,2,#,0.12
1210090007,1985,1210090,12,003,01,#,3,#,0.09
1210090009,1985,1210090,12,003,01,#,2.3,#,0.11
1210090011,1985,1210090,12,003,01,#,4.2,#,0.11
1210090013,1985,1210090,12,003,01,#,3,#,0.17
1210090015,1985,1210090,12,003,01,#,1.7,#,0.16
1210090017,1985,1210090,12,003,01,#,2.2,#,0.15
1210090019,1985,1210090,12,003,01,#,3.2,#,0.25
1210090021,1985,1210090,12,003,01,#,2.3,#,0.12
1210090023,1985,1210090,12,003,01,#,2.9,#,0.06
1210100001,1985,1210100,12,004,01,#,3.1,#,0.23
1210100003,1985,1210100,12,004,01,#,2.9,#,0.24
1210100005,1985,1210100,12,004,01,#,3.3,#,0.23
1210100007,1985,1210100,12,004,01,#,1.4,#,0.11
1210100009,1985,1210100,12,004,01,#,4.7,#,0.24
1210100011,1985,1210100,12,004,01,#,2,#,0.18
1210100013,1985,1210100,12,004,01,#,4,#,0.17
1210100015,1985,1210100,12,004,01,#,4.6,#,0.15
1210100017,1985,1210100,12,004,01,#,4.8,#,0.15
1210100019,1985,1210100,12,004,01,#,4.4,#,0.2
1210100022,1985,1210100,12,004,01,#,4.7,#,0.22
1210100024,1985,1210100,12,004,01,#,7.4,#,0.39
1210110002,1985,1210110,12,005,01,#,1.2,#,0.12
1210110004,1985,1210110,12,005,01,#,1.1,#,0.11
1210110006,1985,1210110,12,005,01,#,1,#,0.13
1210110008,1985,1210110,12,005,01,#,1.1,#,0.12
1210110010,1985,1210110,12,005,01,#,0.97,#,0.13
1210110012,1985,1210110,12,005,01,#,1.7,#,0.35
1210120001,1985,1210120,12,006,01,#,1.2,#,0.1
1210120002,1985,1210120,12,006,01,#,1.3,#,0.13
1210120003,1985,1210120,12,006,01,#,1.2,#,0.18
1210120004,1985,1210120,12,006,01,#,1.8,#,0.11
1210120005,1985,1210120,12,006,01,#,1,#,0.14
1210120006,1985,1210120,12,006,01,#,1,#,0.17
1210120007,1985,1210120,12,006,01,#,1.1,#,0.13
1210120008,1985,1210120,12,006,01,#,1.2,#,0.13
1210120009,1985,1210120,12,006,01,#,0.98,#,0.12
1210120010,1985,1210120,12,006,01,#,1.1,#,0.13
1210120011,1985,1210120,12,006,01,#,1.5,#,0.17
1210120012,1985,1210120,12,006,01,#,1.6,#,0.15
1210130001,1985,1210130,12,007,01,#,1.3,#,0.11
1210130002,1985,1210130,12,007,01,#,1.3,#,0.15
1210130003,1985,1210130,12,007,01,#,1.4,#,0.15
1210130004,1985,1210130,12,007,01,#,1.2,#,0.1
1210130005,1985,1210130,12,007,01,#,1.8,#,0.21
1210130006,1985,1210130,12,007,01,#,1.2,#,0.15
1210130007,1985,1210130,12,007,01,#,1.3,#,0.15
1210130008,1985,1210130,12,007,01,#,1.3,#,0.13
1210130009,1985,1210130,12,007,01,#,1.2,#,0.13
1210130010,1985,1210130,12,007,01,#,1.4,#,0.27
1210130011,1985,1210130,12,007,01,#,1.7,#,0.17
1210130012,1985,1210130,12,007,01,#,1.8,#,0.18
1210140001,1985,1210140,12,008,01,#,2.6,#,0.18
1210140003,1985,1210140,12,008,01,#,2.5,#,0.11
1210140005,1985,1210140,12,008,01,#,2.3,#,0.09
1210140007,1985,1210140,12,008,01,#,3.1,#,0.09
1210140009,1985,1210140,12,008,01,#,2.3,#,0.11
1210140011,1985,1210140,12,008,01,#,1.8,#,0.08
1210140013,1985,1210140,12,008,01,#,2.6,#,0.23
1210140015,1985,1210140,12,008,01,#,3.1,#,0.08
1210140017,1985,1210140,12,008,01,#,2.5,#,0.09
1210140019,1985,1210140,12,008,01,#,2.9,#,0.1
1210140021,1985,1210140,12,008,01,#,3.2,#,0.14
1210140023,1985,1210140,12,008,01,#,3.2,#,0.13
1210150001,1985,1210150,12,008,02,#,2.6,#,0.1
1210150003,1985,1210150,12,008,02,#,2.5,#,0.07
1210150005,1985,1210150,12,008,02,#,2.5,#,0.07
1210150007,1985,1210150,12,008,02,#,2.8,#,0.05
1210150009,1985,1210150,12,008,02,#,2,#,0.06
1210150011,1985,1210150,12,008,02,#,1.7,#,0.08
1210150013,1985,1210150,12,008,02,#,2.3,#,0.13
1210150015,1985,1210150,12,008,02,#,3,#,0.07
1210150017,1985,1210150,12,008,02,#,2.3,#,0.09
1210150019,1985,1210150,12,008,02,#,3.2,#,0.11
1210150021,1985,1210150,12,008,02,#,3.6,#,0.22
1210150023,1985,1210150,12,008,02,#,3,#,0.13
1210160002,1985,1210160,12,008,51,#,3,#,0.08
1210160004,1985,1210160,12,008,51,#,2,#,0.1
1210160006,1985,1210160,12,008,51,#,2,#,0.11
1210160008,1985,1210160,12,008,51,#,1.4,#,0.1
1210160010,1985,1210160,12,008,51,#,2.5,#,0.12
1210160012,1985,1210160,12,008,51,#,1.7,#,0.09
1210160014,1985,1210160,12,008,51,#,2.8,#,0.63
1210160016,1985,1210160,12,008,51,#,2.7,#,0.08
1210160018,1985,1210160,12,008,51,#,3,#,0.11
1210160020,1985,1210160,12,008,51,#,2.7,#,0.26
1210160022,1985,1210160,12,008,51,#,4,#,0.32
1210160024,1985,1210160,12,008,51,#,2.9,#,0.13
1210170001,1985,1210170,12,008,52,#,3.1,#,0.31
1210170003,1985,1210170,12,008,52,#,2.3,#,0.16
1210170005,1985,1210170,12,008,52,#,2,#,0.09
1210170007,1985,1210170,12,008,52,#,3,#,0.09
1210170009,1985,1210170,12,008,52,#,2.5,#,0.09
1210170011,1985,1210170,12,008,52,#,2.1,#,0.07
1210170013,1985,1210170,12,008,52,#,2,#,0.21
1210170015,1985,1210170,12,008,52,#,3,#,0.1
1210170017,1985,1210170,12,008,52,#,2.7,#,0.09
1210170019,1985,1210170,12,008,52,#,2.9,#,0.08
1210170021,1985,1210170,12,008,52,#,3.4,#,0.13
1210170023,1985,1210170,12,008,52,#,3.3,#,0.13
1210180001,1985,1210180,12,008,53,#,2.9,#,0.22
1210180003,1985,1210180,12,008,53,#,2.4,#,0.1
1210180005,1985,1210180,12,008,53,#,2.7,#,0.11
1210180007,1985,1210180,12,008,53,#,3,#,0.07
1210180009,1985,1210180,12,008,53,#,2.3,#,0.09
1210180011,1985,1210180,12,008,53,#,1.9,#,0.1
1210180013,1985,1210180,12,008,53,#,2.5,#,0.24
1210180015,1985,1210180,12,008,53,#,3,#,0.07
1210180017,1985,1210180,12,008,53,#,2.7,#,0.1
1210180019,1985,1210180,12,008,53,#,3.5,#,0.1
1210180021,1985,1210180,12,008,53,#,3.6,#,0.17
1210180023,1985,1210180,12,008,53,#,3.3,#,0.14
1210190001,1985,1210190,12,008,54,#,2.1,#,0.15
1210190003,1985,1210190,12,008,54,#,2.9,#,0.12
1210190005,1985,1210190,12,008,54,#,2.6,#,0.07
1210190007,1985,1210190,12,008,54,#,3.1,#,0.06
1210190009,1985,1210190,12,008,54,#,2.1,#,0.07
1210190011,1985,1210190,12,008,54,#,1.8,#,0.09
1210190013,1985,1210190,12,008,54,#,2,#,0.17
1210190015,1985,1210190,12,008,54,#,3,#,0.09
1210190017,1985,1210190,12,008,54,#,2.8,#,0.1
1210190019,1985,1210190,12,008,54,#,2.7,#,0.11
1210190021,1985,1210190,12,008,54,#,3.5,#,0.15
1210190023,1985,1210190,12,008,54,#,2.3,#,0.16
1210200001,1985,1210200,12,008,55,#,2.7,#,0.1
1210200003,1985,1210200,12,008,55,#,2.9,#,0.05
1210200005,1985,1210200,12,008,55,#,2.3,#,0.07
1210200007,1985,1210200,12,008,55,#,2.8,#,0.05
1210200009,1985,1210200,12,008,55,#,1.9,#,0.05
1210200011,1985,1210200,12,008,55,#,1.7,#,0.14
1210200013,1985,1210200,12,008,55,#,2.2,#,0.1
1210200015,1985,1210200,12,008,55,#,3,#,0.05
1210200017,1985,1210200,12,008,55,#,2.4,#,0.07
1210200019,1985,1210200,12,008,55,#,3.3,#,0.08
1210200021,1985,1210200,12,008,55,#,3.6,#,0.15
1210200023,1985,1210200,12,008,55,#,2.8,#,0.09
1210220001,1985,1210220,12,009,01,#,4.6,#,0.24
1210220004,1985,1210220,12,009,01,#,5.6,#,0.96
1210220007,1985,1210220,12,009,01,#,5.9,#,0.57
1210220010,1985,1210220,12,009,01,#,8.5,#,0.46
1210220013,1985,1210220,12,009,01,#,8.6,#,1.1
1210220016,1985,1210220,12,009,01,#,13,#,0.65
1210220019,1985,1210220,12,009,01,#,11,#,0.39
1210220022,1985,1210220,12,009,01,#,10,#,0.4
1210220025,1985,1210220,12,009,01,#,14,#,0.47
1210220028,1985,1210220,12,009,01,#,14,#,1.6
1210220031,1985,1210220,12,009,01,#,26,#,0.76
1210220034,1985,1210220,12,009,01,#,22,#,0.88
1210230001,1985,1210230,12,009,51,#,5.1,#,0.4
1210230003,1985,1210230,12,009,51,#,5.5,#,0.82
1210230005,1985,1210230,12,009,51,#,13,#,0.32
1210230007,1985,1210230,12,009,51,#,7.1,#,0.23
1210230009,1985,1210230,12,009,51,#,10,#,1.1
1210230011,1985,1210230,12,009,51,#,12,#,0.77
1210230013,1985,1210230,12,009,51,#,8.5,#,0.36
1210230015,1985,1210230,12,009,51,#,11,#,0.55
1210230017,1985,1210230,12,009,51,#,14,#,0.63
1210230019,1985,1210230,12,009,51,#,12,#,1
1210230021,1985,1210230,12,009,51,#,18,#,1
1210230023,1985,1210230,12,009,51,#,22,#,0.72
1210240001,1985,1210240,12,010,01,#,9,#,1.5
1210240002,1985,1210240,12,010,01,#,10,#,2.3
1210240003,1985,1210240,12,010,01,#,6.8,#,1.6
1210240004,1985,1210240,12,010,01,#,6.3,#,0.89
1210240005,1985,1210240,12,010,01,#,7.6,#,2
1210240006,1985,1210240,12,010,01,#,4.2,#,1.3
1210240007,1985,1210240,12,010,01,#,5.4,#,1.7
1210240008,1985,1210240,12,010,01,#,4.1,#,1.7
1210240009,1985,1210240,12,010,01,#,9.6,#,2.1
1210240010,1985,1210240,12,010,01,#,15,#,1.6
1210240011,1985,1210240,12,010,01,#,12,#,1.7
1210240012,1985,1210240,12,010,01,#,12,#,1.4
1210250001,1985,1210250,12,011,01,#,10,#,1.2
1210250002,1985,1210250,12,011,01,#,13,#,1.3
1210250003,1985,1210250,12,011,01,#,10,#,1.1
1210250004,1985,1210250,12,011,01,#,9.4,#,0.95
1210250005,1985,1210250,12,011,01,#,6.7,#,1.2
1210250006,1985,1210250,12,011,01,#,8.1,#,1.1
1210250007,1985,1210250,12,011,01,#,12,#,1.3
1210250008,1985,1210250,12,011,01,#,11,#,1.2
1210250009,1985,1210250,12,011,01,#,11,#,1.3
1210250010,1985,1210250,12,011,01,#,15,#,1.4
1210250011,1985,1210250,12,011,01,#,15,#,1.3
1210250012,1985,1210250,12,011,01,#,15,#,1.3
1210260001,1985,1210260,12,011,02,#,10,#,1.3
1210260002,1985,1210260,12,011,02,#,8.9,#,1.2
1210260003,1985,1210260,12,011,02,#,9.6,#,1.7
1210260004,1985,1210260,12,011,02,#,7.8,#,1
1210260005,1985,1210260,12,011,02,#,6.6,#,1.2
1210260006,1985,1210260,12,011,02,#,7.2,#,1
1210260007,1985,1210260,12,011,02,#,7.6,#,1
1210260008,1985,1210260,12,011,02,#,7.8,#,1.7
1210260009,1985,1210260,12,011,02,#,11,#,1.2
1210260010,1985,1210260,12,011,02,#,12,#,1.6
1210260011,1985,1210260,12,011,02,#,12,#,1.3
1210260012,1985,1210260,12,011,02,#,13,#,1.8
1210280001,1985,1210280,12,012,01,#,11,#,1.9
1210280002,1985,1210280,12,012,01,#,13,#,2.2
1210280003,1985,1210280,12,012,01,#,8.2,#,1.1
1210280004,1985,1210280,12,012,01,#,10,#,1.1
1210280005,1985,1210280,12,012,01,#,7.2,#,1.2
1210280006,1985,1210280,12,012,01,#,8.5,#,1.1
1210280007,1985,1210280,12,012,01,#,10,#,1.2
1210280008,1985,1210280,12,012,01,#,10,#,1.4
1210280009,1985,1210280,12,012,01,#,17,#,1.5
1210280010,1985,1210280,12,012,01,#,15,#,1.5
1210280011,1985,1210280,12,012,01,#,17,#,1.4
1210280012,1985,1210280,12,012,01,#,17,#,1.5
1210290001,1985,1210290,12,012,51,#,10,#,1.6
1210290002,1985,1210290,12,012,51,#,12,#,2.2
1210290003,1985,1210290,12,012,51,#,9.4,#,1.8
1210290004,1985,1210290,12,012,51,#,8.4,#,1.5
1210290005,1985,1210290,12,012,51,#,10,#,2.2
1210290006,1985,1210290,12,012,51,#,6.2,#,2.2
1210290007,1985,1210290,12,012,51,#,7.3,#,2.3
1210290008,1985,1210290,12,012,51,#,8.1,#,2.1
1210290009,1985,1210290,12,012,51,#,8.3,#,1.9
1210290010,1985,1210290,12,012,51,#,8.5,#,1.3
1210290011,1985,1210290,12,012,51,#,11,#,1.4
1210290012,1985,1210290,12,012,51,#,11,#,1.5
1210300002,1985,1210300,12,013,01,#,2.6,#,0.13
1210300004,1985,1210300,12,013,01,#,2.5,#,0.07
1210300006,1985,1210300,12,013,01,#,1.7,#,0.09
1210300008,1985,1210300,12,013,01,#,3,#,0.08
1210300010,1985,1210300,12,013,01,#,3.3,#,0.14
1210300012,1985,1210300,12,013,01,#,3.8,#,0.2
1210310002,1985,1210310,12,013,51,#,8,#,0.25
1210310004,1985,1210310,12,013,51,#,6.9,#,0.29
1210310006,1985,1210310,12,013,51,#,7.6,#,0.38
1210310008,1985,1210310,12,013,51,#,1.1,#,0.28
1210310010,1985,1210310,12,013,51,#,10,#,0.29
1210310012,1985,1210310,12,013,51,#,7,#,0.58
1210320002,1985,1210320,12,013,52,#,3.4,#,0.17
1210320004,1985,1210320,12,013,52,#,7.2,#,0.2
1210320006,1985,1210320,12,013,52,#,10,#,0.28
1210320008,1985,1210320,12,013,52,#,9.5,#,0.26
1210320010,1985,1210320,12,013,52,#,11,#,0.27
1210320012,1985,1210320,12,013,52,#,6.1,#,0.29
1210330002,1985,1210330,12,013,53,#,1.6,#,0.16
1210330004,1985,1210330,12,013,53,#,1.5,#,0.09
1210330006,1985,1210330,12,013,53,#,2.1,#,0.12
1210330008,1985,1210330,12,013,53,#,1.7,#,0.08
1210330010,1985,1210330,12,013,53,#,2.4,#,0.08
1210330012,1985,1210330,12,013,53,#,2.2,#,0.1
1210350002,1985,1210350,12,014,01,#,1.5,#,0.22
1210350004,1985,1210350,12,014,01,#,2.2,#,0.07
1210350006,1985,1210350,12,014,01,#,2.1,#,0.11
1210350008,1985,1210350,12,014,01,#,2.2,#,0.07
1210350010,1985,1210350,12,014,01,#,2.3,#,0.1
1210350012,1985,1210350,12,014,01,#,2.1,#,0.12
1210360002,1985,1210360,12,014,51,#,1.5,#,0.1
1210360004,1985,1210360,12,014,51,#,2,#,0.09
1210360006,1985,1210360,12,014,51,#,2.4,#,0.13
1210360008,1985,1210360,12,014,51,#,2.4,#,0.06
1210360010,1985,1210360,12,014,51,#,2.4,#,0.09
1210360012,1985,1210360,12,014,51,#,1.9,#,0.09
1210370002,1985,1210370,12,015,01,#,3.1,#,0.25
1210370004,1985,1210370,12,015,01,#,5.1,#,0.21
1210370006,1985,1210370,12,015,01,#,3.4,#,0.16
1210370008,1985,1210370,12,015,01,#,6,#,0.24
1210370010,1985,1210370,12,015,01,#,6.9,#,0.31
1210370012,1985,1210370,12,015,01,#,7,#,0.87
1210380002,1985,1210380,12,016,01,#,4.2,#,0.27
1210380004,1985,1210380,12,016,01,#,3.3,#,0.18
1210380006,1985,1210380,12,016,01,#,5.4,#,0.33
1210380008,1985,1210380,12,016,01,#,3.2,#,0.23
1210380010,1985,1210380,12,016,01,#,9.2,#,0.18
1210380012,1985,1210380,12,016,01,#,3.5,#,0.25
1210390002,1985,1210390,12,016,51,#,3,#,0.22
1210390004,1985,1210390,12,016,51,#,2.2,#,0.19
1210390006,1985,1210390,12,016,51,#,4.8,#,0.27
1210390008,1985,1210390,12,016,51,#,4,#,0.14
1210390010,1985,1210390,12,016,51,#,4.7,#,0.18
1210390012,1985,1210390,12,016,51,#,2.7,#,0.22
1210400002,1985,1210400,12,217,01,#,1.9,#,0.13
1210400004,1985,1210400,12,217,01,#,2.4,#,0.16
1210400006,1985,1210400,12,217,01,#,2.9,#,0.08
1210400008,1985,1210400,12,217,01,#,3.3,#,0.07
1210400010,1985,1210400,12,217,01,#,3.2,#,0.07
1210400012,1985,1210400,12,217,01,#,2.8,#,0.1
1210410002,1985,1210410,12,017,01,#,2,#,0.17
1210410004,1985,1210410,12,017,01,#,2.6,#,0.11
1210410006,1985,1210410,12,017,01,#,2.3,#,0.17
1210410008,1985,1210410,12,017,01,#,2.4,#,0.15
1210410010,1985,1210410,12,017,01,#,4,#,0.2
1210410012,1985,1210410,12,017,01,#,3.9,#,0.2
1210420002,1985,1210420,12,018,01,#,4.2,#,0.2
1210420004,1985,1210420,12,018,01,#,3.4,#,0.32
1210420006,1985,1210420,12,018,01,#,6.1,#,0.62
1210420008,1985,1210420,12,018,01,#,5.8,#,0.64
1210420010,1985,1210420,12,018,01,#,8.3,#,0.48
1210420012,1985,1210420,12,018,01,#,8.1,#,0.75
1210430002,1985,1210430,12,018,51,#,4.7,#,0.37
1210430004,1985,1210430,12,018,51,#,3.6,#,0.18
1210430006,1985,1210430,12,018,51,#,9.6,#,0.36
1210430008,1985,1210430,12,018,51,#,5.4,#,0.34
1210430010,1985,1210430,12,018,51,#,11,#,0.24
1210430012,1985,1210430,12,018,51,#,7.9,#,0.26
1210440002,1985,1210440,12,019,01,#,4.7,#,0.37
1210440004,1985,1210440,12,019,01,#,1.5,#,0.37
1210440006,1985,1210440,12,019,01,#,7.9,#,1.3
1210440008,1985,1210440,12,019,01,#,5.8,#,0.83
1210440010,1985,1210440,12,019,01,#,12,#,1.3
1210440012,1985,1210440,12,019,01,#,10,#,0.59
1210450002,1985,1210450,12,020,01,#,2.6,#,0.12
1210450004,1985,1210450,12,020,01,#,2.8,#,0.11
1210450006,1985,1210450,12,020,01,#,4.1,#,0.13
1210450008,1985,1210450,12,020,01,#,3.8,#,0.09
1210450010,1985,1210450,12,020,01,#,3.8,#,0.11
1210450012,1985,1210450,12,020,01,#,3.4,#,0.16
1210460002,1985,1210460,12,021,01,#,2.9,#,0.2
1210460004,1985,1210460,12,021,01,#,3,#,0.14
1210460006,1985,1210460,12,021,01,#,4,#,0.16
1210460008,1985,1210460,12,021,01,#,3.6,#,0.18
1210460010,1985,1210460,12,021,01,#,4.2,#,0.18
1210460012,1985,1210460,12,021,01,#,4.3,#,0.15
1210470002,1985,1210470,12,022,01,#,3.4,#,0.14
1210470004,1985,1210470,12,022,01,#,1.6,#,0.11
1210470006,1985,1210470,12,022,01,#,2.9,#,0.13
1210470008,1985,1210470,12,022,01,#,3,#,0.1
1210470010,1985,1210470,12,022,01,#,3.1,#,0.14
1210470012,1985,1210470,12,022,01,#,3,#,0.15
1210480002,1985,1210480,12,023,01,#,2.3,#,0.16
1210480004,1985,1210480,12,023,01,#,0.47,#,0.12
1210480006,1985,1210480,12,023,01,#,2.7,#,0.18
1210480008,1985,1210480,12,023,01,#,2.9,#,0.16
1210480010,1985,1210480,12,023,01,#,2.8,#,0.14
1210480012,1985,1210480,12,023,01,#,2.7,#,0.19
1210490002,1985,1210490,12,023,51,#,5.9,#,0.15
1210490004,1985,1210490,12,023,51,#,4,#,0.1
1210490006,1985,1210490,12,023,51,#,7.2,#,0.09
1210490008,1985,1210490,12,023,51,#,7.4,#,0.12
1210490010,1985,1210490,12,023,51,#,8,#,0.16
1210490012,1985,1210490,12,023,51,#,7,#,0.48
1210500002,1985,1210500,12,024,01,#,2.6,#,0.16
1210500004,1985,1210500,12,024,01,#,1.8,#,0.1
1210500006,1985,1210500,12,024,01,#,2.1,#,0.14
1210500008,1985,1210500,12,024,01,#,2.5,#,0.1
1210500010,1985,1210500,12,024,01,#,4.5,#,0.11
1210500012,1985,1210500,12,024,01,#,3.3,#,0.14
1210510002,1985,1210510,12,025,01,#,20,#,0.34
1210510004,1985,1210510,12,025,01,#,18,#,0.33
1210510006,1985,1210510,12,025,01,#,8.8,#,0.26
