レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,1999,1410010,14,001,01,#,5.73,#,0.364
1410010005,1999,1410010,14,001,01,#,5.29,#,0.353
1410010009,1999,1410010,14,001,01,#,6.32,#,0.447
1410010013,1999,1410010,14,001,01,#,4.48,#,0.291
1410010017,1999,1410010,14,001,01,#,4.01,#,0.341
1410010021,1999,1410010,14,001,01,#,4.17,#,0.273
1410010025,1999,1410010,14,001,01,#,5.4,#,0.314
1410010029,1999,1410010,14,001,01,#,4.77,#,0.279
1410010033,1999,1410010,14,001,01,#,5.85,#,0.3
1410010037,1999,1410010,14,001,01,#,5.52,#,0.248
1410010041,1999,1410010,14,001,01,#,4.74,#,0.27
1410010045,1999,1410010,14,001,01,#,6.2,#,0.335
1410020001,1999,1410020,14,001,51,#,7,#,0.408
1410020005,1999,1410020,14,001,51,#,6.8,#,0.446
1410020009,1999,1410020,14,001,51,#,7.74,#,0.496
1410020013,1999,1410020,14,001,51,#,4.72,#,0.279
1410020017,1999,1410020,14,001,51,#,5.52,#,0.435
1410020021,1999,1410020,14,001,51,#,5.33,#,0.287
1410020025,1999,1410020,14,001,51,#,7.11,#,0.369
1410020029,1999,1410020,14,001,51,#,6.47,#,0.371
1410020033,1999,1410020,14,001,51,#,9.03,#,0.424
1410020037,1999,1410020,14,001,51,#,8.09,#,0.359
1410020041,1999,1410020,14,001,51,#,8.71,#,0.484
1410020045,1999,1410020,14,001,51,#,9.27,#,0.619
1410040001,1999,1410040,14,002,01,#,5.53,#,0.439
1410040005,1999,1410040,14,002,01,#,5.36,#,0.407
1410040009,1999,1410040,14,002,01,#,5.93,#,0.488
1410040013,1999,1410040,14,002,01,#,4.52,#,0.266
1410040017,1999,1410040,14,002,01,#,4.96,#,0.364
1410040025,1999,1410040,14,002,01,#,4.49,#,0.268
1410040029,1999,1410040,14,002,01,#,4.92,#,0.384
1410040033,1999,1410040,14,002,01,#,5.58,#,0.42
1410040037,1999,1410040,14,002,01,#,6.64,#,0.419
1410040041,1999,1410040,14,002,01,#,7.73,#,0.495
1410040045,1999,1410040,14,002,01,#,8.79,#,0.733
1410040053,1999,1410040,14,002,01,#,8.78,#,0.696
1410050001,1999,1410050,14,002,02,#,6.72,#,0.582
1410050005,1999,1410050,14,002,02,#,6.3,#,0.642
1410050009,1999,1410050,14,002,02,#,7.27,#,0.799
1410050013,1999,1410050,14,002,02,#,4.88,#,0.406
1410050017,1999,1410050,14,002,02,#,5.63,#,0.573
1410050021,1999,1410050,14,002,02,#,4.81,#,0.352
1410050025,1999,1410050,14,002,02,#,4.72,#,0.485
1410050029,1999,1410050,14,002,02,#,6.31,#,0.519
1410050033,1999,1410050,14,002,02,#,7.75,#,0.672
1410050037,1999,1410050,14,002,02,#,9.04,#,0.891
1410050041,1999,1410050,14,002,02,#,9.15,#,0.829
1410050045,1999,1410050,14,002,02,#,9.55,#,0.904
1410060001,1999,1410060,14,002,51,#,5.69,#,0.453
1410060005,1999,1410060,14,002,51,#,5.29,#,0.431
1410060009,1999,1410060,14,002,51,#,6.09,#,0.515
1410060013,1999,1410060,14,002,51,#,4.4,#,0.295
1410060017,1999,1410060,14,002,51,#,4.76,#,0.382
1410060021,1999,1410060,14,002,51,#,5.25,#,0.27
1410060025,1999,1410060,14,002,51,#,4.61,#,0.377
1410060029,1999,1410060,14,002,51,#,5.82,#,0.409
1410060033,1999,1410060,14,002,51,#,7.16,#,0.433
1410060037,1999,1410060,14,002,51,#,8.17,#,0.566
1410060041,1999,1410060,14,002,51,#,8.91,#,0.685
1410060045,1999,1410060,14,002,51,#,8.78,#,0.674
1410070001,1999,1410070,14,002,52,#,7.56,#,0.494
1410070005,1999,1410070,14,002,52,#,5.67,#,0.499
1410070009,1999,1410070,14,002,52,#,6.52,#,0.612
1410070013,1999,1410070,14,002,52,#,4.24,#,0.314
1410070017,1999,1410070,14,002,52,#,5.08,#,0.459
1410070021,1999,1410070,14,002,52,#,4.77,#,0.311
1410070025,1999,1410070,14,002,52,#,4.61,#,0.455
1410070029,1999,1410070,14,002,52,#,6.15,#,0.503
1410070033,1999,1410070,14,002,52,#,7.52,#,0.626
1410070037,1999,1410070,14,002,52,#,8.52,#,0.814
1410070041,1999,1410070,14,002,52,#,9.43,#,0.837
1410070045,1999,1410070,14,002,52,#,9.47,#,0.813
1410080001,1999,1410080,14,002,53,#,4.7,#,0.11
1410080003,1999,1410080,14,002,53,#,4.5,#,0.11
1410080005,1999,1410080,14,002,53,#,4.4,#,0.26
1410080007,1999,1410080,14,002,53,#,4.5,#,0.27
1410080009,1999,1410080,14,002,53,#,5.1,#,0.46
1410080011,1999,1410080,14,002,53,#,5.1,#,0.39
1410080013,1999,1410080,14,002,53,#,4.9,#,0.087
1410080015,1999,1410080,14,002,53,#,4.6,#,0.076
1410080017,1999,1410080,14,002,53,#,4.3,#,0.25
1410080019,1999,1410080,14,002,53,#,4.2,#,0.25
1410080021,1999,1410080,14,002,53,#,4.4,#,0.19
1410080023,1999,1410080,14,002,53,#,4.5,#,0.19
1410080025,1999,1410080,14,002,53,#,4.4,#,0.21
1410080027,1999,1410080,14,002,53,#,4.6,#,0.26
1410080029,1999,1410080,14,002,53,#,5,#,0.25
1410080031,1999,1410080,14,002,53,#,4.9,#,0.24
1410080033,1999,1410080,14,002,53,#,5.2,#,0.26
1410080035,1999,1410080,14,002,53,#,5.3,#,0.3
1410080037,1999,1410080,14,002,53,#,6.5,#,0.39
1410080039,1999,1410080,14,002,53,#,6.4,#,0.39
1410080041,1999,1410080,14,002,53,#,6.2,#,0.43
1410080043,1999,1410080,14,002,53,#,6.3,#,0.43
1410080045,1999,1410080,14,002,53,#,6.7,#,0.45
1410080047,1999,1410080,14,002,53,#,7,#,0.48
1410090001,1999,1410090,14,003,01,#,8.39,#,0.552
1410090005,1999,1410090,14,003,01,#,9.29,#,0.655
1410090009,1999,1410090,14,003,01,#,7.13,#,0.66
1410090013,1999,1410090,14,003,01,#,6.66,#,0.416
1410090017,1999,1410090,14,003,01,#,6.52,#,0.412
1410090021,1999,1410090,14,003,01,#,6.24,#,0.458
1410090025,1999,1410090,14,003,01,#,7.57,#,0.49
1410090029,1999,1410090,14,003,01,#,7.12,#,0.511
1410090033,1999,1410090,14,003,01,#,7.12,#,0.49
1410090037,1999,1410090,14,003,01,#,10.8,#,0.636
1410090041,1999,1410090,14,003,01,#,8.15,#,0.571
1410090045,1999,1410090,14,003,01,#,8.78,#,0.693
1410100001,1999,1410100,14,003,02,#,8.84,#,0.66
1410100005,1999,1410100,14,003,02,#,10,#,0.788
1410100009,1999,1410100,14,003,02,#,11,#,1.07
1410100013,1999,1410100,14,003,02,#,8.91,#,0.561
1410100017,1999,1410100,14,003,02,#,8.47,#,0.592
1410100021,1999,1410100,14,003,02,#,8.02,#,0.541
1410100025,1999,1410100,14,003,02,#,10,#,0.611
1410100029,1999,1410100,14,003,02,#,9.38,#,0.814
1410100033,1999,1410100,14,003,02,#,10.9,#,0.722
1410100037,1999,1410100,14,003,02,#,14.8,#,0.868
1410100041,1999,1410100,14,003,02,#,11.6,#,0.803
1410100045,1999,1410100,14,003,02,#,12.9,#,0.869
1410110001,1999,1410110,14,003,51,#,8.19,#,0.557
1410110005,1999,1410110,14,003,51,#,9.44,#,0.688
1410110009,1999,1410110,14,003,51,#,8.39,#,0.667
1410110013,1999,1410110,14,003,51,#,7.06,#,0.46
1410110017,1999,1410110,14,003,51,#,7.57,#,0.454
1410110021,1999,1410110,14,003,51,#,7.55,#,0.476
1410110025,1999,1410110,14,003,51,#,8.65,#,0.548
1410110029,1999,1410110,14,003,51,#,8.42,#,0.644
1410110033,1999,1410110,14,003,51,#,10,#,0.581
1410110037,1999,1410110,14,003,51,#,13.2,#,0.687
1410110041,1999,1410110,14,003,51,#,9.4,#,0.584
1410110045,1999,1410110,14,003,51,#,10.8,#,0.75
1410130001,1999,1410130,14,003,53,#,2.67,#,0.081
1410130005,1999,1410130,14,003,53,#,2.95,#,0.935
1410130009,1999,1410130,14,003,53,#,2.28,#,0.119
1410130013,1999,1410130,14,003,53,#,3.04,#,0.045
1410130017,1999,1410130,14,003,53,#,2.2,#,0.067
1410130021,1999,1410130,14,003,53,#,2.06,#,0.088
1410130025,1999,1410130,14,003,53,#,2.04,#,0.08
1410130029,1999,1410130,14,003,53,#,2.77,#,0.061
1410130033,1999,1410130,14,003,53,#,2.11,#,0.061
1410130037,1999,1410130,14,003,53,#,2.29,#,0.074
1410130041,1999,1410130,14,003,53,#,2.06,#,0.068
1410130045,1999,1410130,14,003,53,#,2.33,#,0.172
1410140001,1999,1410140,14,004,01,#,9.32,#,0.573
1410140005,1999,1410140,14,004,01,#,9.66,#,0.594
1410140009,1999,1410140,14,004,01,#,10.5,#,0.774
1410140013,1999,1410140,14,004,01,#,8.5,#,0.485
