レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1410010001,2000,1410010,14,001,01,#,7.4,#,7.9,#,2.1,#,7,#,11,#,7900,E,99999
1410010002,2000,1410010,14,001,01,#,7.8,#,6.7,#,1.9,#,6.5,#,22,E,99999,E,99999
1410010003,2000,1410010,14,001,01,#,7.5,#,6.9,#,1.3,#,6.6,#,10,E,99999,E,99999
1410010004,2000,1410010,14,001,01,#,7.8,#,7.1,#,1.6,#,5.2,#,18,E,99999,E,99999
1410010005,2000,1410010,14,001,01,#,7.5,#,8.1,#,2.3,#,6.5,#,12,#,330,E,99999
1410010006,2000,1410010,14,001,01,#,7.8,#,7.1,#,3.2,#,6.1,#,28,E,99999,E,99999
1410010007,2000,1410010,14,001,01,#,8,#,7.5,#,1.9,#,5.2,#,17,E,99999,E,99999
1410010008,2000,1410010,14,001,01,#,7.7,#,7.5,#,2.6,#,6.7,#,13,E,99999,E,99999
1410010009,2000,1410010,14,001,01,#,7.6,#,8.2,#,3.2,#,6.6,#,19,#,7000,E,99999
1410010010,2000,1410010,14,001,01,#,7.9,#,10.6,#,5.1,#,7.6,#,23,E,99999,E,99999
1410010011,2000,1410010,14,001,01,#,8,#,8.1,#,2.8,#,5.7,#,14,E,99999,E,99999
1410010012,2000,1410010,14,001,01,#,7.8,#,7.1,#,2.6,#,5.9,#,14,E,99999,E,99999
1410010013,2000,1410010,14,001,01,#,7.5,#,7.5,#,2.6,#,5.8,#,25,#,4900,E,99999
1410010014,2000,1410010,14,001,01,#,7.8,#,8.3,#,4.1,#,5.7,#,19,E,99999,E,99999
1410010015,2000,1410010,14,001,01,#,7.6,#,6.6,#,2.9,#,5.5,#,16,E,99999,E,99999
1410010016,2000,1410010,14,001,01,#,7.7,#,6.9,#,2.6,#,5.9,#,13,E,99999,E,99999
1410010017,2000,1410010,14,001,01,#,7.6,#,8.1,#,4.5,#,6.9,#,14,#,33000,N,
1410010018,2000,1410010,14,001,01,#,8.1,#,9.8,#,5.9,#,8.2,#,45,E,99999,E,99999
1410010019,2000,1410010,14,001,01,#,7.8,#,9.9,#,3.5,#,6.5,#,41,E,99999,N,
1410010020,2000,1410010,14,001,01,#,7.5,#,12.7,#,2.4,#,5.7,#,16,E,99999,E,99999
1410010021,2000,1410010,14,001,01,#,7.5,#,6.4,#,1.4,#,4.2,#,9,#,33000,E,99999
1410010022,2000,1410010,14,001,01,#,7.5,#,6.8,#,1.1,#,4,#,5,E,99999,E,99999
1410010023,2000,1410010,14,001,01,#,7.4,#,6.1,#,2.1,#,4.9,#,13,E,99999,E,99999
1410010024,2000,1410010,14,001,01,#,7.5,#,6.3,#,0.7,#,4.2,#,10,E,99999,E,99999
1410010025,2000,1410010,14,001,01,#,7.4,#,5.8,#,1.8,#,4.5,#,12,#,46000,E,99999
1410010026,2000,1410010,14,001,01,#,7.5,#,4.2,#,1.7,#,4.3,#,13,E,99999,E,99999
1410010027,2000,1410010,14,001,01,#,7.4,#,5.9,#,2.6,#,5,#,13,E,99999,E,99999
1410010028,2000,1410010,14,001,01,#,7.5,#,4.1,#,1.9,#,4.1,#,19,E,99999,E,99999
1410010029,2000,1410010,14,001,01,#,7.4,#,6.9,#,1.2,#,3.6,#,16,#,11000,E,99999
1410010030,2000,1410010,14,001,01,#,7.3,#,8.1,#,0.9,#,3.9,#,6,E,99999,E,99999
1410010031,2000,1410010,14,001,01,#,7.5,#,7.3,#,1.3,#,3.8,#,11,E,99999,E,99999
1410010032,2000,1410010,14,001,01,#,7.4,#,7.8,#,1.1,#,3.9,#,10,E,99999,E,99999
1410010033,2000,1410010,14,001,01,#,7.6,#,9.3,#,1.7,#,4.9,#,8,#,330,E,99999
1410010034,2000,1410010,14,001,01,#,7.6,#,8.9,#,1.3,#,5.5,#,8,E,99999,E,99999
1410010035,2000,1410010,14,001,01,#,7.5,#,8.4,#,1.7,#,4.7,#,9,E,99999,E,99999
1410010036,2000,1410010,14,001,01,#,7.6,#,8.9,#,1.3,#,4.8,#,9,E,99999,E,99999
1410010037,2000,1410010,14,001,01,#,7.5,#,10.3,#,1.8,#,4.6,#,10,#,23000,E,99999
1410010038,2000,1410010,14,001,01,#,7.6,#,9.2,#,2,#,4.2,#,9,E,99999,E,99999
1410010039,2000,1410010,14,001,01,#,7.6,#,8.7,#,2.7,#,5.2,#,17,E,99999,E,99999
1410010040,2000,1410010,14,001,01,#,7.7,#,8.4,#,1.6,#,4.4,#,17,E,99999,E,99999
1410010041,2000,1410010,14,001,01,#,7.5,#,8.6,#,1.2,#,5,#,8,#,1100,N,
1410010042,2000,1410010,14,001,01,#,7.6,#,8.2,#,1.3,#,4.5,#,12,E,99999,E,99999
1410010043,2000,1410010,14,001,01,#,7.5,#,8.8,#,3.5,#,5.8,#,23,E,99999,N,
1410010044,2000,1410010,14,001,01,#,7.7,#,8.9,#,1.6,#,4.1,#,19,E,99999,E,99999
1410010045,2000,1410010,14,001,01,#,7.5,#,9.7,#,2.1,#,5.5,#,12,#,11000,E,99999
1410010046,2000,1410010,14,001,01,#,7.5,#,10.1,#,2.7,#,6.3,#,18,E,99999,E,99999
1410010047,2000,1410010,14,001,01,#,7.5,#,8.9,#,3.7,#,4.9,#,19,E,99999,E,99999
1410010048,2000,1410010,14,001,01,#,7.8,#,8.3,#,1.9,#,4.7,#,18,E,99999,E,99999
1410020001,2000,1410020,14,001,51,#,7.3,#,8.6,#,1.7,#,6.9,#,6,#,4900,E,99999
1410020002,2000,1410020,14,001,51,#,7.5,#,7.9,#,1.5,#,6.7,#,10,E,99999,E,99999
1410020003,2000,1410020,14,001,51,#,7.3,#,7.4,#,1.7,#,7.1,#,7,E,99999,E,99999
1410020004,2000,1410020,14,001,51,#,7.5,#,8,#,1.5,#,6.6,#,12,E,99999,E,99999
1410020005,2000,1410020,14,001,51,#,7.4,#,7.7,#,3,#,7.4,#,9,#,17000,E,99999
1410020006,2000,1410020,14,001,51,#,7.4,#,6.6,#,2.6,#,7.6,#,8,E,99999,E,99999
1410020007,2000,1410020,14,001,51,#,7.8,#,7.9,#,2.1,#,6.3,#,14,E,99999,E,99999
1410020008,2000,1410020,14,001,51,#,7.5,#,7.7,#,2.2,#,6.5,#,8,E,99999,E,99999
1410020009,2000,1410020,14,001,51,#,7.5,#,8,#,2,#,7.2,#,10,#,2200,E,99999
1410020010,2000,1410020,14,001,51,#,7.5,#,8.8,#,4.2,#,8,#,18,E,99999,E,99999
1410020011,2000,1410020,14,001,51,#,7.8,#,8.6,#,2.7,#,6.5,#,11,E,99999,E,99999
1410020012,2000,1410020,14,001,51,#,7.5,#,7.1,#,2.7,#,7,#,9,E,99999,E,99999
1410020013,2000,1410020,14,001,51,#,7.4,#,6.9,#,1.9,#,5.2,#,7,#,4900,E,99999
1410020014,2000,1410020,14,001,51,#,7.6,#,10.4,#,5.5,#,7,#,12,E,99999,E,99999
1410020015,2000,1410020,14,001,51,#,7.5,#,7.9,#,2.4,#,5.6,#,10,E,99999,E,99999
1410020016,2000,1410020,14,001,51,#,7.7,#,6.7,#,2.6,#,5.6,#,11,E,99999,E,99999
1410020017,2000,1410020,14,001,51,#,7.5,#,7.3,#,2.9,#,6,#,7,#,4900,N,
1410020018,2000,1410020,14,001,51,#,7.5,#,8.9,#,3.6,#,6.6,#,11,E,99999,E,99999
