レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1310010002,2002,1310010,13,001,01,#,7.3,#,9.8,#,0.9,#,2.4,#,12,E,99999,E,99999
1310010003,2002,1310010,13,001,01,#,7.4,#,9.7,#,1.5,#,2.4,#,18,E,99999,E,99999
1310010004,2002,1310010,13,001,01,#,7.3,#,9.4,#,2.3,#,2.4,#,14,E,99999,E,99999
1310010006,2002,1310010,13,001,01,#,7.2,#,10,#,0.8,#,2.9,#,12,E,99999,E,99999
1310010007,2002,1310010,13,001,01,#,7.2,#,9.3,#,0.5,#,2.2,#,10,E,99999,E,99999
1310010008,2002,1310010,13,001,01,#,7.1,#,8.8,#,1.5,#,3.5,#,12,E,99999,E,99999
1310010010,2002,1310010,13,001,01,#,7.4,#,9.2,#,1.8,#,3.4,#,9,E,99999,E,99999
1310010011,2002,1310010,13,001,01,#,7.5,#,10.1,#,1.8,#,3.2,#,9,E,99999,E,99999
1310010012,2002,1310010,13,001,01,#,7.2,#,9.5,#,2.1,#,4.9,#,16,E,99999,E,99999
1310010014,2002,1310010,13,001,01,#,7.5,#,7.2,#,1.8,#,3.5,#,9,E,99999,E,99999
1310010015,2002,1310010,13,001,01,#,7.4,#,7.8,#,2.3,#,3.9,#,10,E,99999,E,99999
1310010016,2002,1310010,13,001,01,#,7.4,#,7.3,#,2.1,#,3.9,#,12,E,99999,E,99999
1310010017,2002,1310010,13,001,01,#,7.4,#,6.9,#,1.9,#,3.7,#,8,E,99999,E,99999
1310010018,2002,1310010,13,001,01,#,7.4,#,7,#,1.3,#,3.5,#,12,E,99999,E,99999
1310010019,2002,1310010,13,001,01,#,7.5,#,6.4,#,1.4,#,3.2,#,8,E,99999,E,99999
1310010020,2002,1310010,13,001,01,#,7.5,#,7.4,#,1.6,#,3.4,#,7,E,99999,E,99999
1310010022,2002,1310010,13,001,01,#,7.4,#,7.4,#,2.3,#,6.4,#,61,E,99999,E,99999
1310010023,2002,1310010,13,001,01,#,7.4,#,7.8,#,1.4,#,4.7,#,20,E,99999,E,99999
1310010024,2002,1310010,13,001,01,#,7.4,#,7.1,#,1.6,#,5.3,#,36,E,99999,E,99999
1310010026,2002,1310010,13,001,01,#,7.9,#,10.9,#,2.3,#,5.3,#,10,E,99999,E,99999
1310010027,2002,1310010,13,001,01,#,8.2,#,10.2,#,2.7,#,5.5,#,11,E,99999,E,99999
1310010028,2002,1310010,13,001,01,#,8.1,#,10.2,#,2.6,#,5.9,#,11,E,99999,E,99999
1310010030,2002,1310010,13,001,01,#,7.5,#,8.9,#,1.3,#,3.4,#,35,E,99999,E,99999
1310010031,2002,1310010,13,001,01,#,7.6,#,8.4,#,1,#,2.8,#,26,E,99999,E,99999
1310010032,2002,1310010,13,001,01,#,7.6,#,8.3,#,1,#,2.5,#,11,E,99999,E,99999
