レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1986,1410010,14,001,01,1986,0408,1040,2,01,99999,02,99,999,999,18.5,14.2,99999,7.1,E,99999
1410010002,1986,1410010,14,001,01,1986,0408,1650,2,01,99999,04,99,999,999,12.6,11.4,99999,8.3,E,99999
1410010003,1986,1410010,14,001,01,1986,0408,2205,2,01,99999,04,99,999,999,10.1,12.4,99999,7.2,E,99999
1410010004,1986,1410010,14,001,01,1986,0409,0405,2,01,99999,04,99,999,999,9.8,12,99999,8.1,E,99999
1410010005,1986,1410010,14,001,01,1986,0527,0950,2,01,99999,02,99,999,999,17.1,20.1,99999,7.2,E,99999
1410010006,1986,1410010,14,001,01,1986,0527,1620,2,01,99999,02,99,999,999,19,20.3,99999,7.7,E,99999
1410010007,1986,1410010,14,001,01,1986,0527,2210,2,01,99999,02,99,999,999,16.8,19.7,99999,8.5,E,99999
1410010008,1986,1410010,14,001,01,1986,0528,0410,2,01,99999,02,99,999,999,14.5,17.8,99999,7.4,E,99999
1410010009,1986,1410010,14,001,01,1986,0603,1050,2,01,99999,04,99,999,999,24.9,23,99999,6.9,E,99999
1410010010,1986,1410010,14,001,01,1986,0603,1600,2,01,99999,04,99,999,999,23.8,22.1,99999,7.3,E,99999
1410010011,1986,1410010,14,001,01,1986,0603,2125,2,01,99999,04,99,999,999,19.3,21.2,99999,6.7,E,99999
1410010012,1986,1410010,14,001,01,1986,0604,0325,2,01,99999,04,99,999,999,18.7,20.1,99999,7.5,E,99999
1410010013,1986,1410010,14,001,01,1986,0708,1050,2,01,99999,02,99,999,999,29.2,22.9,99999,6.1,E,99999
1410010014,1986,1410010,14,001,01,1986,0708,1550,2,01,99999,04,99,999,999,25.8,22.9,99999,6.2,E,99999
1410010015,1986,1410010,14,001,01,1986,0708,2145,2,01,99999,04,99,999,999,22.1,21.3,99999,7.5,E,99999
1410010016,1986,1410010,14,001,01,1986,0709,0335,2,01,99999,04,99,999,999,20.1,21,99999,8.1,E,99999
1410010017,1986,1410010,14,001,01,1986,0812,1015,2,01,99999,02,99,999,999,30.6,26,99999,6.4,E,99999
1410010018,1986,1410010,14,001,01,1986,0812,1555,2,01,99999,02,99,999,999,31.4,28.4,99999,6.4,E,99999
1410010019,1986,1410010,14,001,01,1986,0812,2155,2,01,99999,04,99,999,999,27,25.1,99999,6,E,99999
1410010020,1986,1410010,14,001,01,1986,0813,0325,2,01,99999,04,99,999,999,25.6,23.4,99999,6.8,E,99999
1410010021,1986,1410010,14,001,01,1986,0910,1055,2,01,99999,04,99,999,999,25.5,21.9,99999,7.1,E,99999
1410010022,1986,1410010,14,001,01,1986,0910,1600,2,01,99999,04,99,999,999,28.3,22.2,99999,6.5,E,99999
1410010023,1986,1410010,14,001,01,1986,0910,2155,2,01,99999,04,99,999,999,24.8,21.8,99999,7.3,E,99999
1410010024,1986,1410010,14,001,01,1986,0911,0405,2,01,99999,04,99,999,999,22.5,20.9,99999,6.3,E,99999
1410010025,1986,1410010,14,001,01,1986,1014,0925,2,01,99999,02,99,999,999,18.5,19.6,99999,6,E,99999
1410010026,1986,1410010,14,001,01,1986,1014,1550,2,01,99999,02,99,999,999,19.3,20.6,99999,6.3,E,99999
1410010027,1986,1410010,14,001,01,1986,1014,2120,2,01,99999,02,99,999,999,16.4,16.8,99999,5.9,E,99999
1410010028,1986,1410010,14,001,01,1986,1015,0305,2,01,99999,02,99,999,999,12.7,13.7,99999,6.7,E,99999
1410010029,1986,1410010,14,001,01,1986,1104,1050,2,01,99999,02,99,999,999,19.1,18.5,99999,6.1,E,99999
1410010030,1986,1410010,14,001,01,1986,1104,1600,2,01,99999,04,99,999,999,19.1,18.1,99999,6.4,E,99999
1410010031,1986,1410010,14,001,01,1986,1104,2216,2,01,99999,04,99,999,999,17.3,16.9,99999,6.2,E,99999
1410010032,1986,1410010,14,001,01,1986,1105,0405,2,01,99999,04,99,999,999,13.5,14.2,99999,6.6,E,99999
1410010033,1986,1410010,14,001,01,1986,1202,0955,2,01,99999,02,99,999,999,13.8,12.2,99999,6.1,E,99999
1410010034,1986,1410010,14,001,01,1986,1202,1555,2,01,99999,04,99,999,999,12.5,12.4,99999,6.6,E,99999
1410010035,1986,1410010,14,001,01,1986,1202,2145,2,01,99999,04,99,999,999,10.3,10.9,99999,6.2,E,99999
1410010036,1986,1410010,14,001,01,1986,1203,0345,2,01,99999,04,99,999,999,10.1,9.7,99999,6.8,E,99999
1410010037,1986,1410010,14,001,01,1987,0106,1040,2,01,99999,02,99,999,999,7.7,7,99999,6.6,E,99999
1410010038,1986,1410010,14,001,01,1987,0106,1655,2,01,99999,04,99,999,999,7.4,7.2,99999,6.7,E,99999
1410010039,1986,1410010,14,001,01,1987,0106,2245,2,01,99999,04,99,999,999,4.5,6.6,99999,6.6,E,99999
1410010040,1986,1410010,14,001,01,1987,0107,0425,2,01,99999,04,99,999,999,0.2,4.2,99999,6.8,E,99999
1410010041,1986,1410010,14,001,01,1987,0203,0940,2,01,99999,04,99,999,999,4.9,8.4,99999,6.9,E,99999
1410010042,1986,1410010,14,001,01,1987,0203,1600,2,01,99999,10,99,999,999,5.5,8,99999,6.9,E,99999
1410010043,1986,1410010,14,001,01,1987,0203,2155,2,01,99999,04,99,999,999,4.7,7.3,99999,6.7,E,99999
1410010044,1986,1410010,14,001,01,1987,0204,0335,2,01,99999,02,99,999,999,2,6.6,99999,7,E,99999
1410010045,1986,1410010,14,001,01,1987,0303,1015,2,01,99999,02,99,999,999,8.2,9.9,99999,4.9,E,99999
1410010046,1986,1410010,14,001,01,1987,0303,1600,2,01,99999,02,99,999,999,14.8,10.9,99999,5,E,99999
1410010047,1986,1410010,14,001,01,1987,0303,2135,2,01,99999,02,99,999,999,6,9.7,99999,5,E,99999
1410010048,1986,1410010,14,001,01,1987,0304,0350,2,01,99999,02,99,999,999,3.2,8.8,99999,5,E,99999
1410020001,1986,1410020,14,001,51,1986,0408,0950,2,01,99999,02,99,999,999,16.4,15.5,99999,7.2,E,99999
1410020002,1986,1410020,14,001,51,1986,0408,1600,2,01,99999,04,99,999,999,13.2,14,99999,7.7,E,99999
1410020003,1986,1410020,14,001,51,1986,0408,2130,2,01,99999,04,99,999,999,12.6,12.9,99999,7.8,E,99999
1410020004,1986,1410020,14,001,51,1986,0409,0320,2,01,99999,04,99,999,999,10.9,12.4,99999,8.1,E,99999
1410020005,1986,1410020,14,001,51,1986,0527,0920,2,01,99999,02,99,999,999,17.4,19.8,99999,6.9,E,99999
1410020006,1986,1410020,14,001,51,1986,0527,1550,2,01,99999,02,99,999,999,23,21,99999,7.4,E,99999
1410020007,1986,1410020,14,001,51,1986,0527,2130,2,01,99999,02,99,999,999,21.2,18.4,99999,7.6,E,99999
1410020008,1986,1410020,14,001,51,1986,0528,0330,2,01,99999,02,99,999,999,20.5,16.6,99999,7.8,E,99999
1410020009,1986,1410020,14,001,51,1986,0603,1010,2,01,99999,04,99,999,999,23.1,22.2,99999,6.5,E,99999
1410020010,1986,1410020,14,001,51,1986,0603,1515,2,01,99999,04,99,999,999,24.7,23.1,99999,7.2,E,99999
1410020011,1986,1410020,14,001,51,1986,0603,2055,2,01,99999,04,99,999,999,18.9,21.2,99999,7,E,99999
1410020012,1986,1410020,14,001,51,1986,0604,0255,2,01,99999,04,99,999,999,18.5,19.9,99999,7.5,E,99999
1410020013,1986,1410020,14,001,51,1986,0708,1000,2,01,99999,02,99,999,999,31.1,22.8,99999,6.2,E,99999
1410020014,1986,1410020,14,001,51,1986,0708,1510,2,01,99999,04,99,999,999,27.4,23.2,99999,6.9,E,99999
1410020015,1986,1410020,14,001,51,1986,0708,2110,2,01,99999,04,99,999,999,22.8,21.4,99999,6.9,E,99999
1410020016,1986,1410020,14,001,51,1986,0709,0305,2,01,99999,04,99,999,999,21.7,20.6,99999,7.2,E,99999
