レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1992,1210010,12,001,01,1992,0414,0905,2,01,4.2,02,99,999,999,12.3,11.2,99999,2.1,E,99999
1210010002,1992,1210010,12,001,01,1992,0414,1405,2,01,4.2,04,99,999,999,14.8,11.9,99999,2.1,E,99999
1210010003,1992,1210010,12,001,01,1992,0414,2130,2,01,4,04,99,999,999,9.7,12,99999,2,E,99999
1210010004,1992,1210010,12,001,01,1992,0512,0815,2,01,3.1,02,99,999,999,13.8,14.8,99999,1.55,E,99999
1210010005,1992,1210010,12,001,01,1992,0512,1400,2,01,3.1,02,99,999,999,18.8,17.2,99999,1.55,E,99999
1210010006,1992,1210010,12,001,01,1992,0512,2125,2,01,3.3,02,99,999,999,13,16,99999,1.65,E,99999
1210010007,1992,1210010,12,001,01,1992,0609,0840,2,01,5.6,09,99,999,999,22,19.1,99999,2.8,E,99999
1210010008,1992,1210010,12,001,01,1992,0609,1400,2,01,5.9,04,99,999,999,26.5,19.5,99999,2.95,E,99999
1210010009,1992,1210010,12,001,01,1992,0609,2115,2,01,5.4,04,99,999,999,20,19.3,99999,2.7,E,99999
1210010010,1992,1210010,12,001,01,1992,0707,1000,2,01,3.2,04,99,999,999,25.9,23.2,99999,1.6,E,99999
1210010011,1992,1210010,12,001,01,1992,0707,1400,2,01,3.1,02,99,999,999,26.3,24.5,99999,1.55,E,99999
1210010012,1992,1210010,12,001,01,1992,0707,1800,2,01,3.2,04,99,999,999,23.3,24.1,99999,1.6,E,99999
1210010013,1992,1210010,12,001,01,1992,0804,0845,2,01,4.2,04,99,999,999,21.3,21.5,99999,2.1,E,99999
1210010014,1992,1210010,12,001,01,1992,0804,1410,2,01,4.1,04,99,999,999,22.4,21.3,99999,2.05,E,99999
1210010015,1992,1210010,12,001,01,1992,0804,2155,2,01,4.1,04,99,999,999,20,20.9,99999,2.05,E,99999
1210010016,1992,1210010,12,001,01,1992,0901,0850,2,01,3.4,02,99,999,999,29.8,27.2,99999,1.7,E,99999
1210010017,1992,1210010,12,001,01,1992,0901,1400,2,01,3.2,02,99,999,999,32.5,29,99999,1.6,E,99999
1210010018,1992,1210010,12,001,01,1992,0901,2150,2,01,3.2,02,99,999,999,25.5,26.8,99999,1.6,E,99999
1210010019,1992,1210010,12,001,01,1992,1006,0855,2,01,2.4,02,99,999,999,14.5,17.4,99999,1.2,E,99999
1210010020,1992,1210010,12,001,01,1992,1006,1400,2,01,2.7,02,99,999,999,19.2,18.5,99999,1.35,E,99999
1210010021,1992,1210010,12,001,01,1992,1006,2150,2,01,3.4,02,99,999,999,12,17.5,99999,1.7,E,99999
1210010022,1992,1210010,12,001,01,1992,1104,0845,2,01,3.1,02,99,999,999,15.8,12.2,99999,1.55,E,99999
1210010023,1992,1210010,12,001,01,1992,1104,1400,2,01,3.3,02,99,999,999,22.8,14,99999,1.65,E,99999
1210010024,1992,1210010,12,001,01,1992,1104,2035,2,01,3.3,02,99,999,999,12.7,13.1,99999,1.65,E,99999
1210010025,1992,1210010,12,001,01,1992,1201,1000,2,01,3.1,04,99,999,999,12.2,10.6,99999,1.55,E,99999
1210010026,1992,1210010,12,001,01,1992,1201,1400,2,01,2.7,04,99,999,999,13.4,11.2,99999,1.35,E,99999
1210010027,1992,1210010,12,001,01,1992,1201,1800,2,01,2.7,10,99,999,999,10,11.5,99999,1.35,E,99999
1210010028,1992,1210010,12,001,01,1993,0112,0850,2,01,3.2,04,99,999,999,4,5.4,99999,1.6,E,99999
1210010029,1992,1210010,12,001,01,1993,0112,1400,2,01,2.8,04,99,999,999,9.2,6.9,99999,1.4,E,99999
1210010030,1992,1210010,12,001,01,1993,0112,2115,2,01,3.3,02,99,999,999,2.5,6.7,99999,1.65,E,99999
1210010031,1992,1210010,12,001,01,1993,0202,0900,2,01,3.2,02,99,999,999,2.4,3.8,99999,1.6,E,99999
1210010032,1992,1210010,12,001,01,1993,0202,1400,2,01,3.1,02,99,999,999,7,5.2,99999,1.55,E,99999
1210010033,1992,1210010,12,001,01,1993,0202,2110,2,01,3.1,02,99,999,999,2.3,4.5,99999,1.55,E,99999
1210010034,1992,1210010,12,001,01,1993,0302,0855,2,01,3.7,02,99,999,999,4.7,8,99999,1.85,E,99999
1210010035,1992,1210010,12,001,01,1993,0302,1400,2,01,3.3,02,99,999,999,9.4,9.8,99999,1.65,E,99999
1210010036,1992,1210010,12,001,01,1993,0302,2125,2,01,3.3,02,99,999,999,3.4,7.8,99999,1.65,E,99999
1210020001,1992,1210020,12,001,02,1992,0414,1050,2,02,4,02,99,999,999,13.4,11.8,99999,2,E,99999
1210020002,1992,1210020,12,001,02,1992,0414,1535,2,02,5.6,04,99,999,999,15.3,12.7,99999,2.8,E,99999
1210020003,1992,1210020,12,001,02,1992,0414,2030,2,02,4.4,04,99,999,999,9.8,11.8,99999,2.2,E,99999
1210020004,1992,1210020,12,001,02,1992,0512,1000,2,02,5,02,99,999,999,15.4,15.1,99999,2.5,E,99999
