レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1999,1210010,12,001,01,#,7.4,#,9.8,#,1.8,#,5.6,#,64,#,4900,E,99999
1210010002,1999,1210010,12,001,01,#,7.3,#,9.7,#,1.5,#,5,#,73,E,99999,E,99999
1210010003,1999,1210010,12,001,01,#,7.4,#,9.8,#,1.5,#,4.8,#,64,E,99999,E,99999
1210010004,1999,1210010,12,001,01,#,7.1,#,9.1,#,0.8,#,2.5,#,20,#,2800,E,99999
1210010005,1999,1210010,12,001,01,#,7.1,#,9.4,#,0.9,#,2.6,#,18,E,99999,E,99999
1210010006,1999,1210010,12,001,01,#,7.1,#,9.8,#,1,#,2.1,#,10,E,99999,E,99999
1210010007,1999,1210010,12,001,01,#,7.6,#,8.5,#,1.8,#,4.3,#,33,#,1700,E,99999
1210010008,1999,1210010,12,001,01,#,7.8,#,9.7,#,2.3,#,4.6,#,33,E,99999,E,99999
1210010009,1999,1210010,12,001,01,#,7.6,#,9,#,2.3,#,4.2,#,30,E,99999,E,99999
1210010010,1999,1210010,12,001,01,#,7.3,#,7.3,#,1.9,#,6.8,#,76,#,7900,E,99999
1210010011,1999,1210010,12,001,01,#,7.2,#,7.5,#,1.5,#,6.2,#,61,E,99999,E,99999
1210010012,1999,1210010,12,001,01,#,7.3,#,8,#,1.1,#,5.1,#,53,E,99999,E,99999
1210010013,1999,1210010,12,001,01,#,8.6,#,9.7,#,3.8,#,4.9,#,16,#,330,E,99999
1210010014,1999,1210010,12,001,01,#,9,#,13,#,4.7,#,5.5,#,19,E,99999,E,99999
1210010015,1999,1210010,12,001,01,#,8.6,#,10,#,4.8,#,5.1,#,20,E,99999,E,99999
1210010016,1999,1210010,12,001,01,#,7.6,#,8.3,#,1.3,#,3.1,#,24,#,3300,E,99999
1210010017,1999,1210010,12,001,01,#,7.8,#,8.5,#,1.2,#,3,#,22,E,99999,E,99999
1210010018,1999,1210010,12,001,01,#,7.7,#,8.2,#,1,#,2.9,#,21,E,99999,E,99999
1210010019,1999,1210010,12,001,01,#,7.6,#,9.2,#,0.7,#,1.3,#,12,#,2200,E,99999
1210010020,1999,1210010,12,001,01,#,7.5,#,9.1,#,0.8,#,1.4,#,16,E,99999,E,99999
1210010021,1999,1210010,12,001,01,#,7.5,#,9,#,0.8,#,1.3,#,10,E,99999,E,99999
1210010022,1999,1210010,12,001,01,#,7.5,#,9.9,#,1.3,#,2,#,9,#,2300,E,99999
1210010023,1999,1210010,12,001,01,#,7.5,#,10,#,0.9,#,2.2,#,11,E,99999,E,99999
1210010024,1999,1210010,12,001,01,#,7.5,#,9.9,#,1,#,2.2,#,13,E,99999,E,99999
1210010025,1999,1210010,12,001,01,#,7.5,#,11,#,2.1,#,2.5,#,10,#,790,E,99999
1210010026,1999,1210010,12,001,01,#,7.6,#,11,#,2.4,#,2.4,#,7,E,99999,E,99999
1210010027,1999,1210010,12,001,01,#,7.5,#,11,#,1.7,#,2.6,#,10,E,99999,E,99999
1210010028,1999,1210010,12,001,01,#,7.4,#,12,#,2.4,#,1.9,#,4,#,790,E,99999
1210010029,1999,1210010,12,001,01,#,7.5,#,12,#,2,#,2,#,4,E,99999,E,99999
1210010030,1999,1210010,12,001,01,#,7.5,#,12,#,2.6,#,2.2,#,6,E,99999,E,99999
1210010031,1999,1210010,12,001,01,#,7.5,#,12,#,2.7,#,3,#,11,#,1100,E,99999
1210010032,1999,1210010,12,001,01,#,7.5,#,12,#,2.1,#,3,#,9,E,99999,E,99999
1210010033,1999,1210010,12,001,01,#,7.5,#,11,#,2.7,#,2.8,#,9,E,99999,E,99999
1210010034,1999,1210010,12,001,01,#,7.5,#,12,#,2.6,#,2.1,#,13,#,940,E,99999
1210010035,1999,1210010,12,001,01,#,7.4,#,12,#,2.4,#,2.3,#,11,E,99999,E,99999
1210010036,1999,1210010,12,001,01,#,7.4,#,11,#,2.6,#,2.5,#,9,E,99999,E,99999
1210020001,1999,1210020,12,001,02,#,7.4,#,9.6,#,2.6,#,6.5,#,92,#,13000,E,99999
1210020002,1999,1210020,12,001,02,#,7.4,#,9.8,#,1.7,#,3.9,#,28,E,99999,E,99999
1210020003,1999,1210020,12,001,02,#,7.4,#,9.8,#,2,#,5.3,#,59,E,99999,E,99999
1210020004,1999,1210020,12,001,02,#,7.2,#,9.2,#,1.1,#,2.7,#,17,#,4900,E,99999
1210020005,1999,1210020,12,001,02,#,7.1,#,8.7,#,1,#,2.4,#,9,E,99999,E,99999
1210020006,1999,1210020,12,001,02,#,7,#,9,#,1.2,#,2.5,#,20,E,99999,E,99999
1210020007,1999,1210020,12,001,02,#,7.4,#,9.1,#,2.5,#,3.9,#,9,#,4900,E,99999
1210020008,1999,1210020,12,001,02,#,7.5,#,10,#,3.2,#,4.6,#,16,E,99999,E,99999
1210020009,1999,1210020,12,001,02,#,7.7,#,9.4,#,3,#,4.3,#,13,E,99999,E,99999
1210020010,1999,1210020,12,001,02,#,7.3,#,7.3,#,2,#,5.1,#,33,#,4900,E,99999
1210020011,1999,1210020,12,001,02,#,7.2,#,7.1,#,2.1,#,7.6,#,96,E,99999,E,99999
1210020012,1999,1210020,12,001,02,#,7.2,#,7.6,#,1.4,#,4.7,#,29,E,99999,E,99999
1210020013,1999,1210020,12,001,02,#,9.1,#,10,#,4.5,#,5,#,11,#,45,E,99999
1210020014,1999,1210020,12,001,02,#,9,#,10,#,3.8,#,4.9,#,14,E,99999,E,99999
1210020015,1999,1210020,12,001,02,#,8.9,#,9.5,#,3.8,#,4.7,#,12,E,99999,E,99999
1210020016,1999,1210020,12,001,02,#,7.7,#,8.6,#,1.3,#,2.2,#,6,#,2300,E,99999
1210020017,1999,1210020,12,001,02,#,7.9,#,9.1,#,1.5,#,2.6,#,7,E,99999,E,99999
1210020018,1999,1210020,12,001,02,#,7.8,#,8.8,#,1.4,#,2.6,#,9,E,99999,E,99999
1210020019,1999,1210020,12,001,02,#,7.5,#,9.4,#,0.7,#,1.1,#,8,#,3300,E,99999
1210020020,1999,1210020,12,001,02,#,7.5,#,9.4,#,0.6,#,0.9,#,6,E,99999,E,99999
1210020021,1999,1210020,12,001,02,#,7.5,#,9.1,#,0.5,#,1.1,#,9,E,99999,E,99999
1210020022,1999,1210020,12,001,02,#,7.4,#,9.7,#,1.3,#,2.3,#,8,#,2300,E,99999
1210020023,1999,1210020,12,001,02,#,7.4,#,9.6,#,1,#,2.2,#,7,E,99999,E,99999
1210020024,1999,1210020,12,001,02,#,7.4,#,9.5,#,1,#,1.9,#,8,E,99999,E,99999
1210020025,1999,1210020,12,001,02,#,7.6,#,10,#,2.1,#,2.4,#,5,#,4900,E,99999
1210020026,1999,1210020,12,001,02,#,7.5,#,10,#,2.1,#,2.5,#,5,E,99999,E,99999
1210020027,1999,1210020,12,001,02,#,7.6,#,10,#,1.8,#,2.4,#,5,E,99999,E,99999
1210020028,1999,1210020,12,001,02,#,7.5,#,12,#,2,#,2.1,#,3,#,230,E,99999
1210020029,1999,1210020,12,001,02,#,7.5,#,12,#,2.1,#,2,#,3,E,99999,E,99999
1210020030,1999,1210020,12,001,02,#,7.5,#,12,#,1.5,#,2.1,#,4,E,99999,E,99999
1210020031,1999,1210020,12,001,02,#,7.6,#,12,#,1.8,#,2.7,#,4,#,230,E,99999
1210020032,1999,1210020,12,001,02,#,7.6,#,12,#,2.2,#,2.8,#,5,E,99999,E,99999
1210020033,1999,1210020,12,001,02,#,7.6,#,12,#,2.4,#,2.6,#,5,E,99999,E,99999
1210020034,1999,1210020,12,001,02,#,7.5,#,12,#,2.3,#,2.9,#,5,#,790,E,99999
1210020035,1999,1210020,12,001,02,#,7.5,#,12,#,2.7,#,2.9,#,5,E,99999,E,99999
1210020036,1999,1210020,12,001,02,#,7.5,#,12,#,2.3,#,2.7,#,4,E,99999,E,99999
1210030001,1999,1210030,12,001,51,#,7.5,#,10,#,1.4,#,3.8,#,38,#,3300,E,99999
1210030002,1999,1210030,12,001,51,#,7.4,#,9.8,#,1.1,#,3.3,#,29,E,99999,E,99999
1210030003,1999,1210030,12,001,51,#,7.1,#,9.5,#,1,#,2.4,#,15,#,1700,E,99999
1210030004,1999,1210030,12,001,51,#,7.2,#,9.4,#,1,#,2.2,#,13,E,99999,E,99999
1210030005,1999,1210030,12,001,51,#,7.1,#,8.5,#,1.3,#,3.4,#,21,#,2300,E,99999
1210030006,1999,1210030,12,001,51,#,7.2,#,9,#,1.4,#,3.6,#,21,E,99999,E,99999
1210030007,1999,1210030,12,001,51,#,7.4,#,8.1,#,1.1,#,5,#,39,#,3300,E,99999
1210030008,1999,1210030,12,001,51,#,7.3,#,8.4,#,1,#,4.6,#,57,E,99999,E,99999
1210030009,1999,1210030,12,001,51,#,7.9,#,8.4,#,1.8,#,3.2,#,11,#,33000,E,99999
1210030010,1999,1210030,12,001,51,#,8.5,#,10,#,2.7,#,3.8,#,14,E,99999,E,99999
1210030011,1999,1210030,12,001,51,#,7.5,#,8.3,#,0.8,#,2.5,#,10,#,4900,E,99999
1210030012,1999,1210030,12,001,51,#,7.6,#,8.4,#,0.8,#,2.3,#,10,E,99999,E,99999
1210030013,1999,1210030,12,001,51,#,7.5,#,9.1,#,0.8,#,1.1,#,8,#,1700,E,99999
1210030014,1999,1210030,12,001,51,#,7.5,#,9.2,#,0.7,#,1.2,#,8,E,99999,E,99999
1210030015,1999,1210030,12,001,51,#,7.5,#,9.7,#,0.8,#,1.8,#,6,#,790,E,99999
1210030016,1999,1210030,12,001,51,#,7.5,#,9.8,#,0.9,#,2.3,#,6,E,99999,E,99999
1210030017,1999,1210030,12,001,51,#,7.6,#,10,#,2.1,#,2.5,#,7,#,490,E,99999
1210030018,1999,1210030,12,001,51,#,7.6,#,11,#,1.8,#,2,#,5,E,99999,E,99999
1210030019,1999,1210030,12,001,51,#,7.4,#,12,#,2.2,#,2.2,#,5,#,1100,E,99999
1210030020,1999,1210030,12,001,51,#,7.5,#,12,#,2.6,#,2.1,#,4,E,99999,E,99999
1210030021,1999,1210030,12,001,51,#,7.6,#,12,#,3.3,#,2.6,#,8,#,460,E,99999
1210030022,1999,1210030,12,001,51,#,7.6,#,12,#,2.9,#,2.6,#,9,E,99999,E,99999
1210030023,1999,1210030,12,001,51,#,7.5,#,12,#,3,#,2.3,#,7,#,1300,E,99999
1210030024,1999,1210030,12,001,51,#,7.5,#,12,#,2.5,#,2.3,#,5,E,99999,E,99999
1210040001,1999,1210040,12,001,52,#,7.4,#,9.8,#,1.7,#,4.2,#,56,#,2200,E,99999
1210040002,1999,1210040,12,001,52,#,7.4,#,10,#,1.1,#,3.9,#,54,E,99999,E,99999
1210040003,1999,1210040,12,001,52,#,7.4,#,9.7,#,1.5,#,4.1,#,55,E,99999,E,99999
1210040004,1999,1210040,12,001,52,#,7.1,#,9.1,#,1,#,2.5,#,14,#,1300,E,99999
1210040005,1999,1210040,12,001,52,#,7,#,9.3,#,0.6,#,2.4,#,16,E,99999,E,99999
1210040006,1999,1210040,12,001,52,#,7.1,#,9.3,#,1,#,2.7,#,17,E,99999,E,99999
1210040007,1999,1210040,12,001,52,#,7.5,#,9.1,#,2,#,4.2,#,28,#,1300,E,99999
1210040008,1999,1210040,12,001,52,#,7.5,#,9.6,#,2.2,#,4,#,26,E,99999,E,99999
1210040009,1999,1210040,12,001,52,#,7.5,#,8.9,#,1.6,#,3.5,#,27,E,99999,E,99999
1210040010,1999,1210040,12,001,52,#,7.4,#,7.5,#,1.3,#,6,#,50,#,13000,E,99999
1210040011,1999,1210040,12,001,52,#,7.2,#,7.9,#,1,#,4.8,#,50,E,99999,E,99999
1210040012,1999,1210040,12,001,52,#,7.2,#,8.4,#,1,#,5.3,#,59,E,99999,E,99999
1210040013,1999,1210040,12,001,52,#,8.3,#,9.9,#,2.6,#,3.9,#,14,#,370,E,99999
1210040014,1999,1210040,12,001,52,#,8.8,#,11,#,4.6,#,4.9,#,18,E,99999,E,99999
1210040015,1999,1210040,12,001,52,#,8.7,#,10,#,3.9,#,4.5,#,18,E,99999,E,99999
1210040016,1999,1210040,12,001,52,#,7.6,#,8.4,#,0.9,#,2.8,#,14,#,1300,E,99999
1210040017,1999,1210040,12,001,52,#,7.6,#,8.5,#,0.8,#,2.8,#,22,E,99999,E,99999
1210040018,1999,1210040,12,001,52,#,7.6,#,8.4,#,0.8,#,2.8,#,24,E,99999,E,99999
1210040019,1999,1210040,12,001,52,#,7.5,#,9.2,#,0.8,#,1.3,#,9,#,3300,E,99999
1210040020,1999,1210040,12,001,52,#,7.5,#,9.4,#,0.6,#,1.3,#,16,E,99999,E,99999
1210040021,1999,1210040,12,001,52,#,7.5,#,9.2,#,0.5,#,1,#,5,E,99999,E,99999
1210040022,1999,1210040,12,001,52,#,7.5,#,9.8,#,1,#,1.9,#,9,#,230,E,99999
1210040023,1999,1210040,12,001,52,#,7.5,#,10,#,0.8,#,1.9,#,9,E,99999,E,99999
1210040024,1999,1210040,12,001,52,#,7.5,#,9.9,#,1,#,2.1,#,13,E,99999,E,99999
1210040025,1999,1210040,12,001,52,#,7.6,#,11,#,2.2,#,2.6,#,7,#,7.8,E,99999
1210040026,1999,1210040,12,001,52,#,7.5,#,13,#,2.1,#,2,#,8,E,99999,E,99999
1210040027,1999,1210040,12,001,52,#,7.5,#,11,#,2.3,#,2.2,#,6,E,99999,E,99999
1210040028,1999,1210040,12,001,52,#,7.4,#,12,#,2.1,#,2,#,5,#,490,E,99999
1210040029,1999,1210040,12,001,52,#,7.5,#,12,#,2.2,#,2,#,4,E,99999,E,99999
1210040030,1999,1210040,12,001,52,#,7.5,#,12,#,2.8,#,2.4,#,5,E,99999,E,99999
1210040031,1999,1210040,12,001,52,#,7.6,#,12,#,3,#,2.8,#,10,#,330,E,99999
1210040032,1999,1210040,12,001,52,#,7.6,#,12,#,2.5,#,3,#,7,E,99999,E,99999
1210040033,1999,1210040,12,001,52,#,7.6,#,12,#,3,#,3,#,9,E,99999,E,99999
1210040034,1999,1210040,12,001,52,#,7.4,#,12,#,3.1,#,2.5,#,11,#,330,E,99999
1210040035,1999,1210040,12,001,52,#,7.4,#,12,#,2.1,#,2.2,#,9,E,99999,E,99999
1210040036,1999,1210040,12,001,52,#,7.4,#,12,#,2.8,#,2.4,#,7,E,99999,E,99999
1210060001,1999,1210060,12,002,01,#,7.3,#,9.1,#,2.8,#,5.3,#,55,#,2400,E,99999
1210060002,1999,1210060,12,002,01,#,7.3,#,9.3,#,2.2,#,3.7,#,24,E,99999,E,99999
1210060003,1999,1210060,12,002,01,#,7.4,#,9.9,#,2,#,4.3,#,34,E,99999,E,99999
1210060004,1999,1210060,12,002,01,#,7,#,8.7,#,1.3,#,3,#,20,#,3300,E,99999
1210060005,1999,1210060,12,002,01,#,7.1,#,9,#,1.3,#,2.8,#,12,E,99999,E,99999
1210060006,1999,1210060,12,002,01,#,7,#,8.7,#,1.7,#,3,#,21,E,99999,E,99999
1210060007,1999,1210060,12,002,01,#,7.5,#,9.2,#,2.4,#,3.8,#,7,#,490,E,99999
1210060008,1999,1210060,12,002,01,#,7.9,#,10,#,3.4,#,4.8,#,10,E,99999,E,99999
1210060009,1999,1210060,12,002,01,#,7.9,#,9.6,#,3.4,#,4.8,#,10,E,99999,E,99999
1210060010,1999,1210060,12,002,01,#,7.4,#,7.7,#,1,#,3,#,17,#,17000,E,99999
1210060011,1999,1210060,12,002,01,#,7.1,#,7.3,#,1.3,#,4,#,28,E,99999,E,99999
1210060012,1999,1210060,12,002,01,#,7.2,#,6.9,#,1,#,3.7,#,13,E,99999,E,99999
1210060013,1999,1210060,12,002,01,#,8,#,7.1,#,1.6,#,3.5,#,11,#,20,E,99999
1210060014,1999,1210060,12,002,01,#,8.3,#,8.2,#,2.4,#,4.1,#,12,E,99999,E,99999
1210060015,1999,1210060,12,002,01,#,8.1,#,6.5,#,2.1,#,3.7,#,8,E,99999,E,99999
1210060016,1999,1210060,12,002,01,#,7.7,#,9.4,#,1.6,#,2.8,#,8,#,1700,E,99999
1210060017,1999,1210060,12,002,01,#,7.7,#,9.5,#,2,#,3.3,#,11,E,99999,E,99999
1210060018,1999,1210060,12,002,01,#,7.8,#,8.9,#,2,#,3.2,#,13,E,99999,E,99999
