レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1310010002,2007,1310010,13,001,01,#,7.4,#,10.1,#,2.2,#,4.4,#,10,#,7900,E,99999
1310010003,2007,1310010,13,001,01,#,7.4,#,10.3,#,2,E,99999,#,8,E,99999,E,99999
1310010004,2007,1310010,13,001,01,#,7.4,#,10.2,#,2.2,E,99999,#,9,E,99999,E,99999
1310010005,2007,1310010,13,001,01,#,7.3,#,10.8,#,3.3,E,99999,#,9,E,99999,E,99999
1310010007,2007,1310010,13,001,01,#,7.4,#,8.7,#,2.2,#,4.1,#,6,#,2300,E,99999
1310010008,2007,1310010,13,001,01,#,7.4,#,8.6,#,1.7,E,99999,#,10,E,99999,E,99999
1310010009,2007,1310010,13,001,01,#,7.4,#,9.3,#,1.8,E,99999,#,7,E,99999,E,99999
1310010010,2007,1310010,13,001,01,#,7.5,#,9.5,#,1.9,E,99999,#,11,E,99999,E,99999
1310010012,2007,1310010,13,001,01,#,7.4,#,9.6,#,3,#,4.7,#,13,#,7900,E,99999
1310010013,2007,1310010,13,001,01,#,7.5,#,9.6,#,2.8,E,99999,#,13,E,99999,E,99999
1310010014,2007,1310010,13,001,01,#,7.5,#,9.8,#,3.2,E,99999,#,13,E,99999,E,99999
1310010015,2007,1310010,13,001,01,#,7.5,#,10.4,#,4.4,E,99999,#,20,E,99999,E,99999
1310010017,2007,1310010,13,001,01,#,7.4,#,8.1,#,2.3,#,3.8,#,12,#,79000,E,99999
1310010018,2007,1310010,13,001,01,#,7.4,#,7.9,#,2.4,E,99999,#,10,E,99999,E,99999
1310010019,2007,1310010,13,001,01,#,7.5,#,8.4,#,2.4,E,99999,#,9,E,99999,E,99999
1310010020,2007,1310010,13,001,01,#,7.5,#,8.3,#,2.1,E,99999,#,10,E,99999,E,99999
1310010021,2007,1310010,13,001,01,#,7.5,#,8.4,#,2.1,E,99999,#,12,E,99999,E,99999
1310010022,2007,1310010,13,001,01,#,7.5,#,8.1,#,1.8,E,99999,#,10,E,99999,E,99999
1310010023,2007,1310010,13,001,01,#,7.5,#,7.9,#,1.8,E,99999,#,9,E,99999,E,99999
1310010024,2007,1310010,13,001,01,#,7.5,#,7.8,#,1.5,E,99999,#,5,E,99999,E,99999
1310010025,2007,1310010,13,001,01,#,7.5,#,7.6,#,1.4,E,99999,#,8,E,99999,E,99999
1310010026,2007,1310010,13,001,01,#,7.5,#,7.5,#,1.4,E,99999,#,10,E,99999,E,99999
1310010027,2007,1310010,13,001,01,#,7.4,#,7.3,#,1.4,E,99999,#,10,E,99999,E,99999
1310010028,2007,1310010,13,001,01,#,7.4,#,7.2,#,1.3,E,99999,#,11,E,99999,E,99999
1310010029,2007,1310010,13,001,01,#,7.4,#,7.3,#,1.6,E,99999,#,11,E,99999,E,99999
1310010031,2007,1310010,13,001,01,#,7.4,#,6.8,#,2.5,#,7,#,70,#,49000,E,99999
1310010032,2007,1310010,13,001,01,#,7.4,#,6.9,#,1.4,E,99999,#,21,E,99999,E,99999
1310010033,2007,1310010,13,001,01,#,7.4,#,6.8,#,1.2,E,99999,#,15,E,99999,E,99999
1310010034,2007,1310010,13,001,01,#,7.4,#,6.9,#,2.1,E,99999,#,18,E,99999,E,99999
1310010036,2007,1310010,13,001,01,#,7.7,#,7.7,#,1.3,#,2.7,#,6,#,33000,E,99999
1310010037,2007,1310010,13,001,01,#,7.7,#,7.7,#,1.1,E,99999,#,10,E,99999,E,99999
1310010038,2007,1310010,13,001,01,#,7.8,#,7.6,#,1.4,E,99999,#,7,E,99999,E,99999
1310010039,2007,1310010,13,001,01,#,7.7,#,7.2,#,1.8,E,99999,#,7,E,99999,E,99999
1310010041,2007,1310010,13,001,01,#,7.6,#,8.7,#,1.1,#,2.4,#,12,#,33000,E,99999
1310010042,2007,1310010,13,001,01,#,7.6,#,8.6,#,0.7,E,99999,#,10,E,99999,E,99999
1310010043,2007,1310010,13,001,01,#,7.6,#,8.6,#,0.6,E,99999,#,12,E,99999,E,99999
1310010044,2007,1310010,13,001,01,#,7.6,#,8.2,#,0.8,E,99999,#,7,E,99999,E,99999
1310010046,2007,1310010,13,001,01,#,7.5,#,9.5,#,1.6,#,2.2,#,5,#,7900,E,99999
1310010047,2007,1310010,13,001,01,#,7.6,#,9.5,#,0.9,E,99999,#,3,E,99999,E,99999
1310010048,2007,1310010,13,001,01,#,7.6,#,9.4,#,0.8,E,99999,#,4,E,99999,E,99999
1310010049,2007,1310010,13,001,01,#,7.6,#,9.4,#,0.9,E,99999,#,4,E,99999,E,99999
1310010051,2007,1310010,13,001,01,#,7.5,#,11,#,1,#,2.5,#,4,#,7900,E,99999
1310010052,2007,1310010,13,001,01,#,7.6,#,11.2,#,0.4,E,99999,#,4,E,99999,E,99999
1310010053,2007,1310010,13,001,01,#,7.5,#,11.1,#,0.7,E,99999,#,4,E,99999,E,99999
1310010054,2007,1310010,13,001,01,#,7.7,#,10.7,#,0.6,E,99999,#,4,E,99999,E,99999
1310010055,2007,1310010,13,001,01,#,7.6,#,11.2,#,0.6,E,99999,#,4,E,99999,E,99999
1310010056,2007,1310010,13,001,01,#,7.5,#,11.1,#,0.9,E,99999,#,3,E,99999,E,99999
