レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,2000,1210010,12,001,01,2000,0418,0900,0,02,0.25,99,99,999,999,14.5,14,39.74,1.25,E,99999
1210010002,2000,1210010,12,001,01,2000,0418,1400,0,02,0.24,99,99,999,999,19.5,16.2,46.9,1.2,E,99999
1210010003,2000,1210010,12,001,01,2000,0418,2130,0,02,0.24,99,99,999,999,15,13.2,53.41,1.2,E,99999
1210010004,2000,1210010,12,001,01,2000,0530,0900,0,02,0.29,99,99,999,999,30.4,21.1,108.5,1.45,E,99999
1210010005,2000,1210010,12,001,01,2000,0530,1400,0,02,0.28,99,99,999,999,33,21.8,110.74,1.4,E,99999
1210010006,2000,1210010,12,001,01,2000,0530,2130,0,02,0.28,99,99,999,999,21.7,19.5,111.62,1.4,E,99999
1210010007,2000,1210010,12,001,01,2000,0621,0900,0,02,0.27,99,99,999,999,28.3,25.2,68.12,1.35,E,99999
1210010008,2000,1210010,12,001,01,2000,0621,1400,0,02,0.23,99,99,999,999,28,26.2,58.13,1.15,E,99999
1210010009,2000,1210010,12,001,01,2000,0621,2130,0,02,0.25,99,99,999,999,22.4,25,47.61,1.25,E,99999
1210010010,2000,1210010,12,001,01,2000,0725,1000,0,02,0.3,99,99,999,999,28.4,27.7,99999,1.5,E,99999
1210010011,2000,1210010,12,001,01,2000,0725,1400,0,02,0.3,99,99,999,999,24.5,27.8,99999,1.5,E,99999
1210010012,2000,1210010,12,001,01,2000,0725,2200,0,02,0.3,99,99,999,999,22.8,26.5,99999,1.5,E,99999
1210010013,2000,1210010,12,001,01,2000,0824,0900,0,02,0.28,99,99,999,999,30.1,28,99999,1.4,E,99999
1210010014,2000,1210010,12,001,01,2000,0824,1400,0,02,0.29,99,99,999,999,30.8,28.3,99999,1.45,E,99999
1210010015,2000,1210010,12,001,01,2000,0824,2130,0,02,0.31,99,99,999,999,28.1,27.5,99999,1.55,E,99999
1210010016,2000,1210010,12,001,01,2000,0905,0900,0,02,0.24,99,99,999,999,19.8,21,99999,1.2,E,99999
1210010017,2000,1210010,12,001,01,2000,0905,1400,0,02,0.25,99,99,999,999,20.8,23,99999,1.25,E,99999
1210010018,2000,1210010,12,001,01,2000,0905,2130,0,02,0.28,99,99,999,999,19.8,21.5,99999,1.4,E,99999
1210010019,2000,1210010,12,001,01,2000,1011,0900,0,02,0.3,99,99,999,999,22.5,18.5,108.44,1.5,E,99999
1210010020,2000,1210010,12,001,01,2000,1011,1400,0,02,0.3,99,99,999,999,27,20,103.81,1.5,E,99999
1210010021,2000,1210010,12,001,01,2000,1011,2130,0,02,0.29,99,99,999,999,21.9,19,98.67,1.45,E,99999
1210010022,2000,1210010,12,001,01,2000,1107,0900,0,02,0.28,99,99,999,999,13.3,14.4,99999,1.4,E,99999
1210010023,2000,1210010,12,001,01,2000,1107,1400,0,02,0.28,99,99,999,999,17.6,16.2,99999,1.4,E,99999
1210010024,2000,1210010,12,001,01,2000,1107,2130,0,02,0.28,99,99,999,999,16.5,14.3,99999,1.4,E,99999
