レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1994,1210010,12,001,01,1994,0412,0845,2,01,3.1,04,99,999,999,18.2,13.3,99999,1.55,E,99999
1210010002,1994,1210010,12,001,01,1994,0412,1410,2,01,3.1,04,99,999,999,18.2,14.8,99999,1.55,E,99999
1210010003,1994,1210010,12,001,01,1994,0412,2150,2,01,3.3,10,99,999,999,14.3,15,99999,1.65,E,99999
1210010004,1994,1210010,12,001,01,1994,0510,0835,2,01,3.4,02,99,999,999,19.6,17.7,99999,1.7,E,99999
1210010005,1994,1210010,12,001,01,1994,0510,1405,2,01,3.5,02,99,999,999,25.2,19.3,99999,1.75,E,99999
1210010006,1994,1210010,12,001,01,1994,0510,2210,2,01,3.5,04,99,999,999,18.9,17.8,99999,1.75,E,99999
1210010007,1994,1210010,12,001,01,1994,0607,0835,2,01,2.9,02,99,999,999,22.6,21.1,99999,1.45,E,99999
1210010008,1994,1210010,12,001,01,1994,0607,1400,2,01,2.7,04,99,999,999,21.2,21.7,99999,1.35,E,99999
1210010009,1994,1210010,12,001,01,1994,0607,2210,2,01,2.9,04,99,999,999,18.3,20.4,99999,1.45,E,99999
1210010010,1994,1210010,12,001,01,1994,0705,1000,2,01,2.1,02,99,999,999,32.7,28.6,99999,1.05,E,99999
1210010011,1994,1210010,12,001,01,1994,0705,1400,2,01,1.9,02,99,999,999,36.5,30.5,99999,0.95,E,99999
1210010012,1994,1210010,12,001,01,1994,0705,2200,2,01,1.9,02,99,999,999,29.6,30.2,99999,0.95,E,99999
1210010013,1994,1210010,12,001,01,1994,0802,0830,2,01,3.1,02,99,999,999,32.7,29.8,99999,1.55,E,99999
1210010014,1994,1210010,12,001,01,1994,0802,1405,2,01,2.8,02,99,999,999,36.6,31.8,99999,1.4,E,99999
1210010015,1994,1210010,12,001,01,1994,0802,2140,2,01,2.4,04,99,999,999,27.6,31.5,99999,1.2,E,99999
1210010016,1994,1210010,12,001,01,1994,0906,0845,2,01,3.2,02,99,999,999,28.2,26.8,99999,1.6,E,99999
1210010017,1994,1210010,12,001,01,1994,0906,1410,2,01,3.2,02,99,999,999,31.7,28.2,99999,1.6,E,99999
1210010018,1994,1210010,12,001,01,1994,0906,2210,2,01,3.2,02,99,999,999,26.7,27.7,99999,1.6,E,99999
1210010019,1994,1210010,12,001,01,1994,1011,0855,2,01,4.4,10,99,999,999,19.7,19.5,99999,2.2,E,99999
1210010020,1994,1210010,12,001,01,1994,1011,1400,2,01,4.4,04,99,999,999,20.6,19.2,99999,2.2,E,99999
1210010021,1994,1210010,12,001,01,1994,1011,2205,2,01,4.4,04,99,999,999,18.8,19,99999,2.2,E,99999
1210010022,1994,1210010,12,001,01,1994,1108,0840,2,01,3.5,04,99,999,999,12.3,13.7,99999,1.75,E,99999
1210010023,1994,1210010,12,001,01,1994,1108,1425,2,01,3.5,02,99,999,999,14.8,14.5,99999,1.75,E,99999
1210010024,1994,1210010,12,001,01,1994,1108,2110,2,01,3.5,02,99,999,999,8.7,13.8,99999,1.75,E,99999
1210010025,1994,1210010,12,001,01,1994,1206,1000,2,01,3,02,99,999,999,10.8,8.2,99999,1.5,E,99999
1210010026,1994,1210010,12,001,01,1994,1206,1400,2,01,3,02,99,999,999,13.2,8.9,99999,1.5,E,99999
1210010027,1994,1210010,12,001,01,1994,1206,2200,2,01,3.1,02,99,999,999,5.3,8.7,99999,1.55,E,99999
1210010028,1994,1210010,12,001,01,1995,0110,0845,2,01,3.1,02,99,999,999,8,5.9,99999,1.55,E,99999
1210010029,1994,1210010,12,001,01,1995,0110,1400,2,01,3.1,02,99,999,999,11,6.9,99999,1.55,E,99999
1210010030,1994,1210010,12,001,01,1995,0110,2045,2,01,3.2,02,99,999,999,4,6.8,99999,1.6,E,99999
1210010031,1994,1210010,12,001,01,1995,0207,0840,2,01,3.2,04,99,999,999,1.5,4.2,99999,1.6,E,99999
1210010032,1994,1210010,12,001,01,1995,0207,1400,2,01,3.2,02,99,999,999,9,5.9,99999,1.6,E,99999
1210010033,1994,1210010,12,001,01,1995,0207,2135,2,01,3.2,02,99,999,999,3.5,5.9,99999,1.6,E,99999
1210010034,1994,1210010,12,001,01,1995,0307,0840,2,01,2.8,02,99,999,999,5.1,7.3,99999,1.4,E,99999
1210010035,1994,1210010,12,001,01,1995,0307,1405,2,01,2.9,02,99,999,999,15,9.2,99999,1.45,E,99999
1210010036,1994,1210010,12,001,01,1995,0307,2125,2,01,2.7,02,99,999,999,6.8,9.8,99999,1.35,E,99999
1210020001,1994,1210020,12,001,02,1994,0412,1025,2,02,5.8,04,99,999,999,18.1,13.9,99999,2.9,E,99999
1210020002,1994,1210020,12,001,02,1994,0412,1525,2,02,6,04,99,999,999,18.1,14,99999,3,E,99999
1210020003,1994,1210020,12,001,02,1994,0412,2025,2,02,6.2,10,99,999,999,15.5,14,99999,3.1,E,99999
1210020004,1994,1210020,12,001,02,1994,0510,1015,2,02,5.6,02,99,999,999,20.4,19.8,99999,2.8,E,99999
1210020005,1994,1210020,12,001,02,1994,0510,1535,2,02,5.9,02,99,999,999,22.6,20.8,99999,2.95,E,99999
1210020006,1994,1210020,12,001,02,1994,0510,2055,2,02,5.5,04,99,999,999,19,18.8,99999,2.75,E,99999
1210020007,1994,1210020,12,001,02,1994,0607,1010,2,02,4.6,04,99,999,999,23.2,22.6,99999,2.3,E,99999
1210020008,1994,1210020,12,001,02,1994,0607,1515,2,02,4.8,04,99,999,999,20.6,22.1,99999,2.4,E,99999
1210020009,1994,1210020,12,001,02,1994,0607,2055,2,02,5.4,04,99,999,999,18.7,21.9,99999,2.7,E,99999
1210020010,1994,1210020,12,001,02,1994,0705,1000,2,02,5,02,99,999,999,32.5,27.3,99999,2.5,E,99999
1210020011,1994,1210020,12,001,02,1994,0705,1400,2,02,5,02,99,999,999,35.4,29,99999,2.5,E,99999
1210020012,1994,1210020,12,001,02,1994,0705,2200,2,02,5,04,99,999,999,27.6,28.2,99999,2.5,E,99999
1210020013,1994,1210020,12,001,02,1994,0802,1025,2,02,6.4,02,99,999,999,35.5,31.6,99999,3.2,E,99999
1210020014,1994,1210020,12,001,02,1994,0802,1525,2,02,5.8,02,99,999,999,35.6,32,99999,2.9,E,99999
1210020015,1994,1210020,12,001,02,1994,0802,2045,2,02,6.1,04,99,999,999,27.8,30.4,99999,3.05,E,99999
1210020016,1994,1210020,12,001,02,1994,0906,1020,2,02,6.1,02,99,999,999,30.4,27.9,99999,3.05,E,99999
1210020017,1994,1210020,12,001,02,1994,0906,1535,2,02,6.3,04,99,999,999,30.1,28.6,99999,3.15,E,99999
1210020018,1994,1210020,12,001,02,1994,0906,2055,2,02,6.2,02,99,999,999,26.7,28,99999,3.1,E,99999
1210020019,1994,1210020,12,001,02,1994,1011,1050,2,02,5.1,10,99,999,999,19.8,19.8,99999,2.55,E,99999
1210020020,1994,1210020,12,001,02,1994,1011,1525,2,02,4.7,09,99,999,999,19.8,19.8,99999,2.35,E,99999
1210020021,1994,1210020,12,001,02,1994,1011,2055,2,02,5.2,04,99,999,999,18.6,19.4,99999,2.6,E,99999
1210020022,1994,1210020,12,001,02,1994,1108,1015,2,02,6.1,04,99,999,999,12.5,13.8,99999,3.05,E,99999
1210020023,1994,1210020,12,001,02,1994,1108,1530,2,02,6.1,02,99,999,999,14.8,14.5,99999,3.05,E,99999
