レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,1995,1410010,14,001,01,#,8.3,#,0.63
1410010005,1995,1410010,14,001,01,#,6.5,#,0.61
1410010009,1995,1410010,14,001,01,#,6.3,#,0.38
1410010013,1995,1410010,14,001,01,#,4.8,#,0.27
1410010017,1995,1410010,14,001,01,#,4.7,#,0.35
1410010021,1995,1410010,14,001,01,#,7.4,#,0.51
1410010025,1995,1410010,14,001,01,#,3.1,#,0.25
1410010029,1995,1410010,14,001,01,#,8,#,0.44
1410010033,1995,1410010,14,001,01,#,7.1,#,0.36
1410010037,1995,1410010,14,001,01,#,5,#,0.17
1410010041,1995,1410010,14,001,01,#,14,#,0.43
1410010045,1995,1410010,14,001,01,#,10,#,0.51
1410020001,1995,1410020,14,001,51,#,8,#,0.61
1410020005,1995,1410020,14,001,51,#,5.7,#,0.5
1410020009,1995,1410020,14,001,51,#,6.2,#,0.38
1410020013,1995,1410020,14,001,51,#,4.5,#,0.26
1410020017,1995,1410020,14,001,51,#,4.4,#,0.35
1410020021,1995,1410020,14,001,51,#,7.4,#,0.5
1410020025,1995,1410020,14,001,51,#,2.7,#,0.23
1410020029,1995,1410020,14,001,51,#,8.2,#,0.53
1410020033,1995,1410020,14,001,51,#,5.8,#,0.31
1410020037,1995,1410020,14,001,51,#,11,#,0.37
1410020041,1995,1410020,14,001,51,#,15,#,0.59
1410020045,1995,1410020,14,001,51,#,11,#,0.59
1410040001,1995,1410040,14,002,01,#,7,#,0.49
1410040005,1995,1410040,14,002,01,#,5.8,#,0.5
1410040009,1995,1410040,14,002,01,#,5.4,#,0.34
1410040013,1995,1410040,14,002,01,#,4.2,#,0.23
1410040017,1995,1410040,14,002,01,#,3.6,#,0.3
1410040025,1995,1410040,14,002,01,#,5.4,#,0.33
1410040029,1995,1410040,14,002,01,#,2.4,#,0.23
1410040033,1995,1410040,14,002,01,#,8.3,#,0.58
1410040037,1995,1410040,14,002,01,#,6,#,0.62
1410040041,1995,1410040,14,002,01,#,9.5,#,0.75
1410040045,1995,1410040,14,002,01,#,9.2,#,0.72
1410040053,1995,1410040,14,002,01,#,8.8,#,0.61
1410050001,1995,1410050,14,002,02,#,7.7,#,0.63
1410050005,1995,1410050,14,002,02,#,7.6,#,0.7
1410050009,1995,1410050,14,002,02,#,6.2,#,0.6
1410050013,1995,1410050,14,002,02,#,4.2,#,0.28
1410050017,1995,1410050,14,002,02,#,4.7,#,0.56
1410050021,1995,1410050,14,002,02,#,7.3,#,0.47
1410050025,1995,1410050,14,002,02,#,3.6,#,0.29
1410050029,1995,1410050,14,002,02,#,8.2,#,0.9
1410050033,1995,1410050,14,002,02,#,8.6,#,0.66
1410050037,1995,1410050,14,002,02,#,12,#,1
1410050041,1995,1410050,14,002,02,#,12,#,1
1410050045,1995,1410050,14,002,02,#,13,#,0.85
1410060001,1995,1410060,14,002,51,#,6.9,#,0.57
1410060005,1995,1410060,14,002,51,#,5.7,#,0.49
1410060009,1995,1410060,14,002,51,#,5.1,#,0.37
1410060013,1995,1410060,14,002,51,#,4.3,#,0.25
1410060017,1995,1410060,14,002,51,#,3.8,#,0.3
1410060021,1995,1410060,14,002,51,#,5.5,#,0.32
1410060025,1995,1410060,14,002,51,#,2.9,#,0.24
1410060029,1995,1410060,14,002,51,#,9,#,0.62
1410060033,1995,1410060,14,002,51,#,6.4,#,0.53
1410060037,1995,1410060,14,002,51,#,10,#,0.78
1410060041,1995,1410060,14,002,51,#,10,#,0.78
1410060045,1995,1410060,14,002,51,#,15,#,0.68
1410070001,1995,1410070,14,002,52,#,6.9,#,0.59
1410070005,1995,1410070,14,002,52,#,6.2,#,0.55
