レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,2008,1410010,14,001,03,#,4.7,#,0.26
1410010002,2008,1410010,14,001,03,#,4.3,#,0.25
1410010003,2008,1410010,14,001,03,#,3.5,#,0.25
1410010004,2008,1410010,14,001,03,#,4.4,#,0.28
1410010005,2008,1410010,14,001,03,#,5.3,#,0.25
1410010006,2008,1410010,14,001,03,#,5,#,0.29
1410010007,2008,1410010,14,001,03,#,3.6,#,0.2
1410010008,2008,1410010,14,001,03,#,6.4,#,0.41
1410010009,2008,1410010,14,001,03,#,3.6,#,0.19
1410010010,2008,1410010,14,001,03,#,4,#,0.2
1410010011,2008,1410010,14,001,03,#,3.9,#,0.2
1410010012,2008,1410010,14,001,03,#,4,#,0.22
1410010013,2008,1410010,14,001,03,#,3.8,#,0.22
1410010014,2008,1410010,14,001,03,#,2.8,#,0.21
1410010015,2008,1410010,14,001,03,#,4,#,0.21
1410010016,2008,1410010,14,001,03,#,3.1,#,0.24
1410010017,2008,1410010,14,001,03,#,2.9,#,0.19
1410010018,2008,1410010,14,001,03,#,3,#,0.22
1410010019,2008,1410010,14,001,03,#,2.5,#,0.21
1410010020,2008,1410010,14,001,03,#,3,#,0.23
1410010021,2008,1410010,14,001,03,#,3.8,#,0.15
1410010022,2008,1410010,14,001,03,#,3.5,#,0.15
1410010023,2008,1410010,14,001,03,#,3.5,#,0.17
1410010024,2008,1410010,14,001,03,#,3.4,#,0.15
1410010025,2008,1410010,14,001,03,#,3.3,#,0.19
1410010026,2008,1410010,14,001,03,#,6.9,#,0.26
1410010027,2008,1410010,14,001,03,#,4,#,0.2
1410010028,2008,1410010,14,001,03,#,2.6,#,0.16
1410010029,2008,1410010,14,001,03,#,6.1,#,0.27
1410010030,2008,1410010,14,001,03,#,6.4,#,0.26
1410010031,2008,1410010,14,001,03,#,7,#,0.28
1410010032,2008,1410010,14,001,03,#,3,#,0.16
1410010033,2008,1410010,14,001,03,#,2.5,#,0.16
1410010034,2008,1410010,14,001,03,#,3.7,#,0.18
1410010035,2008,1410010,14,001,03,#,2.4,#,0.15
1410010036,2008,1410010,14,001,03,#,3.6,#,0.19
1410010037,2008,1410010,14,001,03,#,8,#,0.34
1410010038,2008,1410010,14,001,03,#,2.8,#,0.14
1410010039,2008,1410010,14,001,03,#,5.4,#,0.23
1410010040,2008,1410010,14,001,03,#,4.7,#,0.22
1410010041,2008,1410010,14,001,03,#,5.4,#,0.28
1410010042,2008,1410010,14,001,03,#,3.6,#,0.22
1410010043,2008,1410010,14,001,03,#,5.2,#,0.27
1410010044,2008,1410010,14,001,03,#,6.1,#,0.29
1410010045,2008,1410010,14,001,03,#,4.9,#,0.32
1410010046,2008,1410010,14,001,03,#,2.7,#,0.21
1410010047,2008,1410010,14,001,03,#,4.9,#,0.31
1410010048,2008,1410010,14,001,03,#,2.8,#,0.22
1410020001,2008,1410020,14,001,53,#,5.4,#,0.28
1410020005,2008,1410020,14,001,53,#,6.5,#,0.3
1410020009,2008,1410020,14,001,53,#,4.1,#,0.2
1410020013,2008,1410020,14,001,53,#,3.9,#,0.22
1410020017,2008,1410020,14,001,53,#,2.9,#,0.23
1410020021,2008,1410020,14,001,53,#,3.4,#,0.16
1410020025,2008,1410020,14,001,53,#,9.3,#,0.25
1410020029,2008,1410020,14,001,53,#,3.8,#,0.19
1410020033,2008,1410020,14,001,53,#,3.2,#,0.19
1410020037,2008,1410020,14,001,53,#,2,#,0.12
1410020041,2008,1410020,14,001,53,#,6.1,#,0.32
1410020045,2008,1410020,14,001,53,#,6,#,0.4
1410040001,2008,1410040,14,001,02,#,4.7,#,0.33
1410040002,2008,1410040,14,001,02,#,4.2,#,0.33
1410040003,2008,1410040,14,001,02,#,4.7,#,0.33
1410040004,2008,1410040,14,001,02,#,4.6,#,0.3
1410040005,2008,1410040,14,001,02,#,5.8,#,0.35
1410040006,2008,1410040,14,001,02,#,6.1,#,0.42
1410040007,2008,1410040,14,001,02,#,5.1,#,0.36
1410040008,2008,1410040,14,001,02,#,4.8,#,0.34
1410040009,2008,1410040,14,001,02,#,3.9,#,0.21
1410040010,2008,1410040,14,001,02,#,3.6,#,0.21
1410040011,2008,1410040,14,001,02,#,3.5,#,0.21
1410040012,2008,1410040,14,001,02,#,3.2,#,0.2
1410040013,2008,1410040,14,001,02,#,3.6,#,0.21
1410040014,2008,1410040,14,001,02,#,2.5,#,0.21
1410040015,2008,1410040,14,001,02,#,2.2,#,0.19
1410040016,2008,1410040,14,001,02,#,2.8,#,0.2
1410040017,2008,1410040,14,001,02,#,2.9,#,0.23
1410040018,2008,1410040,14,001,02,#,3,#,0.19
1410040019,2008,1410040,14,001,02,#,2.7,#,0.2
1410040020,2008,1410040,14,001,02,#,2.9,#,0.22
1410040021,2008,1410040,14,001,02,#,3.4,#,0.14
1410040022,2008,1410040,14,001,02,#,3.1,#,0.12
1410040023,2008,1410040,14,001,02,#,3,#,0.14
1410040024,2008,1410040,14,001,02,#,3.3,#,0.15
1410040025,2008,1410040,14,001,02,#,6.2,#,0.26
1410040026,2008,1410040,14,001,02,#,6,#,0.26
