レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1210010001,1994,1210010,12,001,01,#,2.2,#,0.13
1210010004,1994,1210010,12,001,01,#,1.9,#,0.13
1210010007,1994,1210010,12,001,01,#,1.8,#,0.17
1210010010,1994,1210010,12,001,01,#,2.3,#,0.14
1210010013,1994,1210010,12,001,01,#,2.3,#,0.18
1210010016,1994,1210010,12,001,01,#,2.3,#,0.15
1210010019,1994,1210010,12,001,01,#,3.3,#,0.12
1210010022,1994,1210010,12,001,01,#,3.1,#,0.1
1210010025,1994,1210010,12,001,01,#,3.4,#,0.14
1210010028,1994,1210010,12,001,01,#,3.6,#,0.14
1210010031,1994,1210010,12,001,01,#,3.4,#,0.14
1210010034,1994,1210010,12,001,01,#,3.1,#,0.18
1210020001,1994,1210020,12,001,02,#,2.3,#,0.15
1210020004,1994,1210020,12,001,02,#,2.2,#,0.14
1210020007,1994,1210020,12,001,02,#,2,#,0.16
1210020010,1994,1210020,12,001,02,#,2.6,#,0.15
1210020013,1994,1210020,12,001,02,#,2.2,#,0.21
1210020016,1994,1210020,12,001,02,#,2.2,#,0.17
1210020019,1994,1210020,12,001,02,#,3.5,#,0.13
1210020022,1994,1210020,12,001,02,#,3.3,#,0.13
1210020025,1994,1210020,12,001,02,#,3.7,#,0.17
1210020028,1994,1210020,12,001,02,#,3.8,#,0.18
1210020031,1994,1210020,12,001,02,#,3.7,#,0.17
1210020034,1994,1210020,12,001,02,#,3,#,0.19
1210030001,1994,1210030,12,001,51,#,2.1,#,0.1
1210030003,1994,1210030,12,001,51,#,1.7,#,0.098
1210030005,1994,1210030,12,001,51,#,1.8,#,0.14
1210030007,1994,1210030,12,001,51,#,2.2,#,0.12
1210030009,1994,1210030,12,001,51,#,2.2,#,0.14
1210030011,1994,1210030,12,001,51,#,2,#,0.12
1210030013,1994,1210030,12,001,51,#,3.3,#,0.1
1210030015,1994,1210030,12,001,51,#,3,#,0.093
1210030017,1994,1210030,12,001,51,#,3.2,#,0.12
1210030019,1994,1210030,12,001,51,#,3.4,#,0.15
1210030021,1994,1210030,12,001,51,#,3.1,#,0.13
1210030023,1994,1210030,12,001,51,#,2.7,#,0.15
1210040001,1994,1210040,12,001,52,#,2.1,#,0.1
1210040004,1994,1210040,12,001,52,#,1.7,#,0.11
1210040007,1994,1210040,12,001,52,#,1.7,#,0.13
1210040010,1994,1210040,12,001,52,#,2.2,#,0.12
1210040013,1994,1210040,12,001,52,#,2.3,#,0.16
1210040016,1994,1210040,12,001,52,#,2.2,#,0.12
1210040019,1994,1210040,12,001,52,#,3.3,#,0.1
1210040022,1994,1210040,12,001,52,#,3,#,0.095
1210040025,1994,1210040,12,001,52,#,3.2,#,0.12
1210040028,1994,1210040,12,001,52,#,3.2,#,0.13
1210040031,1994,1210040,12,001,52,#,3,#,0.12
1210040034,1994,1210040,12,001,52,#,2.7,#,0.16
1210050001,1994,1210050,12,001,53,#,2.4,#,0.15
1210050004,1994,1210050,12,001,53,#,2,#,0.13
1210050007,1994,1210050,12,001,53,#,2.1,#,0.16
1210050010,1994,1210050,12,001,53,#,2.5,#,0.14
1210050013,1994,1210050,12,001,53,#,2.1,#,0.2
