レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1993,1410010,14,001,01,1993,0413,1100,2,01,9,03,99,999,999,11.3,12.6,99999,4.7,E,99999
1410010002,1993,1410010,14,001,01,1993,0413,1700,2,01,8,03,99,999,999,14.3,15.7,99999,4.3,E,99999
1410010003,1993,1410010,14,001,01,1993,0413,2300,2,01,10,03,99,999,999,9,12.8,99999,5,E,99999
1410010004,1993,1410010,14,001,01,1993,0414,0500,2,01,9,03,99,999,999,7.4,11.7,99999,4.9,E,99999
1410010005,1993,1410010,14,001,01,1993,0511,1100,2,01,8,02,99,999,999,23.5,18.8,99999,4.3,E,99999
1410010006,1993,1410010,14,001,01,1993,0511,1700,2,01,9,02,99,999,999,23.5,22.3,99999,4.5,E,99999
1410010007,1993,1410010,14,001,01,1993,0511,2300,2,01,10,02,99,999,999,19,18.2,99999,5,E,99999
1410010008,1993,1410010,14,001,01,1993,0512,0500,2,01,9,02,99,999,999,16.2,16,99999,4.9,E,99999
1410010009,1993,1410010,14,001,01,1993,0601,1100,2,01,8,02,99,999,999,24.9,22.4,99999,4.2,E,99999
1410010010,1993,1410010,14,001,01,1993,0601,1700,2,01,9,02,99,999,999,25.2,23.7,99999,4.6,E,99999
1410010011,1993,1410010,14,001,01,1993,0601,2300,2,01,9,02,99,999,999,17.4,20.3,99999,4.6,E,99999
1410010012,1993,1410010,14,001,01,1993,0602,0500,2,01,8,02,99,999,999,16.8,19,99999,4.4,E,99999
1410010013,1993,1410010,14,001,01,1993,0720,1100,2,01,6,03,99,999,999,19.2,20.3,99999,3.3,E,99999
1410010014,1993,1410010,14,001,01,1993,0720,1700,2,01,9,03,99,999,999,18.9,20.2,99999,4.8,E,99999
1410010015,1993,1410010,14,001,01,1993,0720,2300,2,01,8,03,99,999,999,18,19,99999,4.1,E,99999
1410010016,1993,1410010,14,001,01,1993,0721,0500,2,01,10,03,99,999,999,17,19,99999,5.1,E,99999
1410010017,1993,1410010,14,001,01,1993,0817,1100,2,01,8,03,99,999,999,25.5,22.5,99999,3.9,E,99999
1410010018,1993,1410010,14,001,01,1993,0817,1700,2,01,11,03,99,999,999,26.5,23,99999,5.5,E,99999
1410010019,1993,1410010,14,001,01,1993,0817,2300,2,01,8,04,99,999,999,25,21.7,99999,4.4,E,99999
1410010020,1993,1410010,14,001,01,1993,0818,0500,2,01,11,04,99,999,999,24.3,21.3,99999,5.6,E,99999
1410010021,1993,1410010,14,001,01,1993,0921,1100,2,01,10,04,99,999,999,21.5,21,99999,5,E,99999
1410010022,1993,1410010,14,001,01,1993,0921,1700,2,01,10,03,99,999,999,21,20.7,99999,5.2,E,99999
1410010023,1993,1410010,14,001,01,1993,0921,2300,2,01,9,03,99,999,999,19.6,19.2,99999,4.9,E,99999
1410010024,1993,1410010,14,001,01,1993,0922,0500,2,01,9,03,99,999,999,19,18.8,99999,4.6,E,99999
1410010025,1993,1410010,14,001,01,1993,1005,1100,2,01,10,03,99,999,999,21.7,20.3,99999,5,E,99999
1410010026,1993,1410010,14,001,01,1993,1005,1700,2,01,11,03,99,999,999,21,19.9,99999,5.5,E,99999
1410010027,1993,1410010,14,001,01,1993,1005,2300,2,01,9,03,99,999,999,18.5,19,99999,4.6,E,99999
1410010028,1993,1410010,14,001,01,1993,1006,0500,2,01,10,03,99,999,999,16.8,18.5,99999,5,E,99999
1410010029,1993,1410010,14,001,01,1993,1109,1100,2,01,9,02,99,999,999,14.1,15.3,99999,4.9,E,99999
