レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1998,1410010,14,001,01,1998,0421,1115,2,01,4,02,99,999,999,26,19.2,99999,2.3,E,99999
1410010002,1998,1410010,14,001,01,1998,0421,1655,2,01,3,03,99,999,999,23,19.5,99999,1.68,E,99999
1410010003,1998,1410010,14,001,01,1998,0421,2255,2,01,4,03,99,999,999,20.9,18.5,99999,2.15,E,99999
1410010004,1998,1410010,14,001,01,1998,0422,0455,2,01,4,03,99,999,999,18.3,20,99999,2.24,E,99999
1410010005,1998,1410010,14,001,01,1998,0506,1105,2,01,4,03,99,999,999,22.5,20.5,99999,2.05,E,99999
1410010006,1998,1410010,14,001,01,1998,0506,1700,2,01,3,02,99,999,999,23,22.1,99999,1.93,E,99999
1410010007,1998,1410010,14,001,01,1998,0506,2255,2,01,4,04,99,999,999,21.2,22,99999,2.06,E,99999
1410010008,1998,1410010,14,001,01,1998,0507,0455,2,01,4,03,99,999,999,21,21,99999,2.27,E,99999
1410010009,1998,1410010,14,001,01,1998,0602,1050,2,01,7,03,99,999,999,24,22.5,99999,3.5,E,99999
1410010010,1998,1410010,14,001,01,1998,0602,1655,2,01,5,03,99,999,999,19.9,22,99999,2.93,E,99999
1410010011,1998,1410010,14,001,01,1998,0602,2255,2,01,7,03,99,999,999,17,22,99999,3.65,E,99999
1410010012,1998,1410010,14,001,01,1998,0603,0500,2,01,6,04,99,999,999,16.2,22,99999,3.25,E,99999
1410010013,1998,1410010,14,001,01,1998,0707,1105,2,01,3,02,99,999,999,30,27,99999,1.6,E,99999
1410010014,1998,1410010,14,001,01,1998,0707,1700,2,01,5,03,99,999,999,29.5,27.5,99999,2.8,E,99999
1410010015,1998,1410010,14,001,01,1998,0707,2250,2,01,4,02,99,999,999,27.5,27,99999,2.21,E,99999
1410010016,1998,1410010,14,001,01,1998,0708,0500,2,01,5,03,99,999,999,27.5,26.5,99999,2.63,E,99999
1410010017,1998,1410010,14,001,01,1998,0811,1105,2,01,4,02,99,999,999,33.2,26,99999,2,E,99999
1410010018,1998,1410010,14,001,01,1998,0811,1700,2,01,4,02,99,999,999,28.5,27.2,99999,2.32,E,99999
1410010019,1998,1410010,14,001,01,1998,0811,2255,2,01,4,02,99,999,999,26.5,26.2,99999,2.46,E,99999
1410010020,1998,1410010,14,001,01,1998,0812,0455,2,01,5,02,99,999,999,26,25,99999,2.78,E,99999
1410010021,1998,1410010,14,001,01,1998,0910,1110,2,01,3,02,99,999,999,28.5,26,99999,1.9,E,99999
1410010022,1998,1410010,14,001,01,1998,0910,1705,2,01,4,02,99,999,999,28.1,25.5,99999,2.4,E,99999
1410010023,1998,1410010,14,001,01,1998,0910,2300,2,01,3,02,99,999,999,22.6,23,99999,1.9,E,99999
1410010024,1998,1410010,14,001,01,1998,0911,0500,2,01,4,02,99,999,999,22.2,24.3,99999,2,E,99999
1410010025,1998,1410010,14,001,01,1998,1013,1050,2,01,4,03,99,999,999,25.5,21.4,99999,2.1,E,99999
1410010026,1998,1410010,14,001,01,1998,1013,1655,2,01,3,03,99,999,999,22.9,21.1,99999,1.96,E,99999
1410010027,1998,1410010,14,001,01,1998,1013,2250,2,01,4,03,99,999,999,18,20.2,99999,2.06,E,99999
1410010028,1998,1410010,14,001,01,1998,1014,0450,2,01,2,03,99,999,999,16.4,21.1,99999,1.4,E,99999
1410010029,1998,1410010,14,001,01,1998,1104,1055,2,01,2,02,99,999,999,21.7,19.9,99999,1.4,E,99999
1410010030,1998,1410010,14,001,01,1998,1104,1655,2,01,5,02,99,999,999,22.7,20.5,99999,2.78,E,99999
1410010031,1998,1410010,14,001,01,1998,1104,2255,2,01,1,03,99,999,999,20.2,19.8,99999,0.8,E,99999
1410010032,1998,1410010,14,001,01,1998,1105,0455,2,01,5,03,99,999,999,16.2,19.1,99999,2.78,E,99999
1410010033,1998,1410010,14,001,01,1998,1201,1105,2,01,3,02,99,999,999,16.2,15.3,99999,1.8,E,99999
1410010034,1998,1410010,14,001,01,1998,1201,1705,2,01,4,02,99,999,999,16,15.5,99999,2.25,E,99999
1410010035,1998,1410010,14,001,01,1998,1201,2300,2,01,2,02,99,999,999,14.1,15.2,99999,1.2,E,99999
1410010036,1998,1410010,14,001,01,1998,1202,0500,2,01,5,03,99,999,999,12.2,15.5,99999,2.5,E,99999
1410010037,1998,1410010,14,001,01,1999,0105,1050,2,01,4,02,99,999,999,7.9,9.9,99999,2.1,E,99999
1410010038,1998,1410010,14,001,01,1999,0105,1650,2,01,5,02,99,999,999,8,11.1,99999,2.6,E,99999
1410010039,1998,1410010,14,001,01,1999,0105,2255,2,01,4,02,99,999,999,5.9,10.6,99999,1.99,E,99999
