レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,1986,1410010,14,001,01,#,6.9,#,0.44
1410010005,1986,1410010,14,001,01,#,7,#,0.28
1410010009,1986,1410010,14,001,01,#,7,#,0.29
1410010013,1986,1410010,14,001,01,#,6.2,#,0.2
1410010017,1986,1410010,14,001,01,#,5.3,#,0.14
1410010021,1986,1410010,14,001,01,#,4.4,#,0.24
1410010025,1986,1410010,14,001,01,#,6.9,#,0.2
1410010029,1986,1410010,14,001,01,#,7.9,#,0.24
1410010033,1986,1410010,14,001,01,#,8.9,#,0.31
1410010037,1986,1410010,14,001,01,#,5.1,#,0.24
1410010041,1986,1410010,14,001,01,#,6.5,#,0.23
1410010045,1986,1410010,14,001,01,#,6.4,#,0.23
1410020001,1986,1410020,14,001,51,#,7.5,#,0.55
1410020005,1986,1410020,14,001,51,#,8.1,#,0.28
1410020009,1986,1410020,14,001,51,#,7.1,#,0.3
1410020013,1986,1410020,14,001,51,#,5.6,#,0.18
1410020017,1986,1410020,14,001,51,#,5.3,#,0.13
1410020021,1986,1410020,14,001,51,#,4.6,#,0.24
1410020025,1986,1410020,14,001,51,#,6.7,#,0.27
1410020029,1986,1410020,14,001,51,#,7.4,#,0.36
1410020033,1986,1410020,14,001,51,#,8.7,#,0.46
1410020037,1986,1410020,14,001,51,#,5.7,#,0.22
1410020041,1986,1410020,14,001,51,#,9.6,#,0.44
1410020045,1986,1410020,14,001,51,#,8.8,#,0.39
1410030001,1986,1410030,14,001,52,E,99999,#,0.44
1410030003,1986,1410030,14,001,52,E,99999,#,0.47
1410030005,1986,1410030,14,001,52,E,99999,#,0.36
1410030007,1986,1410030,14,001,52,E,99999,#,0.42
1410030009,1986,1410030,14,001,52,E,99999,#,0.37
1410030011,1986,1410030,14,001,52,E,99999,#,0.42
1410030013,1986,1410030,14,001,52,E,99999,#,0.4
1410030015,1986,1410030,14,001,52,E,99999,#,0.35
1410030017,1986,1410030,14,001,52,E,99999,#,0.28
1410030019,1986,1410030,14,001,52,E,99999,#,0.34
1410030021,1986,1410030,14,001,52,E,99999,#,0.21
1410030023,1986,1410030,14,001,52,E,99999,#,0.24
1410030025,1986,1410030,14,001,52,E,99999,#,0.49
1410030027,1986,1410030,14,001,52,E,99999,#,0.43
1410030029,1986,1410030,14,001,52,E,99999,#,0.49
1410030031,1986,1410030,14,001,52,E,99999,#,0.45
1410030033,1986,1410030,14,001,52,E,99999,#,0.57
1410030035,1986,1410030,14,001,52,E,99999,#,0.53
1410030037,1986,1410030,14,001,52,E,99999,#,0.62
1410030039,1986,1410030,14,001,52,E,99999,#,0.52
1410030041,1986,1410030,14,001,52,E,99999,#,0.7
1410030043,1986,1410030,14,001,52,E,99999,#,0.63
1410030045,1986,1410030,14,001,52,E,99999,#,0.72
1410030047,1986,1410030,14,001,52,E,99999,#,0.76
1410040001,1986,1410040,14,002,01,#,6.4,#,0.46
1410040005,1986,1410040,14,002,01,#,6.7,#,0.36
1410040009,1986,1410040,14,002,01,#,4.8,#,0.33
1410040013,1986,1410040,14,002,01,#,4.7,#,0.32
1410040017,1986,1410040,14,002,01,#,4.5,#,0.23
1410040025,1986,1410040,14,002,01,#,3.3,#,0.24
1410040029,1986,1410040,14,002,01,#,5.2,#,0.36
1410040033,1986,1410040,14,002,01,#,6.5,#,0.45
1410040037,1986,1410040,14,002,01,#,7.6,#,0.62
1410040041,1986,1410040,14,002,01,#,8.4,#,0.5
1410040045,1986,1410040,14,002,01,#,9.9,#,0.64
1410040053,1986,1410040,14,002,01,#,9.2,#,0.64
1410050001,1986,1410050,14,002,02,#,7.7,#,0.64
