レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1990,1210010,12,001,01,#,7,#,8.7,#,4,#,13,#,290,#,33000,E,99999
1210010002,1990,1210010,12,001,01,#,7,#,9,#,3.7,#,13,#,290,E,99999,E,99999
1210010003,1990,1210010,12,001,01,#,7,#,9.7,#,2.4,#,17,#,200,E,99999,E,99999
1210010004,1990,1210010,12,001,01,#,7.1,#,9,#,2.9,#,5.3,#,25,#,7900,E,99999
1210010005,1990,1210010,12,001,01,#,7.2,#,8.9,#,1.5,#,3.9,#,28,E,99999,E,99999
1210010006,1990,1210010,12,001,01,#,7.2,#,8.5,#,1.5,#,6.3,#,52,E,99999,E,99999
1210010007,1990,1210010,12,001,01,#,7.3,#,7.7,#,2.6,#,4.2,#,18,#,70000,E,99999
1210010008,1990,1210010,12,001,01,#,7.5,#,9,#,3.3,#,4.5,#,13,E,99999,E,99999
1210010009,1990,1210010,12,001,01,#,7.5,#,8.6,#,2.8,#,4.3,#,9,E,99999,E,99999
1210010010,1990,1210010,12,001,01,#,7.7,#,8.6,#,2.6,#,4.7,#,18,#,11000,E,99999
1210010011,1990,1210010,12,001,01,#,8.3,#,9.8,#,2.5,#,5,#,12,E,99999,E,99999
1210010012,1990,1210010,12,001,01,#,7.8,#,10,#,1.9,#,4.2,#,15,E,99999,E,99999
1210010013,1990,1210010,12,001,01,#,7.6,#,7.5,#,3.5,#,5.5,#,14,#,7000,E,99999
1210010014,1990,1210010,12,001,01,#,8.9,#,14,#,5.8,#,6.6,#,21,E,99999,E,99999
1210010015,1990,1210010,12,001,01,#,9,#,12,#,4.7,#,6.7,#,17,E,99999,E,99999
1210010016,1990,1210010,12,001,01,#,7.7,#,7.9,#,2.8,#,4.1,#,11,#,23000,E,99999
1210010017,1990,1210010,12,001,01,#,8.6,#,11,#,3.5,#,4.5,#,10,E,99999,E,99999
1210010018,1990,1210010,12,001,01,#,8,#,8.8,#,3.7,#,5.4,#,1,E,99999,E,99999
1210010019,1990,1210010,12,001,01,#,7.5,#,9.3,#,0.9,#,1.7,#,15,#,33000,E,99999
1210010020,1990,1210010,12,001,01,#,7.5,#,9.8,#,0.9,#,2,#,15,E,99999,E,99999
1210010021,1990,1210010,12,001,01,#,7.5,#,9.6,#,0.8,#,1.9,#,14,E,99999,E,99999
1210010022,1990,1210010,12,001,01,#,7.2,#,9,#,1.4,#,6.6,#,72,#,33000,E,99999
1210010023,1990,1210010,12,001,01,#,7.3,#,9.1,#,1.2,#,5.7,#,50,E,99999,E,99999
1210010024,1990,1210010,12,001,01,#,7.3,#,9.2,#,1.2,#,4.8,#,44,E,99999,E,99999
1210010025,1990,1210010,12,001,01,#,7.4,#,10,#,0.5,#,3.2,#,51,#,13000,E,99999
1210010026,1990,1210010,12,001,01,#,7.3,#,11,#,0.8,#,3.3,#,55,E,99999,E,99999
1210010027,1990,1210010,12,001,01,#,7.3,#,10,#,0.9,#,2.8,#,42,E,99999,E,99999
1210010028,1990,1210010,12,001,01,#,7.4,#,13,#,1.9,#,2,#,5,#,7900,E,99999
1210010029,1990,1210010,12,001,01,#,7.5,#,12,#,1.9,#,2.2,#,5,E,99999,E,99999
1210010030,1990,1210010,12,001,01,#,7.5,#,12,#,2.4,#,2.3,#,6,E,99999,E,99999
1210010031,1990,1210010,12,001,01,#,7.1,#,11,#,2.7,#,3.1,#,7,#,7900,E,99999
1210010032,1990,1210010,12,001,01,#,7.1,#,11,#,2.9,#,3.2,#,7,E,99999,E,99999
1210010033,1990,1210010,12,001,01,#,7.1,#,11,#,2.6,#,3.2,#,7,E,99999,E,99999
1210010034,1990,1210010,12,001,01,#,7.1,#,11,#,2.3,#,2.6,#,11,#,3300,E,99999
1210010035,1990,1210010,12,001,01,#,7.1,#,10,#,2.6,#,3.2,#,10,E,99999,E,99999
1210010036,1990,1210010,12,001,01,#,7.2,#,10,#,2.4,#,3.1,#,12,E,99999,E,99999
1210020001,1990,1210020,12,001,02,#,6.9,#,7.6,#,4.3,#,14,#,210,#,17000,E,99999
1210020002,1990,1210020,12,001,02,#,6.9,#,8.2,#,3,#,10,#,120,E,99999,E,99999
1210020003,1990,1210020,12,001,02,#,7,#,8.7,#,3.1,#,13,#,210,E,99999,E,99999
1210020004,1990,1210020,12,001,02,#,7.1,#,7.8,#,3.1,#,5.6,#,37,#,3300,E,99999
1210020005,1990,1210020,12,001,02,#,7.2,#,8.3,#,3.1,#,7.1,#,49,E,99999,E,99999
1210020006,1990,1210020,12,001,02,#,7.2,#,8,#,2.6,#,4.4,#,14,E,99999,E,99999
1210020007,1990,1210020,12,001,02,#,7.2,#,6.2,#,3.2,#,4.9,#,13,#,17000,E,99999
1210020008,1990,1210020,12,001,02,#,7.3,#,7.3,#,3.9,#,5.3,#,18,E,99999,E,99999
1210020009,1990,1210020,12,001,02,#,7.3,#,6.9,#,3.6,#,5.3,#,9,E,99999,E,99999
1210020010,1990,1210020,12,001,02,#,7.3,#,7.2,#,3,#,5.8,#,14,#,17000,E,99999
1210020011,1990,1210020,12,001,02,#,7.4,#,8,#,4.1,#,6.6,#,20,E,99999,E,99999
1210020012,1990,1210020,12,001,02,#,7.3,#,7.4,#,2.5,#,6,#,16,E,99999,E,99999
1210020013,1990,1210020,12,001,02,#,7.3,#,7.3,#,4.1,#,6.3,#,29,#,1700,E,99999
1210020014,1990,1210020,12,001,02,#,8.2,#,12,#,6.3,#,7.5,#,17,E,99999,E,99999
1210020015,1990,1210020,12,001,02,#,7.5,#,8.4,#,3.5,#,6.8,#,19,E,99999,E,99999
1210020016,1990,1210020,12,001,02,#,7.7,#,7.8,#,3.2,#,4.3,#,16,#,22000,E,99999
1210020017,1990,1210020,12,001,02,#,8.2,#,10,#,4.6,#,5.1,#,18,E,99999,E,99999
1210020018,1990,1210020,12,001,02,#,7.8,#,8.3,#,4.1,#,4.6,#,16,E,99999,E,99999
1210020019,1990,1210020,12,001,02,#,7.5,#,9.5,#,1.2,#,2.1,#,8,#,23000,E,99999
1210020020,1990,1210020,12,001,02,#,7.5,#,9.5,#,1.1,#,2.2,#,7,E,99999,E,99999
1210020021,1990,1210020,12,001,02,#,7.5,#,9.3,#,1.2,#,2,#,8,E,99999,E,99999
1210020022,1990,1210020,12,001,02,#,7.2,#,8.9,#,2.2,#,6.6,#,84,#,14000,E,99999
1210020023,1990,1210020,12,001,02,#,7.3,#,8.7,#,1,#,3.6,#,23,E,99999,E,99999
1210020024,1990,1210020,12,001,02,#,7.3,#,8.6,#,1.3,#,3.6,#,22,E,99999,E,99999
1210020025,1990,1210020,12,001,02,#,7.4,#,10,#,0.6,#,3,#,46,#,17000,E,99999
1210020026,1990,1210020,12,001,02,#,7.3,#,10,#,1.1,#,3.2,#,35,E,99999,E,99999
1210020027,1990,1210020,12,001,02,#,7.3,#,10,#,1.3,#,2.7,#,20,E,99999,E,99999
1210020028,1990,1210020,12,001,02,#,7.4,#,12,#,2.3,#,2.8,#,3,#,17000,E,99999
1210020029,1990,1210020,12,001,02,#,7.5,#,11,#,4,#,3,#,4,E,99999,E,99999
1210020030,1990,1210020,12,001,02,#,7.4,#,11,#,3.2,#,2.7,#,3,E,99999,E,99999
1210020031,1990,1210020,12,001,02,#,7.1,#,11,#,2.8,#,3.7,#,5,#,24000,E,99999
1210020032,1990,1210020,12,001,02,#,7,#,11,#,2.7,#,3.6,#,4,E,99999,E,99999
1210020033,1990,1210020,12,001,02,#,7.1,#,10,#,3,#,4.1,#,7,E,99999,E,99999
1210020034,1990,1210020,12,001,02,#,7.2,#,11,#,2.7,#,3.5,#,7,#,4900,E,99999
1210020035,1990,1210020,12,001,02,#,7.2,#,10,#,3,#,3.6,#,7,E,99999,E,99999
1210020036,1990,1210020,12,001,02,#,7.2,#,10,#,2.9,#,3.5,#,7,E,99999,E,99999
1210030001,1990,1210030,12,001,51,#,7,#,10,#,3,#,10,#,230,#,13000,E,99999
1210030002,1990,1210030,12,001,51,#,7.1,#,10,#,2.5,#,8.2,#,190,E,99999,E,99999
1210030003,1990,1210030,12,001,51,#,7,#,9.3,#,0.8,#,2.9,#,19,#,2200,E,99999
1210030004,1990,1210030,12,001,51,#,7.1,#,9.3,#,1.2,#,3.3,#,29,E,99999,E,99999
1210030005,1990,1210030,12,001,51,#,7.2,#,8.4,#,1.4,#,3.2,#,9,#,1700,E,99999
1210030006,1990,1210030,12,001,51,#,7.3,#,8.9,#,1.9,#,3.4,#,10,E,99999,E,99999
1210030007,1990,1210030,12,001,51,#,7.3,#,7.8,#,1.5,#,4,#,23,#,4900,E,99999
1210030008,1990,1210030,12,001,51,#,7.5,#,8.6,#,1.6,#,4,#,24,E,99999,E,99999
1210030009,1990,1210030,12,001,51,#,7.7,#,9.7,#,2.9,#,5,#,14,#,1400,E,99999
1210030010,1990,1210030,12,001,51,#,8.6,#,12,#,4.1,#,5.6,#,15,E,99999,E,99999
1210030011,1990,1210030,12,001,51,#,7.6,#,9.4,#,1.5,#,3.2,#,7,#,3300,E,99999
1210030012,1990,1210030,12,001,51,#,7.9,#,10,#,2.1,#,3.4,#,8,E,99999,E,99999
1210030013,1990,1210030,12,001,51,#,7.5,#,9.7,#,0.6,#,1.6,#,7,#,11000,E,99999
1210030014,1990,1210030,12,001,51,#,7.4,#,9.9,#,0.9,#,1.9,#,13,E,99999,E,99999
1210030015,1990,1210030,12,001,51,#,7.3,#,9.4,#,0.7,#,4,#,29,#,13000,E,99999
1210030016,1990,1210030,12,001,51,#,7.4,#,9.4,#,0.8,#,3.5,#,24,E,99999,E,99999
1210030017,1990,1210030,12,001,51,#,7.4,#,10,<,0.5,#,2.4,#,34,#,9200,E,99999
1210030018,1990,1210030,12,001,51,#,7.4,#,10,<,0.5,#,2.4,#,30,E,99999,E,99999
1210030019,1990,1210030,12,001,51,#,7.5,#,12,#,2,#,2.1,#,5,#,2400,E,99999
1210030020,1990,1210030,12,001,51,#,7.5,#,12,#,2.1,#,2.2,#,7,E,99999,E,99999
1210030021,1990,1210030,12,001,51,#,6.7,#,12,#,2,#,2.8,#,5,#,7900,E,99999
1210030022,1990,1210030,12,001,51,#,6.9,#,11,#,2.3,#,2.6,#,5,E,99999,E,99999
1210030023,1990,1210030,12,001,51,#,6.9,#,11,#,2.2,#,2.6,#,7,#,2400,E,99999
1210030024,1990,1210030,12,001,51,#,7,#,11,#,1.8,#,2.6,#,9,E,99999,E,99999
1210040001,1990,1210040,12,001,52,#,6.9,#,9.4,#,4.8,#,9.4,#,390,#,14000,E,99999
1210040002,1990,1210040,12,001,52,#,7,#,9.1,#,3,#,10,#,280,E,99999,E,99999
1210040003,1990,1210040,12,001,52,#,7.1,#,8.7,#,0.9,#,3.1,#,20,#,4900,E,99999
1210040004,1990,1210040,12,001,52,#,7.2,#,9.1,#,1,#,4.6,#,32,E,99999,E,99999
1210040005,1990,1210040,12,001,52,#,7.3,#,8.1,#,1.8,#,3.8,#,21,#,1700,E,99999
1210040006,1990,1210040,12,001,52,#,7.5,#,9,#,2.2,#,4.3,#,22,E,99999,E,99999
1210040007,1990,1210040,12,001,52,#,7.6,#,8.5,#,1.8,#,4.2,#,27,#,3300,E,99999
1210040008,1990,1210040,12,001,52,#,7.8,#,9.2,#,2.2,#,4.8,#,25,E,99999,E,99999
1210040009,1990,1210040,12,001,52,#,8.4,#,9.2,#,3.1,#,5.3,#,15,#,1700,E,99999
1210040010,1990,1210040,12,001,52,#,8.9,#,12,#,5,#,5.9,#,15,E,99999,E,99999
1210040011,1990,1210040,12,001,52,#,7.9,#,8.9,#,1.6,#,3.6,#,3,#,2200,E,99999
1210040012,1990,1210040,12,001,52,#,8.3,#,10,#,2.8,#,4.2,#,4,E,99999,E,99999
1210040013,1990,1210040,12,001,52,#,7.5,#,9.9,#,0.7,#,1.9,#,14,#,7900,E,99999
1210040014,1990,1210040,12,001,52,#,7.5,#,9.9,#,0.5,#,1.6,#,12,E,99999,E,99999
1210040015,1990,1210040,12,001,52,#,7.3,#,9.3,#,1.2,#,5.5,#,45,#,17000,E,99999
1210040016,1990,1210040,12,001,52,#,7.3,#,9.4,#,1,#,4.6,#,44,E,99999,E,99999
1210040017,1990,1210040,12,001,52,#,7.4,#,10,#,0.6,#,3,#,51,#,11000,E,99999
1210040018,1990,1210040,12,001,52,#,7.3,#,11,#,1,#,2.7,#,44,E,99999,E,99999
1210040019,1990,1210040,12,001,52,#,7.5,#,12,#,1.8,#,2,#,4,#,2200,E,99999
1210040020,1990,1210040,12,001,52,#,7.2,#,12,#,1.7,#,2,#,5,E,99999,E,99999
1210040021,1990,1210040,12,001,52,#,7,#,11,#,2.1,#,2.7,#,6,#,3100,E,99999
1210040022,1990,1210040,12,001,52,#,7.1,#,11,#,2.1,#,2.8,#,6,E,99999,E,99999
1210040023,1990,1210040,12,001,52,#,7,#,11,#,2,#,2.7,#,11,#,8000,E,99999
1210040024,1990,1210040,12,001,52,#,7.1,#,11,#,1.7,#,2.7,#,12,E,99999,E,99999
1210050001,1990,1210050,12,001,53,#,7,#,8.3,#,5.8,#,18,#,420,#,17000,E,99999
1210050002,1990,1210050,12,001,53,#,7,#,8.5,#,4.7,#,20,#,370,E,99999,E,99999
1210050003,1990,1210050,12,001,53,#,7,#,9.3,#,3.8,#,15,#,370,E,99999,E,99999
1210050004,1990,1210050,12,001,53,#,7,#,8,#,3,#,5.8,#,43,#,23000,E,99999
1210050005,1990,1210050,12,001,53,#,7.2,#,8.3,#,3.6,#,9.5,#,72,E,99999,E,99999
1210050006,1990,1210050,12,001,53,#,7.2,#,8.3,#,1.7,#,3.8,#,14,E,99999,E,99999
1210050007,1990,1210050,12,001,53,#,7.2,#,6.5,#,2.7,#,4.8,#,12,#,170000,E,99999
1210050008,1990,1210050,12,001,53,#,7.3,#,7.3,#,3.7,#,5,#,11,E,99999,E,99999
1210050009,1990,1210050,12,001,53,#,7.3,#,6.3,#,3.8,#,5,#,12,E,99999,E,99999
1210050010,1990,1210050,12,001,53,#,7.2,#,6.3,#,2.6,#,5,#,14,#,33000,E,99999
1210050011,1990,1210050,12,001,53,#,7.3,#,6.7,#,2.6,#,5.2,#,14,E,99999,E,99999
1210050012,1990,1210050,12,001,53,#,7.4,#,7,#,2.6,#,5.4,#,16,E,99999,E,99999
1210050013,1990,1210050,12,001,53,#,7.3,#,6.9,#,3.1,#,6.2,#,23,#,13000,E,99999
1210050014,1990,1210050,12,001,53,#,7.5,#,10,#,5.2,#,6.9,#,17,E,99999,E,99999
1210050015,1990,1210050,12,001,53,#,7.4,#,7.2,#,4.7,#,6.7,#,18,E,99999,E,99999
1210050016,1990,1210050,12,001,53,#,7.6,#,7,#,3.2,#,4.8,#,21,#,49000,E,99999
1210050017,1990,1210050,12,001,53,#,8.5,#,11,#,6.3,#,5.1,#,13,E,99999,E,99999
1210050018,1990,1210050,12,001,53,#,8.1,#,9.1,#,4.3,#,4.9,#,2,E,99999,E,99999
1210050019,1990,1210050,12,001,53,#,7.4,#,9.1,#,1.1,#,1.9,#,7,#,23000,E,99999
1210050020,1990,1210050,12,001,53,#,7.5,#,9.5,#,1.1,#,2.4,#,20,E,99999,E,99999
1210050021,1990,1210050,12,001,53,#,7.5,#,9.5,#,1.1,#,2,#,9,E,99999,E,99999
1210050022,1990,1210050,12,001,53,#,7.2,#,8.7,#,2.7,#,9.5,#,140,#,33000,E,99999
1210050023,1990,1210050,12,001,53,#,7.3,#,9,#,1.9,#,6.6,#,99,E,99999,E,99999
1210050024,1990,1210050,12,001,53,#,7.3,#,9.1,#,1.6,#,5.7,#,77,E,99999,E,99999
1210050025,1990,1210050,12,001,53,#,7.4,#,10,#,0.6,#,3.2,#,47,#,24000,E,99999
1210050026,1990,1210050,12,001,53,#,7.3,#,10,#,1,#,3.4,#,48,E,99999,E,99999
1210050027,1990,1210050,12,001,53,#,7.3,#,10,#,1,#,3.4,#,47,E,99999,E,99999
1210050028,1990,1210050,12,001,53,#,7.4,#,11,#,2.3,#,2.6,#,3,#,2200,E,99999
1210050029,1990,1210050,12,001,53,#,7.4,#,11,#,2.6,#,2.8,#,3,E,99999,E,99999
1210050030,1990,1210050,12,001,53,#,7.5,#,11,#,2.8,#,2.7,#,3,E,99999,E,99999
1210050031,1990,1210050,12,001,53,#,7.1,#,10,#,2.3,#,3.7,#,6,#,17000,E,99999
1210050032,1990,1210050,12,001,53,#,7.1,#,10,#,2.8,#,3.5,#,5,E,99999,E,99999
1210050033,1990,1210050,12,001,53,#,7.2,#,10,#,3.7,#,3.9,#,6,E,99999,E,99999
