レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,1988,1310010,13,001,01,1988,0419,1030,2,01,7.8,02,99,999,999,21.5,15.5,141.7,39,E,99999
1310010002,1988,1310010,13,001,01,1988,0419,1540,2,01,7.8,02,99,999,999,20,17,35.82,39,E,99999
1310010003,1988,1310010,13,001,01,1988,0419,2050,2,01,8.1,02,99,999,999,14.5,15.5,84.75,40.5,E,99999
1310010004,1988,1310010,13,001,01,1988,0510,1030,2,01,6.8,04,99,999,999,17.7,13.7,24.94,34,E,99999
1310010005,1988,1310010,13,001,01,1988,0510,1515,2,01,6.7,04,99,999,999,17.5,14.7,57.75,33.5,E,99999
1310010006,1988,1310010,13,001,01,1988,0510,2040,2,01,7.4,04,99,999,999,15.2,14.2,51.28,37,E,99999
1310010007,1988,1310010,13,001,01,1988,0607,1010,2,01,7.3,02,99,999,999,26.5,21.3,108.61,36.5,E,99999
1310010008,1988,1310010,13,001,01,1988,0607,1520,2,01,6.6,02,99,999,999,29.7,23.6,94.65,33,E,99999
1310010009,1988,1310010,13,001,01,1988,0607,2020,2,01,6.5,02,99,999,999,22.1,21.7,66.95,32.5,E,99999
1310010010,1988,1310010,13,001,01,1988,0705,1000,2,01,8.2,04,99,999,999,23.4,19.5,248.61,41,E,99999
1310010011,1988,1310010,13,001,01,1988,0705,1400,2,01,7.5,04,99,999,999,22.2,19.6,224.17,37.5,E,99999
1310010012,1988,1310010,13,001,01,1988,0705,1800,2,01,7.1,04,99,999,999,21.2,19.5,200.61,35.5,E,99999
1310010013,1988,1310010,13,001,01,1988,0705,2200,2,01,8.4,04,99,999,999,19.9,19,162.43,42,E,99999
1310010014,1988,1310010,13,001,01,1988,0706,0200,2,01,7.8,04,99,999,999,19.5,19,223.31,39,E,99999
1310010015,1988,1310010,13,001,01,1988,0706,0600,2,01,7.1,04,99,999,999,20.2,19.1,172.46,35.5,E,99999
1310010016,1988,1310010,13,001,01,1988,0706,1000,2,01,8.1,04,99,999,999,24.9,19.9,156.67,40.5,E,99999
1310010017,1988,1310010,13,001,01,1988,0809,1000,2,01,6.7,02,99,999,999,31.4,27.8,0,33.5,E,99999
1310010018,1988,1310010,13,001,01,1988,0809,1440,2,01,7,02,99,999,999,32.3,29.6,31.99,35,E,99999
1310010019,1988,1310010,13,001,01,1988,0809,2000,2,01,7.3,04,99,999,999,26.2,27.9,9.54,36.5,E,99999
1310010020,1988,1310010,13,001,01,1988,0906,1030,2,01,7.6,10,99,999,999,21.5,20.9,90.45,38,E,99999
1310010021,1988,1310010,13,001,01,1988,0906,1545,2,01,8.3,10,99,999,999,22,20.5,179.31,41.5,E,99999
1310010022,1988,1310010,13,001,01,1988,0906,2140,2,01,8.3,10,99,999,999,20.5,20,60.77,41.5,E,99999
