レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1994,1410010,14,001,01,1994,0412,1100,2,01,8,02,99,999,999,19.2,15.7,99999,4,E,99999
1410010002,1994,1410010,14,001,01,1994,0412,1700,2,01,10,03,99,999,999,17.8,15.5,99999,5.3,E,99999
1410010003,1994,1410010,14,001,01,1994,0412,2300,2,01,9,04,99,999,999,15,15.5,99999,4.5,E,99999
1410010004,1994,1410010,14,001,01,1994,0413,0500,2,01,10,03,99,999,999,15.2,15,99999,5.4,E,99999
1410010005,1994,1410010,14,001,01,1994,0510,1100,2,01,7,02,99,999,999,22.9,21.5,99999,3.5,E,99999
1410010006,1994,1410010,14,001,01,1994,0510,1700,2,01,11,02,99,999,999,24,23,99999,5.6,E,99999
1410010007,1994,1410010,14,001,01,1994,0510,2300,2,01,8,03,99,999,999,20.5,20,99999,4.2,E,99999
1410010008,1994,1410010,14,001,01,1994,0511,0500,2,01,11,03,99,999,999,18.5,19,99999,5.5,E,99999
1410010009,1994,1410010,14,001,01,1994,0601,1100,2,01,8,03,99,999,999,25,21.6,99999,4.1,E,99999
1410010010,1994,1410010,14,001,01,1994,0601,1700,2,01,7,04,99,999,999,23,21.6,99999,3.7,E,99999
1410010011,1994,1410010,14,001,01,1994,0601,2300,2,01,8,03,99,999,999,20.7,21,99999,4.4,E,99999
1410010012,1994,1410010,14,001,01,1994,0602,0500,2,01,7,03,99,999,999,19,20.5,99999,3.9,E,99999
1410010013,1994,1410010,14,001,01,1994,0705,1100,2,01,8,02,99,999,999,33.5,26.2,99999,4.2,E,99999
1410010014,1994,1410010,14,001,01,1994,0705,1700,2,01,9,02,99,999,999,35.9,27.6,99999,4.9,E,99999
1410010015,1994,1410010,14,001,01,1994,0705,2300,2,01,9,02,99,999,999,31.2,27.2,99999,4.7,E,99999
1410010016,1994,1410010,14,001,01,1994,0706,0500,2,01,9,02,99,999,999,30.3,27.1,99999,4.5,E,99999
1410010017,1994,1410010,14,001,01,1994,0802,1100,2,01,7,02,99,999,999,33.9,27.2,99999,3.9,E,99999
1410010018,1994,1410010,14,001,01,1994,0802,1700,2,01,8,02,99,999,999,35.7,28.6,99999,4.2,E,99999
1410010019,1994,1410010,14,001,01,1994,0802,2300,2,01,8,02,99,999,999,29.8,27.5,99999,4.3,E,99999
1410010020,1994,1410010,14,001,01,1994,0803,0500,2,01,7,02,99,999,999,28.5,26.8,99999,3.7,E,99999
1410010021,1994,1410010,14,001,01,1994,0906,1100,2,01,6,02,99,999,999,30.6,25.6,99999,3.2,E,99999
1410010022,1994,1410010,14,001,01,1994,0906,1700,2,01,9,02,99,999,999,31,26.2,99999,4.8,E,99999
1410010023,1994,1410010,14,001,01,1994,0906,2300,2,01,6,02,99,999,999,25.5,25.5,99999,3.4,E,99999
1410010024,1994,1410010,14,001,01,1994,0907,0500,2,01,9,02,99,999,999,24,24.1,99999,4.8,E,99999
1410010025,1994,1410010,14,001,01,1994,1012,1100,2,01,7,03,99,999,999,22.8,21.2,99999,3.5,E,99999
1410010026,1994,1410010,14,001,01,1994,1012,1700,2,01,6,03,99,999,999,24.7,22,99999,3.3,E,99999
1410010027,1994,1410010,14,001,01,1994,1012,2300,2,01,6,03,99,999,999,25,21.8,99999,3.4,E,99999
1410010028,1994,1410010,14,001,01,1994,1013,0500,2,01,5,03,99,999,999,25.3,21.7,99999,2.7,E,99999
1410010029,1994,1410010,14,001,01,1994,1108,1100,2,01,9,03,99,999,999,13.2,15.5,99999,4.5,E,99999
1410010030,1994,1410010,14,001,01,1994,1108,1700,2,01,9,02,99,999,999,14.6,15.1,99999,4.6,E,99999
1410010031,1994,1410010,14,001,01,1994,1108,2300,2,01,8,02,99,999,999,11,14.2,99999,4,E,99999
1410010032,1994,1410010,14,001,01,1994,1109,0500,2,01,7,02,99,999,999,9.1,13.6,99999,3.9,E,99999
1410010033,1994,1410010,14,001,01,1994,1206,1100,2,01,8,02,99,999,999,11.8,12.7,99999,4,E,99999
1410010034,1994,1410010,14,001,01,1994,1206,1700,2,01,8,02,99,999,999,12.5,13,99999,4.4,E,99999
1410010035,1994,1410010,14,001,01,1994,1206,2300,2,01,7,02,99,999,999,8.5,12,99999,3.5,E,99999
1410010036,1994,1410010,14,001,01,1994,1207,0500,2,01,7,02,99,999,999,5,11.5,99999,3.8,E,99999
1410010037,1994,1410010,14,001,01,1995,0111,1100,2,01,8,02,99,999,999,10.5,9.5,99999,4,E,99999
1410010038,1994,1410010,14,001,01,1995,0111,1700,2,01,6,02,99,999,999,11.4,11,99999,3.4,E,99999
1410010039,1994,1410010,14,001,01,1995,0111,2300,2,01,7,02,99,999,999,7.3,9.5,99999,3.5,E,99999
1410010040,1994,1410010,14,001,01,1995,0112,0500,2,01,7,02,99,999,999,4.2,9,99999,3.8,E,99999
