レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,2000,1410010,14,001,01,2000,0418,1100,2,01,0.1,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010002,2000,1410010,14,001,01,2000,0418,1705,2,01,0.12,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010003,2000,1410010,14,001,01,2000,0418,2255,2,01,0.12,99,99,999,999,99999,99999,99999,0.62,E,99999
1410010004,2000,1410010,14,001,01,2000,0419,0450,2,01,0.13,99,99,999,999,99999,99999,99999,0.65,E,99999
1410010005,2000,1410010,14,001,01,2000,0509,1105,2,01,0.1,99,99,999,999,99999,99999,99999,0.7,E,99999
1410010006,2000,1410010,14,001,01,2000,0509,1700,2,01,0.14,99,99,999,999,99999,99999,99999,0.7,E,99999
1410010007,2000,1410010,14,001,01,2000,0509,2300,2,01,0.14,99,99,999,999,99999,99999,99999,0.7,E,99999
1410010008,2000,1410010,14,001,01,2000,0510,0450,2,01,0.15,99,99,999,999,99999,99999,99999,0.73,E,99999
1410010009,2000,1410010,14,001,01,2000,0606,1105,2,01,0.1,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010010,2000,1410010,14,001,01,2000,0606,1655,2,01,0.14,99,99,999,999,99999,99999,99999,0.7,E,99999
1410010011,2000,1410010,14,001,01,2000,0606,2250,2,01,0.13,99,99,999,999,99999,99999,99999,0.65,E,99999
1410010012,2000,1410010,14,001,01,2000,0607,0450,2,01,0.13,99,99,999,999,99999,99999,99999,0.65,E,99999
1410010013,2000,1410010,14,001,01,2000,0718,1100,2,01,0.1,99,99,999,999,99999,99999,99999,0.7,E,99999
1410010014,2000,1410010,14,001,01,2000,0718,1655,2,01,0.15,99,99,999,999,99999,99999,99999,0.75,E,99999
1410010015,2000,1410010,14,001,01,2000,0718,2300,2,01,0.15,99,99,999,999,99999,99999,99999,0.75,E,99999
1410010016,2000,1410010,14,001,01,2000,0719,0450,2,01,0.15,99,99,999,999,99999,99999,99999,0.75,E,99999
1410010017,2000,1410010,14,001,01,2000,0808,1100,2,01,0.1,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010018,2000,1410010,14,001,01,2000,0808,1650,2,01,0.12,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010019,2000,1410010,14,001,01,2000,0808,2300,2,01,0.12,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010020,2000,1410010,14,001,01,2000,0809,0500,2,01,0.12,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010021,2000,1410010,14,001,01,2000,0919,1100,2,01,0.1,99,99,999,999,99999,99999,99999,0.8,E,99999
1410010022,2000,1410010,14,001,01,2000,0919,1700,2,01,0.15,99,99,999,999,99999,99999,99999,0.75,E,99999
1410010023,2000,1410010,14,001,01,2000,0919,2300,2,01,0.14,99,99,999,999,99999,99999,99999,0.7,E,99999
1410010024,2000,1410010,14,001,01,2000,0920,0500,2,01,0.14,99,99,999,999,99999,99999,99999,0.7,E,99999
1410010025,2000,1410010,14,001,01,2000,1011,1100,2,01,0.1,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010026,2000,1410010,14,001,01,2000,1011,1700,2,01,0.13,99,99,999,999,99999,99999,99999,0.63,E,99999
1410010027,2000,1410010,14,001,01,2000,1011,2305,2,01,0.12,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010028,2000,1410010,14,001,01,2000,1012,0500,2,01,0.12,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010029,2000,1410010,14,001,01,2000,1107,1115,2,01,0.1,99,99,999,999,99999,99999,99999,0.8,E,99999
1410010030,2000,1410010,14,001,01,2000,1107,1710,2,01,0.16,99,99,999,999,99999,99999,99999,0.81,E,99999
1410010031,2000,1410010,14,001,01,2000,1107,2300,2,01,0.16,99,99,999,999,99999,99999,99999,0.8,E,99999
1410010032,2000,1410010,14,001,01,2000,1108,0505,2,01,0.16,99,99,999,999,99999,99999,99999,0.8,E,99999
1410010033,2000,1410010,14,001,01,2000,1207,1055,2,01,0.1,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010034,2000,1410010,14,001,01,2000,1207,1700,2,01,0.13,99,99,999,999,99999,99999,99999,0.65,E,99999
1410010035,2000,1410010,14,001,01,2000,1207,2300,2,01,0.12,99,99,999,999,99999,99999,99999,0.61,E,99999
1410010036,2000,1410010,14,001,01,2000,1208,0455,2,01,0.12,99,99,999,999,99999,99999,99999,0.62,E,99999
1410010037,2000,1410010,14,001,01,2001,0109,1055,2,01,0.1,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010038,2000,1410010,14,001,01,2001,0109,1705,2,01,0.13,99,99,999,999,99999,99999,99999,0.65,E,99999
1410010039,2000,1410010,14,001,01,2001,0109,2255,2,01,0.14,99,99,999,999,99999,99999,99999,0.7,E,99999
1410010040,2000,1410010,14,001,01,2001,0110,0500,2,01,0.13,99,99,999,999,99999,99999,99999,0.65,E,99999
1410010041,2000,1410010,14,001,01,2001,0206,1100,2,01,0.1,99,99,999,999,99999,99999,99999,0.6,E,99999
1410010042,2000,1410010,14,001,01,2001,0206,1705,2,01,0.12,99,99,999,999,99999,99999,99999,0.61,E,99999
1410010043,2000,1410010,14,001,01,2001,0206,2255,2,01,0.12,99,99,999,999,99999,99999,99999,0.6,E,99999
