レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1994,1210010,12,001,01,#,7.2,#,9.8,#,1.3,#,3.1,#,11,#,2200,E,99999
1210010002,1994,1210010,12,001,01,#,7.4,#,10,#,1.9,#,3.9,#,16,E,99999,E,99999
1210010003,1994,1210010,12,001,01,#,7.5,#,9.5,#,3,#,5.9,#,47,E,99999,E,99999
1210010004,1994,1210010,12,001,01,#,7.2,#,9.3,#,1.4,#,3.4,#,18,#,7300,E,99999
1210010005,1994,1210010,12,001,01,#,7.4,#,9.6,#,2.4,#,3.7,#,17,E,99999,E,99999
1210010006,1994,1210010,12,001,01,#,7.2,#,9.3,#,1.6,#,3.9,#,22,E,99999,E,99999
1210010007,1994,1210010,12,001,01,#,7.2,#,8.2,#,1.2,#,3.9,#,38,#,7900,E,99999
1210010008,1994,1210010,12,001,01,#,7.2,#,8.5,#,1.4,#,3.7,#,28,E,99999,E,99999
1210010009,1994,1210010,12,001,01,#,7.3,#,8.3,#,1.8,#,5.1,#,30,E,99999,E,99999
1210010010,1994,1210010,12,001,01,#,8,#,8.7,#,2.3,#,3.9,#,18,#,7900,E,99999
1210010011,1994,1210010,12,001,01,#,8.4,#,10,#,3.4,#,4.3,#,16,E,99999,E,99999
1210010012,1994,1210010,12,001,01,#,7.7,#,8.2,#,3.5,#,4.6,#,16,E,99999,E,99999
1210010013,1994,1210010,12,001,01,#,7.6,#,7,#,1.5,#,4.5,#,29,#,2200,E,99999
1210010014,1994,1210010,12,001,01,#,8.1,#,9.7,#,3,#,4.5,#,31,E,99999,E,99999
1210010015,1994,1210010,12,001,01,#,7.8,#,8.3,#,3.3,#,4.9,#,24,E,99999,E,99999
1210010016,1994,1210010,12,001,01,#,7.4,#,7.8,#,1.3,#,3.7,#,16,#,4900,E,99999
1210010017,1994,1210010,12,001,01,#,7.7,#,9.5,#,2.4,#,4,#,14,E,99999,E,99999
1210010018,1994,1210010,12,001,01,#,7.5,#,8.2,#,3,#,5.2,#,19,E,99999,E,99999
1210010019,1994,1210010,12,001,01,#,7.4,#,8.7,<,0.5,#,1.9,#,28,#,4900,E,99999
1210010020,1994,1210010,12,001,01,#,7.4,#,8.7,#,0.5,#,2,#,28,E,99999,E,99999
1210010021,1994,1210010,12,001,01,#,7.4,#,8.5,<,0.5,#,1.8,#,26,E,99999,E,99999
1210010022,1994,1210010,12,001,01,#,7.4,#,9.6,#,1.2,#,2.2,#,9,#,1400,E,99999
1210010023,1994,1210010,12,001,01,#,7.5,#,11,#,1.3,#,2.2,#,9,E,99999,E,99999
1210010024,1994,1210010,12,001,01,#,7.4,#,11,#,1.6,#,2.4,#,13,E,99999,E,99999
1210010025,1994,1210010,12,001,01,#,7.5,#,11,#,1.6,#,3.3,#,5,#,2800,E,99999
1210010026,1994,1210010,12,001,01,#,7.5,#,11,#,1.8,#,3.3,#,4,E,99999,E,99999
1210010027,1994,1210010,12,001,01,#,7.5,#,11,#,2.2,#,3.8,#,9,E,99999,E,99999
1210010028,1994,1210010,12,001,01,#,7.2,#,11,#,3,#,3.4,#,7,#,13000,E,99999
1210010029,1994,1210010,12,001,01,#,7.3,#,11,#,2.2,#,3.2,#,9,E,99999,E,99999
1210010030,1994,1210010,12,001,01,#,7.3,#,11,#,2.6,#,4.3,#,19,E,99999,E,99999
1210010031,1994,1210010,12,001,01,#,7.3,#,11,#,3.3,#,4.6,#,12,#,11000,E,99999
1210010032,1994,1210010,12,001,01,#,7.3,#,11,#,2.7,#,3.6,#,10,E,99999,E,99999
1210010033,1994,1210010,12,001,01,#,7.3,#,11,#,3.2,#,4,#,13,E,99999,E,99999
1210010034,1994,1210010,12,001,01,#,7.3,#,10,#,4.2,#,5.7,#,12,#,330,E,99999
1210010035,1994,1210010,12,001,01,#,7.3,#,11,#,3.1,#,4.7,#,12,E,99999,E,99999
1210010036,1994,1210010,12,001,01,#,7.3,#,10,#,3.7,#,4.8,#,11,E,99999,E,99999
1210020001,1994,1210020,12,001,02,#,7.3,#,9.9,#,2,#,3.8,#,11,#,1100,E,99999
1210020002,1994,1210020,12,001,02,#,7.4,#,10,#,2.1,#,4,#,11,E,99999,E,99999
1210020003,1994,1210020,12,001,02,#,7.4,#,9.8,#,1.7,#,3.8,#,9,E,99999,E,99999
1210020004,1994,1210020,12,001,02,#,7.2,#,9.1,#,2,#,3,#,9,#,3300,E,99999
1210020005,1994,1210020,12,001,02,#,7.2,#,9.6,#,2.6,#,3.8,#,15,E,99999,E,99999
1210020006,1994,1210020,12,001,02,#,7.2,#,8.8,#,3.3,#,3.6,#,15,E,99999,E,99999
1210020007,1994,1210020,12,001,02,#,7.2,#,7.8,#,1.8,#,3.1,#,20,#,1700,E,99999
1210020008,1994,1210020,12,001,02,#,7.1,#,7.7,#,2.9,#,3.8,#,20,E,99999,E,99999
1210020009,1994,1210020,12,001,02,#,7.2,#,7.4,#,2,#,3.1,#,14,E,99999,E,99999
1210020010,1994,1210020,12,001,02,#,8.2,#,9.4,#,4.2,#,4.9,#,13,#,2400,E,99999
1210020011,1994,1210020,12,001,02,#,7.8,#,11,#,3.2,#,4.9,#,12,E,99999,E,99999
1210020012,1994,1210020,12,001,02,#,7.9,#,10,#,3.8,#,5,#,10,E,99999,E,99999
1210020013,1994,1210020,12,001,02,#,7.6,#,8.3,#,3.1,#,4.7,#,13,#,1300,E,99999
1210020014,1994,1210020,12,001,02,#,7.7,#,8.7,#,3.4,#,4.4,#,18,E,99999,E,99999
1210020015,1994,1210020,12,001,02,#,7.5,#,6.6,#,2.7,#,4.2,#,13,E,99999,E,99999
1210020016,1994,1210020,12,001,02,#,7.3,#,8.5,#,2,#,4.2,#,12,#,2800,E,99999
1210020017,1994,1210020,12,001,02,#,7.5,#,9.2,#,2.9,#,4.7,#,14,E,99999,E,99999
1210020018,1994,1210020,12,001,02,#,7.5,#,7.4,#,2.8,#,4.6,#,13,E,99999,E,99999
1210020019,1994,1210020,12,001,02,#,7.3,#,8.4,#,0.7,#,1.9,#,15,#,7900,E,99999
1210020020,1994,1210020,12,001,02,#,7.4,#,8.3,#,0.7,#,1.7,#,20,E,99999,E,99999
1210020021,1994,1210020,12,001,02,#,7.4,#,7.9,#,0.8,#,1.8,#,11,E,99999,E,99999
1210020022,1994,1210020,12,001,02,#,7.3,#,9,#,1.2,#,2.5,#,7,#,3300,E,99999
1210020023,1994,1210020,12,001,02,#,7.4,#,9.6,#,1.5,#,2.6,#,8,E,99999,E,99999
1210020024,1994,1210020,12,001,02,#,7.3,#,9.2,#,1.3,#,2.4,#,8,E,99999,E,99999
1210020025,1994,1210020,12,001,02,#,7.5,#,10,#,2.2,#,3.5,#,6,#,470,E,99999
1210020026,1994,1210020,12,001,02,#,7.5,#,11,#,2.1,#,3.7,#,13,E,99999,E,99999
1210020027,1994,1210020,12,001,02,#,7.5,#,10,#,2.1,#,3.9,#,15,E,99999,E,99999
1210020028,1994,1210020,12,001,02,#,7.3,#,12,#,2.7,#,3.7,#,6,#,330,E,99999
1210020029,1994,1210020,12,001,02,#,7.5,#,12,#,2.3,#,3.6,#,5,E,99999,E,99999
1210020030,1994,1210020,12,001,02,#,7.4,#,11,#,2.8,#,3.6,#,6,E,99999,E,99999
1210020031,1994,1210020,12,001,02,#,7.4,#,11,#,2.9,#,3.9,#,7,#,33000,E,99999
1210020032,1994,1210020,12,001,02,#,7.6,#,12,#,3.1,#,4.4,#,8,E,99999,E,99999
1210020033,1994,1210020,12,001,02,#,7.4,#,11,#,3.3,#,4.4,#,8,E,99999,E,99999
1210020034,1994,1210020,12,001,02,#,7.5,#,11,#,4.7,#,5.5,#,11,#,630,E,99999
1210020035,1994,1210020,12,001,02,#,7.8,#,12,#,5.3,#,6.3,#,12,E,99999,E,99999
1210020036,1994,1210020,12,001,02,#,7.7,#,12,#,4.9,#,6.5,#,17,E,99999,E,99999
1210030001,1994,1210030,12,001,51,#,7.4,#,10,#,1.4,#,3,#,8,#,11000,E,99999
1210030002,1994,1210030,12,001,51,#,7.5,#,10,#,1.7,#,3.7,#,18,E,99999,E,99999
1210030003,1994,1210030,12,001,51,#,7.3,#,9.6,#,0.8,#,2.5,#,14,#,330,E,99999
1210030004,1994,1210030,12,001,51,#,7.2,#,9.6,#,1,#,3,#,17,E,99999,E,99999
1210030005,1994,1210030,12,001,51,#,7,#,8.4,#,1.2,#,3.7,#,21,#,11000,E,99999
1210030006,1994,1210030,12,001,51,#,7.2,#,8.5,#,1.7,#,3.5,#,19,E,99999,E,99999
1210030007,1994,1210030,12,001,51,#,7.5,#,7.6,#,1.5,#,3.4,#,13,#,17000,E,99999
1210030008,1994,1210030,12,001,51,#,7.6,#,9.9,#,2.2,#,3.9,#,18,E,99999,E,99999
1210030009,1994,1210030,12,001,51,#,7.5,#,7.6,#,1.5,#,3.4,#,10,#,460,E,99999
1210030010,1994,1210030,12,001,51,#,7.9,#,8.8,#,2.1,#,3.7,#,10,E,99999,E,99999
1210030011,1994,1210030,12,001,51,#,7.4,#,8.5,#,1.5,#,3.1,#,9,#,1400,E,99999
1210030012,1994,1210030,12,001,51,#,7.6,#,9.5,#,2.1,#,3.7,#,17,E,99999,E,99999
1210030013,1994,1210030,12,001,51,#,7.4,#,7,<,0.5,#,1.5,#,21,#,3300,E,99999
1210030014,1994,1210030,12,001,51,#,7.4,#,8.9,<,0.5,#,1.5,#,22,E,99999,E,99999
1210030015,1994,1210030,12,001,51,#,7.3,#,10,#,0.9,#,3.4,#,6,#,7000,E,99999
1210030016,1994,1210030,12,001,51,#,7.4,#,10,#,1.2,#,2.2,#,5,E,99999,E,99999
1210030017,1994,1210030,12,001,51,#,7.5,#,11,#,1.8,#,2.9,#,4,#,170,E,99999
1210030018,1994,1210030,12,001,51,#,7.5,#,12,#,1.8,#,2.9,#,5,E,99999,E,99999
1210030019,1994,1210030,12,001,51,#,6.9,#,12,#,2.1,#,3.2,#,7,#,7000,E,99999
1210030020,1994,1210030,12,001,51,#,7.2,#,12,#,2.1,#,3,#,7,E,99999,E,99999
1210030021,1994,1210030,12,001,51,#,7.3,#,11,#,3.2,#,3.5,#,5,#,940,E,99999
1210030022,1994,1210030,12,001,51,#,7.4,#,12,#,3,#,3.8,#,6,E,99999,E,99999
1210030023,1994,1210030,12,001,51,#,7.3,#,10,#,3.5,#,5,#,11,#,2200,E,99999
1210030024,1994,1210030,12,001,51,#,7.5,#,11,#,3.6,#,5.4,#,10,E,99999,E,99999
1210040001,1994,1210040,12,001,52,#,7.4,#,9.7,#,1.4,#,2.8,#,9,#,2200,E,99999
1210040002,1994,1210040,12,001,52,#,7.5,#,10,#,1.9,#,3.5,#,17,E,99999,E,99999
1210040003,1994,1210040,12,001,52,#,7.5,#,9.7,#,1.9,#,4.3,#,34,E,99999,E,99999
1210040004,1994,1210040,12,001,52,#,7.2,#,8.7,#,1.1,#,3.1,#,13,#,790,E,99999
1210040005,1994,1210040,12,001,52,#,7.3,#,9.5,#,1,#,3,#,13,E,99999,E,99999
1210040006,1994,1210040,12,001,52,#,7.2,#,9.3,#,1.2,#,3.1,#,17,E,99999,E,99999
1210040007,1994,1210040,12,001,52,#,7.2,#,6.3,#,1.6,#,3.6,#,24,#,1700,E,99999
1210040008,1994,1210040,12,001,52,#,7.2,#,8.7,#,1.1,#,3.4,#,23,E,99999,E,99999
1210040009,1994,1210040,12,001,52,#,7.2,#,8.6,#,1.3,#,3.6,#,22,E,99999,E,99999
1210040010,1994,1210040,12,001,52,#,7.8,#,8.3,#,1.9,#,3.8,#,15,#,2800,E,99999
1210040011,1994,1210040,12,001,52,#,7.8,#,9.3,#,2.4,#,4.1,#,13,E,99999,E,99999
1210040012,1994,1210040,12,001,52,#,7.6,#,8.4,#,2.5,#,4.5,#,16,E,99999,E,99999
1210040013,1994,1210040,12,001,52,#,7.7,#,7.6,#,1.8,#,4.8,#,25,#,330,E,99999
1210040014,1994,1210040,12,001,52,#,8.2,#,10,#,3,#,5,#,20,E,99999,E,99999
1210040015,1994,1210040,12,001,52,#,7.9,#,7.7,#,2.4,#,4.3,#,19,E,99999,E,99999
1210040016,1994,1210040,12,001,52,#,7.6,#,8.2,#,2,#,3.3,#,16,#,4900,E,99999
1210040017,1994,1210040,12,001,52,#,7.9,#,9.9,#,2.7,#,3.9,#,12,E,99999,E,99999
1210040018,1994,1210040,12,001,52,#,7.7,#,8,#,2,#,3.8,#,16,E,99999,E,99999
1210040019,1994,1210040,12,001,52,#,7.4,#,8.7,#,0.5,#,1.7,#,23,#,1100,E,99999
1210040020,1994,1210040,12,001,52,#,7.4,#,8.7,#,0.5,#,1.6,#,25,E,99999,E,99999
1210040021,1994,1210040,12,001,52,#,7.4,#,8.7,<,0.5,#,1.7,#,24,E,99999,E,99999
1210040022,1994,1210040,12,001,52,#,7.4,#,10,#,1.5,#,2.3,#,12,#,1700,E,99999
1210040023,1994,1210040,12,001,52,#,7.5,#,10,#,1.3,#,2.5,#,7,E,99999,E,99999
1210040024,1994,1210040,12,001,52,#,7.5,#,11,#,1.2,#,2.4,#,8,E,99999,E,99999
1210040025,1994,1210040,12,001,52,#,7.5,#,11,#,1.9,#,2.9,#,6,#,330,E,99999
1210040026,1994,1210040,12,001,52,#,7.5,#,11,#,1.4,#,3,#,6,E,99999,E,99999
1210040027,1994,1210040,12,001,52,#,7.5,#,11,#,1.7,#,3.1,#,7,E,99999,E,99999
1210040028,1994,1210040,12,001,52,#,7.2,#,12,#,1.8,#,2.8,#,7,#,3300,E,99999
1210040029,1994,1210040,12,001,52,#,7.3,#,11,#,1.7,#,2.8,#,7,E,99999,E,99999
1210040030,1994,1210040,12,001,52,#,7.3,#,11,#,2,#,3,#,8,E,99999,E,99999
1210040031,1994,1210040,12,001,52,#,7.3,#,11,#,2.9,#,3.6,#,8,#,2200,E,99999
1210040032,1994,1210040,12,001,52,#,7.4,#,11,#,2.6,#,3.5,#,8,E,99999,E,99999
1210040033,1994,1210040,12,001,52,#,7.4,#,11,#,2.9,#,3.9,#,7,E,99999,E,99999
1210040034,1994,1210040,12,001,52,#,7.3,#,9.7,#,3.2,#,4.7,#,11,#,1300,E,99999
1210040035,1994,1210040,12,001,52,#,7.3,#,10,#,3.3,#,5.1,#,11,E,99999,E,99999
1210040036,1994,1210040,12,001,52,#,7.4,#,10,#,3.8,#,5.2,#,11,E,99999,E,99999
1210050001,1994,1210050,12,001,53,#,7.3,#,9.7,#,1.8,#,3.8,#,11,#,1400,E,99999
1210050002,1994,1210050,12,001,53,#,7.3,#,9.8,#,2,#,3.9,#,19,E,99999,E,99999
1210050003,1994,1210050,12,001,53,#,7.4,#,9.6,#,2.6,#,4.1,#,22,E,99999,E,99999
