レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,1991,1210010,12,001,01,1991,0416,0900,2,01,4.2,02,99,999,999,19,13.7,99999,2.1,E,99999
1210010002,1991,1210010,12,001,01,1991,0416,1405,2,01,4,02,99,999,999,24,14.3,99999,2,E,99999
1210010003,1991,1210010,12,001,01,1991,0416,2150,2,01,4.1,02,99,999,999,13.5,14,99999,2.05,E,99999
1210010004,1991,1210010,12,001,01,1991,0514,0900,2,01,3.3,02,99,999,999,21.8,18.8,99999,1.65,E,99999
1210010005,1991,1210010,12,001,01,1991,0514,1415,2,01,3.1,02,99,999,999,24.9,21,99999,1.55,E,99999
1210010006,1991,1210010,12,001,01,1991,0514,2140,2,01,3.3,02,99,999,999,17,19.7,99999,1.65,E,99999
1210010007,1991,1210010,12,001,01,1991,0611,0855,2,01,2.6,02,99,999,999,28.3,22.9,99999,1.3,E,99999
1210010008,1991,1210010,12,001,01,1991,0611,1405,2,01,2.5,02,99,999,999,31.4,26,99999,1.25,E,99999
1210010009,1991,1210010,12,001,01,1991,0611,2135,2,01,2.8,02,99,999,999,22.8,24.6,99999,1.4,E,99999
1210010010,1991,1210010,12,001,01,1991,0709,1000,2,01,3.8,04,99,999,999,29.5,25.4,99999,1.9,E,99999
1210010011,1991,1210010,12,001,01,1991,0709,1400,2,01,3.8,04,99,999,999,31.4,25.6,99999,1.9,E,99999
1210010012,1991,1210010,12,001,01,1991,0709,1800,2,01,3.9,04,99,999,999,23,24.1,99999,1.95,E,99999
1210010013,1991,1210010,12,001,01,1991,0806,0855,2,01,2.8,04,99,999,999,21.5,23.3,99999,1.4,E,99999
1210010014,1991,1210010,12,001,01,1991,0806,1400,2,01,2.9,02,99,999,999,22.8,23.6,99999,1.45,E,99999
1210010015,1991,1210010,12,001,01,1991,0806,2135,2,01,3.3,04,99,999,999,20.8,22.9,99999,1.65,E,99999
1210010016,1991,1210010,12,001,01,1991,0918,0855,2,01,5.4,09,99,999,999,20.2,19.7,99999,2.7,E,99999
1210010017,1991,1210010,12,001,01,1991,0918,1400,2,01,5.4,09,99,999,999,20.4,20.1,99999,2.7,E,99999
1210010018,1991,1210010,12,001,01,1991,0918,2155,2,01,5.4,10,99,999,999,19.8,20.1,99999,2.7,E,99999
1210010019,1991,1210010,12,001,01,1991,1022,0900,2,01,5,04,99,999,999,16.2,16.2,99999,2.5,E,99999
1210010020,1991,1210010,12,001,01,1991,1022,1400,2,01,5,04,99,999,999,20,17.1,99999,2.5,E,99999
1210010021,1991,1210010,12,001,01,1991,1022,2145,2,01,4.9,04,99,999,999,14.9,16.9,99999,2.45,E,99999
1210010022,1991,1210010,12,001,01,1991,1105,0910,2,01,3.8,02,99,999,999,13.9,15.1,99999,1.9,E,99999
1210010023,1991,1210010,12,001,01,1991,1105,1410,2,01,3.7,02,99,999,999,16.9,15.3,99999,1.85,E,99999
1210010024,1991,1210010,12,001,01,1991,1105,2150,2,01,3.7,02,99,999,999,8.8,14,99999,1.85,E,99999
1210010025,1991,1210010,12,001,01,1991,1203,1000,2,01,3.5,04,99,999,999,12,11.3,99999,1.75,E,99999
1210010026,1991,1210010,12,001,01,1991,1203,1400,2,01,3.4,04,99,999,999,13.2,11.8,99999,1.7,E,99999
