レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1986,1210010,12,001,01,#,7,#,9,#,3,#,4.7,#,31,#,28000,E,99999
1210010002,1986,1210010,12,001,01,#,7.1,#,8.8,#,3.5,#,4.7,#,24,E,99999,E,99999
1210010003,1986,1210010,12,001,01,#,7.1,#,9.5,#,1.4,#,4.8,#,45,E,99999,E,99999
1210010004,1986,1210010,12,001,01,#,7,#,8.7,#,1.8,#,3.6,#,22,#,23000,E,99999
1210010005,1986,1210010,12,001,01,#,7,#,8.8,#,2.1,#,3.8,#,19,E,99999,E,99999
1210010006,1986,1210010,12,001,01,#,7,#,8.9,#,2.5,#,4.7,#,30,E,99999,E,99999
1210010007,1986,1210010,12,001,01,#,7,#,8.9,#,1.6,#,3.9,#,17,#,7900,E,99999
1210010008,1986,1210010,12,001,01,#,7.1,#,9.2,#,2,#,4.1,#,13,E,99999,E,99999
1210010009,1986,1210010,12,001,01,#,7.1,#,9.4,#,1.9,#,4.2,#,22,E,99999,E,99999
1210010010,1986,1210010,12,001,01,#,7.1,#,9.4,#,1.9,#,7.1,#,96,#,33000,E,99999
1210010011,1986,1210010,12,001,01,#,7,#,8.9,#,3,#,7,#,76,E,99999,E,99999
1210010012,1986,1210010,12,001,01,#,7.1,#,8.8,#,1.3,#,7.1,#,64,E,99999,E,99999
1210010013,1986,1210010,12,001,01,#,7.5,#,7.5,#,1.4,#,4,#,26,#,13000,E,99999
1210010014,1986,1210010,12,001,01,#,7.5,#,7.9,#,1.8,#,3.7,#,19,E,99999,E,99999
1210010015,1986,1210010,12,001,01,#,7.5,#,8.1,#,2,#,4,#,20,E,99999,E,99999
1210010016,1986,1210010,12,001,01,#,7.4,#,6.9,#,2.3,#,4.5,#,9,#,33000,E,99999
1210010017,1986,1210010,12,001,01,#,7.6,#,7.4,#,2.3,#,6.1,#,12,E,99999,E,99999
1210010018,1986,1210010,12,001,01,#,7.6,#,7.2,#,2.4,#,5.7,#,22,E,99999,E,99999
1210010019,1986,1210010,12,001,01,#,7.3,#,8.4,#,1.9,#,5.4,#,28,#,33000,E,99999
1210010020,1986,1210010,12,001,01,#,7.4,#,8.5,#,2,#,4.3,#,15,E,99999,E,99999
1210010021,1986,1210010,12,001,01,#,7.4,#,9,#,1.9,#,3.6,#,20,E,99999,E,99999
1210010022,1986,1210010,12,001,01,#,7.3,#,9.1,#,2.6,#,5.3,#,16,#,11000,E,99999
1210010023,1986,1210010,12,001,01,#,7.4,#,10,#,2.5,#,5.6,#,12,E,99999,E,99999
