レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1310010001,1986,1310010,13,001,01,#,7,#,9.3,#,2.6,#,3.6,#,12,#,22000,E,99999
1310010002,1986,1310010,13,001,01,#,7.1,#,9,#,2.9,#,4.4,#,8,E,99999,E,99999
1310010003,1986,1310010,13,001,01,#,7.1,#,9,#,4.5,#,5.7,#,43,E,99999,E,99999
1310010004,1986,1310010,13,001,01,#,7,#,9.3,#,1.7,#,3.4,#,7,#,110000,E,99999
1310010005,1986,1310010,13,001,01,#,7,#,9.1,#,2,#,4.1,#,8,E,99999,E,99999
1310010006,1986,1310010,13,001,01,#,7,#,8.1,#,4.8,#,7.1,#,10,E,99999,E,99999
1310010007,1986,1310010,13,001,01,#,7,#,9.2,#,3.9,#,5.3,#,35,#,49000,E,99999
1310010008,1986,1310010,13,001,01,#,7.1,#,9.4,#,2.3,#,4.6,#,32,E,99999,E,99999
1310010009,1986,1310010,13,001,01,#,7.1,#,9.3,#,3,#,4.3,#,26,E,99999,E,99999
1310010010,1986,1310010,13,001,01,#,7,#,8.2,#,2.1,#,8,#,130,#,110000,E,99999
1310010011,1986,1310010,13,001,01,#,7.1,#,8.5,#,1.7,#,8,#,90,E,99999,E,99999
1310010012,1986,1310010,13,001,01,#,7,#,8.4,#,1.7,#,8.4,#,85,E,99999,E,99999
1310010013,1986,1310010,13,001,01,#,7.1,#,8.4,#,1.8,#,8.2,#,74,E,99999,E,99999
1310010014,1986,1310010,13,001,01,#,7,#,7.8,#,4.2,#,9.1,#,92,E,99999,E,99999
1310010015,1986,1310010,13,001,01,#,7.1,#,7.8,#,3.4,#,8.8,#,99,E,99999,E,99999
1310010016,1986,1310010,13,001,01,#,7.1,#,8.4,#,2.7,#,9,#,90,E,99999,E,99999
1310010017,1986,1310010,13,001,01,#,7.3,#,7.6,#,1.7,#,3.4,#,10,#,24000,E,99999
1310010018,1986,1310010,13,001,01,#,7.5,#,8.1,#,1.6,#,3.3,#,9,E,99999,E,99999
1310010019,1986,1310010,13,001,01,#,7.5,#,8,#,2,#,3.8,#,8,E,99999,E,99999
1310010020,1986,1310010,13,001,01,#,7.4,#,7.9,#,2.5,#,4.7,#,12,#,24000,E,99999
1310010021,1986,1310010,13,001,01,#,7.4,#,7.4,#,2.8,#,5.6,#,23,E,99999,E,99999
1310010022,1986,1310010,13,001,01,#,7.4,#,7,#,3.1,#,5.7,#,15,E,99999,E,99999
1310010023,1986,1310010,13,001,01,#,7.4,#,8.7,#,1.5,#,3.6,#,16,#,4900,E,99999
1310010024,1986,1310010,13,001,01,#,7.4,#,8.8,#,2,#,4,#,12,E,99999,E,99999
1310010025,1986,1310010,13,001,01,#,7.4,#,8.3,#,2.5,#,4.3,#,10,E,99999,E,99999
1310010026,1986,1310010,13,001,01,#,7.3,#,10,#,2.7,#,5.2,#,11,#,49000,E,99999
1310010027,1986,1310010,13,001,01,#,7.4,#,9.8,#,3.1,#,5.7,#,10,E,99999,E,99999
1310010028,1986,1310010,13,001,01,#,7.4,#,9.7,#,3,#,6.3,#,11,E,99999,E,99999
1310010029,1986,1310010,13,001,01,#,7.3,#,11,#,2.5,#,4.8,#,8,#,24000,E,99999
1310010030,1986,1310010,13,001,01,#,7.3,#,11,#,2.1,#,4.4,#,6,E,99999,E,99999
1310010031,1986,1310010,13,001,01,#,7.4,#,11,#,2.5,#,4.6,#,8,E,99999,E,99999
1310010032,1986,1310010,13,001,01,#,7.3,#,11,#,2.6,#,4.6,#,8,E,99999,E,99999
1310010033,1986,1310010,13,001,01,#,7.4,#,11,#,2.8,#,5.4,#,8,E,99999,E,99999
1310010034,1986,1310010,13,001,01,#,7.4,#,11,#,3.3,#,5.1,#,7,E,99999,E,99999
1310010035,1986,1310010,13,001,01,#,7.3,#,10,#,2.9,#,4.8,#,8,E,99999,E,99999
1310010036,1986,1310010,13,001,01,#,7.4,#,10,#,3.2,#,4.7,#,6,#,49000,E,99999
1310010037,1986,1310010,13,001,01,#,7.3,#,11,#,3.2,#,4.4,#,8,E,99999,E,99999
1310010038,1986,1310010,13,001,01,#,7.3,#,11,#,4.5,#,4.8,#,8,E,99999,E,99999
1310010039,1986,1310010,13,001,01,#,7.4,#,10,#,3.8,#,5.1,#,6,#,49000,E,99999
1310010040,1986,1310010,13,001,01,#,7.4,#,10,#,3.9,#,5.1,#,6,E,99999,E,99999
1310010041,1986,1310010,13,001,01,#,7.4,#,10,#,4.7,#,5.5,#,7,E,99999,E,99999
1310010042,1986,1310010,13,001,01,#,7.4,#,10,#,4.1,#,5.7,#,10,#,49000,E,99999
1310010043,1986,1310010,13,001,01,#,7.4,#,11,#,3.4,#,5,#,9,E,99999,E,99999
1310010044,1986,1310010,13,001,01,#,7.4,#,10,#,3.6,#,5.5,#,9,E,99999,E,99999
1310020001,1986,1310020,13,001,51,#,7.3,#,10,#,3.1,#,4.7,#,10,#,7900,E,99999
1310020002,1986,1310020,13,001,51,#,7.1,#,8.8,#,2.8,#,5,#,18,#,7900,E,99999
1310020003,1986,1310020,13,001,51,#,6.9,#,8,#,1.7,#,3.7,#,20,#,33000,E,99999
1310020004,1986,1310020,13,001,51,#,7.1,#,7.2,#,1.8,#,3.1,#,21,#,7900,E,99999
1310020005,1986,1310020,13,001,51,#,7.9,#,7.2,#,1.9,#,3.6,#,9,#,49000,E,99999
