レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,2009,1410010,14,001,03,2009,0423,1100,0,01,0.58,99,99,999,999,20.4,21,99999,2.9,E,99999
1410010002,2009,1410010,14,001,03,2009,0423,1700,0,01,0.84,99,99,999,999,20.1,19.9,99999,4.19,E,99999
1410010003,2009,1410010,14,001,03,2009,0423,2300,0,01,0.63,99,99,999,999,15,18.2,99999,3.14,E,99999
1410010004,2009,1410010,14,001,03,2009,0424,0455,0,01,0.84,99,99,999,999,12.8,17.8,99999,4.19,E,99999
1410010005,2009,1410010,14,001,03,2009,0513,1100,0,01,0.55,99,99,999,999,26.6,22.1,99999,2.75,E,99999
1410010006,2009,1410010,14,001,03,2009,0513,1700,0,01,0.65,99,99,999,999,22.9,23.6,99999,3.27,E,99999
1410010007,2009,1410010,14,001,03,2009,0513,2300,0,01,0.7,99,99,999,999,18.1,22,99999,3.51,E,99999
1410010008,2009,1410010,14,001,03,2009,0514,0500,0,01,0.71,99,99,999,999,16,21.6,99999,3.57,E,99999
1410010009,2009,1410010,14,001,03,2009,0603,1100,0,01,0.64,99,99,999,999,24.5,23,99999,3.2,E,99999
1410010010,2009,1410010,14,001,03,2009,0603,1700,0,01,0.7,99,99,999,999,22,22.9,99999,3.48,E,99999
1410010011,2009,1410010,14,001,03,2009,0603,2300,0,01,0.72,99,99,999,999,20.6,22.4,99999,3.6,E,99999
1410010012,2009,1410010,14,001,03,2009,0604,0500,0,01,0.67,99,99,999,999,19.9,21.7,99999,3.34,E,99999
1410010013,2009,1410010,14,001,03,2009,0708,1100,0,01,0.6,99,99,999,999,27.5,25.7,99999,3,E,99999
1410010014,2009,1410010,14,001,03,2009,0708,1700,0,01,0.89,99,99,999,999,25.6,24.5,99999,4.46,E,99999
1410010015,2009,1410010,14,001,03,2009,0708,2300,0,01,0.77,99,99,999,999,25.8,23.8,99999,3.86,E,99999
1410010016,2009,1410010,14,001,03,2009,0709,0500,0,01,0.94,99,99,999,999,25.1,24.2,99999,4.68,E,99999
1410010017,2009,1410010,14,001,03,2009,0819,1100,0,01,0.68,99,99,999,999,28.2,28.1,99999,3.4,E,99999
1410010018,2009,1410010,14,001,03,2009,0819,1700,0,01,1.04,99,99,999,999,30.5,29.1,99999,5.2,E,99999
1410010019,2009,1410010,14,001,03,2009,0819,2300,0,01,0.85,99,99,999,999,26.1,28.1,99999,4.24,E,99999
1410010020,2009,1410010,14,001,03,2009,0820,0500,0,01,1.04,99,99,999,999,25.6,27.1,99999,5.2,E,99999
1410010021,2009,1410010,14,001,03,2009,0909,1100,0,01,0.74,99,99,999,999,23.1,24.5,99999,3.7,E,99999
1410010022,2009,1410010,14,001,03,2009,0909,1700,0,01,0.83,99,99,999,999,23.1,24.4,99999,4.16,E,99999
1410010023,2009,1410010,14,001,03,2009,0909,2300,0,01,0.7,99,99,999,999,21,24.5,99999,3.5,E,99999
1410010024,2009,1410010,14,001,03,2009,0910,0500,0,01,0.72,99,99,999,999,20,24.1,99999,3.6,E,99999
1410010025,2009,1410010,14,001,03,2009,1014,1100,0,01,0.66,99,99,999,999,20.7,22,99999,3.3,E,99999
1410010026,2009,1410010,14,001,03,2009,1014,1700,0,01,0.74,99,99,999,999,19.7,21.5,99999,3.68,E,99999
1410010027,2009,1410010,14,001,03,2009,1014,2300,0,01,0.68,99,99,999,999,17.1,22,99999,3.4,E,99999
1410010028,2009,1410010,14,001,03,2009,1015,0500,0,01,0.64,99,99,999,999,16,21.7,99999,3.18,E,99999
1410010029,2009,1410010,14,001,03,2009,1124,1100,0,01,0.74,99,99,999,999,14.2,16.2,99999,3.7,E,99999
1410010030,2009,1410010,14,001,03,2009,1124,1700,0,01,0.68,99,99,999,999,13.1,16.4,99999,3.38,E,99999
1410010031,2009,1410010,14,001,03,2009,1124,2300,0,01,0.68,99,99,999,999,10.8,16.1,99999,3.42,E,99999
1410010032,2009,1410010,14,001,03,2009,1125,0500,0,01,0.59,99,99,999,999,12.2,16.2,99999,2.94,E,99999
1410010033,2009,1410010,14,001,03,2009,1202,1100,0,01,0.74,99,99,999,999,13.6,16,99999,3.7,E,99999
1410010034,2009,1410010,14,001,03,2009,1202,1700,0,01,0.84,99,99,999,999,13.9,15.8,99999,4.18,E,99999
1410010035,2009,1410010,14,001,03,2009,1202,2300,0,01,0.5,99,99,999,999,11.8,16,99999,2.52,E,99999
1410010036,2009,1410010,14,001,03,2009,1203,0500,0,01,0.84,99,99,999,999,10.2,15.9,99999,4.22,E,99999
1410010037,2009,1410010,14,001,03,2010,0106,1100,0,01,0.76,99,99,999,999,9.2,11.3,99999,3.8,E,99999
1410010038,2009,1410010,14,001,03,2010,0106,1700,0,01,0.66,99,99,999,999,8.9,11.9,99999,3.3,E,99999
1410010039,2009,1410010,14,001,03,2010,0106,2300,0,01,0.72,99,99,999,999,4,10.6,99999,3.62,E,99999
1410010040,2009,1410010,14,001,03,2010,0107,0500,0,01,0.64,99,99,999,999,3.9,12.5,99999,3.2,E,99999
1410010041,2009,1410010,14,001,03,2010,0203,1100,0,01,0.66,99,99,999,999,6,10.8,99999,3.3,E,99999
1410010042,2009,1410010,14,001,03,2010,0203,1700,0,01,0.69,99,99,999,999,5.1,10.3,99999,3.46,E,99999
1410010043,2009,1410010,14,001,03,2010,0203,2300,0,01,0.66,99,99,999,999,1,9.9,99999,3.32,E,99999
1410010044,2009,1410010,14,001,03,2010,0204,0500,0,01,0.7,99,99,999,999,-0.2,9.2,99999,3.48,E,99999
1410010045,2009,1410010,14,001,03,2010,0303,1100,0,01,0.58,99,99,999,999,10.5,11.5,99999,2.9,E,99999
1410010046,2009,1410010,14,001,03,2010,0303,1700,0,01,0.79,99,99,999,999,11.2,12.1,99999,3.94,E,99999
1410010047,2009,1410010,14,001,03,2010,0303,2300,0,01,0.64,99,99,999,999,8.8,11.9,99999,3.22,E,99999
1410010048,2009,1410010,14,001,03,2010,0304,0500,0,01,0.87,99,99,999,999,7,11.3,99999,4.34,E,99999
1410020001,2009,1410020,14,001,53,2009,0423,1000,0,01,1.4,99,99,999,999,20.9,20.1,99999,7,E,99999
1410020002,2009,1410020,14,001,53,2009,0423,1600,0,01,1.69,99,99,999,999,20.4,21.9,99999,8.46,E,99999
1410020003,2009,1410020,14,001,53,2009,0423,2200,0,01,1.46,99,99,999,999,15.1,18.9,99999,7.29,E,99999
1410020004,2009,1410020,14,001,53,2009,0424,0400,0,01,1.69,99,99,999,999,13.2,17.9,99999,8.46,E,99999
1410020005,2009,1410020,14,001,53,2009,0513,1000,0,01,1.52,99,99,999,999,27.5,22.8,99999,7.6,E,99999
1410020006,2009,1410020,14,001,53,2009,0513,1600,0,01,1.5,99,99,999,999,27.5,23.1,99999,7.5,E,99999
1410020007,2009,1410020,14,001,53,2009,0513,2200,0,01,1.64,99,99,999,999,19,21.9,99999,8.22,E,99999
1410020008,2009,1410020,14,001,53,2009,0514,0400,0,01,1.59,99,99,999,999,16,21.5,99999,7.94,E,99999
1410020009,2009,1410020,14,001,53,2009,0603,1000,0,01,1.66,99,99,999,999,21.2,22.3,99999,8.3,E,99999
1410020010,2009,1410020,14,001,53,2009,0603,1600,0,01,1.78,99,99,999,999,22.7,22.8,99999,8.92,E,99999
1410020011,2009,1410020,14,001,53,2009,0603,2200,0,01,1.75,99,99,999,999,21.1,22.2,99999,8.76,E,99999
1410020012,2009,1410020,14,001,53,2009,0604,0400,0,01,1.77,99,99,999,999,19.9,22.1,99999,8.86,E,99999
1410020013,2009,1410020,14,001,53,2009,0708,1000,0,01,1.36,99,99,999,999,26.5,25.9,99999,6.8,E,99999
1410020014,2009,1410020,14,001,53,2009,0708,1600,0,01,1.56,99,99,999,999,25.9,25.5,99999,7.8,E,99999
1410020015,2009,1410020,14,001,53,2009,0708,2200,0,01,1.53,99,99,999,999,26.5,25.1,99999,7.64,E,99999
1410020016,2009,1410020,14,001,53,2009,0709,0400,0,01,1.64,99,99,999,999,24.8,25,99999,8.18,E,99999
1410020017,2009,1410020,14,001,53,2009,0819,1000,0,01,1.22,99,99,999,999,29.6,27.1,99999,6.12,E,99999
1410020018,2009,1410020,14,001,53,2009,0819,1600,0,01,1.58,99,99,999,999,30.7,29.1,99999,7.88,E,99999
1410020019,2009,1410020,14,001,53,2009,0819,2200,0,01,1.41,99,99,999,999,26.7,26.9,99999,7.04,E,99999
1410020020,2009,1410020,14,001,53,2009,0820,0400,0,01,1.61,99,99,999,999,25.8,27.9,99999,8.03,E,99999
1410020021,2009,1410020,14,001,53,2009,0909,1000,0,01,1.5,99,99,999,999,23.5,24.9,99999,7.5,E,99999
1410020022,2009,1410020,14,001,53,2009,0909,1600,0,01,1.49,99,99,999,999,22.5,25.5,99999,7.44,E,99999
1410020023,2009,1410020,14,001,53,2009,0909,2200,0,01,1.48,99,99,999,999,21.8,24.5,99999,7.4,E,99999
1410020024,2009,1410020,14,001,53,2009,0910,0400,0,01,1.37,99,99,999,999,20.5,23.9,99999,6.86,E,99999
1410020025,2009,1410020,14,001,53,2009,1014,1000,0,01,1.32,99,99,999,999,21,21.8,99999,6.6,E,99999
1410020026,2009,1410020,14,001,53,2009,1014,1600,0,01,1.48,99,99,999,999,19.9,21.1,99999,7.42,E,99999
1410020027,2009,1410020,14,001,53,2009,1014,2200,0,01,1.36,99,99,999,999,17,21.1,99999,6.8,E,99999
1410020028,2009,1410020,14,001,53,2009,1015,0400,0,01,1.41,99,99,999,999,16.5,20.7,99999,7.06,E,99999
1410020029,2009,1410020,14,001,53,2009,1124,1000,0,01,1.46,99,99,999,999,13.2,15.1,99999,7.3,E,99999
1410020030,2009,1410020,14,001,53,2009,1124,1600,0,01,1.38,99,99,999,999,13.9,15.5,99999,6.92,E,99999
1410020031,2009,1410020,14,001,53,2009,1124,2200,0,01,1.42,99,99,999,999,12.9,14.5,99999,7.12,E,99999
1410020032,2009,1410020,14,001,53,2009,1125,0400,0,01,1.29,99,99,999,999,11.9,16.7,99999,6.46,E,99999
1410020033,2009,1410020,14,001,53,2009,1202,1000,0,01,1.44,99,99,999,999,12.5,15.2,99999,7.2,E,99999
1410020034,2009,1410020,14,001,53,2009,1202,1600,0,01,1.6,99,99,999,999,15.1,16.1,99999,8.02,E,99999
1410020035,2009,1410020,14,001,53,2009,1202,2200,0,01,1.22,99,99,999,999,11.7,15.9,99999,6.12,E,99999
1410020036,2009,1410020,14,001,53,2009,1203,0400,0,01,1.54,99,99,999,999,11.1,15.7,99999,7.68,E,99999
1410020037,2009,1410020,14,001,53,2010,0106,1000,0,01,1.52,99,99,999,999,8.1,11,99999,7.6,E,99999
1410020038,2009,1410020,14,001,53,2010,0106,1600,0,01,1.34,99,99,999,999,8.3,12,99999,6.72,E,99999
1410020039,2009,1410020,14,001,53,2010,0106,2200,0,01,1.47,99,99,999,999,5,10.8,99999,7.36,E,99999
1410020040,2009,1410020,14,001,53,2010,0107,0400,0,01,1.32,99,99,999,999,5,12.1,99999,6.62,E,99999
1410020041,2009,1410020,14,001,53,2010,0203,1000,0,01,1.46,99,99,999,999,6.1,11.5,99999,7.3,E,99999
1410020042,2009,1410020,14,001,53,2010,0203,1600,0,01,1.36,99,99,999,999,7,10,99999,6.82,E,99999
1410020043,2009,1410020,14,001,53,2010,0203,2200,0,01,1.45,99,99,999,999,2.2,9.5,99999,7.26,E,99999
1410020044,2009,1410020,14,001,53,2010,0204,0400,0,01,1.36,99,99,999,999,0.9,10,99999,6.8,E,99999
1410020045,2009,1410020,14,001,53,2010,0303,1000,0,01,1.4,99,99,999,999,11.1,12,99999,7,E,99999
1410020046,2009,1410020,14,001,53,2010,0303,1600,0,01,1.46,99,99,999,999,14.9,12.9,99999,7.28,E,99999
1410020047,2009,1410020,14,001,53,2010,0303,2200,0,01,1.46,99,99,999,999,9.9,11.9,99999,7.28,E,99999
1410020048,2009,1410020,14,001,53,2010,0304,0400,0,01,1.48,99,99,999,999,7.8,11.5,99999,7.38,E,99999
1410040001,2009,1410040,14,001,02,2009,0423,0907,0,01,0.17,99,99,999,999,18.9,18.8,26.58,0.85,E,99999
1410040002,2009,1410040,14,001,02,2009,0423,1500,0,01,0.16,99,99,999,999,21.3,22.1,99999,0.82,E,99999
1410040003,2009,1410040,14,001,02,2009,0423,2100,0,01,0.16,99,99,999,999,14.1,18.8,99999,0.82,E,99999
1410040004,2009,1410040,14,001,02,2009,0424,0300,0,01,0.16,99,99,999,999,13.1,17.9,99999,0.81,E,99999
1410040005,2009,1410040,14,001,02,2009,0513,0910,0,01,0.16,99,99,999,999,25,22,31.9,0.8,E,99999
1410040006,2009,1410040,14,001,02,2009,0513,1500,0,01,0.16,99,99,999,999,27.1,23.9,99999,0.78,E,99999
1410040007,2009,1410040,14,001,02,2009,0513,2100,0,01,0.16,99,99,999,999,19.8,21,99999,0.8,E,99999
1410040008,2009,1410040,14,001,02,2009,0514,0300,0,01,0.16,99,99,999,999,16.8,19,99999,0.81,E,99999
1410040009,2009,1410040,14,001,02,2009,0603,0900,0,01,0.38,99,99,999,999,21.8,21.5,20.48,1.91,E,99999
1410040010,2009,1410040,14,001,02,2009,0603,1500,0,01,0.33,99,99,999,999,23.9,23,99999,1.65,E,99999
