レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1981,1210010,12,001,01,#,7.2,#,9.5,#,5.1,#,6.6,#,110,#,79000,E,99999
1210010002,1981,1210010,12,001,01,#,7.2,#,8.4,#,6.1,#,6.8,#,92,E,99999,E,99999
1210010003,1981,1210010,12,001,01,#,7.2,#,8.5,#,3.7,#,4.4,#,33,E,99999,E,99999
1210010004,1981,1210010,12,001,01,#,6.9,#,9.5,#,1.5,#,4,#,48,#,11000,E,99999
1210010005,1981,1210010,12,001,01,#,6.9,#,9.4,#,1.8,#,4.8,#,63,E,99999,E,99999
1210010006,1981,1210010,12,001,01,#,6.9,#,9.3,#,2.3,#,5.3,#,46,E,99999,E,99999
1210010007,1981,1210010,12,001,01,#,6.9,#,8,#,2.9,#,4.6,#,10,#,79000,E,99999
1210010008,1981,1210010,12,001,01,#,7.1,#,8.5,#,2.8,#,3,#,15,E,99999,E,99999
1210010009,1981,1210010,12,001,01,#,7.1,#,8.2,#,2.4,#,4.1,#,54,E,99999,E,99999
1210010010,1981,1210010,12,001,01,#,7.2,#,7.6,#,1.9,#,5,#,42,#,240000,E,99999
1210010011,1981,1210010,12,001,01,#,7.1,#,7.9,#,2.1,#,5.6,#,48,E,99999,E,99999
1210010012,1981,1210010,12,001,01,#,7.2,#,7.6,#,2.1,#,4.9,#,36,E,99999,E,99999
1210010013,1981,1210010,12,001,01,#,7.8,#,7.6,#,1,#,4.5,#,36,#,14000,E,99999
1210010014,1981,1210010,12,001,01,#,7.8,#,7.7,#,1.2,#,4.9,#,31,E,99999,E,99999
1210010015,1981,1210010,12,001,01,#,7.9,#,9,#,1.1,#,3.9,#,30,E,99999,E,99999
1210010016,1981,1210010,12,001,01,#,7.4,#,7.1,#,1,#,3.9,#,52,#,24000,E,99999
1210010017,1981,1210010,12,001,01,#,7.5,#,6.8,#,1.1,#,3.2,#,30,E,99999,E,99999
1210010018,1981,1210010,12,001,01,#,7.5,#,6.5,#,1.2,#,3.5,#,51,E,99999,E,99999
1210010019,1981,1210010,12,001,01,#,7.3,#,8.3,#,1.4,#,4.2,#,15,#,7900,E,99999
1210010020,1981,1210010,12,001,01,#,7.3,#,8.7,#,1.4,#,3.9,#,12,E,99999,E,99999
1210010021,1981,1210010,12,001,01,#,7.3,#,8.6,#,1.4,#,4.1,#,14,E,99999,E,99999
1210010022,1981,1210010,12,001,01,#,7.4,#,10,#,2.3,#,3.3,#,18,#,13000,E,99999
1210010023,1981,1210010,12,001,01,#,7.4,#,10,#,1.9,#,3.2,#,21,E,99999,E,99999
1210010024,1981,1210010,12,001,01,#,7.4,#,10,#,1.9,#,2.6,#,11,E,99999,E,99999
1210010025,1981,1210010,12,001,01,#,7.4,#,11,#,1.8,#,2.6,#,7,#,4900,E,99999
1210010026,1981,1210010,12,001,01,#,7.4,#,11,#,1.5,#,2.6,#,6,E,99999,E,99999
1210010027,1981,1210010,12,001,01,#,7.4,#,11,#,1.5,#,2.7,#,7,E,99999,E,99999
1210010028,1981,1210010,12,001,01,#,7.4,#,10,#,5.3,#,5.1,#,15,#,49000,E,99999
1210010029,1981,1210010,12,001,01,#,7.5,#,10,#,4.1,#,5.1,#,11,E,99999,E,99999
1210010030,1981,1210010,12,001,01,#,7.6,#,11,#,5.6,#,5.4,#,18,E,99999,E,99999
1210010031,1981,1210010,12,001,01,#,7.5,#,11,#,3.2,#,4.4,#,12,#,24000,E,99999
1210010032,1981,1210010,12,001,01,#,7.5,#,12,#,3.1,#,4.7,#,24,E,99999,E,99999
1210010033,1981,1210010,12,001,01,#,7.5,#,12,#,3.2,#,4.2,#,16,E,99999,E,99999
1210010034,1981,1210010,12,001,01,#,7.2,#,9.5,#,3.9,#,5.1,#,11,#,49000,E,99999
1210010035,1981,1210010,12,001,01,#,7.2,#,10,#,5.7,#,4.7,#,11,E,99999,E,99999
1210010036,1981,1210010,12,001,01,#,7.3,#,9.8,#,4,#,4.6,#,14,E,99999,E,99999
1210020001,1981,1210020,12,001,02,#,7.1,#,8.4,#,3.5,#,6,#,75,#,49000,E,99999
1210020002,1981,1210020,12,001,02,#,7.1,#,8.6,#,4.3,#,6.8,#,56,E,99999,E,99999
1210020003,1981,1210020,12,001,02,#,7.1,#,8.8,#,4.2,#,6.8,#,48,E,99999,E,99999
1210020004,1981,1210020,12,001,02,#,7,#,9,#,1,#,2.8,#,23,#,28000,E,99999
1210020005,1981,1210020,12,001,02,#,7,#,9.2,#,1.6,#,3.3,#,34,E,99999,E,99999
1210020006,1981,1210020,12,001,02,#,6.9,#,9.1,#,2.2,#,3.6,#,33,E,99999,E,99999
1210020007,1981,1210020,12,001,02,#,7.2,#,8.1,#,2.5,#,4,#,40,#,33000,E,99999
1210020008,1981,1210020,12,001,02,#,7.1,#,8.2,#,1.8,#,3,#,13,E,99999,E,99999
1210020009,1981,1210020,12,001,02,#,7.1,#,8.1,#,1.6,#,2.7,#,9,E,99999,E,99999
1210020010,1981,1210020,12,001,02,#,7.2,#,7.8,#,2.4,#,4.8,#,40,#,79000,E,99999
1210020011,1981,1210020,12,001,02,#,7.1,#,7.6,#,2.3,#,5.9,#,74,E,99999,E,99999
1210020012,1981,1210020,12,001,02,#,7.2,#,7.3,#,2.3,#,5.9,#,78,E,99999,E,99999
1210020013,1981,1210020,12,001,02,#,7.6,#,6.7,#,2,#,6.1,#,21,#,350000,E,99999
1210020014,1981,1210020,12,001,02,#,7.5,#,7,#,2,#,6.1,#,20,E,99999,E,99999
1210020015,1981,1210020,12,001,02,#,7.3,#,8.6,#,2.3,#,5.4,#,16,E,99999,E,99999
1210020016,1981,1210020,12,001,02,#,7.5,#,7.1,#,1.3,#,4.3,#,55,#,24000,E,99999
1210020017,1981,1210020,12,001,02,#,7.4,#,6.4,#,2.3,#,5.4,#,71,E,99999,E,99999
1210020018,1981,1210020,12,001,02,#,7.4,#,6.7,#,1.9,#,4.2,#,33,E,99999,E,99999
1210020019,1981,1210020,12,001,02,#,7.4,#,8.5,#,0.8,#,3.2,#,13,#,33000,E,99999
1210020020,1981,1210020,12,001,02,#,7.4,#,8.6,#,1.2,#,3.6,#,13,E,99999,E,99999
1210020021,1981,1210020,12,001,02,#,7.4,#,8.6,#,1.2,#,3.6,#,13,E,99999,E,99999
1210020022,1981,1210020,12,001,02,#,7.4,#,10,#,1.8,#,2.7,#,21,#,35000,E,99999
1210020023,1981,1210020,12,001,02,#,7.4,#,10,#,1.3,#,2.5,#,18,E,99999,E,99999
1210020024,1981,1210020,12,001,02,#,7.5,#,10,#,1.8,#,2.3,#,17,E,99999,E,99999
1210020025,1981,1210020,12,001,02,#,7.4,#,10,#,2.7,#,4.7,#,10,#,24000,E,99999
1210020026,1981,1210020,12,001,02,#,7.3,#,11,#,4,#,4.1,#,8,E,99999,E,99999
1210020027,1981,1210020,12,001,02,#,7.3,#,11,#,2.4,#,2.9,#,6,E,99999,E,99999
1210020028,1981,1210020,12,001,02,#,7.5,#,10,#,4.1,#,5.1,#,10,#,130000,E,99999
1210020029,1981,1210020,12,001,02,#,7.4,#,9.9,#,5.7,#,6.9,#,11,E,99999,E,99999
