レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1999,1410010,14,001,01,1999,0422,1100,2,01,0.6,99,99,999,999,22,20,7.25,3.1,E,99999
1410010002,1999,1410010,14,001,01,1999,0422,1650,2,01,0.4,99,99,999,999,19.5,21,99999,2.4,E,99999
1410010003,1999,1410010,14,001,01,1999,0422,2250,2,01,0.6,99,99,999,999,17,19,99999,3.3,E,99999
1410010004,1999,1410010,14,001,01,1999,0423,0450,2,01,0.6,99,99,999,999,16.2,18.8,99999,3.1,E,99999
1410010005,1999,1410010,14,001,01,1999,0511,1100,2,01,0.6,99,99,999,999,20.3,21,7.01,3,E,99999
1410010006,1999,1410010,14,001,01,1999,0511,1705,2,01,0.58,99,99,999,999,16.2,20,99999,2.89,E,99999
1410010007,1999,1410010,14,001,01,1999,0511,2300,2,01,0.59,99,99,999,999,15.5,19.2,99999,2.95,E,99999
1410010008,1999,1410010,14,001,01,1999,0512,0445,2,01,0.65,99,99,999,999,15.5,19.2,99999,3.23,E,99999
1410010009,1999,1410010,14,001,01,1999,0601,1105,2,01,0.3,99,99,999,999,24.5,23,6.48,1.5,E,99999
1410010010,1999,1410010,14,001,01,1999,0601,1700,2,01,0.56,99,99,999,999,25.1,23,99999,2.8,E,99999
1410010011,1999,1410010,14,001,01,1999,0601,2300,2,01,0.46,99,99,999,999,20.5,23,99999,2.32,E,99999
1410010012,1999,1410010,14,001,01,1999,0602,0455,2,01,0.6,99,99,999,999,18,23.2,99999,3.02,E,99999
1410010013,1999,1410010,14,001,01,1999,0721,1110,2,01,0.5,99,99,999,999,33.5,26.7,13.97,2.5,E,99999
1410010014,1999,1410010,14,001,01,1999,0721,1650,2,01,0.43,99,99,999,999,32.5,26.5,99999,2.14,E,99999
1410010015,1999,1410010,14,001,01,1999,0721,2255,2,01,0.55,99,99,999,999,26,24.6,99999,2.76,E,99999
1410010016,1999,1410010,14,001,01,1999,0722,0450,2,01,0.4,99,99,999,999,25,25,99999,2.02,E,99999
1410010017,1999,1410010,14,001,01,1999,0803,1105,2,01,0.4,99,99,999,999,33.7,30.5,17.39,2.3,E,99999
1410010018,1999,1410010,14,001,01,1999,0803,1700,2,01,0.41,99,99,999,999,30.4,30,99999,2.04,E,99999
1410010019,1999,1410010,14,001,01,1999,0803,2300,2,01,0.52,99,99,999,999,28.6,28.6,99999,2.58,E,99999
1410010020,1999,1410010,14,001,01,1999,0804,0500,2,01,0.38,99,99,999,999,27.9,27.5,99999,1.9,E,99999
1410010021,1999,1410010,14,001,01,1999,0901,1100,2,01,0.5,99,99,999,999,33,29.7,7.69,2.5,E,99999
1410010022,1999,1410010,14,001,01,1999,0901,1655,2,01,0.5,99,99,999,999,31.5,28.2,99999,2.5,E,99999
1410010023,1999,1410010,14,001,01,1999,0901,2255,2,01,0.52,99,99,999,999,29.7,27.8,99999,2.59,E,99999
1410010024,1999,1410010,14,001,01,1999,0902,0500,2,01,0.41,99,99,999,999,28,26.8,99999,2.06,E,99999
1410010025,1999,1410010,14,001,01,1999,1006,1105,2,01,0.2,99,99,999,999,24.8,22.5,31.93,1.2,E,99999
1410010026,1999,1410010,14,001,01,1999,1006,1655,2,01,0.41,99,99,999,999,23.4,23,99999,2.06,E,99999
1410010027,1999,1410010,14,001,01,1999,1006,2300,2,01,0.3,99,99,999,999,22,21.8,99999,1.5,E,99999
1410010028,1999,1410010,14,001,01,1999,1007,0455,2,01,0.44,99,99,999,999,21.5,20.8,99999,2.18,E,99999
1410010029,1999,1410010,14,001,01,1999,1104,1100,2,01,0.4,99,99,999,999,15.5,17.2,13.15,2.3,E,99999
1410010030,1999,1410010,14,001,01,1999,1104,1700,2,01,0.54,99,99,999,999,13.7,17.5,99999,2.7,E,99999
1410010031,1999,1410010,14,001,01,1999,1104,2300,2,01,0.43,99,99,999,999,12.3,15.7,99999,2.14,E,99999
1410010032,1999,1410010,14,001,01,1999,1105,0455,2,01,0.54,99,99,999,999,9.8,15.4,99999,2.68,E,99999
1410010033,1999,1410010,14,001,01,1999,1201,1100,2,01,0.5,99,99,999,999,13.2,13.6,27.3,2.6,E,99999
1410010034,1999,1410010,14,001,01,1999,1201,1700,2,01,0.44,99,99,999,999,13,13.1,99999,2.22,E,99999
1410010035,1999,1410010,14,001,01,1999,1201,2300,2,01,0.48,99,99,999,999,11.2,13.2,99999,2.38,E,99999
1410010036,1999,1410010,14,001,01,1999,1202,0455,2,01,0.42,99,99,999,999,10,13.8,99999,2.08,E,99999
1410010037,1999,1410010,14,001,01,2000,0105,1100,2,01,0.4,99,99,999,999,10.7,10.5,16.82,2.2,E,99999
1410010038,1999,1410010,14,001,01,2000,0105,1700,2,01,0.56,99,99,999,999,12.2,10.9,99999,2.82,E,99999
1410010039,1999,1410010,14,001,01,2000,0105,2300,2,01,0.26,99,99,999,999,11,11.5,99999,1.28,E,99999
1410010040,1999,1410010,14,001,01,2000,0106,0455,2,01,0.58,99,99,999,999,8.5,10.5,99999,2.9,E,99999
1410010041,1999,1410010,14,001,01,2000,0201,1100,2,01,0.4,99,99,999,999,8.8,9.7,16.61,2.3,E,99999
1410010042,1999,1410010,14,001,01,2000,0201,1700,2,01,0.42,99,99,999,999,9.6,9.3,99999,2.1,E,99999
1410010043,1999,1410010,14,001,01,2000,0201,2300,2,01,0.31,99,99,999,999,4.8,7.8,99999,1.57,E,99999
1410010044,1999,1410010,14,001,01,2000,0202,0500,2,01,0.52,99,99,999,999,4.5,8.7,99999,2.61,E,99999
1410010045,1999,1410010,14,001,01,2000,0301,1100,2,01,0.4,99,99,999,999,9.2,9.7,10.84,2.4,E,99999
