レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,1985,1310010,13,001,01,#,2.4,#,0.17
1310010004,1985,1310010,13,001,01,#,1.9,#,0.093
1310010007,1985,1310010,13,001,01,#,2,#,0.094
1310010010,1985,1310010,13,001,01,#,2.8,#,0.063
1310010013,1985,1310010,13,001,01,#,2.5,#,0.13
1310010020,1985,1310010,13,001,01,#,2.5,#,0.073
1310010023,1985,1310010,13,001,01,#,4.3,#,0.29
1310010026,1985,1310010,13,001,01,#,3.2,#,0.12
1310010029,1985,1310010,13,001,01,#,2.6,#,0.13
1310010036,1985,1310010,13,001,01,#,3.6,#,0.13
1310010039,1985,1310010,13,001,01,#,3.3,#,0.18
1310010042,1985,1310010,13,001,01,#,3.1,#,0.12
1310020001,1985,1310020,13,001,51,#,3.3,#,0.096
1310020002,1985,1310020,13,001,51,#,4.6,#,0.1
1310020003,1985,1310020,13,001,51,#,3.1,#,0.17
1310020004,1985,1310020,13,001,51,#,2.4,#,0.082
1310020005,1985,1310020,13,001,51,#,3,#,0.14
1310020006,1985,1310020,13,001,51,#,2.4,#,0.11
1310020007,1985,1310020,13,001,51,#,3.7,#,0.075
1310020008,1985,1310020,13,001,51,#,4.1,#,0.11
1310020009,1985,1310020,13,001,51,#,4.1,#,0.097
1310020010,1985,1310020,13,001,51,#,4,#,0.12
1310020011,1985,1310020,13,001,51,#,3.7,#,0.16
1310020012,1985,1310020,13,001,51,#,4.5,#,0.19
1310030001,1985,1310030,13,002,01,#,2.4,#,0.18
1310030004,1985,1310030,13,002,01,#,2.2,#,0.13
1310030007,1985,1310030,13,002,01,#,2.5,#,0.12
1310030010,1985,1310030,13,002,01,#,2.7,#,0.059
1310030013,1985,1310030,13,002,01,#,2.5,#,0.13
1310030020,1985,1310030,13,002,01,#,2.9,#,0.07
1310030023,1985,1310030,13,002,01,#,3.8,#,0.24
1310030026,1985,1310030,13,002,01,#,4.6,#,0.12
1310030029,1985,1310030,13,002,01,#,2.8,#,0.13
1310030036,1985,1310030,13,002,01,#,4.3,#,0.24
1310030039,1985,1310030,13,002,01,#,4.6,#,0.22
1310030042,1985,1310030,13,002,01,#,3.2,#,0.17
1310060001,1985,1310060,13,003,01,#,3.1,#,0.23
1310060005,1985,1310060,13,003,01,#,2.9,#,0.24
1310060009,1985,1310060,13,003,01,#,3.3,#,0.23
1310060013,1985,1310060,13,003,01,#,1.4,#,0.11
1310060017,1985,1310060,13,003,01,#,4.7,#,0.24
1310060021,1985,1310060,13,003,01,#,2,#,0.18
1310060025,1985,1310060,13,003,01,#,4,#,0.17
1310060029,1985,1310060,13,003,01,#,4.6,#,0.15
1310060033,1985,1310060,13,003,01,#,4.8,#,0.15
1310060038,1985,1310060,13,003,01,#,4.4,#,0.2
1310060042,1985,1310060,13,003,01,#,4.7,#,0.22
1310060046,1985,1310060,13,003,01,#,7.4,#,0.39
1310090002,1985,1310090,13,004,01,#,3.8,#,0.35
1310090005,1985,1310090,13,004,01,#,3.2,#,0.19
1310090008,1985,1310090,13,004,01,#,2.7,#,0.17
1310090011,1985,1310090,13,004,01,#,2.8,#,0.18
1310090014,1985,1310090,13,004,01,#,2.3,#,0.6
1310090021,1985,1310090,13,004,01,#,3.6,#,0.16
1310090024,1985,1310090,13,004,01,#,4,#,0.17
1310090027,1985,1310090,13,004,01,#,5.7,#,0.19
1310090030,1985,1310090,13,004,01,#,6.9,#,0.3
1310090033,1985,1310090,13,004,01,#,10,#,0.37
1310090040,1985,1310090,13,004,01,#,11,#,0.63
1310090043,1985,1310090,13,004,01,#,10,#,0.48
1310100001,1985,1310100,13,004,02,#,5.4,#,0.33
1310100005,1985,1310100,13,004,02,#,4.1,#,0.64
1310100009,1985,1310100,13,004,02,#,3.3,#,0.63
1310100013,1985,1310100,13,004,02,#,2.7,#,0.19
1310100017,1985,1310100,13,004,02,#,3.1,#,0.33
1310100021,1985,1310100,13,004,02,#,2.4,#,0.17
1310100025,1985,1310100,13,004,02,#,4.9,#,0.27
1310100029,1985,1310100,13,004,02,#,3.7,#,0.28
1310100033,1985,1310100,13,004,02,#,4.2,#,0.26
1310100037,1985,1310100,13,004,02,#,5.8,#,0.36
1310100041,1985,1310100,13,004,02,#,5.7,#,0.45
1310100045,1985,1310100,13,004,02,#,10,#,0.47
1310120001,1985,1310120,13,004,52,#,4.7,#,0.28
1310120003,1985,1310120,13,004,52,#,3.5,#,0.33
1310120005,1985,1310120,13,004,52,#,3,#,0.22
1310120007,1985,1310120,13,004,52,#,2.1,#,0.16
1310120009,1985,1310120,13,004,52,#,4,#,0.25
1310120011,1985,1310120,13,004,52,#,2.5,#,0.22
1310120013,1985,1310120,13,004,52,#,5.3,#,0.54
1310120015,1985,1310120,13,004,52,#,4.3,#,0.36
1310120017,1985,1310120,13,004,52,#,8,#,0.29
1310120019,1985,1310120,13,004,52,#,6.2,#,0.37
1310120021,1985,1310120,13,004,52,#,6.9,#,0.54
1310120023,1985,1310120,13,004,52,#,7,#,0.66
1310140001,1985,1310140,13,005,01,#,9.6,#,1
1310140005,1985,1310140,13,005,01,#,6.7,#,0.67
1310140009,1985,1310140,13,005,01,#,4.4,#,0.63
1310140013,1985,1310140,13,005,01,#,5.3,#,0.57
1310140017,1985,1310140,13,005,01,#,4.6,#,0.58
1310140021,1985,1310140,13,005,01,#,3.8,#,0.57
1310140025,1985,1310140,13,005,01,#,5.5,#,0.73
1310140029,1985,1310140,13,005,01,#,6.6,#,1.1
1310140033,1985,1310140,13,005,01,#,11,#,1.1
1310140037,1985,1310140,13,005,01,#,11,#,1.2
1310140041,1985,1310140,13,005,01,#,13,#,1.3
1310140045,1985,1310140,13,005,01,#,15,#,1.6
1310170001,1985,1310170,13,005,53,#,5.9,#,0.43
1310170003,1985,1310170,13,005,53,#,6.2,#,0.39
1310170005,1985,1310170,13,005,53,#,5.4,#,0.65
1310170007,1985,1310170,13,005,53,#,4.9,#,0.39
1310170009,1985,1310170,13,005,53,#,5.1,#,0.31
1310170011,1985,1310170,13,005,53,#,3.8,#,0.68
1310170013,1985,1310170,13,005,53,#,5.1,#,0.27
1310170015,1985,1310170,13,005,53,#,4.6,#,0.32
1310170017,1985,1310170,13,005,53,#,8,#,0.4
1310170019,1985,1310170,13,005,53,#,6.9,#,0.44
1310170021,1985,1310170,13,005,53,#,10,#,0.67
1310170023,1985,1310170,13,005,53,#,9,#,0.72
1310180001,1985,1310180,13,006,01,#,4.1,#,0.2
1310180004,1985,1310180,13,006,01,#,8.2,#,0.59
1310180007,1985,1310180,13,006,01,#,4.6,#,0.23
1310180010,1985,1310180,13,006,01,#,3.6,#,0.25
1310180013,1985,1310180,13,006,01,#,5.8,#,0.26
1310180021,1985,1310180,13,006,01,#,7.3,#,0.39
1310180024,1985,1310180,13,006,01,#,6.3,#,0.52
1310180027,1985,1310180,13,006,01,#,7.1,#,0.42
1310180030,1985,1310180,13,006,01,#,7.2,#,0.54
1310180033,1985,1310180,13,006,01,#,7.3,#,0.5
1310180036,1985,1310180,13,006,01,#,9.4,#,0.65
1310180044,1985,1310180,13,006,01,#,11,#,0.95
1310190001,1985,1310190,13,006,02,#,3.8,#,0.22
1310190004,1985,1310190,13,006,02,#,5.1,#,0.35
1310190007,1985,1310190,13,006,02,#,4.1,#,0.29
1310190010,1985,1310190,13,006,02,#,3.4,#,0.16
1310190013,1985,1310190,13,006,02,#,1.8,#,0.21
1310190021,1985,1310190,13,006,02,#,2,#,0.24
1310190024,1985,1310190,13,006,02,#,4.1,#,0.26
1310190027,1985,1310190,13,006,02,#,5.2,#,0.46
1310190030,1985,1310190,13,006,02,#,3.4,#,0.24
1310190033,1985,1310190,13,006,02,#,3,#,0.17
1310190036,1985,1310190,13,006,02,#,6,#,0.49
1310190044,1985,1310190,13,006,02,#,5.7,#,0.48
1310200001,1985,1310200,13,006,51,#,3.4,#,0.16
1310200003,1985,1310200,13,006,51,#,6.5,#,0.32
1310200005,1985,1310200,13,006,51,#,3.3,#,0.18
1310200007,1985,1310200,13,006,51,#,3.2,#,0.13
1310200009,1985,1310200,13,006,51,#,5.8,#,0.34
1310200011,1985,1310200,13,006,51,#,7.9,#,0.32
1310200013,1985,1310200,13,006,51,#,5.6,#,0.29
1310200015,1985,1310200,13,006,51,#,7,#,0.29
1310200017,1985,1310200,13,006,51,#,7.4,#,0.55
1310200019,1985,1310200,13,006,51,#,11,#,0.76
1310200021,1985,1310200,13,006,51,#,14,#,1
1310200023,1985,1310200,13,006,51,#,14,#,1.8
1310210001,1985,1310210,13,006,52,#,4,#,0.32
1310210003,1985,1310210,13,006,52,#,8.2,#,0.77
1310210005,1985,1310210,13,006,52,#,5.6,#,0.44
1310210007,1985,1310210,13,006,52,#,3.2,#,0.2
1310210009,1985,1310210,13,006,52,#,6.3,#,0.33
1310210011,1985,1310210,13,006,52,#,7.9,#,0.44
1310210013,1985,1310210,13,006,52,#,6.5,#,0.51
1310210015,1985,1310210,13,006,52,#,7.9,#,0.46
1310210017,1985,1310210,13,006,52,#,8.1,#,0.56
1310210019,1985,1310210,13,006,52,#,11,#,0.65
1310210021,1985,1310210,13,006,52,#,14,#,1
1310210023,1985,1310210,13,006,52,#,11,#,0.94
1310220001,1985,1310220,13,006,53,#,4.1,#,0.24
1310220003,1985,1310220,13,006,53,#,6.6,#,0.64
1310220005,1985,1310220,13,006,53,#,4.6,#,0.25
1310220007,1985,1310220,13,006,53,#,3.7,#,0.24
1310220009,1985,1310220,13,006,53,#,3.2,#,0.23
1310220011,1985,1310220,13,006,53,#,5.4,#,0.31
1310220013,1985,1310220,13,006,53,#,5.9,#,0.37
1310220015,1985,1310220,13,006,53,#,6.3,#,0.42
1310220017,1985,1310220,13,006,53,#,6.3,#,0.46
1310220019,1985,1310220,13,006,53,#,5.8,#,0.38
1310220021,1985,1310220,13,006,53,#,6.9,#,0.25
1310220023,1985,1310220,13,006,53,#,8,#,0.69
1310230001,1985,1310230,13,007,01,#,10,#,0.65
1310230005,1985,1310230,13,007,01,#,10,#,0.77
1310230009,1985,1310230,13,007,01,#,13,#,0.81
1310230013,1985,1310230,13,007,01,#,9.2,#,0.51
1310230017,1985,1310230,13,007,01,#,10,#,0.69
