レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,2007,1210010,12,001,01,#,7.3,#,9.5,#,1.6,#,4.1,#,11,#,7900,E,99999
1210010002,2007,1210010,12,001,01,#,7.4,#,10,#,1.4,E,99999,#,12,E,99999,E,99999
1210010003,2007,1210010,12,001,01,#,7.4,#,9.1,#,1.7,#,3.9,#,14,#,7900,E,99999
1210010004,2007,1210010,12,001,01,#,7.5,#,9.1,#,1.6,E,99999,#,12,E,99999,E,99999
1210010005,2007,1210010,12,001,01,#,7.3,#,9,#,2.1,#,3.7,#,20,#,7900,E,99999
1210010006,2007,1210010,12,001,01,#,7.4,#,9.8,#,2.2,E,99999,#,22,E,99999,E,99999
1210010007,2007,1210010,12,001,01,#,7.5,#,7.6,#,1.7,#,3.5,#,18,#,79000,E,99999
1210010008,2007,1210010,12,001,01,#,7.4,#,7.7,#,2.3,E,99999,#,18,E,99999,E,99999
1210010009,2007,1210010,12,001,01,<,0,#,7.8,#,1.5,E,99999,#,22,E,99999,E,99999
1210010010,2007,1210010,12,001,01,<,0,#,7.4,#,1.5,E,99999,#,27,E,99999,E,99999
1210010011,2007,1210010,12,001,01,<,0,#,7.5,#,1.3,E,99999,#,30,E,99999,E,99999
1210010012,2007,1210010,12,001,01,#,7.4,#,7.3,#,1.6,E,99999,#,34,E,99999,E,99999
1210010013,2007,1210010,12,001,01,#,7.4,#,7.2,#,1.9,E,99999,#,27,E,99999,E,99999
1210010014,2007,1210010,12,001,01,#,7.5,#,7.1,#,2.1,#,7.9,#,80,#,49000,E,99999
1210010015,2007,1210010,12,001,01,#,7.4,#,7.1,#,1.2,E,99999,#,53,E,99999,E,99999
1210010016,2007,1210010,12,001,01,#,7.7,#,7.5,#,0.9,#,2.6,#,9,#,33000,E,99999
1210010017,2007,1210010,12,001,01,#,7.7,#,7.6,#,1,E,99999,#,12,E,99999,E,99999
1210010018,2007,1210010,12,001,01,#,7.6,#,8.6,#,1.2,#,2.8,#,17,#,79000,E,99999
1210010019,2007,1210010,12,001,01,#,7.6,#,8.5,#,0.7,E,99999,#,15,E,99999,E,99999
1210010020,2007,1210010,12,001,01,#,7.6,#,10,#,1.2,#,2.3,#,10,#,23000,E,99999
1210010021,2007,1210010,12,001,01,#,7.6,#,9.6,#,0.7,E,99999,#,8,E,99999,E,99999
1210010022,2007,1210010,12,001,01,#,7.6,#,11,#,1,#,2.3,#,5,#,7900,E,99999
1210010023,2007,1210010,12,001,01,#,7.6,#,11,#,1,E,99999,#,5,E,99999,E,99999
1210010024,2007,1210010,12,001,01,<,0,#,10,#,1.2,E,99999,#,4,E,99999,E,99999
1210010025,2007,1210010,12,001,01,<,0,#,11,#,1,E,99999,#,4,E,99999,E,99999
1210010026,2007,1210010,12,001,01,<,0,#,11,#,1.2,E,99999,#,5,E,99999,E,99999
1210010027,2007,1210010,12,001,01,#,7.6,#,11,#,1.5,E,99999,#,5,E,99999,E,99999
1210010028,2007,1210010,12,001,01,#,7.5,#,11,#,1.9,E,99999,#,4,E,99999,E,99999
1210010029,2007,1210010,12,001,01,#,7.6,#,11,#,2,#,2.5,#,7,#,4900,E,99999
1210010030,2007,1210010,12,001,01,#,7.6,#,11,#,1.1,E,99999,#,7,E,99999,E,99999
1210010031,2007,1210010,12,001,01,#,7.5,#,11,#,1.3,#,3.5,#,10,#,3300,E,99999
1210010032,2007,1210010,12,001,01,#,7.6,#,11,#,0.7,E,99999,#,9,E,99999,E,99999
1210010033,2007,1210010,12,001,01,#,7.7,#,11,#,2.7,#,3.7,#,9,#,7900,E,99999
1210010034,2007,1210010,12,001,01,#,7.7,#,11,#,1.6,E,99999,#,8,E,99999,E,99999
1210020001,2007,1210020,12,001,02,#,7.4,#,10,#,2.7,#,4.4,#,8,#,3300,E,99999
1210020002,2007,1210020,12,001,02,#,7.4,#,10,#,2.8,E,99999,#,9,E,99999,E,99999
1210020003,2007,1210020,12,001,02,#,7.4,#,9.3,#,2.2,#,3.9,#,8,#,2300,E,99999
1210020004,2007,1210020,12,001,02,#,7.4,#,9.5,#,3,E,99999,#,11,E,99999,E,99999
1210020005,2007,1210020,12,001,02,#,7.5,#,9.6,#,4.8,#,5.8,#,13,#,7900,E,99999
1210020006,2007,1210020,12,001,02,#,7.6,#,10,#,4,E,99999,#,16,E,99999,E,99999
1210020007,2007,1210020,12,001,02,#,7.5,#,8.6,#,2.4,#,4,#,12,#,33000,E,99999
1210020008,2007,1210020,12,001,02,#,7.5,#,8.5,#,2.3,E,99999,#,9,E,99999,E,99999
1210020009,2007,1210020,12,001,02,#,7.3,#,7.3,#,6.5,#,7.9,#,61,#,49000,E,99999
1210020010,2007,1210020,12,001,02,#,7.4,#,7.2,#,2,E,99999,#,18,E,99999,E,99999
1210020011,2007,1210020,12,001,02,#,7.7,#,7.7,#,1.7,#,3.4,#,10,#,23000,E,99999
1210020012,2007,1210020,12,001,02,#,7.7,#,7.7,#,1.9,E,99999,#,10,E,99999,E,99999
1210020013,2007,1210020,12,001,02,#,7.6,#,8.6,#,1.5,#,2.7,#,7,#,33000,E,99999
1210020014,2007,1210020,12,001,02,#,7.6,#,8.5,#,1,E,99999,#,9,E,99999,E,99999
1210020015,2007,1210020,12,001,02,#,7.6,#,9,#,1.7,#,2.6,#,6,#,33000,E,99999
1210020016,2007,1210020,12,001,02,#,7.6,#,9.6,#,1.4,E,99999,#,5,E,99999,E,99999
1210020017,2007,1210020,12,001,02,#,7.5,#,11,#,1.2,#,2.8,#,6,#,3300,E,99999
1210020018,2007,1210020,12,001,02,#,7.5,#,11,#,0.9,E,99999,#,4,E,99999,E,99999
1210020019,2007,1210020,12,001,02,#,7.6,#,11,#,1.8,#,3.3,#,8,#,4900,E,99999
1210020020,2007,1210020,12,001,02,#,7.7,#,11,#,1.6,E,99999,#,5,E,99999,E,99999
1210020021,2007,1210020,12,001,02,#,7.6,#,12,#,1.9,#,3.8,#,6,#,3300,E,99999
1210020022,2007,1210020,12,001,02,#,7.6,#,12,#,0.7,E,99999,#,6,E,99999,E,99999
1210020023,2007,1210020,12,001,02,#,7.9,#,12,#,5.1,#,6.5,#,12,#,3300,E,99999
1210020024,2007,1210020,12,001,02,#,8,#,12,#,3.1,E,99999,#,12,E,99999,E,99999
