レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1210010001,2002,1210010,12,001,01,2002,0416,0900,0,02,0.24,99,99,999,999,24,18.1,84.07,1.2,E,99999
1210010002,2002,1210010,12,001,01,2002,0416,1400,0,02,0.22,99,99,999,999,21.5,17,70.15,1.1,E,99999
1210010003,2002,1210010,12,001,01,2002,0416,2130,0,02,0.22,99,99,999,999,20.1,16.8,72.45,1.1,E,99999
1210010004,2002,1210010,12,001,01,2002,0514,0900,0,02,0.2,99,99,999,999,18.8,16.8,81.29,1,E,99999
1210010005,2002,1210010,12,001,01,2002,0514,1400,0,02,0.19,99,99,999,999,22,18,72.58,0.95,E,99999
1210010006,2002,1210010,12,001,01,2002,0514,2130,0,02,0.19,99,99,999,999,17.4,17,73.67,0.95,E,99999
1210010007,2002,1210010,12,001,01,2002,0604,0900,0,02,0.13,99,99,999,999,26,23.3,46.38,0.65,E,99999
1210010008,2002,1210010,12,001,01,2002,0604,1400,0,02,0.12,99,99,999,999,29,24.7,38.27,0.6,E,99999
1210010009,2002,1210010,12,001,01,2002,0604,2130,0,02,0.14,99,99,999,999,21.5,22.8,41.5,0.7,E,99999
1210010010,2002,1210010,12,001,01,2002,0702,1000,2,02,0.23,99,99,999,999,27,23,83.13,1.15,E,99999
1210010011,2002,1210010,12,001,01,2002,0702,1400,2,02,0.22,99,99,999,999,26,24,99.54,1.1,E,99999
1210010012,2002,1210010,12,001,01,2002,0702,1800,2,02,0.2,99,99,999,999,24,23.6,96.58,1,E,99999
1210010013,2002,1210010,12,001,01,2002,0702,2200,2,02,0.2,99,99,999,999,22,21.5,80.79,1,E,99999
1210010014,2002,1210010,12,001,01,2002,0703,0200,2,02,0.19,99,99,999,999,22.5,22,75.29,0.95,E,99999
1210010015,2002,1210010,12,001,01,2002,0703,0600,2,02,0.18,99,99,999,999,22.5,22,67.57,0.9,E,99999
1210010016,2002,1210010,12,001,01,2002,0703,1000,2,02,0.18,99,99,999,999,24,23,59.08,0.9,E,99999
1210010017,2002,1210010,12,001,01,2002,0806,0900,0,02,0.35,99,99,999,999,34.2,30,184.77,1.75,E,99999
1210010018,2002,1210010,12,001,01,2002,0806,1400,0,02,0.32,99,99,999,999,36.3,31.2,170.03,1.6,E,99999
1210010019,2002,1210010,12,001,01,2002,0806,2130,0,02,0.28,99,99,999,999,28.7,27,140.45,1.4,E,99999
1210010020,2002,1210010,12,001,01,2002,0903,0900,0,02,0.24,99,99,999,999,30,27.9,41.87,1.2,E,99999
1210010021,2002,1210010,12,001,01,2002,0903,1400,0,02,0.25,99,99,999,999,35.2,30.7,45.3,1.25,E,99999
1210010022,2002,1210010,12,001,01,2002,0903,2130,0,02,0.25,99,99,999,999,28.8,28.8,44.27,1.25,E,99999
1210010023,2002,1210010,12,001,01,2002,1008,0900,0,02,0.41,99,99,999,999,20.8,20.3,173.95,2.05,E,99999
1210010024,2002,1210010,12,001,01,2002,1008,1400,0,02,0.4,99,99,999,999,23,20.8,167.03,2,E,99999
1210010025,2002,1210010,12,001,01,2002,1008,2130,0,02,0.4,99,99,999,999,18.1,18.9,166.75,2,E,99999
1210010026,2002,1210010,12,001,01,2002,1112,0900,0,02,0.17,99,99,999,999,17.9,13.5,58.5,0.85,E,99999
1210010027,2002,1210010,12,001,01,2002,1112,1400,0,02,0.18,99,99,999,999,19.2,13.7,64.67,0.9,E,99999
1210010028,2002,1210010,12,001,01,2002,1112,2130,0,02,0.15,99,99,999,999,12.5,11.8,60.02,0.75,E,99999
1210010029,2002,1210010,12,001,01,2002,1203,1000,2,02,0.14,99,99,999,999,11,8.2,53.16,0.7,E,99999
1210010030,2002,1210010,12,001,01,2002,1203,1400,2,02,0.15,99,99,999,999,17.5,9.5,56.42,0.75,E,99999
1210010031,2002,1210010,12,001,01,2002,1203,1800,2,02,0.15,99,99,999,999,13.5,9.5,52.95,0.75,E,99999
1210010032,2002,1210010,12,001,01,2002,1203,2200,2,02,0.13,99,99,999,999,10,9,67.93,0.65,E,99999
1210010033,2002,1210010,12,001,01,2002,1204,0200,2,02,0.13,99,99,999,999,11,9,60.52,0.65,E,99999
1210010034,2002,1210010,12,001,01,2002,1204,0600,2,02,0.14,99,99,999,999,10,9,59.5,0.7,E,99999
1210010035,2002,1210010,12,001,01,2002,1204,1000,2,02,0.14,99,99,999,999,11,9,54.84,0.7,E,99999
1210010036,2002,1210010,12,001,01,2003,0107,0900,0,02,0.13,99,99,999,999,2.2,3,53.7,0.65,E,99999
1210010037,2002,1210010,12,001,01,2003,0107,1400,0,02,0.11,99,99,999,999,8.8,4.7,52.26,0.55,E,99999
1210010038,2002,1210010,12,001,01,2003,0107,2130,0,02,0.13,99,99,999,999,1.8,4.2,53.98,0.65,E,99999
1210010039,2002,1210010,12,001,01,2003,0204,0900,0,02,0.13,99,99,999,999,1.8,2,37.8,0.65,E,99999
1210010040,2002,1210010,12,001,01,2003,0204,1400,0,02,0.14,99,99,999,999,4.8,4.2,36.03,0.7,E,99999
1210010041,2002,1210010,12,001,01,2003,0204,2130,0,02,0.16,99,99,999,999,0.2,4.5,41.92,0.8,E,99999
1210010042,2002,1210010,12,001,01,2003,0306,0900,0,02,0.15,99,99,999,999,5.6,3.9,53.97,0.75,E,99999
1210010043,2002,1210010,12,001,01,2003,0306,1400,0,02,0.15,99,99,999,999,3.8,5.2,49.11,0.75,E,99999
1210010044,2002,1210010,12,001,01,2003,0306,2130,0,02,0.16,99,99,999,999,4.3,5.7,52.54,0.8,E,99999
1210020001,2002,1210020,12,001,02,2002,0416,1045,0,03,0.56,99,99,999,999,24.4,17.2,99999,2.8,E,99999
1210020002,2002,1210020,12,001,02,2002,0416,1510,0,03,0.54,99,99,999,999,20.2,16.1,99999,2.7,E,99999
1210020003,2002,1210020,12,001,02,2002,0416,2025,0,03,0.59,99,99,999,999,19.2,16.8,99999,2.95,E,99999
1210020004,2002,1210020,12,001,02,2002,0514,1045,0,03,0.57,99,99,999,999,22.8,18.2,99999,2.85,E,99999
1210020005,2002,1210020,12,001,02,2002,0514,1510,0,03,0.59,99,99,999,999,24.5,19.1,99999,2.95,E,99999
1210020006,2002,1210020,12,001,02,2002,0514,2025,0,03,0.63,99,99,999,999,19.8,17.5,99999,3.15,E,99999
1210020007,2002,1210020,12,001,02,2002,0604,1045,0,03,0.56,99,99,999,999,32.5,26.3,99999,2.8,E,99999
1210020008,2002,1210020,12,001,02,2002,0604,1510,0,03,0.57,99,99,999,999,29.2,23.8,99999,2.85,E,99999
1210020009,2002,1210020,12,001,02,2002,0604,2025,0,03,0.58,99,99,999,999,22.5,22,99999,2.9,E,99999
1210020010,2002,1210020,12,001,02,2002,0702,1000,2,03,0.62,99,99,999,999,26.4,23.6,99999,3.1,E,99999
1210020011,2002,1210020,12,001,02,2002,0702,1400,2,03,0.48,99,99,999,999,26.8,23.9,99999,2.4,E,99999
1210020012,2002,1210020,12,001,02,2002,0702,1800,2,03,0.41,99,99,999,999,22.2,22.8,99999,2.05,E,99999
1210020013,2002,1210020,12,001,02,2002,0702,2200,2,03,0.53,99,99,999,999,20.6,22.6,99999,2.65,E,99999
1210020014,2002,1210020,12,001,02,2002,0703,0200,2,03,0.56,99,99,999,999,20.2,22.6,99999,2.8,E,99999
1210020015,2002,1210020,12,001,02,2002,0703,0600,2,03,0.6,99,99,999,999,22.6,20.6,99999,3,E,99999
1210020016,2002,1210020,12,001,02,2002,0703,1000,2,03,0.62,99,99,999,999,23.8,23,99999,3.1,E,99999
1210020017,2002,1210020,12,001,02,2002,0806,1125,0,03,0.38,99,99,999,999,36.8,29.5,99999,1.9,E,99999
1210020018,2002,1210020,12,001,02,2002,0806,1510,0,03,0.57,99,99,999,999,35.2,29.5,99999,2.85,E,99999
1210020019,2002,1210020,12,001,02,2002,0806,2025,0,03,0.55,99,99,999,999,29.4,28.5,99999,2.75,E,99999
1210020020,2002,1210020,12,001,02,2002,0903,1110,0,03,0.6,99,99,999,999,32.3,30,99999,3,E,99999
1210020021,2002,1210020,12,001,02,2002,0903,1510,0,03,0.61,99,99,999,999,35.2,31.3,99999,3.05,E,99999
1210020022,2002,1210020,12,001,02,2002,0903,2025,0,03,0.54,99,99,999,999,28.1,27.9,99999,2.7,E,99999
1210020023,2002,1210020,12,001,02,2002,1008,1110,0,03,0.48,99,99,999,999,21.2,20.6,99999,2.4,E,99999
1210020024,2002,1210020,12,001,02,2002,1008,1510,0,03,0.46,99,99,999,999,20.5,20.4,99999,2.3,E,99999
1210020025,2002,1210020,12,001,02,2002,1008,2025,0,03,0.67,99,99,999,999,18.7,20.3,99999,3.35,E,99999
1210020026,2002,1210020,12,001,02,2002,1112,1110,0,03,0.7,99,99,999,999,18.2,13.8,99999,3.5,E,99999
1210020027,2002,1210020,12,001,02,2002,1112,1510,0,03,0.69,99,99,999,999,17,12.5,99999,3.45,E,99999
1210020028,2002,1210020,12,001,02,2002,1112,2025,0,03,0.56,99,99,999,999,13.9,11.2,99999,2.8,E,99999
1210020029,2002,1210020,12,001,02,2002,1203,1000,2,03,0.62,99,99,999,999,10.1,9.5,99999,3.1,E,99999
1210020030,2002,1210020,12,001,02,2002,1203,1400,2,03,0.62,99,99,999,999,12.8,10.2,99999,3.1,E,99999
1210020031,2002,1210020,12,001,02,2002,1203,1800,2,03,0.6,99,99,999,999,10.2,9.6,99999,3,E,99999
1210020032,2002,1210020,12,001,02,2002,1203,2200,2,03,0.57,99,99,999,999,8.9,9.6,99999,2.85,E,99999
