レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1210010001,2000,1210010,12,001,01,#,2.2,#,0.1
1210010004,2000,1210010,12,001,01,#,1.3,#,0.07
1210010007,2000,1210010,12,001,01,#,2,#,0.084
1210010010,2000,1210010,12,001,01,#,2.8,#,0.12
1210010013,2000,1210010,12,001,01,#,2.5,#,0.13
1210010016,2000,1210010,12,001,01,#,2.4,#,0.1
1210010019,2000,1210010,12,001,01,#,3,#,0.064
1210010022,2000,1210010,12,001,01,#,3,#,0.063
1210010025,2000,1210010,12,001,01,#,3.1,#,0.1
1210010028,2000,1210010,12,001,01,#,2.8,#,0.094
1210010031,2000,1210010,12,001,01,#,3.2,#,0.1
1210010034,2000,1210010,12,001,01,#,3.3,#,0.11
1210020001,2000,1210020,12,001,02,#,2.1,#,0.098
1210020004,2000,1210020,12,001,02,#,1.4,#,0.087
1210020007,2000,1210020,12,001,02,#,2.1,#,0.076
1210020010,2000,1210020,12,001,02,#,2.6,#,0.095
1210020013,2000,1210020,12,001,02,#,2.4,#,0.096
1210020016,2000,1210020,12,001,02,#,2.4,#,0.12
1210020019,2000,1210020,12,001,02,#,2.9,#,0.068
1210020022,2000,1210020,12,001,02,#,2.8,#,0.073
1210020025,2000,1210020,12,001,02,#,3.4,#,0.11
1210020028,2000,1210020,12,001,02,#,3.2,#,0.12
1210020031,2000,1210020,12,001,02,#,3.3,#,0.11
1210020034,2000,1210020,12,001,02,#,3.1,#,0.1
1210030001,2000,1210030,12,001,51,#,1.9,#,0.078
1210030003,2000,1210030,12,001,51,#,1.2,#,0.061
1210030005,2000,1210030,12,001,51,#,2.2,#,0.075
1210030007,2000,1210030,12,001,51,#,2.8,#,0.074
1210030009,2000,1210030,12,001,51,#,2.4,#,0.1
1210030011,2000,1210030,12,001,51,#,2.5,#,0.1
1210030013,2000,1210030,12,001,51,#,3,#,0.064
1210030015,2000,1210030,12,001,51,#,3,#,0.063
1210030017,2000,1210030,12,001,51,#,3.2,#,0.11
1210030019,2000,1210030,12,001,51,#,3,#,0.098
1210030021,2000,1210030,12,001,51,#,3.3,#,0.1
1210030023,2000,1210030,12,001,51,#,3.3,#,0.11
1210040001,2000,1210040,12,001,52,#,2.1,#,0.096
1210040004,2000,1210040,12,001,52,#,1.2,#,0.061
1210040007,2000,1210040,12,001,52,#,2.1,#,0.071
1210040010,2000,1210040,12,001,52,#,2.7,#,0.1
1210040013,2000,1210040,12,001,52,#,2.4,#,0.13
1210040016,2000,1210040,12,001,52,#,2.3,#,0.085
1210040019,2000,1210040,12,001,52,#,2.9,#,0.07
1210040022,2000,1210040,12,001,52,#,3,#,0.063
1210040025,2000,1210040,12,001,52,#,3.1,#,0.11
1210040028,2000,1210040,12,001,52,#,3,#,0.1
1210040031,2000,1210040,12,001,52,#,3.3,#,0.011
1210040034,2000,1210040,12,001,52,#,3.4,#,0.14
1210050001,2000,1210050,12,001,53,#,2.3,#,0.093
1210050004,2000,1210050,12,001,53,#,1.3,#,0.087
1210050007,2000,1210050,12,001,53,#,2,#,0.072
1210050010,2000,1210050,12,001,53,#,2.7,#,0.1
1210050013,2000,1210050,12,001,53,#,2.4,#,0.093
1210050016,2000,1210050,12,001,53,#,2.4,#,0.11
1210050019,2000,1210050,12,001,53,#,3,#,0.064
1210050022,2000,1210050,12,001,53,#,2.9,#,0.081
1210050025,2000,1210050,12,001,53,#,3.4,#,0.1
1210050028,2000,1210050,12,001,53,#,3.1,#,0.11
1210050031,2000,1210050,12,001,53,#,3.4,#,0.11
1210050034,2000,1210050,12,001,53,#,3.2,#,0.11
1210060001,2000,1210060,12,002,01,#,2.1,#,0.1
1210060004,2000,1210060,12,002,01,#,1.4,#,0.09
1210060007,2000,1210060,12,002,01,#,2,#,0.075
1210060010,2000,1210060,12,002,01,#,2.8,#,0.12
1210060013,2000,1210060,12,002,01,#,2.3,#,0.088
1210060016,2000,1210060,12,002,01,#,2.2,#,0.094
1210060019,2000,1210060,12,002,01,#,2.9,#,0.089
1210060022,2000,1210060,12,002,01,#,2.9,#,0.081
1210060025,2000,1210060,12,002,01,#,3.3,#,0.11
1210060028,2000,1210060,12,002,01,#,3.6,#,0.11
1210060031,2000,1210060,12,002,01,#,3.6,#,0.1
1210060034,2000,1210060,12,002,01,#,3.1,#,0.11
1210070001,2000,1210070,12,002,51,#,1.9,#,0.093
1210070003,2000,1210070,12,002,51,#,1.3,#,0.1
1210070005,2000,1210070,12,002,51,#,2.2,#,0.065
1210070007,2000,1210070,12,002,51,#,2.9,#,0.091
1210070009,2000,1210070,12,002,51,#,2.4,#,0.093
1210070011,2000,1210070,12,002,51,#,2.5,#,0.11
1210070013,2000,1210070,12,002,51,#,2.9,#,0.068
