レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,2002,1410010,14,001,03,#,5.2,#,0.37
1410010002,2002,1410010,14,001,03,#,5.1,#,0.31
1410010003,2002,1410010,14,001,03,#,4.3,#,0.25
1410010004,2002,1410010,14,001,03,#,5.8,#,0.36
1410010005,2002,1410010,14,001,03,#,4.7,#,0.3
1410010006,2002,1410010,14,001,03,#,3.6,#,0.26
1410010007,2002,1410010,14,001,03,#,4.4,#,0.31
1410010008,2002,1410010,14,001,03,#,4.6,#,0.3
1410010009,2002,1410010,14,001,03,#,3.4,#,0.28
1410010010,2002,1410010,14,001,03,#,4.5,#,0.36
1410010011,2002,1410010,14,001,03,#,2.5,#,0.22
1410010012,2002,1410010,14,001,03,#,3.1,#,0.25
1410010013,2002,1410010,14,001,03,#,3.2,#,0.24
1410010014,2002,1410010,14,001,03,#,2.9,#,0.25
1410010015,2002,1410010,14,001,03,#,4.9,#,0.31
1410010016,2002,1410010,14,001,03,#,5.3,#,0.33
1410010017,2002,1410010,14,001,03,#,3.6,#,0.37
1410010018,2002,1410010,14,001,03,#,2.5,#,0.24
1410010019,2002,1410010,14,001,03,#,3.9,#,0.25
1410010020,2002,1410010,14,001,03,#,2.8,#,0.25
1410010021,2002,1410010,14,001,03,#,3.6,#,0.26
1410010022,2002,1410010,14,001,03,#,2.6,#,0.22
1410010023,2002,1410010,14,001,03,#,3.7,#,0.25
1410010024,2002,1410010,14,001,03,#,3.6,#,0.25
1410010025,2002,1410010,14,001,03,#,3.1,#,0.18
1410010026,2002,1410010,14,001,03,#,3,#,0.17
1410010027,2002,1410010,14,001,03,#,3.1,#,0.18
1410010028,2002,1410010,14,001,03,#,2.8,#,0.17
1410010029,2002,1410010,14,001,03,#,4.2,#,0.23
1410010030,2002,1410010,14,001,03,#,4.2,#,0.23
1410010031,2002,1410010,14,001,03,#,6.7,#,0.34
1410010032,2002,1410010,14,001,03,#,2.5,#,0.15
1410010033,2002,1410010,14,001,03,#,6.7,#,0.34
1410010034,2002,1410010,14,001,03,#,5,#,0.27
1410010035,2002,1410010,14,001,03,#,7,#,0.32
1410010036,2002,1410010,14,001,03,#,3.2,#,0.18
1410010037,2002,1410010,14,001,03,#,4.6,#,0.24
1410010038,2002,1410010,14,001,03,#,3.7,#,0.21
1410010039,2002,1410010,14,001,03,#,5.8,#,0.2
1410010040,2002,1410010,14,001,03,#,2.6,#,0.17
1410010041,2002,1410010,14,001,03,#,6,#,0.3
1410010042,2002,1410010,14,001,03,#,4.5,#,0.23
1410010043,2002,1410010,14,001,03,#,6,#,0.32
1410010044,2002,1410010,14,001,03,#,4.7,#,0.26
1410010045,2002,1410010,14,001,03,#,4.5,#,0.26
1410010046,2002,1410010,14,001,03,#,3.1,#,0.18
1410010047,2002,1410010,14,001,03,#,4.3,#,0.23
1410010048,2002,1410010,14,001,03,#,2.9,#,0.18
1410020001,2002,1410020,14,001,53,#,7,#,0.45
1410020005,2002,1410020,14,001,53,#,6.7,#,0.43
1410020009,2002,1410020,14,001,53,#,6.4,#,0.46
1410020013,2002,1410020,14,001,53,#,4.9,#,0.31
1410020017,2002,1410020,14,001,53,#,3.6,#,0.29
1410020021,2002,1410020,14,001,53,#,5.1,#,0.31
1410020025,2002,1410020,14,001,53,#,3.7,#,0.19
1410020029,2002,1410020,14,001,53,#,2.1,#,0.16
1410020033,2002,1410020,14,001,53,#,5.1,#,0.26
1410020037,2002,1410020,14,001,53,#,3.2,#,0.19
1410020041,2002,1410020,14,001,53,#,5.7,#,0.32
1410020045,2002,1410020,14,001,53,#,6.1,#,0.3
1410040001,2002,1410040,14,001,02,#,7.1,#,0.51
1410040002,2002,1410040,14,001,02,#,6.8,#,0.51
1410040003,2002,1410040,14,001,02,#,6.9,#,0.51
1410040004,2002,1410040,14,001,02,#,7.4,#,0.51
1410040005,2002,1410040,14,001,02,#,5.6,#,0.42
1410040006,2002,1410040,14,001,02,#,5.9,#,0.43
1410040007,2002,1410040,14,001,02,#,5.7,#,0.43
1410040008,2002,1410040,14,001,02,#,6.2,#,0.43
1410040009,2002,1410040,14,001,02,#,5.8,#,0.47
1410040010,2002,1410040,14,001,02,#,5.4,#,0.43
1410040011,2002,1410040,14,001,02,#,5.6,#,0.42
1410040012,2002,1410040,14,001,02,#,5.3,#,0.41
1410040013,2002,1410040,14,001,02,#,4.8,#,0.34
1410040014,2002,1410040,14,001,02,#,4.6,#,0.36
