レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1310010002,2001,1310010,13,001,01,#,7.4,#,10.7,#,1.4,#,2.5,#,7,E,99999,E,99999
1310010003,2001,1310010,13,001,01,#,7.5,#,10.4,#,1.7,#,3.4,#,9,E,99999,E,99999
1310010004,2001,1310010,13,001,01,#,7.5,#,10.4,#,1.9,#,3.5,#,19,E,99999,E,99999
1310010006,2001,1310010,13,001,01,#,7.5,#,9.8,#,1.3,#,3.2,#,11,E,99999,E,99999
1310010007,2001,1310010,13,001,01,#,7.6,#,9.4,#,1.9,#,4,#,10,E,99999,E,99999
1310010008,2001,1310010,13,001,01,#,7.6,#,9.2,#,1.6,#,3.3,#,11,E,99999,E,99999
1310010010,2001,1310010,13,001,01,#,7.6,#,8.1,#,1.6,#,3.6,#,15,E,99999,E,99999
1310010011,2001,1310010,13,001,01,#,7.6,#,9.4,#,2.6,#,4.5,#,14,E,99999,E,99999
1310010012,2001,1310010,13,001,01,#,7.6,#,8.9,#,2.8,#,4.6,#,24,E,99999,E,99999
1310010014,2001,1310010,13,001,01,#,7.4,#,10.9,#,0.9,#,4.7,#,35,E,99999,E,99999
1310010015,2001,1310010,13,001,01,#,7.5,#,10.4,#,1.2,#,3.5,#,14,E,99999,E,99999
1310010016,2001,1310010,13,001,01,#,7.6,#,9.4,#,1.2,#,3.3,#,12,E,99999,E,99999
1310010017,2001,1310010,13,001,01,#,7.6,#,8.9,#,1,#,3.4,#,13,E,99999,E,99999
1310010018,2001,1310010,13,001,01,#,7.5,#,7.9,#,0.8,#,3.2,#,12,E,99999,E,99999
1310010019,2001,1310010,13,001,01,#,7.5,#,10.1,#,0.8,#,2.8,#,9,E,99999,E,99999
1310010020,2001,1310010,13,001,01,#,7.6,#,9.1,#,1.5,#,3.2,#,7,E,99999,E,99999
1310010022,2001,1310010,13,001,01,#,7.6,#,7.7,#,1.2,#,4.7,#,18,E,99999,E,99999
1310010023,2001,1310010,13,001,01,#,7.7,#,7.6,#,1.4,#,4.4,#,12,E,99999,E,99999
1310010024,2001,1310010,13,001,01,#,7.6,#,8.9,#,1.2,#,4.2,#,14,E,99999,E,99999
1310010026,2001,1310010,13,001,01,#,7.5,#,9,#,1.4,#,6.3,#,90,E,99999,E,99999
1310010027,2001,1310010,13,001,01,#,7.6,#,8.3,#,1.3,#,4.8,#,63,E,99999,E,99999
1310010028,2001,1310010,13,001,01,#,7.5,#,8.8,#,1.2,#,4.1,#,43,E,99999,E,99999
1310010030,2001,1310010,13,001,01,#,7.5,#,8.7,#,0.9,#,3.8,#,41,E,99999,E,99999
1310010031,2001,1310010,13,001,01,#,7.5,#,8.6,#,1,#,3.7,#,30,E,99999,E,99999
1310010032,2001,1310010,13,001,01,#,7.5,#,9.6,#,0.9,#,3.2,#,10,E,99999,E,99999
1310010034,2001,1310010,13,001,01,#,7.6,#,9.3,#,0.9,#,2.3,#,6,E,99999,E,99999
1310010035,2001,1310010,13,001,01,#,7.6,#,9.4,#,1,#,2.9,#,11,E,99999,E,99999
1310010036,2001,1310010,13,001,01,#,7.5,#,9.8,#,1,#,2.5,#,6,E,99999,E,99999
1310010038,2001,1310010,13,001,01,#,7.7,#,11.8,#,0.8,#,3,#,10,E,99999,E,99999
1310010039,2001,1310010,13,001,01,#,7.7,#,12.6,#,0.7,#,2.6,#,6,E,99999,E,99999
1310010040,2001,1310010,13,001,01,#,7.7,#,10.9,#,0.7,#,2.6,#,5,E,99999,E,99999
1310010041,2001,1310010,13,001,01,#,7.7,#,11.1,#,0.9,#,3.3,#,15,E,99999,E,99999
1310010042,2001,1310010,13,001,01,#,7.7,#,12.1,#,1,#,2.7,#,9,E,99999,E,99999
1310010043,2001,1310010,13,001,01,#,7.7,#,10.6,#,1.2,#,3.5,#,7,E,99999,E,99999
1310010044,2001,1310010,13,001,01,#,7.7,#,11.6,#,1,#,3.2,#,6,E,99999,E,99999
1310010046,2001,1310010,13,001,01,#,7.4,#,12.3,#,1.4,#,2.8,#,3,E,99999,E,99999
1310010047,2001,1310010,13,001,01,#,7.5,#,12.4,#,1.4,#,2.8,#,3,E,99999,E,99999
1310010048,2001,1310010,13,001,01,#,7.4,#,12.2,#,1,#,2.6,#,3,E,99999,E,99999
1310010050,2001,1310010,13,001,01,#,7.4,#,10.9,#,0.7,#,2.6,#,5,E,99999,E,99999
1310010051,2001,1310010,13,001,01,#,7.3,#,11.1,#,0.9,#,2.9,#,6,E,99999,E,99999
1310010052,2001,1310010,13,001,01,#,7.3,#,11,#,1.2,#,3.5,#,9,E,99999,E,99999
1310010054,2001,1310010,13,001,01,#,7.4,#,10.8,#,0.8,#,2.9,#,7,E,99999,E,99999
1310010055,2001,1310010,13,001,01,#,7.4,#,10.8,#,1.4,#,3.3,#,5,E,99999,E,99999
1310010056,2001,1310010,13,001,01,#,7.4,#,10.9,#,1.5,#,3.5,#,6,E,99999,E,99999
1310020001,2001,1310020,13,001,51,#,7.7,#,10.5,#,3.1,#,5.1,#,11,#,700,E,99999
1310020002,2001,1310020,13,001,51,#,7.6,#,9.2,#,2.3,#,3.9,#,12,#,1100,E,99999
