レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1410010001,1989,1410010,14,001,01,#,6.6,#,0.35
1410010005,1989,1410010,14,001,01,#,7.8,#,0.35
1410010009,1989,1410010,14,001,01,#,7.3,#,0.32
1410010013,1989,1410010,14,001,01,#,7.2,#,0.33
1410010017,1989,1410010,14,001,01,#,2.3,#,0.23
1410010021,1989,1410010,14,001,01,#,3.7,#,0.32
1410010025,1989,1410010,14,001,01,#,3.6,#,0.31
1410010029,1989,1410010,14,001,01,#,6.2,#,0.42
1410010033,1989,1410010,14,001,01,#,9.8,#,0.63
1410010037,1989,1410010,14,001,01,#,5.6,#,0.38
1410010041,1989,1410010,14,001,01,#,9.6,#,0.66
1410010045,1989,1410010,14,001,01,#,6,#,0.5
1410020001,1989,1410020,14,001,51,#,7.6,#,0.42
1410020005,1989,1410020,14,001,51,#,7.1,#,0.41
1410020009,1989,1410020,14,001,51,#,6,#,0.68
1410020013,1989,1410020,14,001,51,#,6.6,#,0.43
1410020017,1989,1410020,14,001,51,#,2.2,#,0.27
1410020021,1989,1410020,14,001,51,#,5.7,#,0.34
1410020025,1989,1410020,14,001,51,#,4.7,#,0.43
1410020029,1989,1410020,14,001,51,#,6.9,#,0.61
1410020033,1989,1410020,14,001,51,#,9.8,#,0.76
1410020037,1989,1410020,14,001,51,#,7.8,#,0.7
1410020041,1989,1410020,14,001,51,#,9.6,#,0.66
1410020045,1989,1410020,14,001,51,#,5.8,#,0.52
1410040001,1989,1410040,14,002,01,#,7,#,0.46
1410040005,1989,1410040,14,002,01,#,5.3,#,0.44
1410040009,1989,1410040,14,002,01,#,4.5,#,0.47
1410040013,1989,1410040,14,002,01,#,4.3,#,0.53
1410040017,1989,1410040,14,002,01,#,2,#,0.26
1410040025,1989,1410040,14,002,01,#,4.4,#,0.37
1410040029,1989,1410040,14,002,01,#,4,#,0.46
1410040033,1989,1410040,14,002,01,#,6.1,#,0.63
1410040037,1989,1410040,14,002,01,#,7.4,#,0.74
1410040041,1989,1410040,14,002,01,#,7.3,#,0.85
1410040045,1989,1410040,14,002,01,#,8.9,#,0.76
1410040053,1989,1410040,14,002,01,#,4.7,#,0.55
1410050001,1989,1410050,14,002,02,#,6.8,#,0.57
1410050005,1989,1410050,14,002,02,#,6.3,#,0.67
1410050009,1989,1410050,14,002,02,#,6.1,#,0.59
1410050013,1989,1410050,14,002,02,#,4.7,#,0.81
1410050017,1989,1410050,14,002,02,#,2.1,#,0.27
1410050021,1989,1410050,14,002,02,#,4.8,#,0.44
1410050025,1989,1410050,14,002,02,#,5.1,#,0.6
1410050029,1989,1410050,14,002,02,#,6.8,#,0.8
1410050033,1989,1410050,14,002,02,#,9.6,#,0.97
1410050037,1989,1410050,14,002,02,#,8.8,#,1.1
1410050041,1989,1410050,14,002,02,#,11,#,1.1
1410050045,1989,1410050,14,002,02,#,7.7,#,0.94
1410060001,1989,1410060,14,002,51,#,7.8,#,0.49
1410060005,1989,1410060,14,002,51,#,5.4,#,0.41
1410060009,1989,1410060,14,002,51,#,4.6,#,0.49
1410060013,1989,1410060,14,002,51,#,4.5,#,0.62
1410060017,1989,1410060,14,002,51,#,1.9,#,0.22
1410060021,1989,1410060,14,002,51,#,4.7,#,0.42
1410060025,1989,1410060,14,002,51,#,4.7,#,0.45
1410060029,1989,1410060,14,002,51,#,6.2,#,0.59
1410060033,1989,1410060,14,002,51,#,8.4,#,0.73
1410060037,1989,1410060,14,002,51,#,7.4,#,0.89
1410060041,1989,1410060,14,002,51,#,8.2,#,0.78
1410060045,1989,1410060,14,002,51,#,5,#,0.55
1410070001,1989,1410070,14,002,52,#,6.9,#,0.48
1410070005,1989,1410070,14,002,52,#,5.6,#,0.52
1410070009,1989,1410070,14,002,52,#,5,#,0.51
1410070013,1989,1410070,14,002,52,#,4.4,#,0.62
1410070017,1989,1410070,14,002,52,#,1.8,#,0.24
1410070021,1989,1410070,14,002,52,#,4.3,#,0.43
1410070025,1989,1410070,14,002,52,#,4.4,#,0.47
1410070029,1989,1410070,14,002,52,#,6.6,#,0.69
1410070033,1989,1410070,14,002,52,#,6.2,#,0.63
1410070037,1989,1410070,14,002,52,#,8.4,#,0.97
1410070041,1989,1410070,14,002,52,#,10,#,0.94
1410070045,1989,1410070,14,002,52,#,5.4,#,0.56
1410080001,1989,1410080,14,002,53,#,7.5,#,0.47
1410080003,1989,1410080,14,002,53,#,6.8,#,0.46
1410080005,1989,1410080,14,002,53,#,7.2,#,0.7
1410080007,1989,1410080,14,002,53,#,6.7,#,0.57
1410080009,1989,1410080,14,002,53,#,5.3,#,0.62
1410080011,1989,1410080,14,002,53,#,6.1,#,0.64
1410080013,1989,1410080,14,002,53,#,5.5,#,0.39
1410080015,1989,1410080,14,002,53,#,5.3,#,0.48
1410080017,1989,1410080,14,002,53,#,5.6,#,0.21
1410080019,1989,1410080,14,002,53,#,4.8,#,0.21
1410080021,1989,1410080,14,002,53,#,13,#,0.39
1410080023,1989,1410080,14,002,53,#,8.8,#,0.45
1410080025,1989,1410080,14,002,53,#,5.3,#,0.41
1410080027,1989,1410080,14,002,53,#,5.5,#,0.51
1410080028,1989,1410080,14,002,53,#,5.8,#,0.44
1410080030,1989,1410080,14,002,53,#,5.6,#,0.47
1410080032,1989,1410080,14,002,53,#,6.1,#,0.74
1410080034,1989,1410080,14,002,53,#,6.1,#,0.57
1410080036,1989,1410080,14,002,53,#,5.8,#,0.75
1410080038,1989,1410080,14,002,53,#,5.6,#,0.74
1410080040,1989,1410080,14,002,53,#,11,#,0.64
1410080042,1989,1410080,14,002,53,#,9.1,#,0.51
1410080044,1989,1410080,14,002,53,#,7.8,#,0.43
1410080046,1989,1410080,14,002,53,#,7.9,#,0.49
1410090001,1989,1410090,14,003,01,#,9.6,#,0.55
1410090005,1989,1410090,14,003,01,#,10,#,0.43
1410090009,1989,1410090,14,003,01,#,7.7,#,0.73
