レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
1310010001,1990,1310010,13,001,01,#,4.1,#,0.43
1310010004,1990,1310010,13,001,01,#,2.2,#,0.23
1310010007,1990,1310010,13,001,01,#,2.3,#,0.2
1310010010,1990,1310010,13,001,01,#,2.2,#,0.17
1310010017,1990,1310010,13,001,01,#,2.4,#,0.26
1310010020,1990,1310010,13,001,01,#,2.2,#,0.19
1310010023,1990,1310010,13,001,01,#,3.3,#,0.11
1310010026,1990,1310010,13,001,01,#,3.6,#,0.3
1310010029,1990,1310010,13,001,01,#,3.7,#,0.12
1310010036,1990,1310010,13,001,01,#,4,#,0.12
1310010039,1990,1310010,13,001,01,#,4.1,#,0.18
1310010042,1990,1310010,13,001,01,#,3.2,#,0.14
1310020001,1990,1310020,13,001,51,#,2.1,#,0.14
1310020002,1990,1310020,13,001,51,#,2.1,#,0.13
1310020003,1990,1310020,13,001,51,#,4,#,0.17
1310020004,1990,1310020,13,001,51,#,2.6,#,0.18
1310020005,1990,1310020,13,001,51,#,2.3,#,0.2
1310020006,1990,1310020,13,001,51,#,1.1,#,0.18
1310020007,1990,1310020,13,001,51,#,4.1,#,0.093
1310020008,1990,1310020,13,001,51,#,4.3,#,0.13
1310020009,1990,1310020,13,001,51,#,4.2,#,0.1
1310020010,1990,1310020,13,001,51,#,3.8,#,0.041
1310020011,1990,1310020,13,001,51,#,4.8,#,0.21
1310020012,1990,1310020,13,001,51,#,3.8,#,0.13
1310030001,1990,1310030,13,002,01,#,4,#,0.51
1310030004,1990,1310030,13,002,01,#,2.6,#,0.2
1310030007,1990,1310030,13,002,01,#,2.7,#,0.19
1310030010,1990,1310030,13,002,01,#,2.9,#,0.21
1310030017,1990,1310030,13,002,01,#,2.9,#,0.23
1310030020,1990,1310030,13,002,01,#,2.6,#,0.2
1310030023,1990,1310030,13,002,01,#,3.5,#,0.13
1310030026,1990,1310030,13,002,01,#,3.1,#,0.19
1310030029,1990,1310030,13,002,01,#,3.7,#,0.14
1310030036,1990,1310030,13,002,01,#,4.2,#,0.13
1310030039,1990,1310030,13,002,01,#,4.4,#,0.21
1310030042,1990,1310030,13,002,01,#,3.7,#,0.19
1310040001,1990,1310040,13,002,51,#,3,#,0.3
1310040003,1990,1310040,13,002,51,#,2.8,#,0.22
1310040005,1990,1310040,13,002,51,#,2.6,#,0.19
1310040007,1990,1310040,13,002,51,#,3,#,0.24
1310040009,1990,1310040,13,002,51,#,2.6,#,0.22
1310040011,1990,1310040,13,002,51,#,2.1,#,0.14
1310040013,1990,1310040,13,002,51,#,3.4,#,0.12
1310040015,1990,1310040,13,002,51,#,3.1,#,0.2
1310040017,1990,1310040,13,002,51,#,3.7,#,0.14
1310040019,1990,1310040,13,002,51,#,4.3,#,0.15
1310040021,1990,1310040,13,002,51,#,5.5,#,0.28
1310040023,1990,1310040,13,002,51,#,3.4,#,0.14
1310060001,1990,1310060,13,003,01,#,2.5,#,0.13
1310060005,1990,1310060,13,003,01,#,2.9,#,0.13
1310060009,1990,1310060,13,003,01,#,3.3,#,0.17
1310060013,1990,1310060,13,003,01,#,3.7,#,0.21
1310060017,1990,1310060,13,003,01,#,3.1,#,0.24
1310060021,1990,1310060,13,003,01,#,2.3,#,0.22
1310060025,1990,1310060,13,003,01,#,3.9,#,0.13
1310060029,1990,1310060,13,003,01,#,3.7,#,0.18
1310060033,1990,1310060,13,003,01,#,4.3,#,0.13
1310060037,1990,1310060,13,003,01,#,3.7,#,0.1
1310060041,1990,1310060,13,003,01,#,5.5,#,0.34
1310060045,1990,1310060,13,003,01,#,4,#,0.15
1310090002,1990,1310090,13,004,01,#,3.9,#,0.19
1310090005,1990,1310090,13,004,01,#,3,#,0.34
1310090008,1990,1310090,13,004,01,#,2.4,#,0.27
1310090011,1990,1310090,13,004,01,#,2.2,#,0.19
1310090018,1990,1310090,13,004,01,#,2.3,#,0.18
1310090021,1990,1310090,13,004,01,#,2.6,#,0.18
1310090023,1990,1310090,13,004,01,#,4.5,#,0.36
1310090027,1990,1310090,13,004,01,#,5.2,#,0.26
1310090030,1990,1310090,13,004,01,#,5.4,#,0.27
1310090033,1990,1310090,13,004,01,#,7.6,#,0.63
1310090040,1990,1310090,13,004,01,#,5.9,#,0.53
1310090043,1990,1310090,13,004,01,#,7.5,#,0.54
1310100001,1990,1310100,13,004,02,#,5.7,#,0.43
1310100005,1990,1310100,13,004,02,#,3.2,#,0.21
1310100009,1990,1310100,13,004,02,#,4.8,#,0.31
1310100013,1990,1310100,13,004,02,#,3.3,#,0.41
1310100017,1990,1310100,13,004,02,#,3.7,#,0.41
1310100021,1990,1310100,13,004,02,#,1.9,#,0.25
1310100025,1990,1310100,13,004,02,#,4.7,#,0.15
1310100029,1990,1310100,13,004,02,#,3.5,#,0.17
1310100033,1990,1310100,13,004,02,#,3.7,#,0.18
1310100037,1990,1310100,13,004,02,#,4.1,#,0.24
1310100041,1990,1310100,13,004,02,#,5.5,#,0.29
1310100045,1990,1310100,13,004,02,#,6.3,#,0.37
