レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1410010001,1982,1410010,14,001,01,1982,0413,0820,2,01,99999,04,99,999,999,12.8,13.7,99999,8.5,E,99999
1410010002,1982,1410010,14,001,01,1982,0413,1520,2,01,99999,04,99,999,999,14.8,16.6,99999,7.2,E,99999
1410010003,1982,1410010,14,001,01,1982,0413,2020,2,01,99999,02,99,999,999,14,13.9,99999,6.8,E,99999
1410010004,1982,1410010,14,001,01,1982,0414,0320,2,01,99999,02,99,999,999,11.5,14.4,99999,6.5,E,99999
1410010005,1982,1410010,14,001,01,1982,0511,0915,2,01,99999,02,99,999,999,23.8,22.5,99999,7,E,99999
1410010006,1982,1410010,14,001,01,1982,0511,1521,2,01,99999,02,99,999,999,23.8,23,99999,7.3,E,99999
1410010007,1982,1410010,14,001,01,1982,0511,2120,2,01,99999,02,99,999,999,20.8,21.5,99999,7.8,E,99999
1410010008,1982,1410010,14,001,01,1982,0512,0316,2,01,99999,02,99,999,999,19.1,20.7,99999,7.5,E,99999
1410010009,1982,1410010,14,001,01,1982,0608,0902,2,01,99999,02,99,999,999,23,22.2,99999,6.9,E,99999
1410010010,1982,1410010,14,001,01,1982,0608,1503,2,01,99999,02,99,999,999,28.2,24.8,99999,7.2,E,99999
1410010011,1982,1410010,14,001,01,1982,0608,2055,2,01,99999,02,99,999,999,22,21.9,99999,7.7,E,99999
1410010012,1982,1410010,14,001,01,1982,0609,0252,2,01,99999,02,99,999,999,19.2,20.1,99999,7.5,E,99999
1410010013,1982,1410010,14,001,01,1982,0706,0910,2,01,99999,04,99,999,999,20.8,22.3,99999,6.5,E,99999
1410010014,1982,1410010,14,001,01,1982,0706,1509,2,01,99999,04,99,999,999,25.8,24.1,99999,8,E,99999
1410010015,1982,1410010,14,001,01,1982,0706,2110,2,01,99999,04,99,999,999,23.5,23.4,99999,7.3,E,99999
1410010016,1982,1410010,14,001,01,1982,0707,0309,2,01,99999,04,99,999,999,22.1,22.8,99999,7.6,E,99999
1410010017,1982,1410010,14,001,01,1982,0810,0831,2,01,99999,02,99,999,999,28.6,22.8,99999,8,E,99999
1410010018,1982,1410010,14,001,01,1982,0810,1140,2,01,99999,02,99,999,999,31.2,23.5,99999,7.65,E,99999
1410010019,1982,1410010,14,001,01,1982,0810,1442,2,01,99999,02,99,999,999,32.8,24.8,99999,7.7,E,99999
1410010020,1982,1410010,14,001,01,1982,0810,1741,2,01,99999,02,99,999,999,29.4,24.2,99999,8,E,99999
1410010021,1982,1410010,14,001,01,1982,0810,2050,2,01,99999,02,99,999,999,27.2,23.6,99999,8.1,E,99999
1410010022,1982,1410010,14,001,01,1982,0810,2336,2,01,99999,02,99,999,999,25.8,22.8,99999,7.6,E,99999
1410010023,1982,1410010,14,001,01,1982,0811,0239,2,01,99999,02,99,999,999,23.4,21.5,99999,7.1,E,99999
