レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1993,1210010,12,001,01,#,7.3,#,9.9,#,2.4,#,3.8,#,13,#,17000,E,99999
1210010002,1993,1210010,12,001,01,#,7.4,#,10,#,2.2,#,3.7,#,12,E,99999,E,99999
1210010003,1993,1210010,12,001,01,#,7.4,#,10,#,2.4,#,4,#,16,E,99999,E,99999
1210010004,1993,1210010,12,001,01,#,7.1,#,9.2,#,3.2,#,4.5,#,42,#,4100,E,99999
1210010005,1993,1210010,12,001,01,#,7.2,#,9.3,#,2.8,#,4.7,#,53,E,99999,E,99999
1210010006,1993,1210010,12,001,01,#,7.1,#,9.1,#,2.7,#,5.4,#,78,E,99999,E,99999
1210010007,1993,1210010,12,001,01,#,7.1,#,8,#,1.4,#,3.8,#,25,#,1100,E,99999
1210010008,1993,1210010,12,001,01,#,7.3,#,8.6,#,1.9,#,3.7,#,25,E,99999,E,99999
1210010009,1993,1210010,12,001,01,#,7.3,#,8.3,#,2,#,4.5,#,22,E,99999,E,99999
1210010010,1993,1210010,12,001,01,#,7.2,#,8.2,#,0.8,#,3.4,#,32,#,24000,E,99999
1210010011,1993,1210010,12,001,01,#,7.2,#,8.2,#,0.8,#,3.5,#,31,E,99999,E,99999
1210010012,1993,1210010,12,001,01,#,7.2,#,8.2,#,0.9,#,3.9,#,35,E,99999,E,99999
1210010013,1993,1210010,12,001,01,#,7.4,#,7.6,#,0.8,#,3.7,#,38,#,27000,E,99999
1210010014,1993,1210010,12,001,01,#,7.4,#,7.9,#,1.6,#,4.5,#,40,E,99999,E,99999
1210010015,1993,1210010,12,001,01,#,7.4,#,7.9,#,1.1,#,3.8,#,39,E,99999,E,99999
1210010016,1993,1210010,12,001,01,#,7.3,#,8.2,#,0.7,#,3.3,#,31,#,13000,E,99999
1210010017,1993,1210010,12,001,01,#,7.4,#,8.1,#,0.9,#,3.3,#,30,E,99999,E,99999
1210010018,1993,1210010,12,001,01,#,7.3,#,8.3,#,0.6,#,3,#,29,E,99999,E,99999
1210010019,1993,1210010,12,001,01,#,7.4,#,8.9,#,1.1,#,3.6,#,38,#,17000,E,99999
1210010020,1993,1210010,12,001,01,#,7.4,#,8.6,#,1.5,#,3.8,#,34,E,99999,E,99999
1210010021,1993,1210010,12,001,01,#,7.4,#,8.7,#,1.2,#,3.5,#,27,E,99999,E,99999
1210010022,1993,1210010,12,001,01,#,7.4,#,9.7,#,1.2,#,2.3,#,9,#,13000,E,99999
1210010023,1993,1210010,12,001,01,#,7.4,#,10,#,1.2,#,2.3,#,8,E,99999,E,99999
1210010024,1993,1210010,12,001,01,#,7.4,#,10,#,1.5,#,2.4,#,12,E,99999,E,99999
1210010025,1993,1210010,12,001,01,#,7.4,#,11,#,1.7,#,2,#,7,#,7900,E,99999
1210010026,1993,1210010,12,001,01,#,7.4,#,11,#,2,#,2.2,#,7,E,99999,E,99999
1210010027,1993,1210010,12,001,01,#,7.4,#,11,#,2.1,#,2.4,#,6,E,99999,E,99999
1210010028,1993,1210010,12,001,01,#,7.3,#,11,#,2.5,#,2.9,#,4,#,2200,E,99999
1210010029,1993,1210010,12,001,01,#,7.3,#,12,#,2.7,#,3,#,4,E,99999,E,99999
1210010030,1993,1210010,12,001,01,#,7.4,#,11,#,3,#,3.2,#,7,E,99999,E,99999
1210010031,1993,1210010,12,001,01,#,7.3,#,12,#,2.9,#,3.1,#,5,#,7900,E,99999
1210010032,1993,1210010,12,001,01,#,7.3,#,12,#,3,#,3,#,6,E,99999,E,99999
1210010033,1993,1210010,12,001,01,#,7.3,#,12,#,4,#,3.4,#,6,E,99999,E,99999
1210010034,1993,1210010,12,001,01,#,7.1,#,10,#,3.2,#,3.5,#,11,#,1700,E,99999
1210010035,1993,1210010,12,001,01,#,7.2,#,10,#,2.9,#,3.8,#,16,E,99999,E,99999
1210010036,1993,1210010,12,001,01,#,7.2,#,10,#,3.1,#,3.5,#,12,E,99999,E,99999
1210020001,1993,1210020,12,001,02,#,7.4,#,9.6,#,3,#,4.6,#,9,#,2700,E,99999
1210020002,1993,1210020,12,001,02,#,7.8,#,11,#,4.8,#,5.8,#,15,E,99999,E,99999
1210020003,1993,1210020,12,001,02,#,7.4,#,9.5,#,3.5,#,5.4,#,6,E,99999,E,99999
1210020004,1993,1210020,12,001,02,#,7.2,#,8.6,#,5.8,#,6.6,#,63,#,24000,E,99999
1210020005,1993,1210020,12,001,02,#,7.2,#,8.4,#,6,#,7.1,#,62,E,99999,E,99999
1210020006,1993,1210020,12,001,02,#,7,#,7.7,#,3.5,#,4.4,#,18,E,99999,E,99999
1210020007,1993,1210020,12,001,02,#,7.1,#,7.2,#,2.1,#,4.4,#,19,#,13000,E,99999
1210020008,1993,1210020,12,001,02,#,7.2,#,8.3,#,2.6,#,4.4,#,18,E,99999,E,99999
1210020009,1993,1210020,12,001,02,#,7.1,#,7.1,#,2.1,#,3.6,#,21,E,99999,E,99999
1210020010,1993,1210020,12,001,02,#,7.2,#,7.9,#,1,#,2.6,#,13,#,70000,E,99999
1210020011,1993,1210020,12,001,02,#,7.2,#,8,#,1.7,#,3,#,13,E,99999,E,99999
1210020012,1993,1210020,12,001,02,#,7.3,#,8.2,#,1.5,#,4.5,#,35,E,99999,E,99999
1210020013,1993,1210020,12,001,02,#,7.3,#,7.3,#,1.7,#,5.4,#,52,#,40000,E,99999
1210020014,1993,1210020,12,001,02,#,7.3,#,7.3,#,1.5,#,3.2,#,14,E,99999,E,99999
1210020015,1993,1210020,12,001,02,#,7.3,#,7.1,#,1.4,#,4.2,#,17,E,99999,E,99999
1210020016,1993,1210020,12,001,02,#,7.3,#,7.8,#,1,#,3.8,#,29,#,49000,E,99999
1210020017,1993,1210020,12,001,02,#,7.3,#,7.4,#,1.3,#,3.3,#,24,E,99999,E,99999
1210020018,1993,1210020,12,001,02,#,7.3,#,7.3,#,1.2,#,3.7,#,30,E,99999,E,99999
1210020019,1993,1210020,12,001,02,#,7.4,#,9.1,#,0.9,#,2.6,#,19,#,24000,E,99999
1210020020,1993,1210020,12,001,02,#,7.4,#,8.6,#,1.2,#,2.4,#,9,E,99999,E,99999
1210020021,1993,1210020,12,001,02,#,7.3,#,8.2,#,1.5,#,2.4,#,8,E,99999,E,99999
1210020022,1993,1210020,12,001,02,#,7.3,#,9.5,#,1.4,#,2.5,#,7,#,3300,E,99999
1210020023,1993,1210020,12,001,02,#,7.4,#,10,#,1.4,#,2.4,#,5,E,99999,E,99999
1210020024,1993,1210020,12,001,02,#,7.3,#,9.2,#,1.6,#,2.4,#,5,E,99999,E,99999
1210020025,1993,1210020,12,001,02,#,7.4,#,10,#,2.1,#,2.8,#,4,#,24000,E,99999
1210020026,1993,1210020,12,001,02,#,7.4,#,10,#,2.1,#,3.1,#,4,E,99999,E,99999
1210020027,1993,1210020,12,001,02,#,7.4,#,11,#,2.1,#,3,#,4,E,99999,E,99999
1210020028,1993,1210020,12,001,02,#,7.3,#,11,#,3,#,3.2,#,4,#,490,E,99999
1210020029,1993,1210020,12,001,02,#,7.3,#,11,#,2.9,#,3.5,#,4,E,99999,E,99999
1210020030,1993,1210020,12,001,02,#,7.3,#,11,#,2.7,#,3.3,#,4,E,99999,E,99999
1210020031,1993,1210020,12,001,02,#,7.3,#,11,#,3,#,3.4,#,8,#,1200,E,99999
1210020032,1993,1210020,12,001,02,#,7.3,#,12,#,3.1,#,3.6,#,7,E,99999,E,99999
1210020033,1993,1210020,12,001,02,#,7.3,#,11,#,3.4,#,3.5,#,6,E,99999,E,99999
1210020034,1993,1210020,12,001,02,#,7.1,#,10,#,2.7,#,4.3,#,15,#,2200,E,99999
1210020035,1993,1210020,12,001,02,#,7.2,#,11,#,2.7,#,3.9,#,9,E,99999,E,99999
1210020036,1993,1210020,12,001,02,#,7.2,#,10,#,2.6,#,3.4,#,7,E,99999,E,99999
1210030001,1993,1210030,12,001,51,#,7.4,#,10,#,2.2,#,3.4,#,10,#,4900,E,99999
1210030002,1993,1210030,12,001,51,#,7.4,#,10,#,2.3,#,3.7,#,10,E,99999,E,99999
1210030003,1993,1210030,12,001,51,#,7.1,#,9.3,#,2.1,#,5,#,52,#,92000,E,99999
1210030004,1993,1210030,12,001,51,#,7.1,#,9.1,#,3.4,#,6,#,68,E,99999,E,99999
1210030005,1993,1210030,12,001,51,#,7.1,#,8.9,#,1,#,3.3,#,17,#,13000,E,99999
1210030006,1993,1210030,12,001,51,#,7.2,#,9.1,#,1.3,#,3,#,15,E,99999,E,99999
1210030007,1993,1210030,12,001,51,#,7.2,#,8.5,#,0.9,#,3.3,#,36,#,11000,E,99999
1210030008,1993,1210030,12,001,51,#,7.2,#,8.2,#,0.8,#,3.8,#,41,E,99999,E,99999
1210030009,1993,1210030,12,001,51,#,7.4,#,8.4,#,0.7,#,2.6,#,16,#,3300,E,99999
1210030010,1993,1210030,12,001,51,#,7.4,#,8.3,#,0.7,#,2.9,#,20,E,99999,E,99999
1210030011,1993,1210030,12,001,51,#,7.4,#,8.7,<,0.5,#,2.6,#,16,#,17000,E,99999
1210030012,1993,1210030,12,001,51,#,7.5,#,8.6,<,0.5,#,2.5,#,19,E,99999,E,99999
1210030013,1993,1210030,12,001,51,#,7.5,#,9,#,0.9,#,3,#,16,#,17000,E,99999
1210030014,1993,1210030,12,001,51,#,7.5,#,9,#,1.2,#,3.4,#,24,E,99999,E,99999
1210030015,1993,1210030,12,001,51,#,7.4,#,10,#,1.1,#,2.4,#,8,#,2300,E,99999
1210030016,1993,1210030,12,001,51,#,7.4,#,10,#,1.3,#,2.3,#,9,E,99999,E,99999
1210030017,1993,1210030,12,001,51,#,7.4,#,11,#,1,#,2,#,5,#,2200,E,99999
1210030018,1993,1210030,12,001,51,#,7.4,#,11,#,1.8,#,2,#,5,E,99999,E,99999
1210030019,1993,1210030,12,001,51,#,7.4,#,12,#,2.1,#,2.6,#,3,#,3300,E,99999
1210030020,1993,1210030,12,001,51,#,7.4,#,11,#,2.4,#,2.5,#,4,E,99999,E,99999
1210030021,1993,1210030,12,001,51,#,7.4,#,12,#,2.9,#,3.1,#,4,#,1700,E,99999
1210030022,1993,1210030,12,001,51,#,7.4,#,12,#,3,#,3.2,#,5,E,99999,E,99999
1210030023,1993,1210030,12,001,51,#,7.2,#,11,#,2.8,#,3,#,6,#,1700,E,99999
