レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1410010001,2003,1410010,14,001,03,#,7,#,7.3,#,1.5,#,5.4,#,10,#,1700,E,99999
1410010002,2003,1410010,14,001,03,#,7.3,#,7.6,#,1.4,E,99999,#,10,E,99999,E,99999
1410010003,2003,1410010,14,001,03,#,7,#,7.4,#,1.4,E,99999,#,11,E,99999,E,99999
1410010004,2003,1410010,14,001,03,#,7.3,#,7.4,#,1.8,E,99999,#,10,E,99999,E,99999
1410010005,2003,1410010,14,001,03,#,7.4,#,7,#,2.6,#,5.9,#,9,#,3300,E,99999
1410010006,2003,1410010,14,001,03,#,7.5,#,8,#,2.6,E,99999,#,8,E,99999,E,99999
1410010007,2003,1410010,14,001,03,#,7.5,#,6.5,#,1.7,E,99999,#,6,E,99999,E,99999
1410010008,2003,1410010,14,001,03,#,7.5,#,6.6,#,2.1,E,99999,#,6,E,99999,E,99999
1410010009,2003,1410010,14,001,03,#,7.5,#,7.2,#,1.4,#,4.5,#,13,#,79000,E,99999
1410010010,2003,1410010,14,001,03,#,7.6,#,7.3,#,1.7,E,99999,#,16,E,99999,E,99999
1410010011,2003,1410010,14,001,03,#,7.5,#,7.1,#,1.4,E,99999,#,7,E,99999,E,99999
1410010012,2003,1410010,14,001,03,#,7.6,#,7.4,#,1.8,E,99999,#,6,E,99999,E,99999
1410010013,2003,1410010,14,001,03,#,7.5,#,5.6,#,1.5,#,4.5,#,16,#,17000,E,99999
1410010014,2003,1410010,14,001,03,#,7.7,#,5.5,#,1.3,E,99999,#,21,E,99999,E,99999
1410010015,2003,1410010,14,001,03,#,7.6,#,5.3,#,1.5,E,99999,#,10,E,99999,E,99999
