レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
1210010001,1996,1210010,12,001,01,#,7.2,#,9.2,#,1.9,#,3.5,#,19,#,13000,E,99999
1210010002,1996,1210010,12,001,01,#,7.2,#,9.5,#,3.6,#,4.3,#,27,E,99999,E,99999
1210010003,1996,1210010,12,001,01,#,7.3,#,9.1,#,5.6,#,6,#,45,E,99999,E,99999
1210010004,1996,1210010,12,001,01,#,6.9,#,9.5,#,1.9,#,6.2,#,66,#,3100,E,99999
1210010005,1996,1210010,12,001,01,#,7,#,9.9,#,2,#,5.2,#,57,E,99999,E,99999
1210010006,1996,1210010,12,001,01,#,7,#,9.8,#,1.3,#,4.7,#,44,E,99999,E,99999
1210010007,1996,1210010,12,001,01,#,7.1,#,8.5,#,1.1,#,2.9,#,21,#,4900,E,99999
1210010008,1996,1210010,12,001,01,#,7.1,#,9.2,#,1.1,#,2.9,#,21,E,99999,E,99999
1210010009,1996,1210010,12,001,01,#,7.1,#,9.3,#,1.4,#,3,#,19,E,99999,E,99999
1210010010,1996,1210010,12,001,01,#,7.4,#,8.3,#,1.4,#,3.3,#,17,#,23000,E,99999
1210010011,1996,1210010,12,001,01,#,7.5,#,9.8,#,1.6,#,3.5,#,14,E,99999,E,99999
1210010012,1996,1210010,12,001,01,#,7.4,#,8.9,#,2.4,#,4.2,#,30,E,99999,E,99999
1210010013,1996,1210010,12,001,01,#,7.6,#,6.8,#,1.7,#,5.4,#,33,#,4900,E,99999
1210010014,1996,1210010,12,001,01,#,8.3,#,9.6,#,2.5,#,4.9,#,27,E,99999,E,99999
1210010015,1996,1210010,12,001,01,#,8.4,#,9.7,#,2.5,#,5.1,#,39,E,99999,E,99999
1210010016,1996,1210010,12,001,01,#,7.5,#,7.1,#,1.5,#,3.2,#,11,#,11000,E,99999
1210010017,1996,1210010,12,001,01,#,8.2,#,10,#,2.5,#,3.6,#,15,E,99999,E,99999
1210010018,1996,1210010,12,001,01,#,7.8,#,8.6,#,2.1,#,3.7,#,17,E,99999,E,99999
1210010019,1996,1210010,12,001,01,#,7.5,#,9.4,#,0.6,#,2.7,#,12,#,1700,E,99999
1210010020,1996,1210010,12,001,01,#,7.6,#,8.8,#,0.5,#,2.8,#,11,E,99999,E,99999
1210010021,1996,1210010,12,001,01,#,7.6,#,9.2,<,0.5,#,2.8,#,13,E,99999,E,99999
1210010022,1996,1210010,12,001,01,#,7.5,#,9,#,1.1,#,2.7,#,8,#,4900,E,99999
1210010023,1996,1210010,12,001,01,#,7.6,#,9.6,#,1,#,2.8,#,10,E,99999,E,99999
1210010024,1996,1210010,12,001,01,#,7.5,#,9.5,#,1.1,#,2.6,#,8,E,99999,E,99999
1210010025,1996,1210010,12,001,01,#,7.6,#,11,#,2,#,3.3,#,6,#,110000,E,99999
1210010026,1996,1210010,12,001,01,#,7.6,#,12,#,2.5,#,3.1,#,7,E,99999,E,99999
1210010027,1996,1210010,12,001,01,#,7.6,#,12,#,2.3,#,3,#,8,E,99999,E,99999
1210010028,1996,1210010,12,001,01,#,7.3,#,11,#,3,#,2.5,#,10,#,1400,E,99999
1210010029,1996,1210010,12,001,01,#,7.3,#,12,#,3.2,#,3.1,#,13,E,99999,E,99999
1210010030,1996,1210010,12,001,01,#,7.3,#,12,#,3.8,#,4,#,24,E,99999,E,99999
1210010031,1996,1210010,12,001,01,#,7.2,#,10,#,2.6,#,3.8,#,11,#,2200,E,99999
1210010032,1996,1210010,12,001,01,#,7.4,#,12,#,2.8,#,3.6,#,11,E,99999,E,99999
1210010033,1996,1210010,12,001,01,#,7.2,#,11,#,3.6,#,6,#,17,E,99999,E,99999
1210010034,1996,1210010,12,001,01,#,7.2,#,11,#,3.5,#,4.7,#,15,#,11000,E,99999
1210010035,1996,1210010,12,001,01,#,7.3,#,11,#,3,#,4.4,#,9,E,99999,E,99999
1210010036,1996,1210010,12,001,01,#,7.3,#,11,#,3.4,#,4.5,#,12,E,99999,E,99999
1210020001,1996,1210020,12,001,02,#,7.3,#,9.9,#,2.3,#,3.1,#,9,#,23000,E,99999
1210020002,1996,1210020,12,001,02,#,7.2,#,9.9,#,2.4,#,2.9,#,9,E,99999,E,99999
1210020003,1996,1210020,12,001,02,#,7.2,#,9,#,3.1,#,3.6,#,12,E,99999,E,99999
1210020004,1996,1210020,12,001,02,#,6.8,#,8.8,#,2.3,#,2.5,#,72,#,4900,E,99999
1210020005,1996,1210020,12,001,02,#,6.9,#,9.5,#,2.4,#,2.7,#,84,E,99999,E,99999
1210020006,1996,1210020,12,001,02,#,6.9,#,9.5,#,1.7,#,3.1,#,14,E,99999,E,99999
1210020007,1996,1210020,12,001,02,#,7,#,7.8,#,1.4,#,2.7,#,14,#,2300,E,99999
1210020008,1996,1210020,12,001,02,#,7.1,#,8.7,#,2.2,#,3,#,13,E,99999,E,99999
