レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,1982,1310010,13,001,01,1982,0422,0950,2,01,0.6,16,99,999,999,10,12.5,121.43,3.3,E,99999
1310010002,1982,1310010,13,001,01,1982,0422,1435,2,01,0.6,02,99,999,999,16,13.5,0,3.4,E,99999
1310010003,1982,1310010,13,001,01,1982,0422,1700,2,01,0.7,02,99,999,999,14,13.8,31.33,3.9,E,99999
1310010004,1982,1310010,13,001,01,1982,0511,0935,2,01,0.7,02,99,999,999,26.5,21,111.02,3.6,E,99999
1310010005,1982,1310010,13,001,01,1982,0511,1440,2,01,0.6,02,99,999,999,29.5,22,34.56,3,E,99999
1310010006,1982,1310010,13,001,01,1982,0511,1700,2,01,0.6,02,99,999,999,25,22,31.33,3.2,E,99999
1310010007,1982,1310010,13,001,01,1982,0608,0930,2,01,0.6,02,99,999,999,26.6,21.1,103.46,3.4,E,99999
1310010008,1982,1310010,13,001,01,1982,0608,1430,2,01,0.6,02,99,999,999,30.2,22.7,0,3.1,E,99999
1310010009,1982,1310010,13,001,01,1982,0608,1700,2,01,0.6,02,99,999,999,28,22,0,3.4,E,99999
1310010010,1982,1310010,13,001,01,1982,0706,0940,2,01,0.7,04,99,999,999,24.2,23.6,47.59,3.5,E,99999
1310010011,1982,1310010,13,001,01,1982,0706,1440,2,01,0.7,04,99,999,999,25,24.4,25.5,3.5,E,99999
1310010012,1982,1310010,13,001,01,1982,0706,1740,2,01,0.7,04,99,999,999,24,24,26.89,3.6,E,99999
1310010013,1982,1310010,13,001,01,1982,0817,1000,2,01,0.6,04,99,999,999,25.5,23,123.79,3.3,E,99999
1310010014,1982,1310010,13,001,01,1982,0817,1200,2,01,0.6,04,99,999,999,24,23.2,53.25,3.2,E,99999
1310010015,1982,1310010,13,001,01,1982,0817,1400,2,01,0.6,16,99,999,999,25,23.5,62.33,3.3,E,99999
1310010016,1982,1310010,13,001,01,1982,0817,1600,2,01,0.7,16,99,999,999,26,23.2,93.05,3.9,E,99999
1310010017,1982,1310010,13,001,01,1982,0817,1800,2,01,0.8,04,99,999,999,24.5,23.2,125.13,4.1,E,99999
1310010018,1982,1310010,13,001,01,1982,0817,2000,2,01,0.8,04,99,999,999,24.5,23,186.2,4,E,99999
1310010019,1982,1310010,13,001,01,1982,0817,2200,2,01,0.7,04,99,999,999,24.3,23,174.25,3.7,E,99999
1310010020,1982,1310010,13,001,01,1982,0818,0000,2,01,0.7,04,99,999,999,24.5,22.7,135.05,3.6,E,99999
