レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m)
1310010001,2006,1310010,13,001,01,2006,0419,0900,0,01,0.7,99,99,999,999,16.6,13.8,48.99,3.5,E,99999
1310010002,2006,1310010,13,001,01,2006,0419,0900,2,01,0.7,99,99,999,999,16.6,13.8,48.99,3.5,E,99999
1310010003,2006,1310010,13,001,01,2006,0419,1200,2,01,0.6,99,99,999,999,16,14,92.26,3,E,99999
1310010004,2006,1310010,13,001,01,2006,0419,1500,2,01,0.52,99,99,999,999,19.7,15.8,84.9,2.6,E,99999
1310010005,2006,1310010,13,001,01,2006,0419,1800,2,01,0.55,99,99,999,999,16.1,15.2,8.12,2.75,E,99999
1310010006,2006,1310010,13,001,01,2006,0510,0900,0,01,0.63,99,99,999,999,18,15.4,153.61,3.15,E,99999
1310010007,2006,1310010,13,001,01,2006,0510,0900,2,01,0.63,99,99,999,999,18,15.4,153.61,3.15,E,99999
1310010008,2006,1310010,13,001,01,2006,0510,1200,2,01,0.63,99,99,999,999,19.8,15.2,144.7,3.15,E,99999
1310010009,2006,1310010,13,001,01,2006,0510,1500,2,01,0.74,99,99,999,999,23,17,57.95,3.7,E,99999
1310010010,2006,1310010,13,001,01,2006,0510,1800,2,01,0.77,99,99,999,999,20.4,16.5,95.9,3.85,E,99999
1310010011,2006,1310010,13,001,01,2006,0614,1000,0,01,0.5,99,99,999,999,25.2,21.6,126.17,2.5,E,99999
1310010012,2006,1310010,13,001,01,2006,0614,1000,2,01,0.5,99,99,999,999,25.2,21.6,126.17,2.5,E,99999
1310010013,2006,1310010,13,001,01,2006,0614,1200,2,01,0.45,99,99,999,999,26.6,20.8,118.3,2.25,E,99999
1310010014,2006,1310010,13,001,01,2006,0614,1500,2,01,0.37,99,99,999,999,26.9,21.2,93.38,1.85,E,99999
1310010015,2006,1310010,13,001,01,2006,0614,1800,2,01,0.42,99,99,999,999,25.2,21.2,24.76,2.1,E,99999
1310010016,2006,1310010,13,001,01,2006,0705,0900,0,01,0.49,99,99,999,999,23,22.9,40.93,2.45,E,99999
1310010017,2006,1310010,13,001,01,2006,0705,0900,2,01,0.49,99,99,999,999,23,22.9,40.93,2.45,E,99999
1310010018,2006,1310010,13,001,01,2006,0705,1200,2,01,0.52,99,99,999,999,23,22,37.82,2.6,E,99999
1310010019,2006,1310010,13,001,01,2006,0705,1500,2,01,0.64,99,99,999,999,22.1,22,21.03,3.2,E,99999
1310010020,2006,1310010,13,001,01,2006,0705,1800,2,01,0.6,99,99,999,999,22,23.7,0,3,E,99999
1310010021,2006,1310010,13,001,01,2006,0802,0900,0,01,0.48,99,99,999,999,24.2,22.8,28.09,2.4,E,99999
1310010022,2006,1310010,13,001,01,2006,0802,0900,2,01,0.48,99,99,999,999,24.2,22.8,28.09,2.4,E,99999
1310010023,2006,1310010,13,001,01,2006,0802,1100,2,01,0.53,99,99,999,999,27,22,53.88,2.65,E,99999
1310010024,2006,1310010,13,001,01,2006,0802,1300,2,01,0.54,99,99,999,999,31.5,25,57.98,2.7,E,99999
1310010025,2006,1310010,13,001,01,2006,0802,1500,2,01,0.57,99,99,999,999,30.8,24.8,65.69,2.85,E,99999
1310010026,2006,1310010,13,001,01,2006,0802,1700,2,01,0.59,99,99,999,999,28.8,24.6,65.88,2.95,E,99999
1310010027,2006,1310010,13,001,01,2006,0802,1900,2,01,0.62,99,99,999,999,25.2,23.6,51.24,3.1,E,99999
1310010028,2006,1310010,13,001,01,2006,0802,2100,2,01,0.63,99,99,999,999,23.2,23,50.2,3.15,E,99999
1310010029,2006,1310010,13,001,01,2006,0802,2300,2,01,0.67,99,99,999,999,23.5,23.2,76.04,3.35,E,99999
1310010030,2006,1310010,13,001,01,2006,0803,0100,2,01,0.64,99,99,999,999,23.1,23.9,70.68,3.2,E,99999
1310010031,2006,1310010,13,001,01,2006,0803,0300,2,01,0.64,99,99,999,999,23.1,23,54.96,3.2,E,99999
1310010032,2006,1310010,13,001,01,2006,0803,0500,2,01,0.63,99,99,999,999,22.8,23,58.67,3.15,E,99999
1310010033,2006,1310010,13,001,01,2006,0803,0700,2,01,0.65,99,99,999,999,25.4,23,47.13,3.25,E,99999
1310010034,2006,1310010,13,001,01,2006,0803,0900,2,01,0.64,99,99,999,999,29.4,24.4,65.77,3.2,E,99999
1310010035,2006,1310010,13,001,01,2006,0906,0940,0,01,0.61,99,99,999,999,26.4,26.5,56.97,3.05,E,99999
1310010036,2006,1310010,13,001,01,2006,0906,0940,2,01,0.61,99,99,999,999,26.4,26.5,56.97,3.05,E,99999
1310010037,2006,1310010,13,001,01,2006,0906,1200,2,01,0.61,99,99,999,999,25.8,26,42.18,3.05,E,99999
