,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
10,1210010011,1985,1210010,12,1,1,1985,709,1520.0,2,1,0.8,2.0,,,,29.5,24.0,93.0,4.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.1,#,1.1,#,4.1,#,40.0,,,,,,,,
11,1210010012,1985,1210010,12,1,1,1985,709,2050.0,2,1,0.8,2.0,,,,23.8,20.7,16.0,4.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.3,#,0.8,#,4.0,#,50.0,,,,,,,,
12,1210010013,1985,1210010,12,1,1,1985,806,1000.0,2,1,0.5,2.0,,,,30.5,28.5,71.8,2.5,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,10.0,#,4.5,#,5.6,#,13.0,#,24000.0,,,#,2.2,#,0.12
13,1210010014,1985,1210010,12,1,1,1985,806,1400.0,2,1,0.4,4.0,,,,31.5,29.5,51.9,2.3,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,11.0,#,4.6,#,5.7,#,9.0,,,,,,,,
14,1210010015,1985,1210010,12,1,1,1985,806,1800.0,2,1,0.5,4.0,,,,27.5,28.8,82.9,2.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.2,#,10.0,#,4.2,#,5.9,#,14.0,,,,,,,,
15,1210010016,1985,1210010,12,1,1,1985,903,1000.0,2,1,0.4,4.0,,,,28.0,28.0,58.2,2.0,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.9,#,5.3,#,6.5,#,17.0,#,220000.0,,,#,2.8,#,0.08
16,1210010017,1985,1210010,12,1,1,1985,903,1600.0,2,1,0.4,4.0,,,,28.0,28.5,63.0,2.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,10.0,#,6.2,#,6.7,#,16.0,,,,,,,,
17,1210010018,1985,1210010,12,1,1,1985,903,2200.0,2,1,0.4,4.0,,,,25.0,27.0,63.9,2.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.0,#,10.0,#,5.2,#,7.1,#,12.0,,,,,,,,
18,1210010019,1985,1210010,12,1,1,1985,1001,940.0,2,1,0.9,2.0,,,,22.0,20.0,84.0,4.5,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.7,#,1.5,#,8.1,#,120.0,#,24000.0,,,#,3.8,#,0.23
19,1210010020,1985,1210010,12,1,1,1985,1001,1510.0,2,1,0.8,4.0,,,,24.0,21.3,59.0,4.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.8,#,1.5,#,6.8,#,,,,,,,,,
20,1210010021,1985,1210010,12,1,1,1985,1001,2100.0,2,1,0.8,2.0,,,,18.5,18.9,34.0,4.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.9,#,1.2,#,5.5,#,76.0,,,,,,,,
21,1210010022,1985,1210010,12,1,1,1985,1105,1000.0,2,1,0.5,2.0,,,,14.8,13.7,63.0,2.5,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.8,#,2.1,#,2.4,#,8.0,#,23000.0,,,#,2.8,#,0.08
22,1210010023,1985,1210010,12,1,1,1985,1105,1540.0,2,1,0.4,4.0,,,,18.0,16.0,57.2,2.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.8,#,1.7,#,2.4,#,8.0,,,,,,,,
23,1210010024,1985,1210010,12,1,1,1985,1105,2040.0,2,1,0.5,4.0,,,,17.0,13.8,70.0,2.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,1.6,#,3.7,#,9.0,,,,,,,,
24,1210010025,1985,1210010,12,1,1,1985,1203,1000.0,2,1,0.3,2.0,,,,14.5,8.0,58.2,1.55,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,1.4,#,2.4,#,8.0,#,7900.0,,,#,2.4,#,0.1
25,1210010026,1985,1210010,12,1,1,1985,1203,1400.0,2,1,0.3,2.0,,,,12.8,9.2,67.9,1.65,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,11.0,#,1.6,#,2.8,#,8.0,,,,,,,,
26,1210010027,1985,1210010,12,1,1,1985,1203,1800.0,2,1,0.3,2.0,,,,8.8,8.9,67.9,1.65,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,1.9,#,2.9,#,6.0,,,,,,,,
27,1210010028,1985,1210010,12,1,1,1986,107,950.0,2,1,0.3,2.0,,,,1.5,2.0,52.7,1.95,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,12.0,#,2.2,#,4.1,#,9.0,#,23000.0,,,#,3.4,#,0.12
28,1210010029,1985,1210010,12,1,1,1986,107,1510.0,2,1,0.3,2.0,,,,6.5,4.5,52.7,1.95,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,12.0,#,3.0,#,4.3,#,11.0,,,,,,,,
29,1210010030,1985,1210010,12,1,1,1986,107,2050.0,2,1,0.3,2.0,,,,0.0,2.9,40.9,1.75,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,12.0,#,3.3,#,3.6,#,9.0,,,,,,,,
30,1210010031,1985,1210010,12,1,1,1986,204,1030.0,2,1,0.3,2.0,,,,4.0,5.0,51.9,1.9,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,2.8,#,4.0,#,5.0,#,4900.0,,,#,2.8,#,0.12
31,1210010032,1985,1210010,12,1,1,1986,204,1555.0,2,1,0.3,2.0,,,,8.0,7.5,42.5,1.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,2.9,#,4.5,#,10.0,,,,,,,,
32,1210010033,1985,1210010,12,1,1,1986,204,2100.0,2,1,0.3,2.0,,,,0.0,5.3,38.6,1.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,3.1,#,3.9,#,9.0,,,,,,,,
33,1210010034,1985,1210010,12,1,1,1986,304,1000.0,2,1,0.3,2.0,,,,4.3,5.0,33.4,1.8,,,1200101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,3.8,#,4.8,#,9.0,#,79000.0,,,#,3.6,#,0.15
34,1210010035,1985,1210010,12,1,1,1986,304,1600.0,2,1,0.3,2.0,,,,7.0,7.2,38.6,1.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,3.8,#,5.6,#,7.0,,,,,,,,
35,1210010036,1985,1210010,12,1,1,1986,304,2050.0,2,1,0.3,2.0,,,,2.3,6.0,41.7,1.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,3.4,#,4.7,#,7.0,,,,,,,,
36,1210020001,1985,1210020,12,1,2,1985,424,1130.0,2,2,0.5,4.0,,,,22.0,16.7,,2.5,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,8.7,#,2.5,#,5.8,#,67.0,#,33000.0,,,#,2.6,#,0.19
37,1210020002,1985,1210020,12,1,2,1985,424,1545.0,2,2,0.4,4.0,,,,18.0,16.0,,2.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.7,#,3.7,#,7.2,#,65.0,,,,,,,,
38,1210020003,1985,1210020,12,1,2,1985,424,2030.0,2,2,0.5,2.0,,,,11.7,14.4,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.7,#,2.7,#,6.2,#,44.0,,,,,,,,
39,1210020004,1985,1210020,12,1,2,1985,507,900.0,2,2,0.5,9.0,,,,12.0,17.4,,2.7,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.1,#,2.9,#,3.7,#,25.0,#,24000.0,,,#,1.9,#,0.09
40,1210020005,1985,1210020,12,1,2,1985,507,1410.0,2,2,0.5,9.0,,,,14.3,17.5,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.4,#,2.5,#,2.9,#,8.0,,,,,,,,
41,1210020006,1985,1210020,12,1,2,1985,507,1940.0,2,2,0.6,4.0,,,,12.5,16.9,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.0,#,2.0,#,2.9,#,14.0,,,,,,,,
42,1210020007,1985,1210020,12,1,2,1985,604,840.0,2,2,0.6,2.0,,,,25.3,22.1,,3.0,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.2,#,4.8,#,7.9,#,15.0,#,79000.0,,,#,2.1,#,0.12
43,1210020008,1985,1210020,12,1,2,1985,604,1400.0,2,2,0.5,2.0,,,,25.7,22.5,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.8,#,4.4,#,8.1,#,13.0,,,,,,,,
44,1210020009,1985,1210020,12,1,2,1985,604,2015.0,2,2,0.5,2.0,,,,20.0,21.7,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.1,#,5.5,#,7.8,#,15.0,,,,,,,,
45,1210020010,1985,1210020,12,1,2,1985,709,820.0,2,2,0.5,2.0,,,,25.7,25.6,,2.7,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.8,#,1.1,#,3.1,#,22.0,#,33000.0,,,#,2.7,#,0.07
46,1210020011,1985,1210020,12,1,2,1985,709,1410.0,2,2,0.4,2.0,,,,29.0,26.5,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.1,#,1.4,#,3.8,#,37.0,,,,,,,,
47,1210020012,1985,1210020,12,1,2,1985,709,2000.0,2,2,0.5,2.0,,,,23.5,26.7,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.0,#,1.6,#,4.1,#,42.0,,,,,,,,
48,1210020013,1985,1210020,12,1,2,1985,806,1000.0,2,2,0.6,2.0,,,,31.8,29.5,,3.0,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.6,#,9.0,#,4.3,#,6.8,#,15.0,#,24000.0,,,#,2.6,#,0.14
49,1210020014,1985,1210020,12,1,2,1985,806,1400.0,2,2,0.6,2.0,,,,31.8,30.1,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.5,#,10.0,#,4.0,#,7.3,#,15.0,,,,,,,,
50,1210020015,1985,1210020,12,1,2,1985,806,1800.0,2,2,0.6,4.0,,,,28.0,28.9,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.7,#,9.7,#,3.4,#,8.0,#,14.0,,,,,,,,
51,1210020016,1985,1210020,12,1,2,1985,903,930.0,2,2,0.5,4.0,,,,29.4,27.9,,2.9,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.9,#,4.1,#,6.7,#,17.0,#,46000.0,,,#,2.6,#,0.08
52,1210020017,1985,1210020,12,1,2,1985,903,1430.0,2,2,0.5,4.0,,,,28.9,28.2,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.4,#,3.2,#,6.4,#,11.0,,,,,,,,
53,1210020018,1985,1210020,12,1,2,1985,903,2140.0,2,2,0.6,4.0,,,,25.3,27.5,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.5,#,3.5,#,6.7,#,11.0,,,,,,,,
54,1210020019,1985,1210020,12,1,2,1985,1001,900.0,2,2,0.5,2.0,,,,22.5,18.4,,2.8,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.5,#,2.3,#,10.0,#,200.0,#,49000.0,,,#,3.9,#,0.3
55,1210020020,1985,1210020,12,1,2,1985,1001,1400.0,2,2,0.4,4.0,,,,25.0,19.2,,2.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.2,#,2.3,#,9.8,#,160.0,,,,,,,,
56,1210020021,1985,1210020,12,1,2,1985,1001,1950.0,2,2,0.6,2.0,,,,20.0,19.0,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.1,#,1.8,#,7.7,#,100.0,,,,,,,,
57,1210020022,1985,1210020,12,1,2,1985,1105,830.0,2,2,0.5,2.0,,,,13.4,12.6,,2.7,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.8,#,1.9,#,2.7,#,8.0,#,23000.0,,,#,3.3,#,0.1
58,1210020023,1985,1210020,12,1,2,1985,1105,1400.0,2,2,0.5,4.0,,,,21.3,13.3,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,2.5,#,3.7,#,9.0,,,,,,,,
59,1210020024,1985,1210020,12,1,2,1985,1105,1940.0,2,2,0.5,4.0,,,,16.0,12.8,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.7,#,1.8,#,2.8,#,8.0,,,,,,,,
60,1210020025,1985,1210020,12,1,2,1985,1203,1000.0,2,2,0.4,2.0,,,,11.5,8.3,,2.35,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,2.5,#,3.6,#,7.0,#,94000.0,,,#,2.7,#,0.12
61,1210020026,1985,1210020,12,1,2,1985,1203,1400.0,2,2,0.5,2.0,,,,17.5,9.3,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,2.4,#,3.9,#,8.0,,,,,,,,
62,1210020027,1985,1210020,12,1,2,1985,1203,1800.0,2,2,0.5,2.0,,,,11.8,8.5,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,3.0,#,4.1,#,7.0,,,,,,,,
63,1210020028,1985,1210020,12,1,2,1986,107,830.0,2,2,0.5,2.0,,,,0.7,3.0,,2.8,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,12.0,#,4.1,#,4.1,#,8.0,#,33000.0,,,#,3.4,#,0.13
64,1210020029,1985,1210020,12,1,2,1986,107,1350.0,2,2,0.5,2.0,,,,7.7,3.6,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,3.8,#,4.5,#,9.0,,,,,,,,
65,1210020030,1985,1210020,12,1,2,1986,107,1950.0,2,2,0.4,2.0,,,,1.0,3.1,,2.35,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,3.7,#,5.4,#,7.0,,,,,,,,
66,1210020031,1985,1210020,12,1,2,1986,204,900.0,2,2,0.4,2.0,,,,7.0,5.7,,2.35,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,3.2,#,5.0,#,6.0,#,24000.0,,,#,3.3,#,0.15
67,1210020032,1985,1210020,12,1,2,1986,204,1410.0,2,2,0.4,2.0,,,,8.8,6.4,,2.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,3.7,#,5.0,#,8.0,,,,,,,,
68,1210020033,1985,1210020,12,1,2,1986,204,1940.0,2,2,0.4,2.0,,,,3.0,5.2,,2.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,3.7,#,4.6,#,7.0,,,,,,,,
69,1210020034,1985,1210020,12,1,2,1986,304,935.0,2,2,0.4,2.0,,,,5.2,6.0,,2.2,,,1200102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.4,#,4.5,#,6.6,#,8.0,#,13000.0,,,#,3.1,#,0.12
