,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
17,1210010018,2001,1210010,12,1,1,2001,704,600,2,2,0.23,,,,,25.6,25.5,64.02,1.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.2,#,0.8,#,3.5,#,19.0,,,,,,,,
18,1210010019,2001,1210010,12,1,1,2001,704,1000,2,2,0.23,,,,,32.0,28.0,67.66,1.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,1.3,#,3.7,#,17.0,,,,,,,,
19,1210010020,2001,1210010,12,1,1,2001,807,900,0,2,0.2,,,,,22.8,23.5,33.86,1.0,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.11,,,#,7.7,#,7.7,#,1.8,#,5.5,#,35.0,#,49000.0,,,#,1.5,#,0.14
20,1210010021,2001,1210010,12,1,1,2001,807,1400,0,2,0.17,,,,,23.9,24.1,30.47,0.85,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,8.7,#,1.3,#,5.3,#,28.0,,,,,,,,
21,1210010022,2001,1210010,12,1,1,2001,807,2130,0,2,0.2,,,,,22.1,23.1,36.48,1.0,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,9.0,#,1.6,#,4.9,#,22.0,,,,,,,,
22,1210010023,2001,1210010,12,1,1,2001,918,900,0,2,0.66,,,,,25.9,22.9,270.29,3.3,,,1200101,<,0.001,<,0.1,#,0.003,<,0.005,#,0.002,<,0.0005,,,<,0.0005,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.001,,,#,2.6,#,0.08,<,0.1,#,7.7,#,9.4,#,1.1,#,4.7,#,71.0,#,23000.0,,,#,3.1,#,0.24
23,1210010024,2001,1210010,12,1,1,2001,918,1400,0,2,0.63,,,,,30.2,24.0,294.02,3.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,1.2,#,4.6,#,72.0,,,,,,,,
24,1210010025,2001,1210010,12,1,1,2001,918,2130,0,2,0.63,,,,,24.2,23.2,268.53,3.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.9,#,1.1,#,4.6,#,56.0,,,,,,,,
25,1210010026,2001,1210010,12,1,1,2001,1002,900,0,2,0.5,,,,,21.8,19.5,198.04,2.5,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.4,#,9.0,#,0.9,#,3.5,#,29.0,#,17000.0,,,#,3.1,#,0.12
26,1210010027,2001,1210010,12,1,1,2001,1002,1400,0,2,0.49,,,,,28.0,19.8,212.17,2.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.4,#,0.7,#,3.5,#,25.0,,,,,,,,
27,1210010028,2001,1210010,12,1,1,2001,1002,2130,0,2,0.47,,,,,20.2,18.0,199.04,2.35,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.8,#,0.7,#,3.6,#,27.0,,,,,,,,
28,1210010029,2001,1210010,12,1,1,2001,1106,900,0,2,0.33,,,,,12.8,13.5,109.62,1.65,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.6,#,9.8,#,1.0,#,2.7,#,10.0,#,4900.0,,,#,3.0,#,0.084
29,1210010030,2001,1210010,12,1,1,2001,1106,1400,0,2,0.34,,,,,18.1,14.5,123.77,1.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.8,#,0.8,#,2.5,#,11.0,,,,,,,,
30,1210010031,2001,1210010,12,1,1,2001,1106,2130,0,2,0.35,,,,,14.9,10.9,126.35,1.75,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.7,#,0.6,#,2.3,#,9.0,,,,,,,,
31,1210010032,2001,1210010,12,1,1,2001,1204,1000,0,2,0.25,,,,,8.1,9.5,54.43,1.25,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.13,,,#,7.6,#,11.0,#,0.8,#,3.4,#,8.0,#,2300.0,,,#,3.1,#,0.08800000000000001
32,1210010033,2001,1210010,12,1,1,2001,1204,1000,2,2,0.25,,,,,8.1,9.5,54.43,1.25,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.13,,,#,7.6,#,11.0,#,0.8,#,3.4,#,8.0,#,2300.0,,,#,3.1,#,0.08800000000000001
33,1210010034,2001,1210010,12,1,1,2001,1204,1400,0,2,0.25,,,,,9.2,9.6,54.63,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,0.8,#,3.2,#,5.0,,,,,,,,
34,1210010035,2001,1210010,12,1,1,2001,1204,1400,2,2,0.25,,,,,9.2,9.6,54.63,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,0.8,#,3.2,#,5.0,,,,,,,,
35,1210010036,2001,1210010,12,1,1,2001,1204,1800,2,2,0.25,,,,,8.4,9.8,47.78,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,12.0,#,0.8,#,2.9,#,6.0,,,,,,,,
36,1210010037,2001,1210010,12,1,1,2001,1204,2200,0,2,0.24,,,,,7.9,9.7,43.58,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,1.4,#,4.1,#,9.0,,,,,,,,
37,1210010038,2001,1210010,12,1,1,2001,1204,2200,2,2,0.24,,,,,7.9,9.7,43.58,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,1.4,#,4.1,#,9.0,,,,,,,,
38,1210010039,2001,1210010,12,1,1,2001,1205,200,2,2,0.24,,,,,5.2,8.8,46.03,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,1.0,#,3.5,#,8.0,,,,,,,,
39,1210010040,2001,1210010,12,1,1,2001,1205,600,2,2,0.25,,,,,6.1,9.2,42.87,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,1.0,#,2.7,#,6.0,,,,,,,,
40,1210010041,2001,1210010,12,1,1,2001,1205,1000,2,2,0.26,,,,,11.8,9.7,42.6,1.3,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,11.0,#,1.2,#,3.1,#,6.0,,,,,,,,
41,1210010042,2001,1210010,12,1,1,2002,108,900,0,2,0.25,,,,,5.8,2.9,35.45,1.25,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,<,0.0005,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.001,,,#,2.6,#,0.14,<,0.1,#,7.4,#,12.0,#,0.9,#,2.7,#,5.0,#,7900.0,,,#,2.9,#,0.1
42,1210010043,2001,1210010,12,1,1,2002,108,1400,0,2,0.26,,,,,12.2,4.8,40.92,1.3,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,1.1,#,2.7,#,4.0,,,,,,,,
43,1210010044,2001,1210010,12,1,1,2002,108,2130,0,2,0.23,,,,,5.5,4.0,36.45,1.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,0.9,#,2.6,#,6.0,,,,,,,,
44,1210010045,2001,1210010,12,1,1,2002,205,900,0,2,0.27,,,,,6.0,7.2,85.72,1.35,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.11,,,#,7.3,#,11.0,#,0.9,#,2.8,#,11.0,#,2300.0,,,#,2.9,#,0.12
45,1210010046,2001,1210010,12,1,1,2002,205,1400,0,2,0.27,,,,,7.8,7.8,85.78,1.35,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,0.7,#,3.0,#,12.0,,,,,,,,
46,1210010047,2001,1210010,12,1,1,2002,205,2130,0,2,0.25,,,,,8.0,7.9,78.57,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,0.7,#,3.0,#,9.0,,,,,,,,
47,1210010048,2001,1210010,12,1,1,2002,305,900,0,2,0.26,,,,,4.9,8.6,102.45,1.3,,,1200101,<,0.001,<,0.1,#,0.003,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.13,,,#,7.4,#,10.0,#,1.1,#,3.5,#,10.0,#,3300.0,,,#,2.1,#,0.11
48,1210010049,2001,1210010,12,1,1,2002,305,1400,0,2,0.24,,,,,10.9,9.7,88.92,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,1.0,#,3.2,#,9.0,,,,,,,,
49,1210010050,2001,1210010,12,1,1,2002,305,2130,0,2,0.25,,,,,10.2,9.0,63.02,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,1.6,#,3.1,#,12.0,,,,,,,,
50,1210020001,2001,1210020,12,1,2,2001,417,1055,0,3,0.56,,,,,24.2,16.4,,2.8,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,#,1.5,#,0.11,,,#,7.5,#,11.0,#,1.7,#,2.8,#,7.0,#,1300.0,,,#,1.7,#,0.098
51,1210020002,2001,1210020,12,1,2,2001,417,1505,0,3,0.57,,,,,23.5,18.0,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,1.7,#,3.4,#,9.0,,,,,,,,
52,1210020003,2001,1210020,12,1,2,2001,417,2035,0,3,0.58,,,,,17.5,15.0,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.8,#,3.5,#,11.0,,,,,,,,
53,1210020004,2001,1210020,12,1,2,2001,508,1055,0,3,0.62,,,,,20.6,18.6,,3.1,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,#,1.6,#,0.11,,,#,7.6,#,9.8,#,1.7,#,3.4,#,14.0,#,330.0,,,#,2.0,#,0.11
54,1210020005,2001,1210020,12,1,2,2001,508,1505,0,3,0.64,,,,,20.2,18.6,,3.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,10.0,#,1.8,#,3.4,#,10.0,,,,,,,,
55,1210020006,2001,1210020,12,1,2,2001,508,2035,0,3,0.67,,,,,18.9,18.4,,3.35,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,1.8,#,3.4,#,14.0,,,,,,,,
56,1210020007,2001,1210020,12,1,2,2001,605,1055,0,3,0.6,,,,,27.9,20.4,,3.0,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.7,#,9.1,#,1.9,#,3.9,#,14.0,#,3300.0,,,#,2.0,#,0.13
57,1210020008,2001,1210020,12,1,2,2001,605,1505,0,3,0.61,,,,,25.8,20.1,,3.06,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,9.5,#,2.6,#,4.7,#,19.0,,,,,,,,
58,1210020009,2001,1210020,12,1,2,2001,605,2035,0,3,0.6,,,,,21.8,23.0,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.0,#,1.8,#,4.2,#,14.0,,,,,,,,
59,1210020010,2001,1210020,12,1,2,2001,703,1000,0,3,0.39,,,,,32.8,24.8,,1.95,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.5,#,10.0,#,1.4,#,4.0,#,26.0,#,1300.0,,,#,2.0,#,0.15
60,1210020011,2001,1210020,12,1,2,2001,703,1000,2,3,0.39,,,,,32.8,24.8,,1.95,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.5,#,10.0,#,1.4,#,4.0,#,26.0,#,1300.0,,,#,2.0,#,0.15
61,1210020012,2001,1210020,12,1,2,2001,703,1400,0,3,0.45,,,,,30.8,26.0,,2.25,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.2,#,1.2,#,4.4,#,31.0,,,,,,,,
62,1210020013,2001,1210020,12,1,2,2001,703,1400,2,3,0.45,,,,,30.8,26.0,,2.25,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,9.2,#,1.2,#,4.4,#,31.0,,,,,,,,
63,1210020014,2001,1210020,12,1,2,2001,703,1800,2,3,0.58,,,,,26.3,25.8,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,10.0,#,1.2,#,3.5,#,13.0,,,,,,,,
64,1210020015,2001,1210020,12,1,2,2001,703,2200,0,3,0.62,,,,,23.3,25.4,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,1.6,#,3.1,#,7.0,,,,,,,,
65,1210020016,2001,1210020,12,1,2,2001,703,2200,2,3,0.62,,,,,23.3,25.4,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,1.6,#,3.1,#,7.0,,,,,,,,
66,1210020017,2001,1210020,12,1,2,2001,704,200,2,3,0.63,,,,,23.1,25.5,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.0,#,1.1,#,2.9,#,9.0,,,,,,,,
67,1210020018,2001,1210020,12,1,2,2001,704,600,2,3,0.63,,,,,23.5,25.9,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.1,#,1.0,#,3.3,#,12.0,,,,,,,,
68,1210020019,2001,1210020,12,1,2,2001,704,1000,2,3,0.63,,,,,30.6,27.8,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,10.0,#,2.1,#,3.4,#,9.0,,,,,,,,
69,1210020020,2001,1210020,12,1,2,2001,807,1055,0,3,0.59,,,,,24.1,24.4,,2.95,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.13,,,#,7.6,#,7.5,#,1.7,#,4.4,#,20.0,#,2300.0,,,#,2.8,#,0.13
