,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
10,1210010011,2006,1210010,12,1,1,2006,802,1900,0,2,0.21,,,,,25.3,23.5,98.71,1.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,9.3,#,1.4,,,#,17.0,,,,,,,,
11,1210010012,2006,1210010,12,1,1,2006,802,2300,0,2,0.22,,,,,23.3,22.8,104.46,1.1,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,8.6,#,1.3,,,#,15.0,,,,,,,,
12,1210010013,2006,1210010,12,1,1,2006,803,300,0,2,0.21,,,,,22.8,21.6,98.56,1.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,8.5,#,1.9,,,#,13.0,,,,,,,,
13,1210010014,2006,1210010,12,1,1,2006,803,700,0,2,0.21,,,,,25.2,22.8,94.37,1.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.0,#,1.0,,,#,23.0,,,,,,,,
14,1210010015,2006,1210010,12,1,1,2006,803,1100,0,2,0.21,,,,,30.7,24.8,92.25,1.05,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.5,#,1.7,,,#,19.0,,,,,,,,
15,1210010016,2006,1210010,12,1,1,2006,906,1040,0,2,0.15,,,,,24.0,24.8,57.1,0.75,,,1200101,,,,,#,0.002,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.11,,,#,7.6,#,8.1,#,1.8,#,4.4,#,15.0,#,49000.0,,,#,2.6,#,0.12
16,1210010017,2006,1210010,12,1,1,2006,906,1600,0,2,0.16,,,,,22.4,24.6,57.43,0.8,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.9,#,1.8,,,#,15.0,,,,,,,,
17,1210010018,2006,1210010,12,1,1,2006,1004,1000,0,2,0.29,,,,,22.8,20.5,166.29,1.45,,,1200101,,,,,#,0.001,,,#,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.1,,,#,7.5,#,8.7,#,1.7,#,4.1,#,24.0,#,79000.0,,,#,2.8,#,0.22
18,1210010019,2006,1210010,12,1,1,2006,1004,1600,0,2,0.28,,,,,22.7,20.5,148.29,1.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.5,#,1.0,,,#,18.0,,,,,,,,
19,1210010020,2006,1210010,12,1,1,2006,1101,1000,0,2,0.24,,,,,20.3,18.8,120.12,1.2,,,1200101,,,,,<,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,#,2.6,#,0.1,,,#,7.4,#,9.0,#,0.9,#,2.4,#,9.0,#,33000.0,,,#,3.4,#,0.16
20,1210010021,2006,1210010,12,1,1,2006,1101,1600,0,2,0.24,,,,,19.5,17.8,104.11,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.2,#,0.6,,,#,7.0,,,,,,,,
21,1210010022,2006,1210010,12,1,1,2006,1206,1100,0,2,0.26,,,,,10.2,7.8,104.65,1.3,,,1200101,,,,,#,0.003,,,#,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.11,,,#,7.5,#,11.0,#,1.2,#,2.4,#,5.0,#,23000.0,,,#,3.2,#,0.087
22,1210010023,2006,1210010,12,1,1,2006,1206,1500,0,2,0.25,,,,,10.3,8.7,99.02,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.1,,,#,5.0,,,,,,,,
23,1210010024,2006,1210010,12,1,1,2006,1206,1900,0,2,0.26,,,,,6.5,8.1,105.28,1.3,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,11.0,#,1.0,,,#,6.0,,,,,,,,
24,1210010025,2006,1210010,12,1,1,2006,1206,2300,0,2,0.24,,,,,5.8,7.5,99.48,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,11.0,#,1.1,,,#,5.0,,,,,,,,
25,1210010026,2006,1210010,12,1,1,2006,1207,300,0,2,0.24,,,,,5.2,6.5,97.57,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,0.0,#,11.0,#,1.1,,,#,7.0,,,,,,,,
26,1210010027,2006,1210010,12,1,1,2006,1207,700,0,2,0.25,,,,,4.2,7.0,98.45,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.1,,,#,5.0,,,,,,,,
27,1210010028,2006,1210010,12,1,1,2006,1207,1100,0,2,0.25,,,,,7.0,7.8,101.14,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.1,,,#,5.0,,,,,,,,
28,1210010029,2006,1210010,12,1,1,2007,110,1000,0,2,0.24,,,,,7.2,6.2,92.44,1.2,,,1200101,,,,,<,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.12,,,#,7.5,#,11.0,#,0.8,#,2.6,#,8.0,#,2300.0,,,#,3.7,#,0.09300000000000001
29,1210010030,2006,1210010,12,1,1,2007,110,1600,0,2,0.24,,,,,10.3,7.0,88.83,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,0.8,,,#,7.0,,,,,,,,
30,1210010031,2006,1210010,12,1,1,2007,207,1000,0,2,0.21,,,,,10.3,7.5,64.96,1.05,,,1200101,<,0.001,<,0.1,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,#,2.5,#,0.11,,,#,7.3,#,11.0,#,1.2,#,2.7,#,8.0,#,2300.0,,,#,2.8,#,0.08900000000000001
31,1210010032,2006,1210010,12,1,1,2007,207,1600,0,2,0.18,,,,,13.5,8.8,67.26,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.1,,,#,8.0,,,,,,,,
32,1210010033,2006,1210010,12,1,1,2007,307,1000,0,2,0.19,,,,,11.3,9.4,53.1,0.95,,,1200101,,,,,#,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.13,,,#,7.5,#,10.0,#,2.3,#,4.0,#,18.0,#,7900.0,,,#,2.9,#,0.12
33,1210010034,2006,1210010,12,1,1,2007,307,1600,0,2,0.18,,,,,12.0,10.8,54.9,0.9,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,1.3,,,#,22.0,,,,,,,,
34,1210020001,2006,1210020,12,1,2,2006,419,900,0,3,0.57,,,,,19.0,14.3,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.7,#,2.7,#,3.3,#,8.0,#,4900.0,,,#,1.9,#,0.087
35,1210020002,2006,1210020,12,1,2,2006,419,1400,0,3,0.44,,,,,20.2,14.2,,2.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,1.4,,,#,11.0,,,,,,,,
36,1210020003,2006,1210020,12,1,2,2006,510,900,0,3,0.38,,,,,15.8,15.0,,1.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.5,#,2.5,#,4.2,#,40.0,#,3300.0,,,#,1.6,#,0.15
37,1210020004,2006,1210020,12,1,2,2006,510,1400,0,3,0.4,,,,,22.0,15.8,,2.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.4,#,1.0,,,#,11.0,,,,,,,,
38,1210020005,2006,1210020,12,1,2,2006,614,900,0,3,0.46,,,,,23.1,19.0,,2.3,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.6,#,1.5,#,2.9,#,21.0,#,49000.0,,,#,1.8,#,0.1
39,1210020006,2006,1210020,12,1,2,2006,614,1400,0,3,0.28,,,,,26.4,20.2,,1.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.7,#,1.4,,,#,31.0,,,,,,,,
40,1210020007,2006,1210020,12,1,2,2006,705,1000,0,3,0.37,,,,,23.2,22.0,,1.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.8,#,2.2,#,3.4,#,11.0,#,33000.0,,,#,2.1,#,0.098
41,1210020008,2006,1210020,12,1,2,2006,705,1400,0,3,0.48,,,,,23.8,23.2,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.8,#,1.1,,,#,9.0,,,,,,,,
42,1210020009,2006,1210020,12,1,2,2006,802,1000,0,3,0.44,,,,,27.2,23.2,,2.2,,,1200102,,,,,<,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.7,#,1.7,#,3.6,#,19.0,#,11000.0,,,#,2.9,#,0.1
43,1210020010,2006,1210020,12,1,2,2006,802,1400,0,3,0.48,,,,,31.9,24.5,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,9.7,#,1.8,,,#,8.0,,,,,,,,
44,1210020011,2006,1210020,12,1,2,2006,906,950,0,3,0.52,,,,,25.4,25.2,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,10.0,#,2.0,#,4.3,#,12.0,#,23000.0,,,#,2.4,#,0.11
45,1210020012,2006,1210020,12,1,2,2006,906,1400,0,3,0.54,,,,,24.8,25.8,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,9.4,#,2.0,,,#,11.0,,,,,,,,
46,1210020013,2006,1210020,12,1,2,2006,1004,900,0,3,0.36,,,,,22.1,20.2,,1.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.3,#,1.3,#,4.4,#,26.0,#,33000.0,,,#,2.7,#,0.23
47,1210020014,2006,1210020,12,1,2,2006,1004,1400,0,3,0.44,,,,,25.0,21.9,,2.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.2,#,1.4,,,#,9.0,,,,,,,,
48,1210020015,2006,1210020,12,1,2,2006,1101,900,0,3,0.31,,,,,16.0,17.1,,1.55,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.3,#,0.5,#,2.5,#,7.0,#,23000.0,,,#,3.4,#,0.15
49,1210020016,2006,1210020,12,1,2,2006,1101,1400,0,3,0.49,,,,,21.6,18.9,,2.45,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.1,#,0.9,,,#,6.0,,,,,,,,
50,1210020017,2006,1210020,12,1,2,2006,1206,1000,0,3,0.55,,,,,9.2,8.2,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,0.9,#,2.2,#,4.0,#,7900.0,,,#,3.1,#,0.078
51,1210020018,2006,1210020,12,1,2,2006,1206,1400,0,3,0.52,,,,,12.6,8.6,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,0.9,,,#,3.0,,,,,,,,
52,1210020019,2006,1210020,12,1,2,2007,110,900,0,3,0.49,,,,,4.2,5.2,,2.45,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,0.8,#,2.4,#,4.0,#,7900.0,,,#,3.5,#,0.084
53,1210020020,2006,1210020,12,1,2,2007,110,1400,0,3,0.42,,,,,10.5,7.8,,2.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,0.8,,,#,5.0,,,,,,,,
54,1210020021,2006,1210020,12,1,2,2007,207,900,0,3,0.58,,,,,8.2,6.0,,2.9,,,1200102,,,,,#,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,2.1,#,3.4,#,5.0,#,790.0,,,#,3.3,#,0.1
55,1210020022,2006,1210020,12,1,2,2007,207,1400,0,3,0.5,,,,,9.5,7.5,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,1.2,,,#,7.0,,,,,,,,
56,1210020023,2006,1210020,12,1,2,2007,307,900,0,3,0.57,,,,,8.0,10.1,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,4.1,#,5.4,#,11.0,#,23000.0,,,#,3.6,#,0.13
57,1210020024,2006,1210020,12,1,2,2007,307,1400,0,3,0.5,,,,,12.0,12.4,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,11.0,#,2.8,,,#,10.0,,,,,,,,
58,1210030001,2006,1210030,12,1,51,2006,419,900,0,2,0.48,,,,,13.8,12.0,81.68,2.4,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,1.4,,,#,10.0,#,7900.0,,,,,,
59,1210030002,2006,1210030,12,1,51,2006,419,1400,0,2,0.47,,,,,20.3,13.6,78.21,2.35,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,1.6,,,#,9.0,,,,,,,,
60,1210030003,2006,1210030,12,1,51,2006,510,900,0,2,0.62,,,,,15.6,13.2,142.42,3.1,,,1200151,,,,,#,0.001,,,#,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,1.0,#,2.5,#,25.0,#,4900.0,,,#,1.0,#,0.084
61,1210030004,2006,1210030,12,1,51,2006,510,1400,0,2,0.63,,,,,19.5,13.4,141.45,3.15,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,1.1,,,#,29.0,,,,,,,,
62,1210030005,2006,1210030,12,1,51,2006,614,900,0,2,0.57,,,,,21.3,18.1,117.84,2.85,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.8,#,1.5,,,#,12.0,#,33000.0,,,,,,
63,1210030006,2006,1210030,12,1,51,2006,614,1400,0,2,0.56,,,,,26.1,19.7,119.35,2.8,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.9,#,1.3,,,#,12.0,,,,,,,,
64,1210030007,2006,1210030,12,1,51,2006,705,900,0,2,0.51,,,,,22.6,22.5,87.34,2.55,,,1200151,,,,,#,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.5,#,1.6,,,#,13.0,#,23000.0,,,,,,
65,1210030008,2006,1210030,12,1,51,2006,705,1400,0,2,0.52,,,,,21.9,21.7,87.35,2.6,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.6,#,1.6,,,#,11.0,,,,,,,,
66,1210030009,2006,1210030,12,1,51,2006,802,900,0,2,0.57,,,,,23.5,21.4,104.21,2.85,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.1,#,1.4,#,2.0,#,8.0,#,23000.0,,,#,2.8,#,0.083
67,1210030010,2006,1210030,12,1,51,2006,802,1400,0,2,0.57,,,,,29.3,23.6,98.52,2.85,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.3,#,1.1,,,#,8.0,,,,,,,,
68,1210030011,2006,1210030,12,1,51,2006,906,1000,0,2,0.5,,,,,21.0,23.8,68.16,2.5,,,1200151,,,,,<,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.5,#,1.4,,,#,10.0,#,23000.0,,,,,,
69,1210030012,2006,1210030,12,1,51,2006,906,1400,0,2,0.5,,,,,19.3,22.6,69.23,2.5,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,7.7,#,1.1,,,#,10.0,,,,,,,,
70,1210030013,2006,1210030,12,1,51,2006,1004,900,0,2,0.66,,,,,21.0,19.4,152.37,3.3,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.4,#,1.3,,,#,20.0,#,49000.0,,,,,,
71,1210030014,2006,1210030,12,1,51,2006,1004,1400,0,2,0.65,,,,,23.6,20.6,149.87,3.25,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.5,#,0.9,,,#,16.0,,,,,,,,
72,1210030015,2006,1210030,12,1,51,2006,1101,900,0,2,0.6,,,,,14.4,16.0,135.08,3.0,,,1200151,,,,,<,0.001,,,#,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.1,#,0.7,#,2.3,#,6.0,#,23000.0,,,#,3.5,#,0.17
73,1210030016,2006,1210030,12,1,51,2006,1101,1400,0,2,0.6,,,,,22.8,17.6,134.17,3.0,,,1200151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.2,<,0.5,,,#,5.0,,,,,,,,
