,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
10,1210010011,1993,1210010,12,1,1,1993,713,1400,2,1,4.7,4.0,,,,27.7,21.8,,2.35,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.2,#,0.8,#,3.5,#,31.0,,,,,,,,
11,1210010012,1993,1210010,12,1,1,1993,713,1800,2,1,4.9,4.0,,,,26.3,21.0,,2.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.2,#,0.9,#,3.9,#,35.0,,,,,,,,
12,1210010013,1993,1210010,12,1,1,1993,803,850,2,1,4.2,10.0,,,,19.6,22.7,,2.1,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.6,#,0.8,#,3.7,#,38.0,#,27000.0,,,,,,
13,1210010014,1993,1210010,12,1,1,1993,803,1410,2,1,4.0,4.0,,,,20.0,22.2,,2.0,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.9,#,1.6,#,4.5,#,40.0,,,,,,,,
14,1210010015,1993,1210010,12,1,1,1993,803,2140,2,1,4.2,4.0,,,,18.0,21.3,,2.1,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.9,#,1.1,#,3.8,#,39.0,,,,,,,,
15,1210010016,1993,1210010,12,1,1,1993,907,845,2,1,5.2,10.0,,,,22.0,20.4,,2.6,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.2,#,0.7,#,3.3,#,31.0,#,13000.0,,,,,,
16,1210010017,1993,1210010,12,1,1,1993,907,1420,2,1,5.2,9.0,,,,21.6,20.0,,2.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.1,#,0.9,#,3.3,#,30.0,,,,,,,,
17,1210010018,1993,1210010,12,1,1,1993,907,2140,2,1,5.0,9.0,,,,20.2,19.6,,2.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.3,#,0.6,#,3.0,#,29.0,,,,,,,,
18,1210010019,1993,1210010,12,1,1,1993,1005,845,2,1,5.2,4.0,,,,19.8,16.9,,2.6,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.9,#,1.1,#,3.6,#,38.0,#,17000.0,,,,,,
19,1210010020,1993,1210010,12,1,1,1993,1005,1410,2,1,5.1,4.0,,,,21.1,17.1,,2.55,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.6,#,1.5,#,3.8,#,34.0,,,,,,,,
20,1210010021,1993,1210010,12,1,1,1993,1005,2145,2,1,4.9,4.0,,,,16.0,16.9,,2.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.7,#,1.2,#,3.5,#,27.0,,,,,,,,
21,1210010022,1993,1210010,12,1,1,1993,1109,845,2,1,3.5,2.0,,,,13.4,12.7,,1.75,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.7,#,1.2,#,2.3,#,9.0,#,13000.0,,,,,,
22,1210010023,1993,1210010,12,1,1,1993,1109,1400,2,1,3.4,2.0,,,,17.5,14.2,,1.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,1.2,#,2.3,#,8.0,,,,,,,,
23,1210010024,1993,1210010,12,1,1,1993,1109,2135,2,1,3.4,2.0,,,,10.1,13.4,,1.7,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,1.5,#,2.4,#,12.0,,,,,,,,
24,1210010025,1993,1210010,12,1,1,1993,1207,1000,2,1,3.1,2.0,,,,8.0,8.0,,1.55,,,1200101,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,N,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.7,#,2.0,#,7.0,#,7900.0,,,,,,
25,1210010026,1993,1210010,12,1,1,1993,1207,1400,2,1,3.2,2.0,,,,11.7,9.0,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.0,#,2.2,#,7.0,,,,,,,,
26,1210010027,1993,1210010,12,1,1,1993,1207,1800,2,1,3.2,2.0,,,,7.2,8.8,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.1,#,2.4,#,6.0,,,,,,,,
27,1210010028,1993,1210010,12,1,1,1994,111,855,2,1,3.0,10.0,,,,5.7,3.3,,1.5,,,1200101,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.5,#,2.9,#,4.0,#,2200.0,,,,,,
28,1210010029,1993,1210010,12,1,1,1994,111,1400,2,1,2.9,4.0,,,,7.1,4.5,,1.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,2.7,#,3.0,#,4.0,,,,,,,,
29,1210010030,1993,1210010,12,1,1,1994,111,2100,2,1,2.9,2.0,,,,5.0,5.0,,1.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.0,#,3.2,#,7.0,,,,,,,,
30,1210010031,1993,1210010,12,1,1,1994,201,855,2,1,3.2,4.0,,,,1.1,3.1,,1.6,,,1200101,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,2.9,#,3.1,#,5.0,#,7900.0,,,,,,
31,1210010032,1993,1210010,12,1,1,1994,201,1400,2,1,3.1,9.0,,,,2.9,3.6,,1.55,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,3.0,#,3.0,#,6.0,,,,,,,,
32,1210010033,1993,1210010,12,1,1,1994,201,2110,2,1,3.3,2.0,,,,2.1,3.8,,1.65,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,4.0,#,3.4,#,6.0,,,,,,,,
33,1210010034,1993,1210010,12,1,1,1994,301,855,2,1,3.3,2.0,,,,6.7,6.8,,1.65,,,1200101,<,0.001,N,,#,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,3.2,#,3.5,#,11.0,#,1700.0,,,,,,
34,1210010035,1993,1210010,12,1,1,1994,301,1400,2,1,3.1,2.0,,,,13.0,9.7,,1.55,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,2.9,#,3.8,#,16.0,,,,,,,,
35,1210010036,1993,1210010,12,1,1,1994,301,2000,2,1,3.3,4.0,,,,7.7,9.5,,1.65,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,10.0,#,3.1,#,3.5,#,12.0,,,,,,,,
36,1210020001,1993,1210020,12,1,2,1993,413,1035,2,2,5.2,4.0,,,,9.4,12.5,,2.6,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,3.0,#,4.6,#,9.0,#,2700.0,,,,,,
37,1210020002,1993,1210020,12,1,2,1993,413,1525,2,2,5.2,4.0,,,,12.3,13.8,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,11.0,#,4.8,#,5.8,#,15.0,,,,,,,,
38,1210020003,1993,1210020,12,1,2,1993,413,2025,2,2,5.4,4.0,,,,7.8,12.5,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.5,#,3.5,#,5.4,#,6.0,,,,,,,,
39,1210020004,1993,1210020,12,1,2,1993,511,1040,2,1,5.1,2.0,,,,20.5,16.3,,2.55,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.6,#,5.8,#,6.6,#,63.0,#,24000.0,,,,,,
40,1210020005,1993,1210020,12,1,2,1993,511,1530,2,1,3.2,2.0,,,,24.0,17.5,,1.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.4,#,6.0,#,7.1,#,62.0,,,,,,,,
41,1210020006,1993,1210020,12,1,2,1993,511,2025,2,1,5.3,2.0,,,,17.3,17.1,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,7.7,#,3.5,#,4.4,#,18.0,,,,,,,,
42,1210020007,1993,1210020,12,1,2,1993,608,1025,2,2,5.8,4.0,,,,21.2,19.8,,2.9,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.2,#,2.1,#,4.4,#,19.0,#,13000.0,,,,,,
43,1210020008,1993,1210020,12,1,2,1993,608,1525,2,2,5.7,4.0,,,,22.2,20.5,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.3,#,2.6,#,4.4,#,18.0,,,,,,,,
44,1210020009,1993,1210020,12,1,2,1993,608,2025,2,2,6.0,4.0,,,,19.0,19.8,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.1,#,2.1,#,3.6,#,21.0,,,,,,,,
45,1210020010,1993,1210020,12,1,2,1993,713,1000,2,2,5.3,4.0,,,,27.3,20.6,,2.65,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,N,,,,,,,,,,,,,,,,,,<,0.0005,<,0.0005,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.9,#,1.0,#,2.6,#,13.0,#,70000.0,,,,,,
46,1210020011,1993,1210020,12,1,2,1993,713,1400,2,2,5.4,4.0,,,,27.2,21.5,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.0,#,1.7,#,3.0,#,13.0,,,,,,,,
47,1210020012,1993,1210020,12,1,2,1993,713,1800,2,2,5.2,4.0,,,,25.5,21.5,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.2,#,1.5,#,4.5,#,35.0,,,,,,,,
48,1210020013,1993,1210020,12,1,2,1993,803,1040,2,2,5.2,10.0,,,,19.7,23.0,,2.6,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.3,#,1.7,#,5.4,#,52.0,#,40000.0,,,,,,
49,1210020014,1993,1210020,12,1,2,1993,803,1525,2,2,5.0,10.0,,,,19.4,22.9,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.3,#,1.5,#,3.2,#,14.0,,,,,,,,
50,1210020015,1993,1210020,12,1,2,1993,803,2025,2,2,6.2,4.0,,,,18.0,22.6,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.1,#,1.4,#,4.2,#,17.0,,,,,,,,
51,1210020016,1993,1210020,12,1,2,1993,907,1050,2,2,5.8,10.0,,,,22.2,20.8,,2.9,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.8,#,1.0,#,3.8,#,29.0,#,49000.0,,,,,,
52,1210020017,1993,1210020,12,1,2,1993,907,1540,2,2,5.3,10.0,,,,20.8,20.4,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.4,#,1.3,#,3.3,#,24.0,,,,,,,,
53,1210020018,1993,1210020,12,1,2,1993,907,2030,2,2,6.4,10.0,,,,20.4,20.2,,3.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.3,#,1.2,#,3.7,#,30.0,,,,,,,,
54,1210020019,1993,1210020,12,1,2,1993,1005,1025,2,2,5.9,4.0,,,,20.5,17.1,,2.95,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.1,#,0.9,#,2.6,#,19.0,#,24000.0,,,,,,
55,1210020020,1993,1210020,12,1,2,1993,1005,1525,2,2,5.0,4.0,,,,20.8,17.4,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.6,#,1.2,#,2.4,#,9.0,,,,,,,,
56,1210020021,1993,1210020,12,1,2,1993,1005,2030,2,2,6.2,4.0,,,,17.0,16.9,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.2,#,1.5,#,2.4,#,8.0,,,,,,,,
57,1210020022,1993,1210020,12,1,2,1993,1109,1045,2,2,6.4,2.0,,,,14.5,13.7,,3.2,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.5,#,1.4,#,2.5,#,7.0,#,3300.0,,,,,,
58,1210020023,1993,1210020,12,1,2,1993,1109,1525,2,2,6.2,2.0,,,,15.1,14.2,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,1.4,#,2.4,#,5.0,,,,,,,,
59,1210020024,1993,1210020,12,1,2,1993,1109,2025,2,2,6.0,2.0,,,,7.5,13.0,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.2,#,1.6,#,2.4,#,5.0,,,,,,,,
60,1210020025,1993,1210020,12,1,2,1993,1207,1000,2,2,5.6,2.0,,,,9.3,8.9,,2.8,,,1200102,<,0.001,N,,<,0.001,<,0.005,<,0.001,<,0.0005,,,N,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,2.1,#,2.8,#,4.0,#,24000.0,,,,,,
61,1210020026,1993,1210020,12,1,2,1993,1207,1400,2,2,5.6,2.0,,,,12.0,9.1,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,2.1,#,3.1,#,4.0,,,,,,,,
62,1210020027,1993,1210020,12,1,2,1993,1207,1800,2,2,5.3,2.0,,,,6.6,8.7,,2.65,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.1,#,3.0,#,4.0,,,,,,,,
63,1210020028,1993,1210020,12,1,2,1994,111,1040,2,2,5.8,10.0,,,,5.3,3.1,,2.9,,,1200102,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,3.0,#,3.2,#,4.0,#,490.0,,,,,,
64,1210020029,1993,1210020,12,1,2,1994,111,1530,2,2,5.8,4.0,,,,6.9,3.4,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.9,#,3.5,#,4.0,,,,,,,,
65,1210020030,1993,1210020,12,1,2,1994,111,2000,2,2,5.5,4.0,,,,4.2,3.3,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.7,#,3.3,#,4.0,,,,,,,,
66,1210020031,1993,1210020,12,1,2,1994,201,1025,2,2,6.2,4.0,,,,1.5,3.9,,3.1,,,1200102,<,0.001,N,,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,3.0,#,3.4,#,8.0,#,1200.0,,,,,,
67,1210020032,1993,1210020,12,1,2,1994,201,1535,2,2,6.2,10.0,,,,2.0,3.8,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,3.1,#,3.6,#,7.0,,,,,,,,
68,1210020033,1993,1210020,12,1,2,1994,201,2000,2,2,6.2,4.0,,,,2.2,3.7,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,3.4,#,3.5,#,6.0,,,,,,,,
69,1210020034,1993,1210020,12,1,2,1994,301,1040,2,1,6.0,2.0,,,,9.0,6.8,,3.0,,,1200102,<,0.001,N,,#,0.002,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.7,#,4.3,#,15.0,#,2200.0,,,,,,
70,1210020035,1993,1210020,12,1,2,1994,301,1530,2,1,6.1,2.0,,,,12.2,8.8,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,11.0,#,2.7,#,3.9,#,9.0,,,,,,,,
