,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
24,1210010025,1999,1210010,12,1,1,1999,1201,1000,0,2,0.25,,,,,13.5,9.2,,1.25,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,<,0.1,,,#,7.5,#,11.0,#,2.1,#,2.5,#,10.0,#,790.0,,,#,3.1,#,0.098
25,1210010026,1999,1210010,12,1,1,1999,1201,1400,0,2,0.24,,,,,11.9,10.0,,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,11.0,#,2.4,#,2.4,#,7.0,,,,,,,,
26,1210010027,1999,1210010,12,1,1,1999,1201,2200,0,2,0.22,,,,,9.4,9.8,,1.1,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.7,#,2.6,#,10.0,,,,,,,,
27,1210010028,1999,1210010,12,1,1,2000,105,900,0,2,0.24,,,,,5.0,5.2,,1.2,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,<,0.1,<,0.1,#,7.4,#,12.0,#,2.4,#,1.9,#,4.0,#,790.0,,,#,2.7,#,0.062
28,1210010029,1999,1210010,12,1,1,2000,105,1400,0,2,0.25,,,,,12.0,7.2,,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,2.0,#,2.0,#,4.0,,,,,,,,
29,1210010030,1999,1210010,12,1,1,2000,105,2105,0,2,0.24,,,,,9.7,6.9,,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,2.6,#,2.2,#,6.0,,,,,,,,
30,1210010031,1999,1210010,12,1,1,2000,201,900,0,2,0.24,,,,,5.1,3.5,,1.2,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.5,#,12.0,#,2.7,#,3.0,#,11.0,#,1100.0,,,#,3.1,#,0.13
31,1210010032,1999,1210010,12,1,1,2000,201,1400,0,2,0.24,,,,,6.0,5.8,,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,2.1,#,3.0,#,9.0,,,,,,,,
32,1210010033,1999,1210010,12,1,1,2000,201,2105,0,2,0.23,,,,,2.5,5.3,,1.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.7,#,2.8,#,9.0,,,,,,,,
33,1210010034,1999,1210010,12,1,1,2000,301,900,0,2,0.25,,,,,4.8,3.8,,1.25,,,1200101,<,0.001,<,0.1,<,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.5,#,12.0,#,2.6,#,2.1,#,13.0,#,940.0,,,#,2.7,#,0.14
34,1210010035,1999,1210010,12,1,1,2000,301,1400,0,2,0.25,,,,,11.7,6.5,,1.25,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,2.4,#,2.3,#,11.0,,,,,,,,
35,1210010036,1999,1210010,12,1,1,2000,301,2105,0,2,0.23,,,,,3.9,5.8,,1.15,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.6,#,2.5,#,9.0,,,,,,,,
36,1210020001,1999,1210020,12,1,2,1999,413,1110,0,3,0.55,,,,,20.2,14.0,,2.75,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.005,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,2.6,#,6.5,#,92.0,#,13000.0,,,#,3.3,#,0.26
37,1210020002,1999,1210020,12,1,2,1999,413,1525,0,3,0.66,,,,,19.3,14.5,,3.3,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.8,#,1.7,#,3.9,#,28.0,,,,,,,,
38,1210020003,1999,1210020,12,1,2,1999,413,2035,0,3,0.56,,,,,18.2,14.0,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.8,#,2.0,#,5.3,#,59.0,,,,,,,,
39,1210020004,1999,1210020,12,1,2,1999,511,1055,0,3,0.44,,,,,23.5,18.7,,2.2,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,<,0.1,,,#,7.2,#,9.2,#,1.1,#,2.7,#,17.0,#,4900.0,,,#,1.9,#,0.099
40,1210020005,1999,1210020,12,1,2,1999,511,1515,0,3,0.52,,,,,16.0,17.5,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.7,#,1.0,#,2.4,#,9.0,,,,,,,,
41,1210020006,1999,1210020,12,1,2,1999,511,2030,0,3,0.4,,,,,15.8,17.1,,2.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.0,#,1.2,#,2.5,#,20.0,,,,,,,,
42,1210020007,1999,1210020,12,1,2,1999,608,1105,0,3,0.62,,,,,27.9,24.8,,3.1,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,<,0.1,<,0.1,#,7.4,#,9.1,#,2.5,#,3.9,#,9.0,#,4900.0,,,#,1.9,#,0.11
43,1210020008,1999,1210020,12,1,2,1999,608,1520,0,3,0.57,,,,,31.0,23.8,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,3.2,#,4.6,#,16.0,,,,,,,,
44,1210020009,1999,1210020,12,1,2,1999,608,2030,0,3,0.59,,,,,22.2,23.2,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.4,#,3.0,#,4.3,#,13.0,,,,,,,,
45,1210020010,1999,1210020,12,1,2,1999,706,1000,0,3,0.54,,,,,24.5,22.5,,2.7,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.002,<,0.0005,,,<,0.0005,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,<,0.0006,,,,,,,,,,,,,<,0.1,,,#,7.3,#,7.3,#,2.0,#,5.1,#,33.0,#,4900.0,,,#,2.7,#,0.16
46,1210020011,1999,1210020,12,1,2,1999,706,1400,0,3,0.47,,,,,27.0,22.8,,2.35,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.1,#,2.1,#,7.6,#,96.0,,,,,,,,
47,1210020012,1999,1210020,12,1,2,1999,706,2200,0,3,0.54,,,,,18.5,21.0,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.6,#,1.4,#,4.7,#,29.0,,,,,,,,
48,1210020013,1999,1210020,12,1,2,1999,803,1105,0,3,0.64,,,,,37.0,30.0,,3.2,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,<,0.0002,,,,,,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,<,0.1,,,#,9.1,#,10.0,#,4.5,#,5.0,#,11.0,#,45.0,,,#,2.5,#,0.1
49,1210020014,1999,1210020,12,1,2,1999,803,1520,0,3,0.61,,,,,35.0,30.5,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,9.0,#,10.0,#,3.8,#,4.9,#,14.0,,,,,,,,
50,1210020015,1999,1210020,12,1,2,1999,803,2030,0,3,0.64,,,,,28.0,28.8,,3.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.9,#,9.5,#,3.8,#,4.7,#,12.0,,,,,,,,
51,1210020016,1999,1210020,12,1,2,1999,907,1050,0,3,0.6,,,,,30.9,25.5,,3.0,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,<,0.1,<,0.1,#,7.7,#,8.6,#,1.3,#,2.2,#,6.0,#,2300.0,,,#,3.2,#,0.08900000000000001
52,1210020017,1999,1210020,12,1,2,1999,907,1520,0,3,0.64,,,,,30.1,25.3,,3.2,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,9.1,#,1.5,#,2.6,#,7.0,,,,,,,,
53,1210020018,1999,1210020,12,1,2,1999,907,2030,0,3,0.62,,,,,26.9,25.0,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,8.8,#,1.4,#,2.6,#,9.0,,,,,,,,
54,1210020019,1999,1210020,12,1,2,1999,1006,1050,0,3,0.46,,,,,26.7,19.5,,2.3,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,<,0.0002,,,,,,,,,,,,,<,0.001,,,,,,,,,,,,,,,,,<,0.1,,,#,7.5,#,9.4,#,0.7,#,1.1,#,8.0,#,3300.0,,,#,2.9,#,0.07200000000000001
55,1210020020,1999,1210020,12,1,2,1999,1006,1520,0,3,0.56,,,,,24.3,20.1,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.4,#,0.6,#,0.9,#,6.0,,,,,,,,
56,1210020021,1999,1210020,12,1,2,1999,1006,2030,0,3,0.63,,,,,20.0,19.8,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.1,#,0.5,#,1.1,#,9.0,,,,,,,,
57,1210020022,1999,1210020,12,1,2,1999,1109,1050,0,3,0.6,,,,,19.8,15.2,,3.0,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.4,#,9.7,#,1.3,#,2.3,#,8.0,#,2300.0,,,#,3.5,#,0.1
58,1210020023,1999,1210020,12,1,2,1999,1109,1520,0,3,0.63,,,,,21.2,15.2,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,1.0,#,2.2,#,7.0,,,,,,,,
59,1210020024,1999,1210020,12,1,2,1999,1109,2030,0,3,0.66,,,,,15.2,14.2,,3.3,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.5,#,1.0,#,1.9,#,8.0,,,,,,,,
60,1210020025,1999,1210020,12,1,2,1999,1201,1000,0,3,0.65,,,,,11.0,10.6,,3.25,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.6,#,10.0,#,2.1,#,2.4,#,5.0,#,4900.0,,,#,3.3,#,0.11
61,1210020026,1999,1210020,12,1,2,1999,1201,1400,0,3,0.65,,,,,11.7,10.4,,3.25,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,2.1,#,2.5,#,5.0,,,,,,,,
62,1210020027,1999,1210020,12,1,2,1999,1201,2200,0,3,0.59,,,,,10.2,9.8,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,10.0,#,1.8,#,2.4,#,5.0,,,,,,,,
63,1210020028,1999,1210020,12,1,2,2000,105,1050,0,3,0.64,,,,,10.6,6.9,,3.2,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,,,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,<,0.1,<,0.1,#,7.5,#,12.0,#,2.0,#,2.1,#,3.0,#,230.0,,,#,2.7,#,0.07400000000000001
64,1210020029,1999,1210020,12,1,2,2000,105,1520,0,3,0.65,,,,,10.2,6.8,,3.25,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,2.1,#,2.0,#,3.0,,,,,,,,
65,1210020030,1999,1210020,12,1,2,2000,105,2030,0,3,0.61,,,,,9.0,7.1,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,1.5,#,2.1,#,4.0,,,,,,,,
66,1210020031,1999,1210020,12,1,2,2000,201,1105,0,3,0.64,,,,,6.4,6.1,,3.2,,,1200102,<,0.001,<,0.1,<,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,#,0.1,,,#,7.6,#,12.0,#,1.8,#,2.7,#,4.0,#,230.0,,,#,3.2,#,0.13
67,1210020032,1999,1210020,12,1,2,2000,201,1520,0,3,0.63,,,,,7.3,6.2,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,12.0,#,2.2,#,2.8,#,5.0,,,,,,,,
68,1210020033,1999,1210020,12,1,2,2000,201,2030,0,3,0.59,,,,,4.2,5.8,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,12.0,#,2.4,#,2.6,#,5.0,,,,,,,,
