,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l),全窒素_C,全窒素(mg/l),全燐_C,全燐(mg/l)
10,1210010011,1994,1210010,12,1,1,1994,705,1400,2,1,1.9,2.0,,,,36.5,30.5,,0.95,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.4,#,10.0,#,3.4,#,4.3,#,16.0,,,,,,,,
11,1210010012,1994,1210010,12,1,1,1994,705,2200,2,1,1.9,2.0,,,,29.6,30.2,,0.95,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.2,#,3.5,#,4.6,#,16.0,,,,,,,,
12,1210010013,1994,1210010,12,1,1,1994,802,830,2,1,3.1,2.0,,,,32.7,29.8,,1.55,,,1200101,<,0.001,N,,<,0.001,<,0.005,#,0.004,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.6,#,7.0,#,1.5,#,4.5,#,29.0,#,2200.0,,,#,2.3,#,0.18
13,1210010014,1994,1210010,12,1,1,1994,802,1405,2,1,2.8,2.0,,,,36.6,31.8,,1.4,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,8.1,#,9.7,#,3.0,#,4.5,#,31.0,,,,,,,,
14,1210010015,1994,1210010,12,1,1,1994,802,2140,2,1,2.4,4.0,,,,27.6,31.5,,1.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,8.3,#,3.3,#,4.9,#,24.0,,,,,,,,
15,1210010016,1994,1210010,12,1,1,1994,906,845,2,1,3.2,2.0,,,,28.2,26.8,,1.6,,,1200101,<,0.001,N,,#,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.8,#,1.3,#,3.7,#,16.0,#,4900.0,,,#,2.3,#,0.15
16,1210010017,1994,1210010,12,1,1,1994,906,1410,2,1,3.2,2.0,,,,31.7,28.2,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,9.5,#,2.4,#,4.0,#,14.0,,,,,,,,
17,1210010018,1994,1210010,12,1,1,1994,906,2210,2,1,3.2,2.0,,,,26.7,27.7,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.2,#,3.0,#,5.2,#,19.0,,,,,,,,
18,1210010019,1994,1210010,12,1,1,1994,1011,855,2,1,4.4,10.0,,,,19.7,19.5,,2.2,,,1200101,<,0.001,N,,#,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.7,<,0.5,#,1.9,#,28.0,#,4900.0,,,#,3.3,#,0.12
19,1210010020,1994,1210010,12,1,1,1994,1011,1400,2,1,4.4,4.0,,,,20.6,19.2,,2.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.7,#,0.5,#,2.0,#,28.0,,,,,,,,
20,1210010021,1994,1210010,12,1,1,1994,1011,2205,2,1,4.4,4.0,,,,18.8,19.0,,2.2,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.5,<,0.5,#,1.8,#,26.0,,,,,,,,
21,1210010022,1994,1210010,12,1,1,1994,1108,840,2,1,3.5,4.0,,,,12.3,13.7,,1.75,,,1200101,<,0.001,N,,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,1.2,#,2.2,#,9.0,#,1400.0,,,#,3.1,#,0.1
22,1210010023,1994,1210010,12,1,1,1994,1108,1425,2,1,3.5,2.0,,,,14.8,14.5,,1.75,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.3,#,2.2,#,9.0,,,,,,,,
23,1210010024,1994,1210010,12,1,1,1994,1108,2110,2,1,3.5,2.0,,,,8.7,13.8,,1.75,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,1.6,#,2.4,#,13.0,,,,,,,,
24,1210010025,1994,1210010,12,1,1,1994,1206,1000,2,1,3.0,2.0,,,,10.8,8.2,,1.5,,,1200101,<,0.001,N,,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.6,#,3.3,#,5.0,#,2800.0,,,#,3.4,#,0.14
25,1210010026,1994,1210010,12,1,1,1994,1206,1400,2,1,3.0,2.0,,,,13.2,8.9,,1.5,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,1.8,#,3.3,#,4.0,,,,,,,,
26,1210010027,1994,1210010,12,1,1,1994,1206,2200,2,1,3.1,2.0,,,,5.3,8.7,,1.55,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.2,#,3.8,#,9.0,,,,,,,,
27,1210010028,1994,1210010,12,1,1,1995,110,845,2,1,3.1,2.0,,,,8.0,5.9,,1.55,,,1200101,<,0.001,N,,#,0.002,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.2,#,11.0,#,3.0,#,3.4,#,7.0,#,13000.0,,,#,3.6,#,0.14
28,1210010029,1994,1210010,12,1,1,1995,110,1400,2,1,3.1,2.0,,,,11.0,6.9,,1.55,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.2,#,3.2,#,9.0,,,,,,,,
29,1210010030,1994,1210010,12,1,1,1995,110,2045,2,1,3.2,2.0,,,,4.0,6.8,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.6,#,4.3,#,19.0,,,,,,,,
30,1210010031,1994,1210010,12,1,1,1995,207,840,2,1,3.2,4.0,,,,1.5,4.2,,1.6,,,1200101,<,0.001,N,,#,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,3.3,#,4.6,#,12.0,#,11000.0,,,#,3.4,#,0.14
31,1210010032,1994,1210010,12,1,1,1995,207,1400,2,1,3.2,2.0,,,,9.0,5.9,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.7,#,3.6,#,10.0,,,,,,,,
32,1210010033,1994,1210010,12,1,1,1995,207,2135,2,1,3.2,2.0,,,,3.5,5.9,,1.6,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,3.2,#,4.0,#,13.0,,,,,,,,
33,1210010034,1994,1210010,12,1,1,1995,307,840,2,1,2.8,2.0,,,,5.1,7.3,,1.4,,,1200101,<,0.001,N,,#,0.002,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,4.2,#,5.7,#,12.0,#,330.0,,,#,3.1,#,0.18
34,1210010035,1994,1210010,12,1,1,1995,307,1405,2,1,2.9,2.0,,,,15.0,9.2,,1.45,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,3.1,#,4.7,#,12.0,,,,,,,,
35,1210010036,1994,1210010,12,1,1,1995,307,2125,2,1,2.7,2.0,,,,6.8,9.8,,1.35,,,1200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,3.7,#,4.8,#,11.0,,,,,,,,
36,1210020001,1994,1210020,12,1,2,1994,412,1025,2,2,5.8,4.0,,,,18.1,13.9,,2.9,,,1200102,<,0.001,N,,#,0.002,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.9,#,2.0,#,3.8,#,11.0,#,1100.0,,,#,2.3,#,0.15
37,1210020002,1994,1210020,12,1,2,1994,412,1525,2,2,6.0,4.0,,,,18.1,14.0,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,10.0,#,2.1,#,4.0,#,11.0,,,,,,,,
38,1210020003,1994,1210020,12,1,2,1994,412,2025,2,2,6.2,10.0,,,,15.5,14.0,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.8,#,1.7,#,3.8,#,9.0,,,,,,,,
39,1210020004,1994,1210020,12,1,2,1994,510,1015,2,2,5.6,2.0,,,,20.4,19.8,,2.8,,,1200102,<,0.001,N,,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.1,#,2.0,#,3.0,#,9.0,#,3300.0,,,#,2.2,#,0.14
40,1210020005,1994,1210020,12,1,2,1994,510,1535,2,2,5.9,2.0,,,,22.6,20.8,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.6,#,2.6,#,3.8,#,15.0,,,,,,,,
41,1210020006,1994,1210020,12,1,2,1994,510,2055,2,2,5.5,4.0,,,,19.0,18.8,,2.75,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.8,#,3.3,#,3.6,#,15.0,,,,,,,,
42,1210020007,1994,1210020,12,1,2,1994,607,1010,2,2,4.6,4.0,,,,23.2,22.6,,2.3,,,1200102,<,0.001,N,,#,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.8,#,1.8,#,3.1,#,20.0,#,1700.0,,,#,2.0,#,0.16
43,1210020008,1994,1210020,12,1,2,1994,607,1515,2,2,4.8,4.0,,,,20.6,22.1,,2.4,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,7.7,#,2.9,#,3.8,#,20.0,,,,,,,,
44,1210020009,1994,1210020,12,1,2,1994,607,2055,2,2,5.4,4.0,,,,18.7,21.9,,2.7,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.4,#,2.0,#,3.1,#,14.0,,,,,,,,
45,1210020010,1994,1210020,12,1,2,1994,705,1000,2,2,5.0,2.0,,,,32.5,27.3,,2.5,,,1200102,<,0.001,N,,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,<,0.002,<,0.0002,<,0.0004,<,0.002,<,0.004,<,0.1,<,0.0006,<,0.003,<,0.001,<,0.0002,<,0.0006,<,0.0003,<,0.002,<,0.001,<,0.001,,,,,,,,,#,8.2,#,9.4,#,4.2,#,4.9,#,13.0,#,2400.0,,,#,2.6,#,0.15
46,1210020011,1994,1210020,12,1,2,1994,705,1400,2,2,5.0,2.0,,,,35.4,29.0,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.8,#,11.0,#,3.2,#,4.9,#,12.0,,,,,,,,
47,1210020012,1994,1210020,12,1,2,1994,705,2200,2,2,5.0,4.0,,,,27.6,28.2,,2.5,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,10.0,#,3.8,#,5.0,#,10.0,,,,,,,,
48,1210020013,1994,1210020,12,1,2,1994,802,1025,2,2,6.4,2.0,,,,35.5,31.6,,3.2,,,1200102,<,0.001,N,,#,0.004,<,0.005,#,0.003,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.6,#,8.3,#,3.1,#,4.7,#,13.0,#,1300.0,,,#,2.2,#,0.21
49,1210020014,1994,1210020,12,1,2,1994,802,1525,2,2,5.8,2.0,,,,35.6,32.0,,2.9,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,8.7,#,3.4,#,4.4,#,18.0,,,,,,,,
50,1210020015,1994,1210020,12,1,2,1994,802,2045,2,2,6.1,4.0,,,,27.8,30.4,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,6.6,#,2.7,#,4.2,#,13.0,,,,,,,,
51,1210020016,1994,1210020,12,1,2,1994,906,1020,2,2,6.1,2.0,,,,30.4,27.9,,3.05,,,1200102,<,0.001,N,,#,0.001,<,0.005,#,0.002,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.5,#,2.0,#,4.2,#,12.0,#,2800.0,,,#,2.2,#,0.17
52,1210020017,1994,1210020,12,1,2,1994,906,1535,2,2,6.3,4.0,,,,30.1,28.6,,3.15,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.2,#,2.9,#,4.7,#,14.0,,,,,,,,
53,1210020018,1994,1210020,12,1,2,1994,906,2055,2,2,6.2,2.0,,,,26.7,28.0,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.4,#,2.8,#,4.6,#,13.0,,,,,,,,
54,1210020019,1994,1210020,12,1,2,1994,1011,1050,2,2,5.1,10.0,,,,19.8,19.8,,2.55,,,1200102,<,0.001,N,,#,0.003,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.4,#,0.7,#,1.9,#,15.0,#,7900.0,,,#,3.5,#,0.13
55,1210020020,1994,1210020,12,1,2,1994,1011,1525,2,2,4.7,9.0,,,,19.8,19.8,,2.35,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.3,#,0.7,#,1.7,#,20.0,,,,,,,,
56,1210020021,1994,1210020,12,1,2,1994,1011,2055,2,2,5.2,4.0,,,,18.6,19.4,,2.6,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.9,#,0.8,#,1.8,#,11.0,,,,,,,,
57,1210020022,1994,1210020,12,1,2,1994,1108,1015,2,2,6.1,4.0,,,,12.5,13.8,,3.05,,,1200102,<,0.001,N,,#,0.001,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.0,#,1.2,#,2.5,#,7.0,#,3300.0,,,#,3.3,#,0.13
58,1210020023,1994,1210020,12,1,2,1994,1108,1530,2,2,6.1,2.0,,,,14.8,14.5,,3.05,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,1.5,#,2.6,#,8.0,,,,,,,,
59,1210020024,1994,1210020,12,1,2,1994,1108,2000,2,2,6.2,2.0,,,,8.5,13.7,,3.1,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.2,#,1.3,#,2.4,#,8.0,,,,,,,,
60,1210020025,1994,1210020,12,1,2,1994,1206,1000,2,2,6.0,2.0,,,,11.0,8.6,,3.0,,,1200102,<,0.001,N,,#,0.005,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,2.2,#,3.5,#,6.0,#,470.0,,,#,3.7,#,0.17
61,1210020026,1994,1210020,12,1,2,1994,1206,1400,2,2,6.0,2.0,,,,12.9,9.0,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,11.0,#,2.1,#,3.7,#,13.0,,,,,,,,
62,1210020027,1994,1210020,12,1,2,1994,1206,2200,2,2,5.9,2.0,,,,3.3,8.1,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,10.0,#,2.1,#,3.9,#,15.0,,,,,,,,
63,1210020028,1994,1210020,12,1,2,1995,110,1005,2,2,5.8,2.0,,,,10.0,6.1,,2.9,,,1200102,<,0.001,N,,#,0.002,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.3,#,12.0,#,2.7,#,3.7,#,6.0,#,330.0,,,#,3.8,#,0.18
64,1210020029,1994,1210020,12,1,2,1995,110,1530,2,2,5.6,4.0,,,,7.3,6.3,,2.8,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,2.3,#,3.6,#,5.0,,,,,,,,
65,1210020030,1994,1210020,12,1,2,1995,110,2045,2,2,5.7,2.0,,,,2.9,6.2,,2.85,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.8,#,3.6,#,6.0,,,,,,,,
66,1210020031,1994,1210020,12,1,2,1995,207,1005,2,2,6.0,2.0,,,,4.0,4.3,,3.0,,,1200102,<,0.001,N,,#,0.005,<,0.005,#,0.001,<,0.0005,,,,,,,,,,,,,,,,,,,,,<,0.003,<,0.001,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.9,#,3.9,#,7.0,#,33000.0,,,#,3.7,#,0.17
67,1210020032,1994,1210020,12,1,2,1995,207,1510,2,2,6.0,4.0,,,,7.2,5.3,,3.0,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,12.0,#,3.1,#,4.4,#,8.0,,,,,,,,
68,1210020033,1994,1210020,12,1,2,1995,207,2105,2,2,5.9,2.0,,,,1.0,4.8,,2.95,,,1200102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,3.3,#,4.4,#,8.0,,,,,,,,
